ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	SelectionIgnore
7a2d4353-53ee-4e0a-84cc-37686fb18517	0	4/3/2020 8:25	user	What's next on my calendar?		CALENDAR	find_calendar_entry	What's <start_time>next</start_time> on my calendar?	[]		Teams	Speech	2	1.13		
7a2d4353-53ee-4e0a-84cc-37686fb18517	1	4/3/2020 8:25	user_other		Next up, , at 11:00 PM, TAP100: Social hour				[]		Teams	Speech	2	1.13		
7a2e649e-4cf0-4226-97bb-6407b2cffb23	0	4/27/2020 7:33	user	Join Drink Beer meeting.		CALENDAR	connect_to_meeting	Join <title>Drink Beer meeting</title>.	[]		Teams	Speech	1	1.13		
7a2e649e-4cf0-4226-97bb-6407b2cffb23	1	4/27/2020 7:33	user_other		OK.				[]		Teams	Speech	1	1.13		
7a2e649e-4cf0-4226-97bb-6407b2cffb23	2	4/27/2020 7:33	user_other		Joining your 2:15 PM. 				[]		Teams	Speech	1	1.13		
7a307cb6-11a6-4806-bd7a-fc3db5612ebe	0	4/30/2020 15:48	user	Cortana it is Cortana and everyone talks about it that way just the way it came out and so I think we're all trying to iterate twords the right middle ground here which is like if you if it works it is an assistant an it helps to have this name dentity in the in particularly the Distracted cases when you're doing like fast into the the.	Sorry, I don't know the answer to this one.	NOTSURE	notsure_other	Cortana it is Cortana and everyone talks about it that way just the way it came out and so I think we're all trying to iterate twords the right middle ground here which is like if you if it works it is an assistant an it helps to have this name dentity in the in particularly the Distracted cases when you're doing like fast into the the.	[]		Teams	Speech	1	1.13		
7a32bef9-2274-4212-9eee-12f9ed270b29	0	4/3/2020 20:09	user	Cortana uh and uh.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Cortana uh and uh.	[]		Teams	Speech	1	1.13		
7a3413ac-f48e-47f3-9301-69ba1acaf9ac	0	4/26/2020 14:13	user	Open runestone PowerPoint.	I couldn't find that PowerPoint.	FILES	file_open	Open <file_keyword>runestone</file_keyword> <file_type>PowerPoint</file_type>.	[]		Teams	Speech	1	1.13		
7a34f5f3-d64e-475d-aeab-09ba7b15b20c	0	4/24/2020 19:11	user	Hey Cortana call Kelvin Tam.	Calling Kelvin Tam	COMMUNICATION	make_call	Hey Cortana call <contact_name>Kelvin Tam</contact_name>.	[]		Teams	Speech	1	1.13		
7a3a1f04-8bc1-495c-b5f3-85fddaf30213	0	4/10/2020 21:04	user	Start my.	unk_fv	NOTSURE	other_domain	Start my.	[]		Teams	Speech	1	1.13		
7a41be9b-4d92-4cb7-836e-047ad2a27934	0	4/23/2020 20:24	user	Join my meeting with Maya.	Which Maya do you want?	CALENDAR	connect_to_meeting	Join my meeting with <contact_name>Maya</contact_name>.	[]		Teams	Speech	1	1.13		
7a41be9b-4d92-4cb7-836e-047ad2a27934	1	4/23/2020 20:24	user_other		Which one did you want?				[]		Teams	Speech	1	1.13		
7a41be9b-4d92-4cb7-836e-047ad2a27934	2	4/23/2020 20:24	user_other		Alright.				[]		Teams	Speech	1	1.13		
7a41be9b-4d92-4cb7-836e-047ad2a27934	3	4/23/2020 20:24	user_other		Would you like to join your 2:30 PM now?				[]		Teams	Speech	1	1.13		
7a41be9b-4d92-4cb7-836e-047ad2a27934	4	4/23/2020 20:24	user	Yes.	Joining your 2:30 PM. 	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
7a445d8d-0f8c-440f-aa07-b669025dec7d	0	4/14/2020 21:43	user	Send a message to Mohammed and Saad.	unk_fv	COMMUNICATION	send_text	Send a message to <contact_name>Mohammed</contact_name> and <contact_name>Saad</contact_name>.	[]		Teams	Speech	1	1.13		
7a5bf6c0-f9da-4d82-9379-26ed54263378	0	4/27/2020 22:00	user	When is my knew issues discussion meeting?		CALENDAR	find_calendar_when	When is my <title>knew issues discussion</title> meeting?	[]		Teams	Speech	1	1.13		
7a5bf6c0-f9da-4d82-9379-26ed54263378	1	4/27/2020 22:00	user_other		OK.				[]		Teams	Speech	1	1.13		
7a5bf6c0-f9da-4d82-9379-26ed54263378	2	4/27/2020 22:00	user_other		I see 1 event that has knew issues discussion in the title.				[]		Teams	Speech	1	1.13		
7a624980-d7c1-4798-ad38-b21fb6391149	0	4/22/2020 23:45	user	Cancel my knew test round meeting.	Which one of your events should I remove?	CALENDAR	delete_calendar_entry	Cancel my <title>knew test round</title> meeting.	[]		Teams	Speech	2	1.13		
7a624980-d7c1-4798-ad38-b21fb6391149	1	4/22/2020 23:45	user_other		Which event did you want to remove?				[]		Teams	Speech	2	1.13		
7a677ea4-3494-41fe-b5dc-686ca62d31e8	0	4/20/2020 8:14	user	Change my status to Wei.	Sorry, I can't set your Teams status to Wei here.	TEAMSACTION	teamsuser_setstatus	Change my status to <teamsuser_status>Wei</teamsuser_status>.	[]		Teams	Speech	1	1.13		
7a6a93d8-3297-44cb-82f1-1c940b00b54b	0	4/28/2020 21:44	user	Tell Cruise that how was your day is today.	Which one do you wanna message?	COMMUNICATION	send_text	Tell <contact_name>Cruise</contact_name> that <message>how was your day is today</message>.	[]		Teams	Speech	1	1.13		
7a6c1536-f334-42e3-9764-fb0ce69e741e	0	4/13/2020 22:46	user	Give me a coronavirus story.	unk_fv	NOTSURE	other_domain	Give me a coronavirus story.	[]		Teams	Speech	1	1.13		
7a9a39fe-5166-4037-96fd-21e8ba60cfc0	0	4/14/2020 6:15	user	Cancel my next meeting.		CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting.	[]		Teams	Speech	1	1.13		
7a9a39fe-5166-4037-96fd-21e8ba60cfc0	1	4/14/2020 6:15	user_other		Alright.				[]		Teams	Speech	1	1.13		
7a9a39fe-5166-4037-96fd-21e8ba60cfc0	2	4/14/2020 6:15	user_other		I found test read today at 2:30 PM. Should I cancel this?				[]		Teams	Speech	1	1.13		
7a9a39fe-5166-4037-96fd-21e8ba60cfc0	3	4/14/2020 6:15	user	Yes.	OK, I sent a cancellation.	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	Teams	Speech	1	1.13		
7aa7bf8e-86b6-4e32-926a-c374e44c442a	0	4/16/2020 5:58	user	Ann.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Ann.	[]		Teams	Speech	1	1.13		
7aae3b55-14ea-407d-908b-a8d65843e85c	0	4/22/2020 19:23	user	Send a message to Renan Leahy.	What's your message?	COMMUNICATION	send_text	Send a message to <contact_name>Renan Leahy</contact_name>.	[]		Teams	Speech	1	1.13		
7aaf7261-3e6b-499a-a24a-4114375c61b3	0	4/18/2020 0:59	user	Hey Cortana what's the weather like.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Hey Cortana what's the weather like.	[]		Teams	Speech	1	1.13		
7ac2ab7e-672b-4d62-8d96-eb233e73b0cc	0	4/2/2020 0:42	user	Join my next meeting.		CALENDAR	connect_to_meeting	Join my <start_time>next</start_time> meeting.	[]		Teams	Speech	1	1.13		
7ac2ab7e-672b-4d62-8d96-eb233e73b0cc	1	4/2/2020 0:42	user_other		Should I join your 10:00 AM now?				[]		Teams	Speech	1	1.13		
7ac2ab7e-672b-4d62-8d96-eb233e73b0cc	2	4/2/2020 0:42	user	Cancel.	Canceled.	CALENDAR	cancel	Cancel.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
7ae77a01-45ac-4fe0-99db-844a66d95d71	0	4/7/2020 3:40	user	Cancel my 4:00 PM meeting.		CALENDAR	delete_calendar_entry	Cancel my <start_time>4:00 PM</start_time> meeting.	[]		Teams	Speech	1	1.13		
7ae77a01-45ac-4fe0-99db-844a66d95d71	1	4/7/2020 3:40	user_other		OK, today at 4:00 PM you have test test test test test test test. Should I decline this?				[]		Teams	Speech	1	1.13		
7ae77a01-45ac-4fe0-99db-844a66d95d71	2	4/7/2020 3:40	user_other		Sorry, I've hit a snag accessing your calendar. Try again in a bit.				[]		Teams	Speech	1	1.13		
7aeb2cf7-bb1a-40d2-9b29-73822ba94671	0	4/4/2020 13:35	user	Cinema status to available.	Sorry, I'm not able to help with this one.	TEAMSACTION	teamsuser_setstatus	Cinema status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	2	1.13		
7af61064-f2f6-4c5c-a557-4330d8feea0e	0	4/3/2020 2:11	user	Cortana open chat with Jim.	. 	TEAMSACTION	teamsuser_openchat	Cortana open chat with <contact_name>Jim</contact_name>.	[]		Teams	Speech	1	1.13		
7afb6b03-61ba-4306-9c45-34224000eca2	0	4/2/2020 20:25	user	Cancel my brain storming session.	Sorry, I'm not able to help with this one.	CALENDAR	delete_calendar_entry	Cancel my <title>brain storming session</title>.	[]		Teams	Speech	1	1.13		
7afd175b-d693-478b-bee5-144df01c0ff7	0	4/6/2020 8:04	user	Messages entry.	OK, who's the message going to?	NOTSURE	notsure_other	Messages entry.	[]		Teams	Speech	1	1.13		
7b121cd5-f0d5-4b73-9659-d992292ace46	0	4/8/2020 23:16	user	Call Hannah to harsha.	Alright, Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Hannah</contact_name> to harsha.	[]		Teams	Speech	1	1.13		
7b1fb828-c2f8-449a-b6d0-024530be083c	0	4/29/2020 21:46	user	Once my next meeting.		CALENDAR	find_calendar_entry	Once my <start_time>next</start_time> meeting.	[]		Teams	Speech	1	1.13		
7b1fb828-c2f8-449a-b6d0-024530be083c	1	4/29/2020 21:46	user_other		Alright.				[]		Teams	Speech	1	1.13		
7b1fb828-c2f8-449a-b6d0-024530be083c	2	4/29/2020 21:46	user_other		Next up, , at 7:00 PM, M&E Virtual Happy Hour				[]		Teams	Speech	1	1.13		
7b20bfb2-eda2-43ec-b56b-9f95b4beb10a	0	4/23/2020 20:15	user	Transfer this call to Jose Gomez-Angulo.	Sorry, you can't transfer this call.	COMMUNICATION	transfer	Transfer this call to <contact_name>Jose Gomez-Angulo</contact_name>.	[]		Teams	Speech	1	1.13		
7b36af88-72d4-453f-b7cd-401045a093a4	0	4/27/2020 13:01	user	Join Mentoring Sync.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Join Mentoring Sync.	[]		Teams	Speech	1	1.13		
7b47cad7-9010-4248-9459-85c0667b1cca	0	4/10/2020 20:23	user	Share Voice Skills presentation with Wang.	unk_fv	FILES	file_share	Share <file_keyword>Voice Skills</file_keyword> <file_type>presentation</file_type> with <to_contact_name>Wang</to_contact_name>.	[]		Teams	Speech	1	1.13		
7b4b27c5-3a96-4f49-aaaa-97a6a2682a5a	0	4/27/2020 17:20	user	Send a message to 2:30 PM meeting.	Actually, there aren't any meetings for today.	COMMUNICATION	send_text_meeting	Send a message to <time>2:30 PM</time> meeting.	[]		Teams	Speech	1	1.13		
7b58e38f-ee13-4e3d-a708-3dca117caa4b	0	4/24/2020 5:24	user	Open my Microsoft assistant one note.	Which OneNote should I open?	FILES	file_open	Open <contact_name>my</contact_name> <file_keyword>Microsoft assistant</file_keyword> <file_type>one note</file_type>.	[]		Teams	Speech	1	1.13		
7b5ce46d-3aec-4a95-b8b8-6acf9d1ac2ff	0	4/6/2020 8:10	user	Message Yujia.	OK, what's your message?	COMMUNICATION	send_text	Message <contact_name>Yujia</contact_name>.	[]		Teams	Speech	1	1.13		
7b689f6b-aadb-41bc-b273-251a272942f0	0	4/8/2020 17:58	user	Go to my activity.	. 	TEAMSACTION	teamsuser_showactivity	Go to my activity.	[]		Teams	Speech	9	1.13		
7b6e3305-f0cd-41e6-8631-00377a7cbc9f	0	4/21/2020 0:16	user	Open the.	Sorry, I'm not able to help with this one.	NOTSURE	ambiguous	Open the.	[]		Teams	Speech	1	1.13		
7b74e20f-6779-423e-a0cd-a1676ed5e635	0	4/6/2020 22:09	user	Sent message to my 5:00 PM meeting.		COMMUNICATION	send_text_meeting	Sent message to my <time>5:00 PM</time> meeting.	[]		Teams	Speech	1	1.13		
7b74e20f-6779-423e-a0cd-a1676ed5e635	1	4/6/2020 22:09	user_other		I see 2 events for today at 5:00 PM.				[]		Teams	Speech	1	1.13		
7b7a515a-7394-4bbb-8e6a-dc22e1c59959	0	4/16/2020 6:28	user	Cancel my 2:00 PM meeting.	Alright, tomorrow at 2:00 PM you have test present deck. Should I decline this?	CALENDAR	delete_calendar_entry	Cancel my <start_time>2:00 PM</start_time> meeting.	[]		Teams	Speech	1	1.13		
7b7ae230-c6b5-4c63-8d83-984018f8688a	0	4/23/2020 9:39	user	Go to channels.	Sorry, I'm not able to help with this one.	TEAMSACTION	teamspace_navigate	Go to <teamspace_menu>channels</teamspace_menu>.	[]		Teams	Speech	1	1.13		
7b823094-ad4b-4f78-9f4e-515be808829a	0	4/22/2020 20:02	user	Join the meeting.	Which meeting would you like to join?	CALENDAR	connect_to_meeting	Join the meeting.	[]		Teams	Speech	1	1.13		
7b823094-ad4b-4f78-9f4e-515be808829a	1	4/22/2020 20:02	user	First one.	. 	CALENDAR	connect_to_meeting	<position_ref>First</position_ref> one.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
7b83c957-000d-4413-b3ea-94132e34bc28	0	4/27/2020 6:21	user	Cancel my meeting with Rose.		CALENDAR	delete_calendar_entry	Cancel my meeting with <contact_name>Rose</contact_name>.	[]		Teams	Speech	1	1.13		
7b83c957-000d-4413-b3ea-94132e34bc28	1	4/27/2020 6:22	user_other		Alright.				[]		Teams	Speech	1	1.13		
7b83c957-000d-4413-b3ea-94132e34bc28	2	4/27/2020 6:22	user_other		I'm finding test read today at 2:30 PM. Should I decline this?				[]		Teams	Speech	1	1.13		
7b83c957-000d-4413-b3ea-94132e34bc28	3	4/27/2020 6:22	user	Don't decline it.	Did you want me to decline it?	CALENDAR	reject	Don't decline it.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	Teams	Speech	1	1.13		
7b83c957-000d-4413-b3ea-94132e34bc28	4	4/27/2020 6:22	user	Don't take line right.	Sorry, Did you want me to decline it?	CALENDAR	reject	Don't take line right.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["reject"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	Teams	Speech	1	1.13		
7b83c957-000d-4413-b3ea-94132e34bc28	5	4/27/2020 6:22	user_other		. 				[]		Teams	Speech	1	1.13		
7b83da6e-4a21-4457-97fa-c71205d1d6b4	0	4/9/2020 14:47	user	Give me a joke.	<speak version='1.0' xmlns='http://www.w3.org/2001/10/synthesis' xmlns:mstts='https://www.w3.org/2001/mstts' xml:lang='en-US'> <audio src="https://cloudnus.azureedge.net/evaneural/chitchat/en-us/old/3600013002.opus">Why was the scarecrow awarded a Nobel Prize? Because he was out standing in his field.</audio></speak>	NOTSURE	other_domain	Give me a joke.	[]		Teams	Speech	1	1.13		
7b968ff7-a5e8-4fb8-8004-9d7b2299d2e3	0	4/1/2020 23:20	user	Cortana Cortana we need to probably do.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Cortana Cortana we need to probably do.	[]		Teams	Speech	1	1.13		
7b96b347-f135-4886-8a08-751ca0cd63cb	0	4/16/2020 3:10	user	Who's your boyfriend?	<speak version='1.0' xmlns='http://www.w3.org/2001/10/synthesis' xmlns:mstts='https://www.w3.org/2001/mstts' xml:lang='en-US'> <audio src="https://cloudnus.azureedge.net/evaneural/chitchat/en-us/old/3600001582.opus">I haven't the algorithms for romance.</audio></speak>	NOTSURE	other_domain	Who's your boyfriend?	[]		Teams	Speech	1	1.13		
7ba66387-800a-42a0-bb1d-fcc1905eadef	0	4/13/2020 17:34	user	How can I ruin someone's life?	unk_fv	NOTSURE	other_domain	How can I ruin someone's life?	[]		Teams	Speech	1	1.13		
7bb1a57a-bbd4-4e6f-a2cd-2f51d77ee30f	0	4/29/2020 21:42	user	Join my Multi Link meeting.		CALENDAR	connect_to_meeting	Join my <title>Multi Link meeting</title>.	[]		Teams	Speech	1	1.13		
7bb1a57a-bbd4-4e6f-a2cd-2f51d77ee30f	1	4/29/2020 21:42	user_other		OK.				[]		Teams	Speech	1	1.13		
7bb1a57a-bbd4-4e6f-a2cd-2f51d77ee30f	2	4/29/2020 21:42	user_other		Actually, I can't find that meeting.				[]		Teams	Speech	1	1.13		
7bb836f8-cf79-426b-aedf-e22ac5193267	0	4/28/2020 17:21	user	But also to get more dynamic in the middle this is a test.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	But also to get more dynamic in the middle this is a test.	[]		Teams	Speech	1	1.13		
7bc173ad-7432-41f3-9dd7-adcde8a3f493	0	4/11/2020 15:21	user	Present the knee.	unk_fv	NOTSURE	other_domain	Present the knee.	[]		Teams	Speech	1	1.13		
7bc60b71-500a-4a39-bdeb-2de6c4937965	0	4/3/2020 16:41	user	Show me recent files.	. 	FILES	file_search	Show me <file_recency>recent</file_recency> files.	[]		Teams	Speech	2	1.13		
7bd76860-7e9a-45b2-ac65-2edb86777302	0	4/19/2020 14:58	user	Go to the agenda slide.		INMEETING	goto_slide	Go to the <slide_name>agenda</slide_name> slide.	[]		Teams	Speech	7	1.13		
7bdac333-488f-4818-8223-1dc6e40ed68c	0	4/23/2020 11:16	user	Go to CALL.	OK, Who would you like to call?	COMMUNICATION	communication_notsure	Go to CALL.	[]		Teams	Speech	1	1.13		
7be54d18-85c4-4372-b89e-71f61c493a0e	0	4/21/2020 21:00	user	Message next meeting that how are you.	Message everyone... on which meeting?	COMMUNICATION	send_text_meeting	Message <order_ref>next</order_ref> meeting that <message>how are you</message>.	[]		Teams	Speech	1	1.13		
7be6097a-965d-46e2-9a0a-5df2481ff629	0	4/24/2020 4:56	user	Hey Cortana strings are marked as do not translate.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Hey Cortana strings are marked as do not translate.	[]		Teams	Speech	1	1.13		
7bf2306a-5910-4be7-91b3-1cc94407e52d	0	4/10/2020 2:14	user	Open chat with Jim.	unk_fv	TEAMSACTION	teamsuser_openchat	Open chat with <contact_name>Jim</contact_name>.	[]		Teams	Speech	2	1.13		
7c0a7dbe-5df6-431f-8fc5-244efd14f17c	0	4/27/2020 2:22	user	Go to scale slide.		INMEETING	goto_slide	Go to <slide_name>scale</slide_name> slide.	[]		Teams	Speech	2	1.13		
7c0cffef-5615-49c0-b499-439c81bcca86	0	4/24/2020 22:01	user	Present the Seasons again deck.	Sure, I'll bring up the presentation.	INMEETING	start_presenting	Present the <deck_name>Seasons again</deck_name> deck.	[]		Teams	Speech	1	1.13		
7c11857b-9b99-4476-ba83-d3c5530afae8	0	4/22/2020 19:08	user	Who am I meeting with next?	It's just you for Focus time at 1:00 PM.	CALENDAR	find_calendar_who	Who am I meeting with <start_time>next</start_time>?	[]		Teams	Speech	1	1.13		
7c16e27d-076c-4d2c-bc09-c90287d619d0	0	4/1/2020 9:10	user	Join my sick meaning.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Join my sick meaning.	[]		Teams	Speech	1	1.13		
7c1c8125-addd-4c67-9d91-7199c8f88bbe	0	4/25/2020 4:03	user	Cancel Play is known meeting on Monday.		CALENDAR	delete_calendar_entry	Cancel <title>Play is known</title> meeting on <start_date>Monday</start_date>.	[]		Teams	Speech	1	1.13		
7c1c8125-addd-4c67-9d91-7199c8f88bbe	1	4/25/2020 4:03	user_other		Alright.				[]		Teams	Speech	1	1.13		
7c1c8125-addd-4c67-9d91-7199c8f88bbe	2	4/25/2020 4:03	user_other		OK, on Monday at 12:00 PM you have Play is known. Should I cancel this?				[]		Teams	Speech	1	1.13		
7c1c8125-addd-4c67-9d91-7199c8f88bbe	3	4/25/2020 4:03	user	Yes.	Alright, I removed that.	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	Teams	Speech	1	1.13		
7c1f957c-a4bc-4cab-97c6-ce9d26ececd1	0	4/9/2020 6:49	user	Hey Cortana tell Jim that I will join next meeting in time and won't be late.	Send it, or change it?	COMMUNICATION	send_text	Hey Cortana tell <contact_name>Jim</contact_name> that <message>I will join next meeting in time and won't be late</message>.	[]		Teams	Speech	1	1.13		
7c2012c5-fefc-4dc0-ab4e-263f69656f74	0	4/6/2020 8:24	user	Get my missed calls.	You have one missed call - This Morning: 1 from Gal Wolfman#R##N#Would you like to call back?	COMMUNICATION	communication_other	Get my missed calls.	[]		Teams	Speech	6	1.13		
7c23d8aa-2c6b-4d45-bc6b-64baea120526	0	4/30/2020 8:31	user	Cancel my next meeting with Jim.		CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting with <contact_name>Jim</contact_name>.	[]		Teams	Speech	1	1.13		
7c2fe0a0-f47d-4fbe-82be-58c9932a34aa	0	4/2/2020 18:25	user	Send a message to Cristina.	What's your message?	COMMUNICATION	send_text	Send a message to <contact_name>Cristina</contact_name>.	[]		Teams	Speech	1	1.13		
7c468898-608c-4347-9568-647798fd06f8	0	4/9/2020 16:41	user	Share the PPT I was working on with Xinan.	I'm sorry, but I can't help with that.	FILES	file_share	Share the <file_type>PPT</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on with <to_contact_name>Xinan</to_contact_name>.	[]		Teams	Speech	2	1.13		
7c4c9142-6884-4e78-a152-a21a7ab73a71	0	4/13/2020 14:27	user	What can you do with calendar?	unk_fv	COMMON	help	What can you do with calendar?	[]		Teams	Speech	1	1.13		
7c4fb7ae-419f-44a3-a881-79883ee449ea	0	4/7/2020 18:22	user	At.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	At.	[]		Teams	Speech	2	1.13		
7c57f817-49c4-4e0d-b9b2-f8aad91912ec	0	4/23/2020 21:16	user	Hey Cortana join my next.	I'm sorry, but I can't help with that.	NOTSURE	notsure_other	Hey Cortana join my next.	[]		Teams	Speech	1	1.13		
7c5dd719-cfdc-47d4-adf2-c915420f403b	0	4/21/2020 6:54	user	What meetings do I have on Wednesday?	I found 13 events for tomorrow.	CALENDAR	find_calendar_entry	What meetings do I have on <start_date>Wednesday</start_date>?	[]		Teams	Speech	2	1.13		
7c69b973-575c-40ea-b38e-d5a4e97cabe3	0	4/14/2020 0:15	user	Send a message to Sara.	unk_fv	COMMUNICATION	send_text	Send a message to <contact_name>Sara</contact_name>.	[]		Teams	Speech	5	1.13		
7c974d7c-73f4-44a2-92d3-f6454bb82097	0	4/20/2020 3:00	user	Cortana what is the weather.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Cortana what is the weather.	[]		Teams	Speech	1	1.13		
7c9e3f9c-76d7-4303-8dcb-c99273b1987e	0	4/30/2020 21:59	user	Send a message to my meeting that I am running.		COMMUNICATION	send_text_meeting	Send a message to my meeting that <message>I am running</message>.	[]		Teams	Speech	1	1.13		
7cb88c7e-4819-4bf8-bec7-a79db9f96e74	0	4/13/2020 14:52	user	Bye.	unk_fv	NOTSURE	notsure_other	Bye.	[]		Teams	Speech	1	1.13		
7cc7a720-05ac-470d-9f7e-ee432317cbc6	0	4/20/2020 23:10	user	Open mobile channel.	Alright, which channel?	TEAMSACTION	teamspace_navigate	Open <teamspace_channel>mobile</teamspace_channel> channel.	[]		Teams	Speech	1	1.13		
7cc815eb-bfdd-4b2e-9ab1-5435c1202e18	0	4/30/2020 8:36	user	Share the Cortana dog food deck with Sailesh.	Alright, which PowerPoint should I share?	FILES	file_share	Share the <file_keyword>Cortana dog food</file_keyword> <file_type>deck</file_type> with <to_contact_name>Sailesh</to_contact_name>.	[]		Teams	Speech	1	1.13		
7ccd970c-3044-49e2-8b76-a0a3808f0430	0	4/6/2020 18:14	user	Share the food file with weekly kick meeting.	Sorry, I'm not able to help with this one.	FILES	file_share	Share the <file_keyword>food</file_keyword> file with <sharetarget_name>weekly kick</sharetarget_name> <sharetarget_type>meeting</sharetarget_type>.	[]		Teams	Speech	1	1.13		
7cd05cc8-8225-45fa-a5e1-8a43630781ee	0	4/15/2020 23:18	user	Send message to my upcoming meeting I'll be late.	unk_fv	COMMUNICATION	send_text_meeting	Send message to my <order_ref>upcoming</order_ref> meeting <message>I'll be late</message>.	[]		Teams	Speech	1	1.13		
7ce1f5a4-6a96-4d8b-a5ed-b51e79d319e8	0	4/4/2020 0:12	user	Share XLS.	OK, which Excel should I share?	FILES	file_share	Share <file_type>XLS</file_type>.	[]		Teams	Speech	1	1.13		
7ced0414-8302-433b-85bd-b52c939dffc5	0	4/3/2020 20:42	user	Are you sad?	<speak version='1.0' xmlns='http://www.w3.org/2001/10/synthesis' xmlns:mstts='https://www.w3.org/2001/mstts' xml:lang='en-US'> <audio src="https://cloudnus.azureedge.net/evanneural/chitchat/en-us/old/3600003635.opus">Not at all, but I understand how my lack of facial expression might make it hard to tell.</audio></speak>	NOTSURE	other_domain	Are you sad?	[]		Teams	Speech	1	1.13		
7cee5e4e-d0b5-4c63-8e4f-758ceb586571	0	4/14/2020 22:25	user	Hey Cortana share my coffee file to windows.	unk_fv	FILES	file_share	Hey Cortana share <contact_name>my</contact_name> <file_keyword>coffee</file_keyword> file to <to_contact_name>windows</to_contact_name>.	[]		Teams	Speech	1	1.13		
7d32cbcd-7ab1-4105-8191-0c99e7df85c4	0	4/17/2020 2:52	user	Call Sharat.	OK, Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Sharat</contact_name>.	[]		Teams	Speech	1	1.13		
7d357e85-529f-4e4f-ba50-4be240cd6b41	0	4/14/2020 17:24	user	When is my next meeting with Barak Obama?	Who are you asking about?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Barak Obama</contact_name>?	[]		Teams	Speech	1	1.13		
7d357e85-529f-4e4f-ba50-4be240cd6b41	1	4/14/2020 17:24	user	Brock Obama.	Who are you asking about?	CALENDAR	find_calendar_when	<contact_name>Brock Obama</contact_name>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["find_calendar_when"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
7d357e85-529f-4e4f-ba50-4be240cd6b41	2	4/14/2020 17:24	user	Obama.	Which obama would you like?	CALENDAR	find_calendar_when	<contact_name>Obama</contact_name>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["find_calendar_when"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
7d357e85-529f-4e4f-ba50-4be240cd6b41	3	4/14/2020 17:24	user	None of them.	Who are you asking about?	CALENDAR	find_calendar_when	None of them.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["find_calendar_when"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
