ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency
1815	0		user	email from february about refund	EMAILSEARCH	search_email	<message_type>email</message_type> from <start_date>february</start_date> about <keyword>refund</keyword>	[]		1
1818	0		user	Emails from last September about recipes	EMAILSEARCH	search_email	<message_type>Emails</message_type> from <start_date>last September</start_date> about <keyword>recipes</keyword>	[]		1
1827	0		user	Email from Jake to Martha with portfolio attachment 	EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Jake</contact_name_from> to <contact_name_to>Martha</contact_name_to> with <keyword>portfolio</keyword> <attachment>attachment</attachment> 	[]		1
1829	0		user	email from Jane with attachment about cats form May	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Jane</contact_name_from> with <attachment>attachment</attachment> about <keyword>cats</keyword> form <start_date>May</start_date>	[]		1
1830	0		user	email from Jane with attachment last month	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Jane</contact_name_from> with <attachment>attachment</attachment> <start_date>last month</start_date>	[]		1
1834	0		user	emails from Winston Parker between November 21 and 22	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Winston Parker</contact_name_from> between <start_date>November 21</start_date> and <end_date>22</end_date>	[]		1
1836	0		user	email from Kendal between May 1 and 31	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Kendal</contact_name_from> between <start_date>May 1</start_date> and <end_date>31</end_date>	[]		1
1838	0		user	Mail from Comcast between January 2019 and December 2019	EMAILSEARCH	search_email	<message_type>mail</message_type> from <contact_name_from>Comcast</contact_name_from> between <start_date>January 2019</start_date> and <end_date>December 2019</end_date>	[]		1
1840	0		user	Mail from google between january and february	EMAILSEARCH	search_email	<message_type>Mail</message_type> from <contact_name_from>google</contact_name_from> between <start_date>january</start_date> and <end_date>february</end_date>	[]		1
1841	0		user	Mail from Donny with accounting attachment	EMAILSEARCH	search_email	<message_type>Mail</message_type> from <contact_name_from>Donny</contact_name_from> with <keyword>accounting</keyword> <attachment>attachment</attachment>	[]		1
1844	0		user	email from Jim including an attachment	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Jim</contact_name_from> including an <attachment>attachment</attachment>	[]		1
1849	0		user	Email from Joe regarding vacation	EMAILSEARCH	search_email	<message_type>Email</message_type> from <contact_name_from>Joe</contact_name_from> regarding <keyword>vacation</keyword>	[]		1
1851	0		user	email from anna to bates on in-house theft	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>anna</contact_name_from> to <contact_name_to>bates</contact_name_to> on <keyword>in-house theft</keyword>	[]		1
1857	0		user	emails from Calvin with photos	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Calvin</contact_name_from> with <attachment_type>photos</attachment_type>	[]		1
1859	0		user	emails from Sarah with pictures 	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Sarah</contact_name_from> with <attachment_type>pictures</attachment_type> 	[]		1
1860	0		user	emails from Daryl with pictures	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Daryl</contact_name_from> with <attachment_type>pictures</attachment_type>	[]		1
1863	0		user	email from Lijah to Leah with word attachments	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Lijah</contact_name_from> to <contact_name_to>Leah</contact_name_to> with <attachment_type>word</attachment_type> <attachment>attachments</attachment>	[]		1
1866	0		user	Email from May with music work attachment 	EMAILSEARCH	search_email	<message_type>Email</message_type> from <start_date>May</start_date> with <keyword>music work</keyword> <attachment>attachment</attachment> 	[]		1
1867	0		user	Emails from September 1st with Amazon shopping link attachments	EMAILSEARCH	search_email	<message_type>Emails</message_type> from <start_date>September 1st</start_date> with <keyword>Amazon shopping link</keyword> <attachment>attachments</attachment>	[]		1
1868	0		user	email from me to John between January and February about homework	EMAILSEARCH	search_email	<message_type>email</message_type> from me to <contact_name_to>John</contact_name_to> between <start_date>January</start_date> and <end_date>February</end_date> about <keyword>homework</keyword>	[]		1
1879	0		user	email from Ruth and Laura with attachments about dolls	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Ruth</contact_name_from> and <contact_name_from>Laura</contact_name_from> with <attachment>attachments</attachment> about <keyword>dolls</keyword>	[]		1
1886	0		user	mails from April with attachment	EMAILSEARCH	search_email	<message_type>mails</message_type> from <start_date>April</start_date> with <attachment>attachment</attachment>	[]		1
1892	0		user	email from the 2nd of July	EMAILSEARCH	search_email	<message_type>email</message_type> from the <start_date>2nd of July</start_date>	[]		1
1895	0		user	Email from this morning	EMAILSEARCH	search_email	<message_type>Email</message_type> from <start_time>this morning</start_time>	[]		1
1900	0		user	Mail from February 5 through February 10	EMAILSEARCH	search_email	<message_type>mail</message_type> from <start_date>February 5</start_date> through <end_date>February 10</end_date>	[]		1
1909	0		user	email has subject promotion	EMAILSEARCH	search_email	<message_type>email</message_type> has subject <email_subject>promotion</email_subject>	[]		1
1910	0		user	email i got about vacation in may	EMAILSEARCH	search_email	<message_type>email</message_type> i got about <keyword>vacation</keyword> in <start_date>may</start_date>	[]		1
1920	0		user	mail in the last 3 months	EMAILSEARCH	search_email	<message_type>mail</message_type> in the <start_date>last 3 months</start_date>	[]		1
1928	0		user	Email reply from Doctor's Office	EMAILSEARCH	search_email	<message_type>Email</message_type> <keyword>reply</keyword> from <contact_name_from>Doctor&apos;s Office</contact_name_from>	[]		1
1933	0		user	Emails from.October.l	EMAILSEARCH	search_email	<message_type>Emails</message_type> <start_date>from.October.l</start_date>	[]		1
1936	0		user	email of Christmas list	EMAILSEARCH	search_email	<message_type>email</message_type> of <keyword>Christmas list</keyword>	[]		1
1942	0		user	mail on cryptographer	EMAILSEARCH	search_email	<message_type>mail</message_type> on <keyword>cryptographer</keyword>	[]		1
1944	0		user	email on spring fair	EMAILSEARCH	search_email	<message_type>email</message_type> on <keyword>spring fair</keyword>	[]		1
1949	0		user	email on debate last month	EMAILSEARCH	search_email	<message_type>email</message_type> on <keyword>debate</keyword> <start_date>last month</start_date>	[]		1
1952	0		user	mail on weekend	EMAILSEARCH	search_email	<message_type>mail</message_type> on <start_date>weekend</start_date>	[]		1
1955	0		user	email on soccer between january 5 and january 9	EMAILSEARCH	search_email	<message_type>email</message_type> on <keyword>soccer</keyword> between <start_date>january 5</start_date> and <end_date>january 9</end_date>	[]		1
1957	0		user	Email on tuberculosis from August 5 to September 7 with attachment	EMAILSEARCH	search_email	<message_type>Email</message_type> on <keyword>tuberculosis</keyword> from <start_date>August 5</start_date> to <end_date>September 7</end_date> with <attachment>attachment</attachment>	[]		1
1961	0		user	email received between September 1 and September 15 with attachments	EMAILSEARCH	search_email	<message_type>email</message_type> received between <start_date>September 1</start_date> and <end_date>September 15</end_date> with <attachment>attachments</attachment>	[]		1
1971	0		user	emails received last thursday	EMAILSEARCH	search_email	<message_type>emails</message_type> received <start_date>last thursday</start_date>	[]		1
1979	0		user	mail regarding testing	EMAILSEARCH	search_email	<message_type>mail</message_type> regarding <keyword>testing</keyword>	[]		1
1984	0		user	emails sent from Tim	EMAILSEARCH	search_email	<message_type>emails</message_type> sent from <contact_name_from>Tim</contact_name_from>	[]		1
1985	0		user	mails sent from David	EMAILSEARCH	search_email	<message_type>mails</message_type> sent from <contact_name_from>David</contact_name_from>	[]		1
1987	0		user	email sent in august that contained attachment	EMAILSEARCH	search_email	<message_type>email</message_type> sent in <start_date>august</start_date> that contained <attachment>attachment</attachment>	[]		1
1989	0		user	email sent out about retirement in june	EMAILSEARCH	search_email	<message_type>email</message_type> sent out about <keyword>retirement</keyword> in <start_date>june</start_date>	[]		1
1994	0		user	emails sent to George	EMAILSEARCH	search_email	<message_type>emails</message_type> sent to <contact_name_to>George</contact_name_to>	[]		1
1995	0		user	Email sent to Ivan and Phoebe regarding history	EMAILSEARCH	search_email	<message_type>Email</message_type> sent to <contact_name_to>Ivan</contact_name_to> and <contact_name_to>Phoebe</contact_name_to> regarding <keyword>history</keyword>	[]		1
2002	0		user	emails starting August	EMAILSEARCH	search_email	<message_type>emails</message_type> starting <start_date>August</start_date>	[]		1
2006	0		user	email work photo documents with attachment	EMAILSEARCH	search_email	<message_type>email</message_type> <keyword>work photo documents</keyword> with <attachment>attachment</attachment>	[]		1
2008	0		user	email that has an attachment and is from Gale	EMAILSEARCH	search_email	<message_type>email</message_type> that has an <attachment>attachment</attachment> and is from <contact_name_from>Gale</contact_name_from>	[]		1
2011	0		user	Mail that has attachment	EMAILSEARCH	search_email	<message_type>mail</message_type> that has <attachment>attachment</attachment>	[]		1
2017	0		user	email to joe about tonight	EMAILSEARCH	search_email	<message_type>email</message_type> to <contact_name_to>joe</contact_name_to> about <keyword>tonight</keyword>	[]		1
2023	0		user	email to bill from katanga with attachment	EMAILSEARCH	search_email	<message_type>email</message_type> to <contact_name_to>bill</contact_name_to> from <contact_name_from>katanga</contact_name_from> with <attachment>attachment</attachment>	[]		1
2026	0		user	Email to Dave with attachment	EMAILSEARCH	search_email	<message_type>Email</message_type> to <contact_name_to>Dave</contact_name_to> with <attachment>attachment</attachment>	[]		1
2027	0		user	email to Jake with attachment 	EMAILSEARCH	search_email	<message_type>email</message_type> to <contact_name_to>Jake</contact_name_to> with <attachment>attachment</attachment> 	[]		1
2030	0		user	email to Sara with attachment	EMAILSEARCH	search_email	<message_type>email</message_type> to <contact_name_to>Sara</contact_name_to> with <attachment>attachment</attachment>	[]		1
2033	0		user	email to Mark 	EMAILSEARCH	search_email	<message_type>email</message_type> to <contact_name_to>Mark</contact_name_to> 	[]		1
2035	0		user	mail to klaus	EMAILSEARCH	search_email	<message_type>mail</message_type> to <contact_name_to>klaus</contact_name_to>	[]		1
2043	0		user	email to Dan from Megan between March to May about pets	EMAILSEARCH	search_email	<message_type>email</message_type> to <contact_name_to>Dan</contact_name_to> from <contact_name_from>Megan</contact_name_from> between <start_date>March</start_date> to <end_date>May</end_date> about <keyword>pets</keyword>	[]		1
2045	0		user	emails to Mike from Joy	EMAILSEARCH	search_email	<message_type>emails</message_type> to <contact_name_to>Mike</contact_name_to> from <contact_name_from>Joy</contact_name_from>	[]		1
2047	0		user	Email to David from Sarah	EMAILSEARCH	search_email	<message_type>Email</message_type> to <contact_name_to>David</contact_name_to> from <contact_name_from>Sarah</contact_name_from>	[]		1
2049	0		user	Email to Fred from March 10 through 20 about vacation	EMAILSEARCH	search_email	<message_type>Email</message_type> to <contact_name_to>Fred</contact_name_to> from <start_date>March 10</start_date> through <end_date>20</end_date> about <keyword>vacation</keyword>	[]		1
2050	0		user	emails to cora about dresses with attachments	EMAILSEARCH	search_email	<message_type>emails</message_type> to <contact_name_to>cora</contact_name_to> about <keyword>dresses</keyword> with <attachment>attachments</attachment>	[]		1
2059	0		user	emails to carmen skills focus	EMAILSEARCH	search_email	<message_type>emails</message_type> to <contact_name_to>carmen</contact_name_to> <keyword>skills focus</keyword>	[]		1
2063	0		user	email to sister about birthday	EMAILSEARCH	search_email	<message_type>email</message_type> to <relationship_name_to>sister</relationship_name_to> about <keyword>birthday</keyword>	[]		1
2070	0		user	email with adobe pdf attachment	EMAILSEARCH	search_email	<message_type>email</message_type> with <attachment_type>adobe pdf</attachment_type> <attachment>attachment</attachment>	[]		1
2081	0		user	emails with invoice attachments	EMAILSEARCH	search_email	<message_type>emails</message_type> with <keyword>invoice</keyword> <attachment>attachments</attachment>	[]		1
2084	0		user	Emails with flooring attachment	EMAILSEARCH	search_email	<message_type>Emails</message_type> with <keyword>flooring</keyword> <attachment>attachment</attachment>	[]		1
2094	0		user	emails with attachment	EMAILSEARCH	search_email	<message_type>emails</message_type> with <attachment>attachment</attachment>	[]		1
2098	0		user	Emails with attachment about R&B singers.	EMAILSEARCH	search_email	<message_type>Emails</message_type> with <attachment>attachment</attachment> about <keyword>R&amp;B singers</keyword>.	[]		1
2108	0		user	email with attachment between January 9 and January 16	EMAILSEARCH	search_email	<message_type>email</message_type> with <attachment>attachment</attachment> between <start_date>January 9</start_date> and <end_date>January 16</end_date>	[]		1
2118	0		user	emails with attachment files	EMAILSEARCH	search_email	<message_type>emails</message_type> with <attachment>attachment</attachment> <attachment_type>files</attachment_type>	[]		1
2122	0		user	emails with attachment from Roselyn	EMAILSEARCH	search_email	<message_type>emails</message_type> with <attachment>attachment</attachment> from <contact_name_from>Roselyn</contact_name_from>	[]		1
2127	0		user	emails with attachments from david	EMAILSEARCH	search_email	<message_type>emails</message_type> with <attachment>attachments</attachment> from <contact_name_from>david</contact_name_from>	[]		1
2128	0		user	emails with attachments from John	EMAILSEARCH	search_email	<message_type>emails</message_type> with <attachment>attachments</attachment> from <contact_name_from>John</contact_name_from>	[]		1
2134	0		user	emails with attachment from October 2008	EMAILSEARCH	search_email	<message_type>emails</message_type> with <attachment>attachment</attachment> from <start_date>October 2008</start_date>	[]		1
2138	0		user	Emails with attachment from August	EMAILSEARCH	search_email	<message_type>Emails</message_type> with <attachment>attachment</attachment> from <start_date>August</start_date>	[]		1
2141	0		user	emails with attachment from last year	EMAILSEARCH	search_email	<message_type>emails</message_type> with <attachment>attachment</attachment> from <start_date>last year</start_date>	[]		1
2149	0		user	email with attachment on bears	EMAILSEARCH	search_email	<message_type>email</message_type> with <attachment>attachment</attachment> on <keyword>bears</keyword>	[]		1
2151	0		user	email with attachment on drawing	EMAILSEARCH	search_email	<message_type>email</message_type> with <attachment>attachment</attachment> on <keyword>drawing</keyword>	[]		1
2152	0		user	Email with attachment on music 	EMAILSEARCH	search_email	<message_type>email</message_type> with <attachment>attachment</attachment> on <keyword>music</keyword> 	[]		1
2156	0		user	email with attachment on video	EMAILSEARCH	search_email	<message_type>email</message_type> with <attachment>attachment</attachment> on <keyword>video</keyword>	[]		1
2170	0		user	email with attachments received last month	EMAILSEARCH	search_email	<message_type>email</message_type> with <attachment>attachments</attachment> received <start_date>last month</start_date>	[]		1
2175	0		user	emails with coupons	EMAILSEARCH	search_email	<message_type>emails</message_type> with <keyword>coupons</keyword>	[]		1
2178	0		user	Emails with sound	EMAILSEARCH	search_email	<message_type>Emails</message_type> with <keyword>sound</keyword>	[]		1
2182	0		user	email with spreadsheet	EMAILSEARCH	search_email	<message_type>email</message_type> with <attachment_type>spreadsheet</attachment_type>	[]		1
2184	0		user	Email with image	EMAILSEARCH	search_email	<message_type>Email</message_type> with <attachment_type>image</attachment_type>	[]		1
2185	0		user	Email with pics	EMAILSEARCH	search_email	<message_type>Email</message_type> with <attachment_type>pics</attachment_type>	[]		1
2192	0		user	mail with surgeon update PDF attachment	EMAILSEARCH	search_email	<message_type>mail</message_type> with <keyword>surgeon update</keyword> <attachment_type>PDF</attachment_type> <attachment>attachment</attachment>	[]		1
2193	0		user	mails with project document attachement	EMAILSEARCH	search_email	<message_type>mails</message_type> with <keyword>project</keyword> <attachment_type>document</attachment_type> <attachment>attachement</attachment>	[]		1
2199	0		user	Email with video attachment from April 	EMAILSEARCH	search_email	<message_type>Email</message_type> with <attachment_type>video</attachment_type> <attachment>attachment</attachment> from <start_date>April</start_date> 	[]		1
2205	0		user	emails  within the month of February	EMAILSEARCH	search_email	<message_type>emails</message_type>  within the month of <start_date>February</start_date>	[]		1
2211	0		user	Emails about the moon from January to February 	EMAILSEARCH	search_email	<message_type>Emails</message_type> about the <keyword>moon</keyword> from <start_date>January</start_date> to <end_date>February</end_date> 	[]		1
2214	0		user	emails beginning in january to july	EMAILSEARCH	search_email	<message_type>emails</message_type> beginning in <start_date>january</start_date> to <end_date>july</end_date>	[]		1
2227	0		user	emails for my birthday with attachments	EMAILSEARCH	search_email	<message_type>emails</message_type> for my <keyword>birthday</keyword> with <attachment>attachments</attachment>	[]		1
2230	0		user	email from Tim to Duke about road trip from March to June	EMAILSEARCH	search_email	<message_type>email</message_type> from <contact_name_from>Tim</contact_name_from> to <contact_name_to>Duke</contact_name_to> about <keyword>road trip</keyword> from <start_date>March</start_date> to <end_date>June</end_date>	[]		1
2232	0		user	emails from Anna to Beth from the previous month	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Anna</contact_name_from> to <contact_name_to>Beth</contact_name_to> from the <start_date>previous month</start_date>	[]		1
2233	0		user	emails from Monday the 6th to Tuesday the 7th from Mr. Churchill	EMAILSEARCH	search_email	<message_type>emails</message_type> from <start_date>Monday the 6th</start_date> to <end_date>Tuesday the 7th</end_date> from <contact_name_from>Mr. Churchill</contact_name_from>	[]		1
2239	0		user	emails from March 2nd to April 15th from Kelly	EMAILSEARCH	search_email	<message_type>emails</message_type> from <start_date>March 2nd</start_date> to <end_date>April 15th</end_date> from <contact_name_from>Kelly</contact_name_from>	[]		1
2240	0		user	emails from June 19 to June 26 from Bert	EMAILSEARCH	search_email	<message_type>emails</message_type> from <start_date>June 19</start_date> to <end_date>June 26</end_date> from <contact_name_from>Bert</contact_name_from>	[]		1
2244	0		user	emails from between Halloween and Thanksgiving	EMAILSEARCH	search_email	<message_type>emails</message_type> from between <start_date>Halloween</start_date> and <end_date>Thanksgiving</end_date>	[]		1
2250	0		user	emails from Doctor Sofia with attachment about health between January and March	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>Doctor Sofia</contact_name_from> with <attachment>attachment</attachment> about <keyword>health</keyword> between <start_date>January</start_date> and <end_date>March</end_date>	[]		1
2252	0		user	Emails from Kathy to me.	EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Kathy</contact_name_from> to <relationship_name_to>me</relationship_name_to>.	[]		1
2257	0		user	mail from June 1st to June 3rd with attachments	EMAILSEARCH	search_email	<message_type>mail</message_type> from <start_date>June 1st</start_date> to <end_date>June 3rd</end_date> with <attachment>attachments</attachment>	[]		1
2263	0		user	Emails from Harvey from last weekend	EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Harvey</contact_name_from> from <start_date>last weekend</start_date>	[]		1
2274	0		user	emails from last year  with attachment from Cindy	EMAILSEARCH	search_email	<message_type>emails</message_type> from <start_date>last year</start_date>  with <attachment>attachment</attachment> from <contact_name_from>Cindy</contact_name_from>	[]		1
2275	0		user	emails from mark dated  april 1 to april 12, 1998	EMAILSEARCH	search_email	<message_type>emails</message_type> from <contact_name_from>mark</contact_name_from> dated  <start_date>april 1</start_date> to <end_date>april 12, 1998</end_date>	[]		1
2276	0		user	Emails from mom in January and February	EMAILSEARCH	search_email	<message_type>Emails</message_type> from <relationship_name_from>mom</relationship_name_from> in <start_date>January</start_date> and <end_date>February</end_date>	[]		1
2279	0		user	Mail from Mom to Greg	EMAILSEARCH	search_email	<message_type>Mail</message_type> from <relationship_name_from>Mom</relationship_name_from> to <contact_name_to>Greg</contact_name_to>	[]		1
2292	0		user	Emails I sent from August 22 to August 30th	EMAILSEARCH	search_email	<message_type>Emails</message_type> I sent from <start_date>August 22</start_date> to <end_date>August 30th</end_date>	[]		1
2296	0		user	Emails in July with fireworks attachment 	EMAILSEARCH	search_email	<message_type>Emails</message_type> in <start_date>July</start_date> with <keyword>fireworks</keyword> <attachment>attachment</attachment> 	[]		1
2299	0		user	mail including attachments 	EMAILSEARCH	search_email	<message_type>mail</message_type> including <attachment>attachments</attachment> 	[]		1
2304	0		user	emails may 1 through may 5 with attachments	EMAILSEARCH	search_email	<message_type>emails</message_type> <start_date>may 1</start_date> through <end_date>may 5</end_date> with <attachment>attachments</attachment>	[]		1
2307	0		user	emails only on August 15th	EMAILSEARCH	search_email	<message_type>emails</message_type> <emailsearch_other>only</emailsearch_other>on <start_date>August 15th</start_date>	[]		1
2309	0		user	emails received April 1st to April 11th	EMAILSEARCH	search_email	<message_type>emails</message_type> received <start_date>April 1st</start_date> to <end_date>April 11th</end_date>	[]		1
2316	0		user	emails received during December	EMAILSEARCH	search_email	<message_type>emails</message_type> received during <start_date>December</start_date>	[]		1
2323	0		user	emails received in April.	EMAILSEARCH	search_email	<message_type>emails</message_type> received in <start_date>April</start_date>.	[]		1
2328	0		user	emails receiver about concerts between March 6 and March 9	EMAILSEARCH	search_email	<message_type>emails</message_type> receiver about <keyword>concerts</keyword> between <start_date>March 6</start_date> and <end_date>March 9</end_date>	[]		1
2331	0		user	emails sent by caleb	EMAILSEARCH	search_email	<message_type>emails</message_type> sent by <contact_name_from>caleb</contact_name_from>	[]		1
2340	0		user	email sent in march, june, and october	EMAILSEARCH	search_email	<message_type>email</message_type> sent in <start_date>march, june, and october</start_date>	[]		1
2341	0		user	emails sent June 2015 and November 2015	EMAILSEARCH	search_email	<message_type>emails</message_type> sent <start_date>June 2015</start_date> and <end_date>November 2015</end_date>	[]		1
2342	0		user	emails sent on june 1st	EMAILSEARCH	search_email	<message_type>emails</message_type> sent on <start_date>june 1st</start_date>	[]		1
2344	0		user	emails sent or received between last Friday and yesterday	EMAILSEARCH	search_email	<message_type>emails</message_type> sent or received between <start_date>last Friday</start_date> and <end_date>yesterday</end_date>	[]		1
2350	0		user	Emails that contain attachments	EMAILSEARCH	search_email	<message_type>Emails</message_type> that contain <attachment>attachments</attachment>	[]		1
2352	0		user	Emails that has six attachments	EMAILSEARCH	search_email	<message_type>Emails</message_type> that has six <attachment>attachments</attachment>	[]		1
2369	0		user	Emails to me from Jackson	EMAILSEARCH	search_email	<message_type>Emails</message_type> to <relationship_name_to>me</relationship_name_to> from <contact_name_from>Jackson</contact_name_from>	[]		1
2378	0		user	emails with attachment from July 1 to July 16	EMAILSEARCH	search_email	<message_type>emails</message_type> with <attachment>attachment</attachment> from <start_date>July 1</start_date> to <end_date>July 16</end_date>	[]		1
2380	0		user	mail with attachment from May 6th to May 8th	EMAILSEARCH	search_email	<message_type>mail</message_type> with <attachment>attachment</attachment> from <start_date>May 6th</start_date> to <end_date>May 8th</end_date>	[]		1
2382	0		user	emails with attachment included	EMAILSEARCH	search_email	<message_type>emails</message_type> with <attachment>attachment</attachment> included	[]		1
2401	0		user	emails with attachments that I have	EMAILSEARCH	search_email	<message_type>emails</message_type> with <attachment>attachments</attachment> that I have	[]		1
2405	0		user	emails with pdf attachments re bills from june 2016 to july 2017	EMAILSEARCH	search_email	<message_type>emails</message_type> with <attachment_type>pdf</attachment_type> <attachment>attachments</attachment> re <keyword>bills</keyword> from <start_date>june 2016</start_date> to <end_date>july 2017</end_date>	[]		1
2413	0		user	Excel attachments from last week	EMAILSEARCH	search_email	<attachment_type>Excel</attachment_type> <attachment>attachments</attachment> from <start_date>last week</start_date>	[]		1
2429	0		user	find all attachments	EMAILSEARCH	search_email	find all <attachment>attachments</attachment>	[]		1
2430	0		user	find all email attachments	EMAILSEARCH	search_email	find all <message_type>email</message_type> <attachment>attachments</attachment>	[]		1
2436	0		user	Find all the emails from Jonny that have an attachment.	EMAILSEARCH	search_email	Find all the <message_type>emails</message_type> from <contact_name_from>Jonny</contact_name_from> that have an <attachment>attachment</attachment>.	[]		1
2447	0		user	Find attachments in my email	EMAILSEARCH	search_email	Find <attachment>attachments</attachment> in my <message_type>email</message_type>	[]		1
2449	0		user	find birthday emails	EMAILSEARCH	search_email	find <keyword>birthday</keyword> <message_type>emails</message_type>	[]		1
2455	0		user	find emails about conferences	EMAILSEARCH	search_email	find <message_type>emails</message_type> about <keyword>conferences</keyword>	[]		1
2470	0		user	Find email with attachments	EMAILSEARCH	search_email	Find <message_type>email</message_type> with <attachment>attachments</attachment>	[]		1
2474	0		user	Find emails containing attachments	EMAILSEARCH	search_email	Find <message_type>emails</message_type> containing <attachment>attachments</attachment>	[]		1
2476	0		user	Find emails from Karen to Howard.	EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Karen</contact_name_from> to <contact_name_to>Howard</contact_name_to>.	[]		1
2477	0		user	Find emails on the new project.	EMAILSEARCH	search_email	Find <message_type>emails</message_type> on the <keyword>new project</keyword>.	[]		1
2478	0		user	find emails regarding word orders	EMAILSEARCH	search_email	find <message_type>emails</message_type> regarding <keyword>word orders</keyword>	[]		1
2482	0		user	find emails with an attachment	EMAILSEARCH	search_email	find <message_type>emails</message_type> with an <attachment>attachment</attachment>	[]		1
2483	0		user	Find emails with an attachment from August.	EMAILSEARCH	search_email	Find <message_type>emails</message_type> with an <attachment>attachment</attachment> from <start_date>August</start_date>.	[]		1
2485	0		user	Find emails with Adobe file attached	EMAILSEARCH	search_email	Find <message_type>emails</message_type> with <attachment_type>Adobe file</attachment_type> <attachment>attached</attachment>	[]		1
2488	0		user	find mail about money last month	EMAILSEARCH	search_email	find <message_type>mail</message_type> about <keyword>money</keyword> <start_date>last month</start_date>	[]		1
2489	0		user	find mail between November 2008 and December2008	EMAILSEARCH	search_email	find <message_type>mail</message_type> between <start_date>November 2008</start_date> and <end_date>December2008</end_date>	[]		1
2492	0		user	Find me an email from Barb that included an attachment	EMAILSEARCH	search_email	Find me an <message_type>email</message_type> from <contact_name_from>Barb</contact_name_from> that included an <attachment>attachment</attachment>	[]		1
2505	0		user	Find research study attachments in mail.	EMAILSEARCH	search_email	Find <keyword>research study</keyword> <attachment>attachments</attachment> in <message_type>mail</message_type>.	[]		1
2510	0		user	Find the emails to Meghan with an attachment.	EMAILSEARCH	search_email	Find the <message_type>emails</message_type> to <contact_name_to>Meghan</contact_name_to> with an <attachment>attachment</attachment>.	[]		1
2524	0		user	from Giselle with attachment	EMAILSEARCH	search_email	from <contact_name_from>Giselle</contact_name_from> with <attachment>attachment</attachment>	[]		1
2525	0		user	from mark with attachment	EMAILSEARCH	search_email	from <contact_name_from>mark</contact_name_from> with <attachment>attachment</attachment>	[]		1
2530	0		user	from Roger with attachment	EMAILSEARCH	search_email	from <contact_name_from>Roger</contact_name_from> with <attachment>attachment</attachment>	[]		1
2534	0		user	From Mark between October 7 and October 18	EMAILSEARCH	search_email	From <contact_name_from>Mark</contact_name_from> between <start_date>October 7</start_date> and <end_date>October 18</end_date>	[]		1
2539	0		user	From Scarlett Hamilton to Rhett Butler last month	EMAILSEARCH	search_email	From <contact_name_from>Scarlett Hamilton</contact_name_from> to <contact_name_to>Rhett Butler</contact_name_to> <start_date>last month</start_date>	[]		1
2543	0		user	From Kennedy to Drew last month	EMAILSEARCH	search_email	From <contact_name_from>Kennedy</contact_name_from> to <contact_name_to>Drew</contact_name_to> <start_date>last month</start_date>	[]		1
2546	0		user	from Belle to Christian last 3 months	EMAILSEARCH	search_email	from <contact_name_from>Belle</contact_name_from> to <contact_name_to>Christian</contact_name_to> <start_date>last 3 months</start_date>	[]		1
2551	0		user	From Harry	EMAILSEARCH	search_email	From <contact_name_from>Harry</contact_name_from>	[]		1
2561	0		user	From John Doe last month	EMAILSEARCH	search_email	From <contact_name_from>John Doe</contact_name_from> <start_date>last month</start_date>	[]		1
2564	0		user	From John Doe II last month	EMAILSEARCH	search_email	From <contact_name_from>John Doe II</contact_name_from> <start_date>last month</start_date>	[]		1
2568	0		user	from tim 2 months ago	EMAILSEARCH	search_email	from <contact_name_from>tim</contact_name_from> <start_date>2 months ago</start_date>	[]		1
2570	0		user	from luke on new years day	EMAILSEARCH	search_email	from <contact_name_from>luke</contact_name_from> on <keyword>new years day</keyword>	[]		1
2573	0		user	From John Doe on algebra	EMAILSEARCH	search_email	From <contact_name_from>John Doe</contact_name_from> on <keyword>algebra</keyword>	[]		1
2578	0		user	from christie on yoga	EMAILSEARCH	search_email	from <contact_name_from>christie</contact_name_from> on <keyword>yoga</keyword>	[]		1
2584	0		user	from Britney to Jon with attachment	EMAILSEARCH	search_email	from <contact_name_from>Britney</contact_name_from> to <contact_name_to>Jon</contact_name_to> with <attachment>attachment</attachment>	[]		1
2588	0		user	From Nathan about beekeeping	EMAILSEARCH	search_email	From <contact_name_from>Nathan</contact_name_from> about <keyword>beekeeping</keyword>	[]		1
