ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	ConversationContext	MetaData	Frequency
BVT-362	0		user	Share the Microsoft Best Practices powerpoint	FILES	file_share	Share the <file_keyword>Microsoft Best Practices</file_keyword> <file_type>powerpoint</file_type>		[]	1
BVT-363	0		user	Share the attached deck.	FILES	file_share	Share the <file_action>attached</file_action> <file_type>deck</file_type>.		[]	1
BVT-364	0		user	Share the attached presentation.	FILES	file_share	Share the <file_action>attached</file_action> <file_type>presentation</file_type>.		[]	1
BVT-365	0		user	Share the attached PowerPoint.	FILES	file_share	Share the <file_action>attached</file_action> <file_type>PowerPoint</file_type>.		[]	1
BVT-366	0		user	Share the deck I was working on.	FILES	file_share	Share the <file_type>deck</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on.		[]	1
BVT-367	0		user	Share the powerpoint I was working on.	FILES	file_share	Share the <file_type>powerpoint</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on.		[]	1
BVT-368	0		user	Share the presentation I was working on.	FILES	file_share	Share the <file_type>presentation</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on.		[]	1
BVT-369	0		user	What do I have tomorrow morning?	CALENDAR	find_calendar_entry	What do I have <start_date>tomorrow</start_date> <start_time>morning</start_time>?		[]	1
BVT-370	0		user	What is my next meeting?	CALENDAR	find_calendar_entry	What is my <start_time>next</start_time> meeting?		[]	1
BVT-371	0		user	When is my next meeting with Hilary?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Hilary</contact_name>?		[]	1
BVT-372	0		user	When is my Ramma Lamma Ding Dong meeting?	CALENDAR	find_calendar_when	When is my <title>Ramma Lamma Ding Dong</title> meeting?		[]	1
BVT-373	0		user	When is my next meeting with Nick Cruise?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Nick Cruise</contact_name>?		[]	1
BVT-374	0		user	What meetings do I have next?	CALENDAR	find_calendar_entry	What meetings do I have <start_time>next</start_time>?		[]	1
BVT-375	0		user	What meetings do I have today?	CALENDAR	find_calendar_entry	What meetings do I have <start_date>today</start_date>?		[]	1
BVT-376	0		user	What meetings do I have right now?	CALENDAR	find_calendar_entry	What meetings do I have right <start_time>now</start_time>?		[]	1
BVT-377	0		user	What do I have in 30 minutes?	CALENDAR	find_calendar_entry	What do I have <start_time>in 30 minutes</start_time>?		[]	1
BVT-378	0		user	What do I have next?	CALENDAR	find_calendar_entry	What do I have <start_time>next</start_time>?		[]	1
BVT-379	0		user	What do I have today?	CALENDAR	find_calendar_entry	What do I have <start_date>today</start_date>?		[]	1
BVT-380	0		user	What do I have right now?	CALENDAR	find_calendar_entry	What do I have right <start_time>now</start_time>?		[]	1
BVT-381	0		user	What do I have at 1am?	CALENDAR	find_calendar_entry	What do I have at <start_time>1am</start_time>?		[]	1
BVT-382	0		user	What do I have on my calendar tomorrow morning?	CALENDAR	find_calendar_entry	What do I have on my calendar <start_date>tomorrow</start_date> <start_time>morning</start_time>?		[]	1
BVT-383	0		user	What meetings do I have on Monday?	CALENDAR	find_calendar_entry	What meetings do I have on <start_date>Monday</start_date>?		[]	1
BVT-384	0		user	What meetings do I have at 4am?	CALENDAR	find_calendar_entry	What meetings do I have at <start_time>4am</start_time>?		[]	1
BVT-385	0		user	When is my Business meeting?	CALENDAR	find_calendar_when	When is my <title>Business</title> meeting?		[]	1
BVT-386	0		user	When is my next meeting with O'Rourke?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>O'Rourke</contact_name>?		[]	1
BVT-387	0		user	What do I have on my calendar on Monday?	CALENDAR	find_calendar_entry	What do I have on my calendar on <start_date>Monday</start_date>?		[]	1
BVT-388	0		user	What meetings do I have tomorrow morning?	CALENDAR	find_calendar_entry	What meetings do I have <start_date>tomorrow</start_date> <start_time>morning</start_time>?		[]	1
BVT-389	0		user	What meetings do I have in 30 minutes?	CALENDAR	find_calendar_entry	What meetings do I have <start_time>in 30 minutes</start_time>?		[]	1
BVT-390	0		user	What do I have on my calendar in 30 minutes?	CALENDAR	find_calendar_entry	What do I have on my calendar <start_time>in 30 minutes</start_time>?		[]	1
BVT-391	0		user	What do I have next on my calendar?	CALENDAR	find_calendar_entry	What do I have <start_time>next</start_time> on my calendar?		[]	1
BVT-392	0		user	What do I have on my calendar today?	CALENDAR	find_calendar_entry	What do I have on my calendar <start_date>today</start_date>?		[]	1
BVT-393	0		user	What do I have on my calendar right now?	CALENDAR	find_calendar_entry	What do I have on my calendar right <start_time>now</start_time>?		[]	1
BVT-394	0		user	What do I have on my calendar at 11pm?	CALENDAR	find_calendar_entry	What do I have on my calendar at <start_time>11pm</start_time>?		[]	1
BVT-395	0		user	Cancel my next meeting	CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting		[]	1
BVT-396	0		user	Cancel my meeting	CALENDAR	delete_calendar_entry	Cancel my meeting		[]	1
BVT-397	0		user	Cancel my 7pm meeting	CALENDAR	delete_calendar_entry	Cancel my <start_time>7pm</start_time> meeting		[]	1
BVT-398	0		user	Cancel my meeting tomorrow.	CALENDAR	delete_calendar_entry	Cancel my meeting <start_date>tomorrow</start_date>.		[]	1
BVT-399	0		user	Cancel my meeting tomorrow morning.	CALENDAR	delete_calendar_entry	Cancel my meeting <start_date>tomorrow</start_date> <start_time>morning</start_time>.		[]	1
BVT-400	0		user	Cancel my meeting on Friday	CALENDAR	delete_calendar_entry	Cancel my meeting on <start_date>Friday</start_date>		[]	1
BVT-401	0		user	Cancel my meeting today.	CALENDAR	delete_calendar_entry	Cancel my meeting <start_date>today</start_date>.		[]	1
BVT-402	0		user	Cancel my next meeting with Sha Li	CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting with <contact_name>Sha Li</contact_name>		[]	1
BVT-403	0		user	Cancel my next meeting with Hoffman	CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting with <contact_name>Hoffman</contact_name>		[]	1
BVT-404	0		user	Cancel my next meeting with Nick	CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting with <contact_name>Nick</contact_name>		[]	1
BVT-405	0		user	Decline my next meeting with Idan	CALENDAR	delete_calendar_entry	Decline my <start_time>next</start_time> meeting with <contact_name>Idan</contact_name>		[]	1
BVT-406	0		user	Decline my next meeting with Lane	CALENDAR	delete_calendar_entry	Decline my <start_time>next</start_time> meeting with <contact_name>Lane</contact_name>		[]	1
BVT-407	0		user	Cancel my next meeting with Jotham Parker	CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting with <contact_name>Jotham Parker</contact_name>		[]	1
BVT-408	0		user	Cancel my News Recap for Dogs meeting	CALENDAR	delete_calendar_entry	Cancel my <title>News Recap for Dogs</title> meeting		[]	1
BVT-409	0		user	Cancel my Inside meeting	CALENDAR	delete_calendar_entry	Cancel my <title>Inside</title> meeting		[]	1
BVT-410	0		user	Remove my next meeting	CALENDAR	delete_calendar_entry	Remove my <start_time>next</start_time> meeting		[]	1
BVT-411	0		user	Remove my meeting	CALENDAR	delete_calendar_entry	Remove my meeting		[]	1
BVT-412	0		user	Remove my 11pm meeting	CALENDAR	delete_calendar_entry	Remove my <start_time>11pm</start_time> meeting		[]	1
BVT-413	0		user	Remove my meeting tomorrow.	CALENDAR	delete_calendar_entry	Remove my meeting <start_date>tomorrow</start_date>.		[]	1
BVT-414	0		user	Remove my meeting tomorrow morning.	CALENDAR	delete_calendar_entry	Remove my meeting <start_date>tomorrow</start_date> <start_time>morning</start_time>.		[]	1
BVT-415	0		user	Remove my meeting on Thursday	CALENDAR	delete_calendar_entry	Remove my meeting on <start_date>Thursday</start_date>		[]	1
BVT-416	0		user	Remove my meeting today.	CALENDAR	delete_calendar_entry	Remove my meeting <start_date>today</start_date>.		[]	1
BVT-417	0		user	Remove my next meeting with Nick Cruise	CALENDAR	delete_calendar_entry	Remove my <start_time>next</start_time> meeting with <contact_name>Nick Cruise</contact_name>		[]	1
BVT-418	0		user	Remove my next meeting with Giorgianni	CALENDAR	delete_calendar_entry	Remove my <start_time>next</start_time> meeting with <contact_name>Giorgianni</contact_name>		[]	1
BVT-419	0		user	Remove my next meeting with Mary	CALENDAR	delete_calendar_entry	Remove my <start_time>next</start_time> meeting with <contact_name>Mary</contact_name>		[]	1
BVT-420	0		user	Remove my next meeting with Shwetambari Mokadam	CALENDAR	delete_calendar_entry	Remove my <start_time>next</start_time> meeting with <contact_name>Shwetambari Mokadam</contact_name>		[]	1
BVT-421	0		user	Remove my Popsicle or Cord meeting	CALENDAR	delete_calendar_entry	Remove my <title>Popsicle or Cord</title> meeting		[]	1
BVT-422	0		user	Remove my Meet Jose meeting	CALENDAR	delete_calendar_entry	Remove my <title>Meet Jose</title> meeting		[]	1
BVT-423	0		user	Decline my next meeting	CALENDAR	delete_calendar_entry	Decline my <start_time>next</start_time> meeting		[]	1
BVT-424	0		user	Decline my meeting	CALENDAR	delete_calendar_entry	Decline my meeting		[]	1
BVT-425	0		user	Decline my 1am meeting	CALENDAR	delete_calendar_entry	Decline my <start_time>1am</start_time> meeting		[]	1
BVT-426	0		user	Decline my meeting tomorrow.	CALENDAR	delete_calendar_entry	Decline my meeting <start_date>tomorrow</start_date>.		[]	1
BVT-427	0		user	Decline my meeting tomorrow morning.	CALENDAR	delete_calendar_entry	Decline my meeting <start_date>tomorrow</start_date> <start_time>morning</start_time>.		[]	1
BVT-428	0		user	Decline my meeting on Tuesday	CALENDAR	delete_calendar_entry	Decline my meeting on <start_date>Tuesday</start_date>		[]	1
BVT-429	0		user	Decline my meeting today.	CALENDAR	delete_calendar_entry	Decline my meeting <start_date>today</start_date>.		[]	1
BVT-430	0		user	Decline my next meeting with Jesse Jones	CALENDAR	delete_calendar_entry	Decline my <start_time>next</start_time> meeting with <contact_name>Jesse Jones</contact_name>		[]	1
BVT-431	0		user	Decline my next meeting with Haim Somech	CALENDAR	delete_calendar_entry	Decline my <start_time>next</start_time> meeting with <contact_name>Haim Somech</contact_name>		[]	1
BVT-432	0		user	Decline my Flower, Bird, Wind, and Moon meeting	CALENDAR	delete_calendar_entry	Decline my <title>Flower, Bird, Wind, and Moon</title> meeting		[]	1
BVT-433	0		user	Decline my Great meeting	CALENDAR	delete_calendar_entry	Decline my <title>Great</title> meeting		[]	1
BVT-434	0		user	What do I have on Monday?	CALENDAR	find_calendar_entry	What do I have on <start_date>Monday</start_date>?		[]	1
BVT-435	0		user	Cancel the meeting I have tomorrow morning	CALENDAR	delete_calendar_entry	Cancel the meeting I have <start_date>tomorrow</start_date> <start_time>morning</start_time>		[]	1
BVT-436	0		user	Decline today's meeting	CALENDAR	delete_calendar_entry	Decline <start_date>today</start_date>'s meeting		[]	1
BVT-437	0		user	Decline the meeting I have in 30 minutes	CALENDAR	delete_calendar_entry	Decline the meeting I have <start_time>in 30 minutes</start_time>		[]	1
BVT-438	0		user	Decline my Magical Friday meeting	CALENDAR	delete_calendar_entry	Decline my <start_date>Magical Friday</start_date> meeting		[]	1
BVT-439	0		user	Decline my upcoming meeting	CALENDAR	delete_calendar_entry	Decline my <start_time>upcoming</start_time> meeting		[]	1
BVT-440	0		user	Decline my next meeting with Hilary	CALENDAR	delete_calendar_entry	Decline my <start_time>next</start_time> meeting with <contact_name>Hilary</contact_name>		[]	1
BVT-441	0		user	Cancel my upcoming meeting	CALENDAR	delete_calendar_entry	Cancel my <start_time>upcoming</start_time> meeting		[]	1
BVT-442	0		user	Cancel the meeting I have right now	CALENDAR	delete_calendar_entry	Cancel the meeting I have right <start_time>now</start_time>		[]	1
BVT-443	0		user	Cancel the meeting I have in 30 minutes	CALENDAR	delete_calendar_entry	Cancel the meeting I have <start_time>in 30 minutes</start_time>		[]	1
BVT-444	0		user	Cancel today's meeting	CALENDAR	delete_calendar_entry	Cancel <start_date>today</start_date>'s meeting		[]	1
BVT-445	0		user	Cancel the meeting I have on Monday	CALENDAR	delete_calendar_entry	Cancel the meeting I have on <start_date>Monday</start_date>		[]	1
BVT-446	0		user	Cancel my next meeting with Mokadam	CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting with <contact_name>Mokadam</contact_name>		[]	1
BVT-447	0		user	Cancel my next meeting with Skylar Henry	CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting with <contact_name>Skylar Henry</contact_name>		[]	1
BVT-448	0		user	Cancel my Popsicle or Cord meeting	CALENDAR	delete_calendar_entry	Cancel my <title>Popsicle or Cord</title> meeting		[]	1
BVT-449	0		user	Cancel my next meeting with Carl	CALENDAR	delete_calendar_entry	Cancel my <start_time>next</start_time> meeting with <contact_name>Carl</contact_name>		[]	1
BVT-450	0		user	Decline my next meeting with Rogers	CALENDAR	delete_calendar_entry	Decline my <start_time>next</start_time> meeting with <contact_name>Rogers</contact_name>		[]	1
BVT-451	0		user	Decline the meeting I have right now	CALENDAR	delete_calendar_entry	Decline the meeting I have right <start_time>now</start_time>		[]	1
BVT-452	0		user	Decline my next meeting with Nick Cruise	CALENDAR	delete_calendar_entry	Decline my <start_time>next</start_time> meeting with <contact_name>Nick Cruise</contact_name>		[]	1
BVT-453	0		user	Decline the meeting I have tomorrow morning	CALENDAR	delete_calendar_entry	Decline the meeting I have <start_date>tomorrow</start_date> <start_time>morning</start_time>		[]	1
BVT-454	0		user	Decline the meeting I have on Monday	CALENDAR	delete_calendar_entry	Decline the meeting I have on <start_date>Monday</start_date>		[]	1
BVT-455	0		user	Cancel my Inside Sales Summary meeting	CALENDAR	delete_calendar_entry	Cancel my <title>Inside Sales Summary</title> meeting		[]	1
BVT-456	0		user	Cancel my 4pm	CALENDAR	delete_calendar_entry	Cancel my <start_time>4pm</start_time>		[]	1
BVT-457	0		user	Cancel my 7 o'clock	CALENDAR	delete_calendar_entry	Cancel my <start_time>7</start_time> o'clock		[]	1
BVT-458	0		user	Cancel my meeting at am	CALENDAR	delete_calendar_entry	Cancel my meeting at <start_time>am</start_time>		[]	1
BVT-459	0		user	Cancel my meeting at 2 o'clock	CALENDAR	delete_calendar_entry	Cancel my meeting at <start_time>2</start_time> o'clock		[]	1
BVT-460	0		user	Remove my 10am	CALENDAR	delete_calendar_entry	Remove my <start_time>10am</start_time>		[]	1
BVT-461	0		user	Remove my 1 o'clock	CALENDAR	delete_calendar_entry	Remove my <start_time>1</start_time> o'clock		[]	1
BVT-462	0		user	Remove my meeting at am	CALENDAR	delete_calendar_entry	Remove my meeting at <start_time>am</start_time>		[]	1
BVT-463	0		user	Remove my meeting at 7 o'clock	CALENDAR	delete_calendar_entry	Remove my meeting at <start_time>7</start_time> o'clock		[]	1
BVT-464	0		user	Decline my 11am	CALENDAR	delete_calendar_entry	Decline my <start_time>11am</start_time>		[]	1
BVT-465	0		user	Decline my 4 o'clock	CALENDAR	delete_calendar_entry	Decline my <start_time>4</start_time> o'clock		[]	1
BVT-466	0		user	Decline my meeting at am	CALENDAR	delete_calendar_entry	Decline my meeting at <start_time>am</start_time>		[]	1
BVT-467	0		user	Decline my meeting at 10 o'clock	CALENDAR	delete_calendar_entry	Decline my meeting at <start_time>10</start_time> o'clock		[]	1
BVT-468	0		user	Send message to my meeting	COMMUNICATION	send_text_meeting	Send message to my meeting		[]	1
BVT-469	0		user	Send message to the meeting	COMMUNICATION	send_text_meeting	Send message to the meeting		[]	1
BVT-470	0		user	Message the meeting	COMMUNICATION	send_text_meeting	Message the meeting		[]	1
BVT-471	0		user	Text everyone on meeting	COMMUNICATION	send_text_meeting	Text everyone on meeting		[]	1
BVT-472	0		user	Send message to meeting	COMMUNICATION	send_text_meeting	Send message to meeting		[]	1
BVT-473	0		user	Text everyone on the meeting	COMMUNICATION	send_text_meeting	Text everyone on the meeting		[]	1
BVT-474	0		user	Message everyone on my meeting	COMMUNICATION	send_text_meeting	Message everyone on my meeting		[]	1
BVT-475	0		user	Message everyone on the meeting	COMMUNICATION	send_text_meeting	Message everyone on the meeting		[]	1
BVT-476	0		user	Message meeting	COMMUNICATION	send_text_meeting	Message meeting		[]	1
BVT-477	0		user	Message my meeting	COMMUNICATION	send_text_meeting	Message my meeting		[]	1
BVT-478	0		user	Message Idan I don't see anyone. Where are you guys?	COMMUNICATION	send_text	Message <contact_name>Idan</contact_name> <message>I don't see anyone. Where are you guys?</message>		[]	1
BVT-479	0		user	Tell Adi Sela Did you hear about Bobby and Jane?	COMMUNICATION	send_text	Tell <contact_name>Adi Sela</contact_name> <message>Did you hear about Bobby and Jane?</message>		[]	1
BVT-480	0		user	Text Hillary Clinton Help me help you.	COMMUNICATION	send_text	Text <contact_name>Hillary Clinton</contact_name> <message>Help me help you</message>.		[]	1
BVT-481	0		user	Message Idan Haim What?	COMMUNICATION	send_text	Message <contact_name>Idan Haim</contact_name> <message>What?</message>		[]	1
BVT-482	0		user	Send message to Sha Li Ana's cats and dogs are as fluffy as the day is long.	COMMUNICATION	send_text	Send message to <contact_name>Sha Li</contact_name> <message>Ana's cats and dogs are as fluffy as the day is long</message>.		[]	1
BVT-483	0		user	Send Text to John She sell seashells by the seashore.	COMMUNICATION	send_text	Send Text to <contact_name>John</contact_name> <message>She sell seashells by the seashore</message>.		[]	1
BVT-484	0		user	Tell Mary No way	COMMUNICATION	send_text	Tell <contact_name>Mary</contact_name> <message>No way</message>		[]	1
BVT-485	0		user	Text Ashley Ana's cats and dogs are as fluffy as the day is long.	COMMUNICATION	send_text	Text <contact_name>Ashley</contact_name> <message>Ana's cats and dogs are as fluffy as the day is long</message>.		[]	1
BVT-486	0		user	Send message to David I'll be late.	COMMUNICATION	send_text	Send message to <contact_name>David</contact_name> <message>I'll be late</message>.		[]	1
BVT-487	0		user	Send Text to Hillary I knew you could do it.	COMMUNICATION	send_text	Send Text to <contact_name>Hillary</contact_name> <message>I knew you could do it</message>.		[]	1
BVT-488	0		user	Tell Fred I don't see anyone. Where are you guys?	COMMUNICATION	send_text	Tell <contact_name>Fred</contact_name> <message>I don't see anyone. Where are you guys?</message>		[]	1
BVT-489	0		user	Text Fred I'm bringing muffins.	COMMUNICATION	send_text	Text <contact_name>Fred</contact_name> <message>I'm bringing muffins</message>.		[]	1
BVT-490	0		user	Send a message to Miller Did the location change?	COMMUNICATION	send_text	Send a message to <contact_name>Miller</contact_name> <message>Did the location change?</message>		[]	1
BVT-491	0		user	Send a message to Carl Did the location change?	COMMUNICATION	send_text	Send a message to <contact_name>Carl</contact_name> <message>Did the location change?</message>		[]	1
BVT-492	0		user	Send message to Haim A PM, an engineer, and a UX designer walk into a bar.	COMMUNICATION	send_text	Send message to <contact_name>Haim</contact_name> <message>A PM, an engineer, and a UX designer walk into a bar</message>.		[]	1
BVT-493	0		user	Send a message to Haim Can you come to my office. We have to talk.	COMMUNICATION	send_text	Send a message to <contact_name>Haim</contact_name> <message>Can you come to my office. We have to talk</message>.		[]	1
BVT-494	0		user	Tell Hoffman Did you hear about Bobby and Jane?	COMMUNICATION	send_text	Tell <contact_name>Hoffman</contact_name> <message>Did you hear about Bobby and Jane?</message>		[]	1
BVT-495	0		user	Text Sela She sell seashells by the seashore.	COMMUNICATION	send_text	Text <contact_name>Sela</contact_name> <message>She sell seashells by the seashore</message>.		[]	1
BVT-496	0		user	Message Parker She sell seashells by the seashore.	COMMUNICATION	send_text	Message <contact_name>Parker</contact_name> <message>She sell seashells by the seashore</message>.		[]	1
BVT-497	0		user	Text Mokadam What?	COMMUNICATION	send_text	Text <contact_name>Mokadam</contact_name> <message>What?</message>		[]	1
BVT-498	0		user	Send message to Sela Jotham has pretty good hair.	COMMUNICATION	send_text	Send message to <contact_name>Sela</contact_name> <message>Jotham has pretty good hair</message>.		[]	1
BVT-499	0		user	Send Text to Jacob Can you come to my office. We have to talk.	COMMUNICATION	send_text	Send Text to <contact_name>Jacob</contact_name> <message>Can you come to my office. We have to talk</message>.		[]	1
BVT-500	0		user	Tell Johnson She sell seashells by the seashore.	COMMUNICATION	send_text	Tell <contact_name>Johnson</contact_name> <message>She sell seashells by the seashore</message>.		[]	1
BVT-501	0		user	Send a message to Burton You know you need unique New York.	COMMUNICATION	send_text	Send a message to <contact_name>Burton</contact_name> <message>You know you need unique New York</message>.		[]	1
BVT-502	0		user	Send Text to Jonas She sell seashells by the seashore.	COMMUNICATION	send_text	Send Text to <contact_name>Jonas</contact_name> <message>She sell seashells by the seashore</message>.		[]	1
BVT-503	0		user	Send message to Carolina I need to go get my special meeting shoes.	COMMUNICATION	send_text	Send message to <contact_name>Carolina</contact_name> <message>I need to go get my special meeting shoes</message>.		[]	1
BVT-504	0		user	Send Text to O'Rourke No way	COMMUNICATION	send_text	Send Text to <contact_name>O'Rourke</contact_name> <message>No way</message>		[]	1
BVT-505	0		user	Tell Somech I'll be late.	COMMUNICATION	send_text	Tell <contact_name>Somech</contact_name> <message>I'll be late</message>.		[]	1
BVT-506	0		user	Text Karlsen Jotham has pretty good hair.	COMMUNICATION	send_text	Text <contact_name>Karlsen</contact_name> <message>Jotham has pretty good hair</message>.		[]	1
BVT-507	0		user	Message Clinton better get a sweater.	COMMUNICATION	send_text	Message <contact_name>Clinton</contact_name> <message>better get a sweater</message>.		[]	1
BVT-508	0		user	Send message to Lane Did the location change?	COMMUNICATION	send_text	Send message to <contact_name>Lane</contact_name> <message>Did the location change?</message>		[]	1
BVT-509	0		user	Send a message to Carolina I hope you're excited for quarterly sales!	COMMUNICATION	send_text	Send a message to <contact_name>Carolina</contact_name> <message>I hope you're excited for quarterly sales!</message>		[]	1
BVT-510	0		user	Tell Giorgianni	COMMUNICATION	send_text	Tell <contact_name>Giorgianni</contact_name>		[]	1
BVT-511	0		user	Send a message to Carl Karlsen She sell seashells by the seashore.	COMMUNICATION	send_text	Send a message to <contact_name>Carl Karlsen</contact_name> <message>She sell seashells by the seashore</message>.		[]	1
BVT-512	0		user	Send text to Jose Gomez-Angulo You know you need unique New York.	COMMUNICATION	send_text	Send text to <contact_name>Jose Gomez-Angulo</contact_name> <message>You know you need unique New York</message>.		[]	1
BVT-513	0		user	Open Pappy excel	FILES	file_open	Open <file_keyword>Pappy</file_keyword> <file_type>excel</file_type>		[]	1
BVT-514	0		user	Open Happy Home for presentation	FILES	file_open	Open <file_keyword>Happy Home for</file_keyword> <file_type>presentation</file_type>		[]	1
BVT-515	0		user	Open Diet doc	FILES	file_open	Open <file_keyword>Diet</file_keyword> <file_type>doc</file_type>		[]	1
BVT-516	0		user	Open Microsoft Best Practices presentation	FILES	file_open	Open <file_keyword>Microsoft Best Practices</file_keyword> <file_type>presentation</file_type>		[]	1
BVT-517	0		user	Open Food deck	FILES	file_open	Open <file_keyword>Food</file_keyword> <file_type>deck</file_type>		[]	1
BVT-518	0		user	Open Reference deck	FILES	file_open	Open <file_keyword>Reference</file_keyword> <file_type>deck</file_type>		[]	1
BVT-519	0		user	Open Wind Power PPT	FILES	file_open	Open <file_keyword>Wind Power</file_keyword> <file_type>PPT</file_type>		[]	1
BVT-520	0		user	Open Fat PPT	FILES	file_open	Open <file_keyword>Fat</file_keyword> <file_type>PPT</file_type>		[]	1
BVT-521	0		user	Open Nintendo Power excel	FILES	file_open	Open <file_keyword>Nintendo Power</file_keyword> <file_type>excel</file_type>		[]	1
BVT-522	0		user	Open doc file I was working on	FILES	file_open	Open <file_type>doc</file_type> file <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-523	0		user	Open Quiet Ryan word document	FILES	file_open	Open <file_keyword>Quiet Ryan</file_keyword> <file_type>word</file_type> document		[]	1
BVT-524	0		user	Open Presentation file I was working on	FILES	file_open	Open <file_type>Presentation</file_type> file <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-525	0		user	Open deck I was working on	FILES	file_open	Open <file_type>deck</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-526	0		user	Download Food excel	FILES	file_download	Download <file_keyword>Food</file_keyword> <file_type>excel</file_type>		[]	1
BVT-527	0		user	Download Pappy Holmes Forecast word document	FILES	file_download	Download <file_keyword>Pappy Holmes Forecast</file_keyword> <file_type>word</file_type> document		[]	1
BVT-528	0		user	Download doc file I was working on	FILES	file_download	Download <file_type>doc</file_type> file <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-529	0		user	Download Wind presentation	FILES	file_download	Download <file_keyword>Wind</file_keyword> <file_type>presentation</file_type>		[]	1
BVT-530	0		user	Download Pappy doc	FILES	file_download	Download <file_keyword>Pappy</file_keyword> <file_type>doc</file_type>		[]	1
BVT-531	0		user	Download Amelia PPT	FILES	file_download	Download <file_keyword>Amelia</file_keyword> <file_type>PPT</file_type>		[]	1
BVT-532	0		user	Download Fat Catapult PPT	FILES	file_download	Download <file_keyword>Fat Catapult</file_keyword> <file_type>PPT</file_type>		[]	1
BVT-533	0		user	Download Nintendo Power PPT	FILES	file_download	Download <file_keyword>Nintendo Power</file_keyword> <file_type>PPT</file_type>		[]	1
BVT-534	0		user	Download Food Dupes deck	FILES	file_download	Download <file_keyword>Food Dupes</file_keyword> <file_type>deck</file_type>		[]	1
BVT-535	0		user	Download Diet Brian file	FILES	file_download	Download <file_keyword>Diet Brian</file_keyword> file		[]	1
BVT-536	0		user	Download Free file	FILES	file_download	Download <file_keyword>Free</file_keyword> file		[]	1
BVT-537	0		user	Download Nintendo Power deck	FILES	file_download	Download <file_keyword>Nintendo Power</file_keyword> <file_type>deck</file_type>		[]	1
BVT-538	0		user	Open the Microsoft Best Practices excel	FILES	file_open	Open the <file_keyword>Microsoft Best Practices</file_keyword> <file_type>excel</file_type>		[]	1
BVT-539	0		user	Open the Free Sample word document	FILES	file_open	Open the <file_keyword>Free Sample</file_keyword> <file_type>word</file_type> document		[]	1
BVT-540	0		user	Open the Excel presentation	FILES	file_open	Open the <file_type>Excel presentation</file_type>		[]	1
BVT-541	0		user	Open the Reference Point deck	FILES	file_open	Open the <file_keyword>Reference Point</file_keyword> <file_type>deck</file_type>		[]	1
BVT-542	0		user	Open the Microsoft file	FILES	file_open	Open the <file_keyword>Microsoft</file_keyword> file		[]	1
BVT-543	0		user	Open the Happy doc	FILES	file_open	Open the <file_keyword>Happy</file_keyword> <file_type>doc</file_type>		[]	1
BVT-544	0		user	Download the Reference presentation	FILES	file_download	Download the <file_keyword>Reference</file_keyword> <file_type>presentation</file_type>		[]	1
BVT-545	0		user	Download the Quiet Ryan presentation	FILES	file_download	Download the <file_keyword>Quiet Ryan</file_keyword> <file_type>presentation</file_type>		[]	1
BVT-546	0		user	Download the Microsoft Power deck	FILES	file_download	Download the <file_keyword>Microsoft Power</file_keyword> <file_type>deck</file_type>		[]	1
BVT-547	0		user	Open the doc file I was working on	FILES	file_open	Open the <file_type>doc</file_type> file <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-548	0		user	Open the Fat Catapult presentation	FILES	file_open	Open the <file_keyword>Fat Catapult</file_keyword> <file_type>presentation</file_type>		[]	1
BVT-549	0		user	Open the Amelia Earhart deck	FILES	file_open	Open the <file_keyword>Amelia Earhart</file_keyword> <file_type>deck</file_type>		[]	1
BVT-550	0		user	Open the deck I was working on	FILES	file_open	Open the <file_type>deck</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-551	0		user	Open the ppt I was working on	FILES	file_open	Open the <file_type>ppt</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-552	0		user	Open the file I was working on	FILES	file_open	Open the file <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-553	0		user	Download the Excel Word doc	FILES	file_download	Download the <file_type>Excel Word doc</file_type>		[]	1
BVT-554	0		user	Open the Reference file	FILES	file_open	Open the <file_keyword>Reference</file_keyword> file		[]	1
