ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency
Teamsb21fbac1-337d-4436-957f-59b4a36a4b23	0	7/22/2019 20:19	user	Hello, join my next meeting.	CALENDAR	connect_to_meeting	Hello, join my <start_time>next</start_time> meeting.	[]		1
Teams9ed95b04-72f5-43bc-bf37-c7b1144bfef9	0	8/16/2019 20:07	user	All those 100 baht free. Yeah. Join my meeting with Ryan.	CALENDAR	connect_to_meeting	All those 100 baht free. Yeah. Join my meeting with <contact_name>Ryan</contact_name>.	[]		1
Teams070447cf-85db-4839-99ee-e31341315b30	0	8/12/2019 18:45	user	Hey Cortana. Join Guidelines meeting.	CALENDAR	connect_to_meeting	Hey Cortana. Join <title>Guidelines</title> meeting.	[]		1
Teams8a967f70-6729-4c33-acb7-85c0946e04ec	0	7/18/2019 9:04	user	Cortana start my next meeting.	CALENDAR	connect_to_meeting	Cortana start my <start_time>next</start_time> meeting.	[]		1
Teamsaa43a24b-4ff5-47b9-9d8d-02507102d1f0	0	8/30/2019 19:30	user	Join my multiple attachment meeting.	CALENDAR	connect_to_meeting	Join my <title>multiple attachment meeting</title>.	[]		1
Teamsf562e74f-511f-4227-b213-0508808ac15b	0	8/22/2019 8:32	user	Hey Cortana, start the meeting.	CALENDAR	connect_to_meeting	Hey Cortana, start the meeting.	[]		2
Teams6dca7b69-7e46-4081-9deb-996f0c11d1d8	0	7/28/2019 8:41	user	Join the next meeting.	CALENDAR	connect_to_meeting	Join the <start_time>next</start_time> meeting.	[]		6
Teamsc6fded67-02a7-4986-8b98-24706ead837c	0	8/13/2019 18:20	user	Hey Cortana, join my current meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join my <start_time>current</start_time> meeting.	[]		1
Teams6a42dd5a-ec6f-4ca6-888f-d39bc971c14e	0	8/30/2019 18:34	user	Join my can't join meeting.	CALENDAR	connect_to_meeting	Join my can't join meeting.	[]		1
Teams8eb9ed2c-ab07-454a-9dd4-a9d2c45a55c8	0	8/16/2019 19:03	user	Join the damn meeting please.	CALENDAR	connect_to_meeting	Join the damn meeting please.	[]		1
Teams923cc83f-9f6f-4004-84d8-0907274e3176	0	7/19/2019 3:57	user	Hey Cortana, hold the meeting.	CALENDAR	connect_to_meeting	Hey Cortana, hold the meeting.	[]		6
Teamscb634a2a-66d6-46e1-8a73-a4cf88fe4984	0	8/23/2019 19:52	user	Join current meeting.	CALENDAR	connect_to_meeting	Join current meeting.	[]		1
Teams8ac7d2cd-88bb-4941-abeb-170de05737a5	0	7/22/2019 16:04	user	Cortana join my next meeting.	CALENDAR	connect_to_meeting	Cortana join my <start_time>next</start_time> meeting.	[]		7
Teams87de5285-3e3b-470a-9b5a-bd615cc1143c	0	8/14/2019 8:22	user	Join my meeting at 7:00 o'clock.	CALENDAR	connect_to_meeting	Join my meeting at <start_time>7:00</start_time> o'clock.	[]		1
Teams0fad42a1-bbab-4585-b827-6867917a0970	0	8/14/2019 18:28	user	Cortana join the Communication voice skills - flows, drill down meeting.	CALENDAR	connect_to_meeting	Cortana join the <title>Communication voice skills - flows, drill down</title> meeting.	[]		1
Teamsead67aad-1360-41fe-8b40-51c02c26ba08	0	8/20/2019 20:49	user	Join the substrate.	NOTSURE	notsure_not_judged	Join the substrate.	[]		1
Teams49c114a6-6029-4be9-9385-e89e6c2a5bc9	0	8/1/2019 14:42	user	Join my previous meeting.	CALENDAR	connect_to_meeting	Join my <order_ref>previous</order_ref> meeting.	[]		1
Teamsbe0dedfa-85ed-4948-9d61-6fa318098079	0	8/14/2019 8:38	user	Hey Cortana. Join my meeting at 5:00 PM.	CALENDAR	connect_to_meeting	Hey Cortana. Join my meeting at <start_time>5:00 PM</start_time>.	[]		1
Teamsca4a8d52-be22-4236-a825-078a1ddede61	0	8/28/2019 11:12	user	Hey Cortana. Connect to my next meeting.	CALENDAR	connect_to_meeting	Hey Cortana. Connect to my <start_time>next</start_time> meeting.	[]		1
Teams30da9fc9-0401-437b-bfcc-92966c0ef15e	0	7/31/2019 16:02	user	Join my next meeting. No, it doesn't work.	CALENDAR	connect_to_meeting	Join my <start_time>next</start_time> meeting. No, it doesn&apos;t work.	[]		1
Teams29006959-6f1b-4233-a57f-3c486b45baee	0	7/21/2019 10:03	user	Join my Monday 10:00 AM meeting.	CALENDAR	connect_to_meeting	Join my <start_date>Monday</start_date> <start_time>10:00 AM</start_time> meeting.	[]		1
Teamsbd3fafdf-0bcd-4c4a-bf87-f2fbe41a5e75	0	8/12/2019 10:43	user	Hey Cortana. Join my Wednesday 7:00 PM meeting.	CALENDAR	connect_to_meeting	Hey Cortana. Join my <start_date>Wednesday</start_date> <start_time>7:00 PM</start_time> meeting.	[]		1
Teams4ec83df4-ff30-4ec0-8623-4ad40dbcc80a	0	8/22/2019 17:56	user	Join my meeting with Jotham Parker.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name>Jotham Parker</contact_name>.	[]		1
Teamsa9bf5de6-a315-4f36-8e39-50a06c05ee07	0	7/17/2019 9:57	user	Hey Cortana. Join a meeting.	CALENDAR	connect_to_meeting	Hey Cortana. Join a meeting.	[]		2
Teams3ac142b6-1cfd-4cff-a6c0-b36cf3fe7f8c	0	8/12/2019 18:45	user	Hey Cortana, join my meeting with Darren.	CALENDAR	connect_to_meeting	Hey Cortana, join my meeting with <contact_name>Darren</contact_name>.	[]		2
Teams0c4cb31b-0014-46b9-8fbc-3c65764171eb	0	7/22/2019 20:21	user	Join my mango meeting.	CALENDAR	connect_to_meeting	Join my <title>mango</title> meeting.	[]		1
Teams62178fd2-9018-4066-ae66-4245f37f2aff	0	8/8/2019 18:15	user	Join my next meeting with Shwetambari.	CALENDAR	connect_to_meeting	Join my <start_time>next</start_time> meeting with <contact_name>Shwetambari</contact_name>.	[]		1
Teamsd67b0056-4670-4514-ac09-5edb58be06d0	0	8/22/2019 8:36	user	Hey Cortana, join my 2:00 PM meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join my <start_time>2:00 PM</start_time> meeting.	[]		2
Teamsee952238-4206-482e-a5f7-53fb6df6ad13	0	7/19/2019 18:49	user	Join my meeting with Shwetambari.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name>Shwetambari</contact_name>.	[]		1
Teams479dd962-9b39-4c28-949d-2e4bd359b14e	0	8/29/2019 21:55	user	Join the Meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		5
Teamsaaba7c2f-cfab-4b74-9c57-83386e0d6c54	0	7/31/2019 5:55	user	Connect to my 10:30 AM meeting.	CALENDAR	connect_to_meeting	Connect to my <start_time>10:30 AM</start_time> meeting.	[]		1
Teamsd67896e7-ef46-44b3-8d1b-397a2c42c246	0	8/22/2019 16:16	user	Hey Cortana meeting join.	CALENDAR	connect_to_meeting	Hey Cortana meeting join.	[]		1
Teams2c5a6ec4-b0a7-4daf-8a1e-b61bb6cfc7dc	0	8/13/2019 18:05	user	Enter the call.	CALENDAR	connect_to_meeting	Enter the call.	[]		1
Teamsf1f4eeee-45d2-4548-86cc-a1933afbcf1f	0	8/22/2019 18:50	user	Join My 2:00 o'clock meeting.	CALENDAR	connect_to_meeting	Join My <start_time>2:00</start_time> o'clock meeting.	[]		1
Teams2bc01eef-45b4-4c50-856b-146e9f98a171	0	8/23/2019 18:44	user	Hey Cortana, join my meeting. 12:12 o'clock.	CALENDAR	connect_to_meeting	Hey Cortana, join my meeting. <start_time>12:12</start_time> o'clock.	[]		1
Teamsf63222e1-897c-4d4a-a491-153e5f27e548	0	8/19/2019 22:06	user	Conference call to Michael.	CALENDAR	connect_to_meeting	Conference call to <contact_name>Michael</contact_name>.	[]		1
Teams1fd355e7-0a02-4ea4-90bf-a94b06120650	0	7/19/2019 21:30	user	Connect to 7:00 PM meeting right now.	CALENDAR	connect_to_meeting	Connect to <start_time>7:00 PM</start_time> meeting right now.	[]		1
Teams6e0b6842-93d0-485e-836d-224555da6c40	0	7/16/2019 8:03	user	Hey Cortana, join my.	NOTSURE	notsure_not_judged	Hey Cortana, join my.	[]		3
Teams6620b153-95d4-4b7a-9490-5594ca844cf7	0	8/14/2019 18:10	user	Cortana join the meeting at 11:00 about test with Andrea.	CALENDAR	connect_to_meeting	Cortana join the meeting at <start_time>11:00</start_time> about <title>test</title> with <contact_name>Andrea</contact_name>.	[]		1
Teams8df80339-d9dd-4138-b128-8d896ec1e097	0	8/22/2019 18:54	user	Hey Cortana, join my 2:00 o'clock meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join my <start_time>2:00</start_time> o'clock meeting.	[]		1
Teams6bcbeceb-e4bb-4c25-a85b-2aa3ed7918d9	0	8/15/2019 19:05	user	Hey Cortana, join the test meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join the <title>test meeting</title>.	[]		1
Teamsc45c3ec0-b589-4f20-a362-7de9b42ca4a4	0	8/13/2019 13:39	user	Join my next meeting. Cancel cancel.	CALENDAR	connect_to_meeting	Join my <start_time>next</start_time> meeting. Cancel cancel.	[]		1
Teams6c4a3b94-86e5-4964-8962-8bff5625ad29	0	7/19/2019 21:46	user	Join 3:00 PM meeting.	CALENDAR	connect_to_meeting	Join <start_time>3:00 PM</start_time> meeting.	[]		1
Teams92e7b736-4ffc-4190-9c29-1a654a1e7a2d	0	8/28/2019 11:08	user	Join my meeting. Join the Meeting.	CALENDAR	connect_to_meeting	Join my meeting. Join the Meeting.	[]		1
Teamsa86ab0fb-68ed-4682-951a-d8380371e8f7	0	8/27/2019 8:57	user	Join the ADX meeting.	CALENDAR	connect_to_meeting	Join <title>the ADX meeting</title>.	[]		3
Teamscc7e14d0-62f9-46b7-9c7b-22c6b5bc62c0	0	8/28/2019 8:27	user	Hey Cortana, join my meetings.	CALENDAR	connect_to_meeting	Hey Cortana, join my meetings.	[]		1
Teams66dc4af9-e7a0-4dad-ae7a-2e174b2a42eb	0	8/13/2019 20:57	user	Hey Cortana, please join my test Cortana meeting.	CALENDAR	connect_to_meeting	Hey Cortana, please join my <title>test Cortana meeting</title>.	[]		1
Teams01349c73-b605-487a-b1f3-ba7566a431d3	0	8/14/2019 19:45	user	Hey Cortana, join my 12:30 meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join my <start_time>12:30</start_time> meeting.	[]		1
Teams36e83d2b-9ec9-470c-8bd2-66b47fb6de23	0	8/2/2019 2:22	user	Hey Cortana, join stuff meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join <title>stuff meeting</title>.	[]		1
Teams48dc6ae9-de5d-43cf-9fcc-94c6bfa2250c	0	8/15/2019 18:36	user	Hey Cortana. Join my meeting time management.	CALENDAR	connect_to_meeting	Hey Cortana. Join my meeting <title>time management</title>.	[]		1
Teamsc869588a-48be-44ed-87a7-126f41fb0dcf	0	7/18/2019 9:23	user	Hey Cortana. Join my meeting at a six, 11:00 o'clock.	CALENDAR	connect_to_meeting	Hey Cortana. Join my meeting at a six, <start_time>11:00</start_time> o'clock.	[]		1
Teams22330ef8-b691-4db8-8cef-e44f15b78b56	0	8/14/2019 20:47	user	Cortana join my 2:00 PM.	CALENDAR	connect_to_meeting	Cortana join my <start_time>2:00 PM</start_time>.	[]		1
Teams60a1f98b-c31d-406c-8ac8-7e696a3ff614	0	8/27/2019 19:01	user	Hey Cortana, join my next.	NOTSURE	notsure_not_judged	Hey Cortana, join my next.	[]		1
Teams78e510fe-b72c-43fa-bd8a-5d5503fc501b	0	8/2/2019 9:43	user	Hey Cortana, join my 4:30 meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join my <start_time>4:30</start_time> meeting.	[]		1
Teams20c0792c-1175-471f-850c-2c9074adcc82	0	7/19/2019 20:13	user	Join my unique meeting.	CALENDAR	connect_to_meeting	Join my <title>unique meeting</title>.	[]		2
Teamsc09967fc-99fc-492d-ad02-f760b138f9e5	0	7/22/2019 18:46	user	Join the meeting tomorrow morning.	CALENDAR	connect_to_meeting	Join the meeting <start_date>tomorrow</start_date> <start_time>morning</start_time>.	[]		1
Teams81201289-51c3-421d-beb2-b54a6795c4d5	0	8/30/2019 17:34	user	Hey Cortana join my first meeting.	CALENDAR	connect_to_meeting	Hey Cortana join my <order_ref>first</order_ref> meeting.	[]		1
Teams9b24cf15-1643-48f1-a049-655f08986ae4	0	8/29/2019 22:43	user	Hey Cortana, join my test for presentation meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join my <title>test for presentation meeting</title>.	[]		1
Teamsffae6a59-647b-4a22-bb01-2221d3e067cc	0	7/19/2019 20:31	user	Join my meeting at 1:30 PM.	CALENDAR	connect_to_meeting	Join my meeting at <start_time>1:30 PM</start_time>.	[]		1
Teams7167458c-e5a4-4e3d-8c4f-9ba27352f1bb	0	8/13/2019 15:30	user	Hey Cortana, join the meeting with Abraham.	CALENDAR	connect_to_meeting	Hey Cortana, join the meeting with <contact_name>Abraham</contact_name>.	[]		1
Teams18251843-0ce3-4e5c-b539-2180fe20a83b	0	8/15/2019 17:09	user	Hey Cortana, join the very boring meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join the <title>very boring</title> meeting.	[]		1
Teams6fb6f572-1428-447d-86ca-cdbae65677a9	0	7/21/2019 16:43	user	Cortana join a meeting.	CALENDAR	connect_to_meeting	Cortana join a meeting.	[]		1
Teams76c0c2c3-7780-4c24-902d-325f283398cd	0	8/14/2019 17:20	user	Join my meeting with Abraham Jacob.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name>Abraham Jacob</contact_name>.	[]		1
Teams133318cc-59b1-4ed4-bb3f-7d7f917dbee4	0	8/15/2019 16:07	user	Hey Cortana, join the 9:00 o'clock meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join the <start_time>9:00</start_time> o'clock meeting.	[]		1
Teams12da2dbb-b1af-4f88-aaa2-86e9ef816c33	0	8/20/2019 17:40	user	Hey Cortana, join the meeting with Abraham Jacob.	CALENDAR	connect_to_meeting	Hey Cortana, join the meeting with <contact_name>Abraham Jacob</contact_name>.	[]		1
Teams5fc17be0-86af-492b-959c-f94b4e7b2f7c	0	8/28/2019 8:49	user	Join My 8:00 AM meeting.	CALENDAR	connect_to_meeting	Join My <start_time>8:00 AM</start_time> meeting.	[]		1
Teams041b524d-9145-4c18-9fe1-983ab7435e00	0	7/25/2019 18:36	user	Join my Apple meeting.	CALENDAR	connect_to_meeting	Join my <title>Apple meeting</title>.	[]		1
Teams841b58fa-5888-42e1-b5d1-2b8b1f677dd2	0	7/23/2019 20:02	user	Join my testing meeting.	CALENDAR	connect_to_meeting	Join my <title>testing</title> meeting.	[]		1
Teams54340998-f4db-4aac-8ad1-8ffced4ccee8	0	7/24/2019 18:11	user	Cortana join my marketing Sync meeting.	CALENDAR	connect_to_meeting	Cortana join my <title>marketing Sync meeting</title>.	[]		1
Teamsf3d03236-2a24-4856-bca1-4129189411b1	0	8/28/2019 9:53	user	Hey Cortana, join my 7:00 PM meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join my <start_time>7:00 PM</start_time> meeting.	[]		1
Teamse8f7ec18-806d-4f12-a554-713a519a85a0	0	8/12/2019 10:50	user	Hey Cortana, join my 5:00 PM meeting.	CALENDAR	connect_to_meeting	Hey Cortana, join my <start_time>5:00 PM</start_time> meeting.	[]		1
Teams8eeb9549-1618-4c7c-8d6e-6f073b7e5248	0	8/9/2019 2:48	user	Join my meeting at.	CALENDAR	connect_to_meeting	Join my meeting at.	[]		1
Teamsd5a0507a-0589-4c64-9c6c-3ddb23533078	0	8/15/2019 9:12	user	Hey Cortana. Join my meeting at.	CALENDAR	connect_to_meeting	Hey Cortana. Join my meeting at.	[]		1
Teamsfd24d977-47fd-44f2-b490-c07f31c1e339	0	8/5/2019 10:39	user	Play my next meeting.	CALENDAR	find_calendar_entry	Play my <start_time>next</start_time> meeting.	[]		1
Teamsd0469bd6-a657-4560-bab1-2aeacb246e73	0	8/27/2019 12:12	user	Join call the Jordan Parker.	COMMUNICATION	make_call	Join call the <contact_name>Jordan Parker</contact_name>.	[]		1
Teams6a5b69e6-dd65-4386-9bfc-bbae3cbfaa7d	0	8/27/2019 11:21	user	Join the call.	CALENDAR	connect_to_meeting	Join the call.	[]		1
Teams2374e510-b55a-4566-8e1b-d466b370fd68	0	7/25/2019 21:06	user	Join My 2:15 PM meeting.	CALENDAR	connect_to_meeting	Join My <start_time>2:15 PM</start_time> meeting.	[]		1
Teamsb0d6a781-9a57-482a-8267-84fd38975055	0	8/5/2019 3:47	user	Hey Cortana. Hey Cortana. Join a meeting.	CALENDAR	connect_to_meeting	Hey Cortana. Hey Cortana. Join a meeting.	[]		1
Teamsf67d90ae-d3c1-45cf-8bc6-c31d218ce8b9	0	8/29/2019 6:48	user	Hey Cortana. Hey Cortona. Join my meeting.	CALENDAR	connect_to_meeting	Hey Cortana. Hey Cortona. Join my meeting.	[]		1
Teams84ed7028-4293-419d-9c0f-9b5430137f8d	0	8/8/2019 2:44	user	Join my meeting at 5:00 PM.	CALENDAR	connect_to_meeting	Join my meeting at <start_time>5:00 PM</start_time>.	[]		1
Teams4356a92c-7d01-46c7-a3e4-1d034cd7c7c8	0	7/24/2019 6:50	user	Join my Sangam meeting.	CALENDAR	connect_to_meeting	Join my <title>Sangam</title> meeting.	[]		1
Teams95e73f3e-4e15-4388-9cbe-c94f1cae1a94	0	8/29/2019 3:38	user	Hey Cortana. Join 7:00 PM meeting.	CALENDAR	connect_to_meeting	Hey Cortana. Join <start_time>7:00 PM</start_time> meeting.	[]		1
Teamsa9335f59-dd42-41b2-9042-742be0ff1434	0	8/22/2019 6:12	user	Hey Cortana, what join my next meeting?	CALENDAR	connect_to_meeting	Hey Cortana, what join my <start_time>next</start_time> meeting?	[]		1
Teams4303a61b-213d-472e-bc7e-856ba07bdc95	0	8/30/2019 16:09	user	Join the meeting. See all tips that thing.	CALENDAR	connect_to_meeting	Join the meeting. See all tips that thing.	[]		1
Teams92e57b04-a093-42ce-8fd8-5d54f513b796	0	7/18/2019 2:37	user	Where is my next meeting?	CALENDAR	find_calendar_where	Where is my <start_time>next</start_time> meeting?	[]		10
Teams5960b331-21a1-4a4b-a940-ddc355846f71	0	8/29/2019 19:17	user	Where is my paintings meeting?	CALENDAR	find_calendar_where	Where is my <title>paintings meeting</title>?	[]		1
Teams94964de8-1995-4215-b36b-7a25256ae899	0	8/5/2019 6:45	user	Cortana, where is my next meeting?	CALENDAR	find_calendar_where	Cortana, where is my <start_time>next</start_time> meeting?	[]		2
Teams519e3dea-adcd-47b7-a8af-eb9b31e5095e	0	8/5/2019 18:50	user	Where is my meeting?	CALENDAR	find_calendar_where	Where is my meeting?	[]		1
Teams6c285e88-9e05-4c6b-be6f-03502ea3fbcd	0	7/26/2019 1:28	user	Where is my brunch tomorrow?	CALENDAR	find_calendar_where	Where is my <title>brunch</title> <start_date>tomorrow</start_date>?	[]		1
Teams00b80628-e965-4e96-8a77-a38333306f76	0	7/25/2019 5:05	user	Show me where I was mentioned.	TEAMSACTION	teamsuser_showactivity	Show me <teamsuser_activitytype>where I was mentioned</teamsuser_activitytype>.	[]		768
Teams79c02caa-4444-47f5-90c0-7a3839194cc0	0	7/24/2019 6:57	user	Show my activity.	TEAMSACTION	teamsuser_showactivity	Show my activity.	[]		807
Teams1632e51d-43fc-434f-baeb-bdbe26b21b08	0	7/19/2019 8:09	user	Hey Cortana, go to unread activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, go to <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]		9
Teams0eb69f03-a6b5-42ee-bb20-1a8271a31f6f	0	8/15/2019 18:40	user	View my unread activity.	TEAMSACTION	teamsuser_showactivity	View my <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]		1
Teamsb040f654-18ec-42a3-8c10-f1dfe6eef980	0	7/16/2019 19:11	user	Go to unread activity.	TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]		6
Teamsec3c856c-7588-4078-97db-84ae13703c6b	0	8/23/2019 5:44	user	Go to saved items.	TEAMSACTION	teamsuser_showactivity	Go to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]		7
Teamsb8142512-7d1c-45a5-9597-e0090b8424da	0	8/29/2019 6:33	user	Hey Cortana, show me my activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, show me my activity.	[]		11
Teams5bac7930-e4bf-4fec-9b5b-1ae7caff9a85	0	8/14/2019 19:23	user	Check my at mentions.	TEAMSACTION	teamsuser_showactivity	Check my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]		1
Teams690d98a3-dc4e-4eaf-b7af-0713382d4e1c	0	8/30/2019 16:31	user	Show me my activity.	TEAMSACTION	teamsuser_showactivity	Show me my activity.	[]		6
Teams502e3cc2-aeb8-408c-a2c3-7c72f679e1c8	0	8/26/2019 5:25	user	Show me at mentions.	TEAMSACTION	teamsuser_showactivity	Show me <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]		7
Teams04c95af2-304f-4f56-9b20-0cc0770beb57	0	7/30/2019 8:57	user	Go to my unread activity.	TEAMSACTION	teamsuser_showactivity	Go to my <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]		1
Teamseebef717-f48c-4736-9b63-532a061e7803	0	8/30/2019 5:14	user	Show me my at mentions.	TEAMSACTION	teamsuser_showactivity	Show me my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]		9
Teams5409de46-5cf2-4c8e-95d4-89d5be2d8c65	0	7/21/2019 8:30	user	Go to my activity.	TEAMSACTION	teamsuser_showactivity	Go to my activity.	[]		28
Teams99266b10-33ad-47b5-ae56-8aeb2bb3fee9	0	7/19/2019 6:45	user	Go to my saved items.	TEAMSACTION	teamsuser_showactivity	Go to my <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]		2
Teams4719e9d5-63fa-4da1-8bcb-57145a3d0734	0	7/25/2019 22:17	user	Navigate to at mentions.	TEAMSACTION	teamsuser_showactivity	Navigate to at <teamsuser_activitytype>mentions</teamsuser_activitytype>.	[]		1
Teamsf9d1a500-fdc8-4b25-9713-b00fad4fcc50	0	8/13/2019 11:32	user	Cortana go to Felix activity.	TEAMSACTION	teamsuser_showactivity	Cortana go to <contact_name>Felix</contact_name> activity.	[]		1
Teams3bc84d82-ca9b-4495-856a-3909e73d0a13	0	8/27/2019 7:26	user	Cortana show me my activity.	TEAMSACTION	teamsuser_showactivity	Cortana show me my activity.	[]		3
Teams774e311f-ed02-4603-99c1-c2a7dac4e99b	0	8/26/2019 17:07	user	Hey Cortana, show me my at mentions.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, show me my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]		2
Teams1ac9d1ba-36cd-4ca2-a458-4221ed8f7a74	0	7/26/2019 0:30	user	Where I am mentioned.	TEAMSACTION	teamsuser_showactivity	<teamsuser_activitytype>Where I am mentioned</teamsuser_activitytype>.	[]		1
Teams10ae34a5-988c-4a06-895c-d5d57c06e273	0	7/16/2019 18:27	user	Navigate to saved items.	TEAMSACTION	teamsuser_showactivity	Navigate to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]		3
Teams307b3339-ee72-4965-ae8a-76e309e0c068	0	7/22/2019 5:42	user	Hey Cortana, go to saved items.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, go to <teamsuser_activitytype>saved items</teamsuser_activitytype>.	[]		3
Teams791640c5-6903-4e2f-916e-7d4e85913f31	0	8/26/2019 7:27	user	Hey Cortana, tell me to my activities.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, tell me to my activities.	[]		1
Teamsfa4998ea-8320-42dc-9edb-699897735759	0	7/30/2019 8:59	user	Go to the activities.	TEAMSACTION	teamsuser_showactivity	Go to the activities.	[]		1
Teamseb394740-7f36-46b8-b6ec-e5cd5801ec95	0	7/25/2019 15:52	user	Show Omri S activity.	TEAMSACTION	teamsuser_showactivity	Show <contact_name>Omri S</contact_name> activity.	[]		1
Teamse05d7bed-c8b3-4d24-9aed-3aa8f3b1b250	0	8/20/2019 5:11	user	Go to Moses. Activity.	TEAMSACTION	teamsuser_showactivity	Go to <contact_name>Moses</contact_name>. Activity.	[]		1
Teams34e747a7-f587-4f66-9428-0cb17b1e71cb	0	8/5/2019 20:14	user	Navigate to at mention.	TEAMSACTION	teamsuser_showactivity	Navigate to <teamsuser_activitytype>at mention</teamsuser_activitytype>.	[]		1
Teams88f1b6e4-85bb-49b0-a839-2b22c58b4df0	0	8/7/2019 16:44	user	Hey Cortana, go to my activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, go to my activity.	[]		4
Teams49c5cb42-96b3-4d36-a21a-935dc991bbb4	0	8/28/2019 11:29	user	Hey Cortana, show Omri S activity.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, show <contact_name>Omri S</contact_name> activity.	[]		1
Teamsf806cf20-a7ce-40c8-a8a6-76b5a2b37bdd	0	7/30/2019 7:35	user	Go to Leo activity.	TEAMSACTION	teamsuser_showactivity	Go to <contact_name>Leo</contact_name> activity.	[]		1
Teams0e971fcf-f65e-4403-ac22-677bb9087d95	0	8/2/2019 16:37	user	See my mentions.	TEAMSACTION	teamsuser_showactivity	See my <teamsuser_activitytype>mentions</teamsuser_activitytype>.	[]		1
Teams7f38579c-fa28-47ad-9b12-35674ba92c2d	0	7/30/2019 8:58	user	Go to activity with Jane.	TEAMSACTION	teamsuser_showactivity	Go to activity with <contact_name>Jane</contact_name>.	[]		1
Teams0330e17e-77b3-442c-9069-9cbdae199d44	0	8/26/2019 11:51	user	Go to my at mentions.	TEAMSACTION	teamsuser_showactivity	Go to my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]		1
Teams1f2ff81a-8bad-4773-bdf9-097214d232a6	0	8/29/2019 3:57	user	Show me my activities.	TEAMSACTION	teamsuser_showactivity	Show me my activities.	[]		2
Teamsc483042e-6ef6-4cb1-8a5b-74e4f04fce36	0	8/28/2019 1:48	user	Hey Cortana, give me into my activities.	TEAMSACTION	teamsuser_showactivity	Hey Cortana, give me into my activities.	[]		1
Teamsc28fa077-d016-49e4-9da7-ce0c88a98cb8	0	8/21/2019 16:58	user	Take me to my mentions.	TEAMSACTION	teamsuser_showactivity	Take me to my <teamsuser_activitytype>mentions</teamsuser_activitytype>.	[]		1
Teams7775cee9-6b52-4c98-954e-7670e2697a95	0	8/23/2019 19:09	user	Show me my unread activity.	TEAMSACTION	teamsuser_showactivity	Show me my <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]		2
Teams874d51dc-39c6-4c7c-9936-bde57075909c	0	7/18/2019 17:05	user	Go to my mentions.	TEAMSACTION	teamsuser_showactivity	Go to my <teamsuser_activitytype>mentions</teamsuser_activitytype>.	[]		2
Teamsb85f1b92-6afe-4ef0-aac0-02dcd0f9b31a	0	7/17/2019 6:31	user	Show me where I am mentioned.	TEAMSACTION	teamsuser_showactivity	Show me <teamsuser_activitytype>where I am mentioned</teamsuser_activitytype>.	[]		1
Teams6acf7978-5eaa-4969-8a79-d514df08d0ad	0	8/2/2019 16:46	user	Read activity.	TEAMSACTION	teamsuser_showactivity	<teamsuser_activitytype>Read</teamsuser_activitytype> activity.	[]		1
Teamsb522b955-cf45-4a70-bc6a-948657a0cd1e	0	8/13/2019 18:20	user	Open my at mentions.	TEAMSACTION	teamsuser_showactivity	Open my <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]		1
Teams91b2243c-d5f5-43e2-979a-7d3ca455cd72	0	7/26/2019 20:49	user	Show me where I am mention.	TEAMSACTION	teamsuser_showactivity	Show me <teamsuser_activitytype>where I am mention</teamsuser_activitytype>.	[]		1
