ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion
d56432f7-31ec-4ec2-a318-26ea095319a4	0	11/6/2019 8:43	user	Call gendron Leo.	Who did you want to call?	COMMUNICATION	make_call	Call <contact_name>gendron Leo</contact_name>.	[]		Teams	Speech	1	19.17
fbf9f69f-3316-4368-b1db-b99bde9228c1	0	11/3/2019 19:00	user	Call BS.	Who did you want to call?	COMMUNICATION	make_call	Call <contact_name>BS</contact_name>.	[]		Teams	Speech	1	19.17
e9a09ce6-9184-4fcb-b6c0-8141a95c2255	0	11/6/2019 0:46	user	Hey Cortana make a call to Mokadam.	Which one would you like to call?	COMMUNICATION	make_call	Hey Cortana make a call to <contact_name>Mokadam</contact_name>.	[]		Teams	Speech	1	19.17
65c3f305-2143-4047-83ae-5bf8aec06d4f	0	11/22/2019 1:28	user	Dial **** ambrey.	Calling %ContactNumber%...	COMMUNICATION	make_call	Dial <contact_name>**** ambrey</contact_name>.	[]		Teams	Speech	1	19.17
e7d9cb45-c4b4-4c7a-bd3a-4cf14b56351e	0	11/19/2019 5:06	user	Call Erica.		COMMUNICATION	make_call	Call <contact_name>Erica</contact_name>.	[]		Teams	Speech	1	19.17
f8e4f814-35be-4ee6-aff9-1270129f3fbf	0	11/3/2019 15:19	user	Call Angelina Jolie.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Angelina Jolie</contact_name>.	[]		Teams	Speech	1	19.17
da720f8c-16cd-441b-b446-ca6e67fbbf08	0	11/13/2019 22:57	user	20650389278	Sorry, I don't know the answer to this one.	COMMUNICATION	make_call	<phone_number>020650389278</phone_number>.	[]		Teams	Speech	1	19.17
faf2542c-5109-49b2-9a2e-7cb847be2741	0	11/20/2019 17:09	user	Call Jotham's mobile.		COMMUNICATION	make_call	Call <contact_name>Jotham</contact_name>&apos;s <destination_platform>mobile</destination_platform>.	[]		Teams	Speech	1	19.17
0d9b5b24-3999-4a2d-9f9c-c96d69f64fc5	0	11/25/2019 18:30	user	Hey Cortana call jotham.	Which one would you like to call?	COMMUNICATION	make_call	Hey Cortana call <contact_name>jotham</contact_name>.	[]		Teams	Speech	1	19.17
a48b315d-c38d-43c1-bc68-544b47eaab13	0	11/26/2019 2:43	user	Phone Kaiqi one.	Who did you want to call?	COMMUNICATION	make_call	Phone <contact_name>Kaiqi one</contact_name>.	[]		Teams	Speech	1	19.17
e89e5f75-ba9c-4613-bf64-b87aa0c135e8	0	11/22/2019 9:45	user	Dial number Harry.		COMMUNICATION	make_call	Dial <destination_platform>number</destination_platform> <contact_name>Harry</contact_name>.	[]		Teams	Speech	1	19.17
bfa64170-a282-42b0-ad99-57d4dc27fc1d	0	11/19/2019 17:33	user	Hey Cortana call Syed Moinuddin.	Call %ContactName%, %FinalAddressType%?	COMMUNICATION	make_call	Hey Cortana call <contact_name>Syed Moinuddin</contact_name>.	[]		Teams	Speech	1	19.17
ef698808-81ed-4bd9-ab16-773060adb3c6	0	11/22/2019 6:12	user	Hey Cortana Hey Cortana call Zhen Lu.	Calling %ContactName%...	COMMUNICATION	make_call	Hey Cortana Hey Cortana call <contact_name>Zhen Lu</contact_name>.	[]		Teams	Speech	1	19.17
4555b63b-015f-432e-8889-7d3aa7cc35dc	0	11/8/2019 0:02	user	Call Pavel.		COMMUNICATION	make_call	Call <contact_name>Pavel</contact_name>.	[]		Teams	Speech	1	19.17
e3e30cf0-3828-46d7-ba05-b024d90492f6	0	11/15/2019 17:55	user	Make a call to 617928436.	Calling %ContactNumber%...	COMMUNICATION	make_call	Make a call to <phone_number>617928436</phone_number>.	[]		Teams	Speech	1	19.17
8da647d4-2c59-4eab-a0e2-c473cafe4dfc	0	11/25/2019 18:33	user	Hey Cortana Phone Jonathan.	Which %NameSubString% would you like to call?	COMMUNICATION	make_call	Hey Cortana Phone <contact_name>Jonathan</contact_name>.	[]		Teams	Speech	1	19.17
77bb97d2-f11d-4dc5-80be-28cca267077b	0	11/19/2019 21:19	user	Call Ye-Yi.		COMMUNICATION	make_call	Call <contact_name>Ye-Yi</contact_name>.	[]		Teams	Speech	1	19.17
e0ee7fb2-2bc9-4924-9d01-49a87d72206a	0	11/4/2019 23:09	user	Dial on.		COMMUNICATION	make_call	Dial on.	[]		Teams	Speech	1	19.17
3f8a1364-64c3-46a6-bf17-5651216f83bc	0	11/13/2019 10:31	user	Hey Cortana call 0504369665.		COMMUNICATION	make_call	Hey Cortana call <phone_number>0504369665</phone_number>.	[]		Teams	Speech	1	19.17
321b332d-4565-4dd6-aff5-fa150cc622d4	0	11/5/2019 10:35	user	Call to neha-ya dau.	Who did you want to call?	COMMUNICATION	make_call	Call to <contact_name>neha-ya dau</contact_name>.	[]		Teams	Speech	1	19.17
2fda796a-8b8c-49fc-9917-ba5d2f837dcb	0	11/27/2019 16:16	user	Dial Nick.	Which one would you like to call?	COMMUNICATION	make_call	Dial <contact_name>Nick</contact_name>.	[]		Teams	Speech	1	19.17
894614ed-73da-450c-8757-4b72c769b78b	0	11/12/2019 6:26	user	Hey Cortana call Jim one.		COMMUNICATION	make_call	Hey Cortana call <contact_name>Jim one</contact_name>.	[]		Teams	Speech	1	19.17
cbc05a9b-9b37-4d65-b275-e27a82994eee	0	11/4/2019 6:42	user	Hey Cortana make a call to Ming Yang.	Which one would you like to call?	COMMUNICATION	make_call	Hey Cortana make a call to <contact_name>Ming Yang</contact_name>.	[]		Teams	Speech	1	19.17
c361aa8c-8907-450a-a7c2-d138c386f2c7	0	11/27/2019 11:11	user	Call julio's activity.	Who did you want to call?	COMMUNICATION	make_call	Call <contact_name>julio&apos;s activity</contact_name>.	[]		Teams	Speech	1	19.17
69938708-4b55-4476-a835-67ec245ef258	0	11/5/2019 2:37	user	Call Gang Wang SPEECH.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Gang Wang SPEECH</contact_name>.	[]		Teams	Speech	1	19.17
0cc022e0-b6da-4a8e-8b8d-17e54e372189	0	11/22/2019 9:46	user	Dial the number of Hari.	Which one would you like to call?	COMMUNICATION	make_call	Dial the number of <contact_name>Hari</contact_name>.	[]		Teams	Speech	1	19.17
0d9078a4-10b1-46b0-8235-3f2043620a7f	0	11/27/2019 22:54	user	Phone cruise.	Which one would you like to call?	COMMUNICATION	make_call	Phone <contact_name>cruise</contact_name>.	[]		Teams	Speech	1	19.17
cf2105aa-9e35-4d04-b3bc-b1d092b8863b	0	11/21/2019 22:12	user	Call Quan Test.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Quan Test</contact_name>.	[]		Teams	Speech	1	19.17
ffb06c3a-4701-41c4-97fb-2ec2178a89c5	0	11/29/2019 9:00	user	On the call.	Sorry, I don't know the answer to this one.	COMMUNICATION	make_call	On the call.	[]		Teams	Speech	1	19.17
41b5f299-dd65-4c45-a0ec-ea553f16b1ca	0	11/15/2019 18:10	user	Call 919475.		COMMUNICATION	make_call	Call <phone_number>919475</phone_number>.	[]		Teams	Speech	1	19.17
b93032c0-9bc3-4512-849a-7cb013e9a31b	0	11/5/2019 19:05	user	Hey Cortana call Senthil.	Calling %ContactName%...	COMMUNICATION	make_call	Hey Cortana call <contact_name>Senthil</contact_name>.	[]		Teams	Speech	1	19.17
444d082c-db2a-48d2-a015-789bab6382f5	0	11/19/2019 21:21	user	Call XC cotton.		COMMUNICATION	make_call	Call <contact_name>XC cotton</contact_name>.	[]		Teams	Speech	1	19.17
f5fb48e5-2c43-46e5-ae3c-aa6c9a6f4831	0	11/11/2019 20:26	user	Call Krista.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Krista</contact_name>.	[]		Teams	Speech	1	19.17
ff4b7d34-486c-4963-ad81-68c048752964	0	11/21/2019 6:16	user	Call 017600978055.	Calling %ContactNumber%...	COMMUNICATION	make_call	Call <phone_number>017600978055</phone_number>.	[]		Teams	Speech	1	19.17
589d20a2-3c03-45f2-b281-03c46fbd3a2a	0	11/13/2019 16:02	user	Call it Barkai.		COMMUNICATION	make_call	Call <contact_name>it Barkai</contact_name>.	[]		Teams	Speech	1	19.17
919cec15-ae41-4938-bdf4-86074a7fc6c7	0	11/24/2019 15:04	user	Hey Cortana call hang soma.	Who did you want to call?	COMMUNICATION	make_call	Hey Cortana call <contact_name>hang soma</contact_name>.	[]		Teams	Speech	1	19.17
232b0a8a-43fd-467d-b632-e7b9718c411a	0	11/19/2019 13:46	user	Cortana call Miller.		COMMUNICATION	make_call	Cortana call <contact_name>Miller</contact_name>.	[]		Teams	Speech	1	19.17
d3ab8c00-9ea0-439c-a97b-b0f082b5b183	0	11/13/2019 16:10	user	Hey Cortana call Shelley Bjornstad.		COMMUNICATION	make_call	Hey Cortana call <contact_name>Shelley Bjornstad</contact_name>.	[]		Teams	Speech	1	19.17
6fc8f741-a3ad-4571-a435-29c2bf8da61d	0	11/17/2019 14:02	user	Call Sheila.		COMMUNICATION	make_call	Call <contact_name>Sheila</contact_name>.	[]		Teams	Speech	1	19.17
2430ca54-792a-46fd-8d2f-61b67ce97cd6	0	11/26/2019 5:18	user	Call Lukas mobile.	Which %NameSubString% would you like to call?	COMMUNICATION	make_call	Call <contact_name>Lukas</contact_name> <destination_platform>mobile</destination_platform>.	[]		Teams	Speech	1	19.17
46c33056-4fee-4f56-8b73-9c2f7c20a8e1	0	11/6/2019 23:28	user	Call Quan Trac.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Quan Trac</contact_name>.	[]		Teams	Speech	1	19.17
eec81463-3469-4351-8ce7-bd02c7541302	0	11/7/2019 6:45	user	Make a call to Shelley on.	Which one would you like to call?	COMMUNICATION	make_call	Make a call to <contact_name>Shelley</contact_name> on.	[]		Teams	Speech	1	19.17
da267769-33d8-4328-b697-8667d937d32f	0	11/24/2019 10:55	user	Call ori Barack.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>ori Barack</contact_name>.	[]		Teams	Speech	1	19.17
c3f060d7-2d61-4d10-af21-1b519b6ac5aa	0	11/6/2019 0:42	user	Hey Cortana call McGillicuddy.	Calling %ContactName%...	COMMUNICATION	make_call	Hey Cortana call <contact_name>McGillicuddy</contact_name>.	[]		Teams	Speech	1	19.17
981bfb9b-dcb5-444b-b801-a05a3a8eafb0	0	11/8/2019 1:56	user	Call Quinn.		COMMUNICATION	make_call	Call <contact_name>Quinn</contact_name>.	[]		Teams	Speech	1	19.17
e04f4d6d-b144-4f13-ab4c-71501416874a	0	11/6/2019 8:43	user	Call jenjen.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>jenjen</contact_name>.	[]		Teams	Speech	1	19.17
04801bc3-9c13-4f38-84dc-f89cc0310342	0	11/26/2019 19:30	user	Call Shwetambari.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Shwetambari</contact_name>.	[]		Teams	Speech	1	19.17
b662c758-13c1-46b2-817d-880593de660d	0	11/26/2019 5:16	user	I want you to call him.	Calling %ContactName%...	COMMUNICATION	make_call	I want you to call him.	[]		Teams	Speech	1	19.17
23905aa8-d269-4474-b96a-aa3924b8e801	0	11/21/2019 7:26	user	Can you ring up keiki one?	Call %ContactName%?	COMMUNICATION	make_call	Can you ring up <contact_name>keiki one</contact_name>?	[]		Teams	Speech	1	19.17
0264f252-4fd2-42b4-9a20-b00c3d984828	0	11/14/2019 9:53	user	Call Jake.		COMMUNICATION	make_call	Call <contact_name>Jake</contact_name>.	[]		Teams	Speech	1	19.17
631d0425-5387-4dde-8aae-991db5466435	0	11/14/2019 9:43	user	Call heroes chat.		COMMUNICATION	make_call	Call <contact_name>heroes chat</contact_name>.	[]		Teams	Speech	1	19.17
81669971-06d4-4cd0-8511-bce85fedf341	0	11/21/2019 22:26	user	Call 206-327-7403.	Calling a number isn't available here.	COMMUNICATION	make_call	Call <phone_number>206-327-7403</phone_number>.	[]		Teams	Speech	1	19.17
e1948296-51ca-4061-8d39-af049370e26e	0	11/19/2019 21:15	user	Call excito.		COMMUNICATION	make_call	Call <contact_name>excito</contact_name>.	[]		Teams	Speech	1	19.17
ad9f11cc-7a93-4171-8bda-eaa51d5fea3c	0	11/22/2019 8:39	user	Cortana call him.	Calling %ContactName%, %FinalAddressType%...	COMMUNICATION	make_call	Cortana call him.	[]		Teams	Speech	1	19.17
c0cecf0c-b30b-47bd-b981-0e9063201f8a	0	11/30/2019 11:27	user	Call Yanqing Liu.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Yanqing Liu</contact_name>.	[]		Teams	Speech	1	19.17
ed56ef83-ba1f-4755-a3ef-02d82a240c6c	0	11/30/2019 11:22	user	Call nichelle dojang.	Who did you want to call?	COMMUNICATION	make_call	Call <contact_name>nichelle dojang</contact_name>.	[]		Teams	Speech	1	19.17
96f5c3db-ba21-49e8-bc02-ef2620743620	0	11/22/2019 10:45	user	Call Lukas Hu's number.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Lukas Hu</contact_name>&apos;s <contact_attribute>number</contact_attribute>.	[]		Teams	Speech	1	19.17
fa91fc17-f425-4068-b2fe-4a81daeee492	0	11/6/2019 0:38	user	Call Mokadam.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Mokadam</contact_name>.	[]		Teams	Speech	1	19.17
9be740a0-eb25-49bc-8517-71da7669103c	0	11/6/2019 7:39	user	Call Haim Somech.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Haim Somech</contact_name>.	[]		Teams	Speech	1	19.17
1caa0bbb-2062-4bf1-ae69-68a4f976b021	0	11/28/2019 8:59	user	Call Dan sign.	Call %ContactName%, %FinalAddressType%?	COMMUNICATION	make_call	Call <contact_name>Dan sign</contact_name>.	[]		Teams	Speech	1	19.17
b7db1dd3-b4d2-41de-a134-b19bb097211f	0	11/18/2019 14:30	user	Call Itamar.		COMMUNICATION	make_call	Call <contact_name>Itamar</contact_name>.	[]		Teams	Speech	1	19.17
f68403f0-ebea-4625-a7e8-31b965cefff3	0	11/26/2019 5:19	user	Make a Phone call to Siyao Hu.	Calling %ContactName%...	COMMUNICATION	make_call	Make a Phone call to <contact_name>Siyao Hu</contact_name>.	[]		Teams	Speech	1	19.17
c788ee67-07b7-470f-9de4-edb12196a85e	0	11/26/2019 7:49	user	Call U XL.	I'm still working on it.Who did you want to call?	COMMUNICATION	make_call	Call <contact_name>U XL</contact_name>.	[]		Teams	Speech	1	19.17
d90a0f76-7161-4e60-b7b4-b81867777ee2	0	11/22/2019 8:11	user	Hey Cortana please call Hu.	Which one would you like to call?	COMMUNICATION	make_call	Hey Cortana please call <contact_name>Hu</contact_name>.	[]		Teams	Speech	1	19.17
3c87eeff-c3d9-4b50-8097-f32f2360d1f0	0	11/26/2019 18:42	user	Hey Cortana make a call to Nick Jonas.	Calling %ContactName%...	COMMUNICATION	make_call	Hey Cortana make a call to <contact_name>Nick Jonas</contact_name>.	[]		Teams	Speech	1	19.17
f2282019-1275-42a4-b4a7-04a49794a6fc	0	11/21/2019 5:36	user	Call Siyao Hu.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Siyao Hu</contact_name>.	[]		Teams	Speech	1	19.17
3c48be36-d491-4fa0-bb13-89e319ce50e7	0	11/1/2019 12:25	user	Hey Cortana call Nihit.	Which one would you like to call?	COMMUNICATION	make_call	Hey Cortana call <contact_name>Nihit</contact_name>.	[]		Teams	Speech	1	19.17
7176f601-d939-4482-96c8-795fa79b4e6f	0	11/13/2019 19:04	user	Make a call to poderi cicharron.	Who did you want to call?	COMMUNICATION	make_call	Make a call to <contact_name>poderi cicharron</contact_name>.	[]		Teams	Speech	1	19.17
facda894-8968-4390-ba00-e9ebc1012275	0	11/25/2019 22:36	user	Hey Cortana make a call to Parker.	Which one would you like to call?	COMMUNICATION	make_call	Hey Cortana make a call to <contact_name>Parker</contact_name>.	[]		Teams	Speech	1	19.17
a7291e74-0472-4778-94f2-9b402de2da1b	0	11/18/2019 17:36	user	Cortana call al.		COMMUNICATION	make_call	Cortana call <contact_name>al</contact_name>.	[]		Teams	Speech	1	19.17
392ffef4-a5db-444a-beec-b26a9d52696c	0	11/12/2019 12:45	user	Call somebody.	Who do you want to call?	COMMUNICATION	make_call	Call somebody.	[]		Teams	Speech	1	19.17
f9699e87-8017-4b74-85c9-69c8677cf8a4	0	11/25/2019 8:43	user	Call call call.	Who would you like to call?	COMMUNICATION	make_call	Call call call.	[]		Teams	Speech	1	19.17
d5d56efd-c7d9-48fd-addf-9e339db03a71	0	11/22/2019 1:29	user	Hey Cortana Phone she tombari.	Who did you want to call?	COMMUNICATION	make_call	Hey Cortana Phone <contact_name>she tombari</contact_name>.	[]		Teams	Speech	1	19.17
c40917b2-92c7-4721-bf3d-3c667599a4a8	0	11/21/2019 1:05	user	Call David Huntley.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>David Huntley</contact_name>.	[]		Teams	Speech	1	19.17
e6b533c2-b9d4-462c-a525-b8e03769dbff	0	11/7/2019 6:17	user	Hey Cortana call present.	Which one would you like to call?	COMMUNICATION	make_call	Hey Cortana call <contact_name>present</contact_name>.	[]		Teams	Speech	1	19.17
a3ffe432-9b48-4640-a87f-f3216c0002ed	0	11/19/2019 3:09	user	Call Neil LAN.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Neil LAN</contact_name>.	[]		Teams	Speech	1	19.17
5e832431-5f17-4db9-ab55-ab0ce31e6cb6	0	11/20/2019 7:50	user	Call QXO.		COMMUNICATION	make_call	Call <contact_name>QXO</contact_name>.	[]		Teams	Speech	1	19.17
54975db6-f9f9-4190-a42c-ef7704f99cfb	0	11/4/2019 14:41	user	Hey Cortana call Dan tanna live action.	Who did you want to call?	COMMUNICATION	make_call	Hey Cortana call <contact_name>Dan tanna</contact_name> live action.	[]		Teams	Speech	1	19.17
338c0341-35f1-442c-affd-b84ab41ff4bd	0	11/26/2019 14:31	user	Call Monique artist.		COMMUNICATION	make_call	Call <contact_name>Monique artist</contact_name>.	[]		Teams	Speech	1	19.17
da05e60a-1f7c-433c-bbb5-9654c9335614	0	11/19/2019 6:12	user	Call call test.		COMMUNICATION	make_call	Call call <contact_name>test</contact_name>.	[]		Teams	Speech	1	19.17
4bed171a-d83d-4926-9381-e9cf1c48655c	0	11/5/2019 12:37	user	Hey Cortana call Naseem.	Calling %ContactName%...	COMMUNICATION	make_call	Hey Cortana call <contact_name>Naseem</contact_name>.	[]		Teams	Speech	1	19.17
38a6df53-9a97-4e87-b001-882f026438b3	0	11/3/2019 3:10	user	Call Adeline.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Adeline</contact_name>.	[]		Teams	Speech	1	19.17
bd995568-92db-49a5-a307-883a9dc146f0	0	11/22/2019 10:23	user	Call Harry He's Phone number.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Harry He</contact_name>&apos;s <destination_platform>Phone</destination_platform> <contact_attribute>number</contact_attribute>.	[]		Teams	Speech	1	19.17
8a511acc-e3e2-4ae7-ad34-2d9788b8b097	0	11/12/2019 19:46	user	Call Ankur.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Ankur</contact_name>.	[]		Teams	Speech	1	19.17
adfc2206-5dac-4ff3-b31f-0eb12954393a	0	11/19/2019 8:24	user	Talk with Kristi.	Sorry, I don't know the answer to this one.	COMMUNICATION	make_call	Talk with <contact_name>Kristi</contact_name>.	[]		Teams	Speech	1	19.17
f8a2ba65-2924-4f1a-929b-a5c685bdae73	0	11/6/2019 9:01	user	Call Helen.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Helen</contact_name>.	[]		Teams	Speech	1	19.17
81fc10dd-5e14-49c6-89da-948ceb7ad3c9	0	11/19/2019 1:46	user	Call Alexis Smith.		COMMUNICATION	make_call	Call <contact_name>Alexis Smith</contact_name>.	[]		Teams	Speech	1	19.17
f8110662-16d2-49b0-b146-7a78c611578f	0	11/8/2019 2:39	user	Hey Cortana call Dapeng Li.	Calling %ContactName%...	COMMUNICATION	make_call	Hey Cortana call <contact_name>Dapeng Li</contact_name>.	[]		Teams	Speech	1	19.17
89fd9a05-0267-4d87-a4ce-0136febb262c	0	11/25/2019 3:11	user	Call Terry.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Terry</contact_name>.	[]		Teams	Speech	1	19.17
722740d7-f269-41f7-9772-a4c1d10e8b45	0	11/11/2019 23:07	user	Call Satyan.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Satyan</contact_name>.	[]		Teams	Speech	1	19.17
79840f64-84d4-4b99-9384-ffe8dd509bc1	0	11/26/2019 7:15	user	Call scheduling.	I'm still working on it.Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>scheduling</contact_name>.	[]		Teams	Speech	1	19.17
5e366f7d-5006-43be-a1dc-7723c64ac410	0	11/30/2019 11:28	user	Call Garfield He.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Garfield He</contact_name>.	[]		Teams	Speech	1	19.17
ff893e99-d283-4a7e-a57d-21298e154ca6	0	11/15/2019 18:41	user	Call Ashok.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Ashok</contact_name>.	[]		Teams	Speech	1	19.17
7e3b9a7c-7950-4d65-97d1-f18dcc17e853	0	11/19/2019 21:21	user	Call Alex Eaton.		COMMUNICATION	make_call	Call <contact_name>Alex Eaton</contact_name>.	[]		Teams	Speech	1	19.17
a197061c-87c1-4af7-beaf-e21ed83278a2	0	11/11/2019 9:01	user	Hey Cortana call Ori Barak.	Calling %ContactName%...	COMMUNICATION	make_call	Hey Cortana call <contact_name>Ori Barak</contact_name>.	[]		Teams	Speech	1	19.17
b2834b50-1a05-4030-a4f4-cf74654bf878	0	11/24/2019 10:52	user	Call Sheila Weinberg.	Who did you want to call?	COMMUNICATION	make_call	Call <contact_name>Sheila Weinberg</contact_name>.	[]		Teams	Speech	1	19.17
516b4044-5ed7-480c-b581-f5f8f9cfa8c0	0	11/5/2019 1:52	user	Call Shankha.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Shankha</contact_name>.	[]		Teams	Speech	1	19.17
3139a4a7-10d8-48a4-933e-b2394729cb19	0	11/6/2019 18:57	user	Hey Cortana dial 425-501-6637.	Calling %ContactNumber%...	COMMUNICATION	make_call	Hey Cortana dial <phone_number>425-501-6637</phone_number>.	[]		Teams	Speech	1	19.17
2219a45b-39ae-4d47-967e-73ce7be287ab	0	11/19/2019 1:47	user	Call Angel.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Angel</contact_name>.	[]		Teams	Speech	1	19.17
15415eec-2111-4f11-87bf-f7414d45e1b0	0	11/4/2019 14:01	user	Hey Cortana call Karen.	Which one would you like to call?	COMMUNICATION	make_call	Hey Cortana call <contact_name>Karen</contact_name>.	[]		Teams	Speech	1	19.17
de88fbbd-bdad-4645-905e-6c1d22fc0486	0	11/7/2019 10:12	user	Switch the call to my mobile.	Looks like that isn't available here.	COMMUNICATION	make_call	Switch the call to my <destination_platform>mobile</destination_platform>.	[]		Teams	Speech	1	19.17
e89bcfba-4a40-4045-b465-8d3e21256e46	0	11/4/2019 22:57	user	Call Jordan.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Jordan</contact_name>.	[]		Teams	Speech	1	19.17
def2c2c4-67a6-4970-9911-d7ec2dd4c7ed	0	11/4/2019 22:24	user	Phone Shwetambari Mokadam.	Calling %ContactName%...	COMMUNICATION	make_call	Phone <contact_name>Shwetambari Mokadam</contact_name>.	[]		Teams	Speech	1	19.17
4c4d6e73-f0b9-4df8-9f25-0ad2d833f80d	0	11/11/2019 6:26	user	Hey Cortana Cortana call Sailesh.	You'll need to end the call before placing another.	COMMUNICATION	make_call	Hey Cortana Cortana call <contact_name>Sailesh</contact_name>.	[]		Teams	Speech	1	19.17
56377753-d890-4961-aa51-dfd6c915ae64	0	11/18/2019 19:37	user	Hey Cortana call kritika.	Which one would you like to call?	COMMUNICATION	make_call	Hey Cortana call <contact_name>kritika</contact_name>.	[]		Teams	Speech	1	19.17
9b1e2dfc-6842-4e14-8189-45c85642c2a8	0	11/13/2019 10:38	user	Hey Cortana call 015996256592.		COMMUNICATION	make_call	Hey Cortana call <phone_number>015996256592</phone_number>.	[]		Teams	Speech	1	19.17
a1991aee-189e-4622-991a-ecddd4cea2cc	0	11/7/2019 6:46	user	Call Cheryl young.		COMMUNICATION	make_call	Call <contact_name>Cheryl young</contact_name>.	[]		Teams	Speech	1	19.17
9582d64d-ae48-44ff-be4f-83c5b8e48c42	0	11/30/2019 11:22	user	Call Xianghao Tang.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Xianghao Tang</contact_name>.	[]		Teams	Speech	1	19.17
aec57e7a-3203-4355-8c7c-6069182798de	0	11/6/2019 0:36	user	Cortana dial Parker.	Which one would you like to call?	COMMUNICATION	make_call	Cortana dial <contact_name>Parker</contact_name>.	[]		Teams	Speech	1	19.17
a934d4d7-37c8-4c2c-b91e-4280cc976e02	0	11/6/2019 1:18	user	Call Lena.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Lena</contact_name>.	[]		Teams	Speech	1	19.17
0afc16f8-af69-425b-92a8-39abe7f566a5	0	11/19/2019 19:31	user	Call Harris Syed.	Calling %ContactName%...	COMMUNICATION	make_call	Call <contact_name>Harris Syed</contact_name>.	[]		Teams	Speech	1	19.17
a7b091fd-510e-422e-ad2a-db8698fcac99	0	11/21/2019 8:42	user	Can you ring up tychy one?	Who would you like to call?	COMMUNICATION	make_call	Can you ring up <contact_name>tychy one</contact_name>?	[]		Teams	Speech	1	19.17
2c42c4e7-4067-4697-9da2-d8dd05e5387e	0	11/12/2019 21:01	user	At call Sarah.		COMMUNICATION	make_call	At call Sarah.	[]		Teams	Speech	1	19.17
8883140a-8988-455b-97c9-c0abfeed45a4	0	11/13/2019 11:39	user	Call 0507288082.		COMMUNICATION	make_call	Call <phone_number>0507288082</phone_number>.	[]		Teams	Speech	1	19.17
c3af7403-5fe1-4900-9be1-e7cf08a4596c	0	11/12/2019 18:39	user	Call Yifan Gong.	Who did you want to call?	COMMUNICATION	make_call	Call <contact_name>Yifan Gong</contact_name>.	[]		Teams	Speech	1	19.17
f325da01-4c72-4627-a0dc-be0651fb928b	0	11/20/2019 20:54	user	Call sexy.		COMMUNICATION	make_call	Call <contact_name>sexy</contact_name>.	[]		Teams	Speech	1	19.17
91eaea43-6b1b-49c0-83e0-ce667394efb6	0	11/15/2019 21:03	user	Start machines call.	Sorry, I'm not able to help with this one.	COMMUNICATION	make_call	Start machines call.	[]		Teams	Speech	1	19.17
7ffae5ad-5751-446f-b511-df408e67daec	0	11/26/2019 7:43	user	Call hung.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>hung</contact_name>.	[]		Teams	Speech	1	19.17
98113c3a-0f0d-45ab-94d4-6c1c4a1728b0	0	11/22/2019 7:40	user	I'm not happy please call her.	Sorry, I'm not able to help with this one.	COMMUNICATION	make_call	I&apos;m not happy please call her.	[]		Teams	Speech	1	19.17
fcb3796e-c9da-4601-bd8b-f50ef2dbc43f	0	11/1/2019 16:32	user	Hey Cortana call Ashok.	Calling %ContactName%...	COMMUNICATION	make_call	Hey Cortana call <contact_name>Ashok</contact_name>.	[]		Teams	Speech	1	19.17
d9198c10-885c-43ec-84bf-57da7e218188	0	11/5/2019 12:50	user	Hey Cortana call Krista.	Which one would you like to call?	COMMUNICATION	make_call	Hey Cortana call <contact_name>Krista</contact_name>.	[]		Teams	Speech	1	19.17
