ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency
Teams74b7b605-7d77-4b8f-947a-0beceafb552b	0	7/18/2019 8:24	user	Cortana make a phone call.	COMMUNICATION	make_call	Cortana make a phone call.	[]				1
Teams72264de1-3eff-436f-8d55-e1ec3d6d3457	0	8/27/2019 15:11	user	Call Nir Bartov.	COMMUNICATION	make_call	Call <contact_name>Nir Bartov</contact_name>.	[]				2
Teams511b7005-a082-47c4-a1ce-b7c8f906e6f8	0	7/26/2019 22:07	user	Hey Cortana Call Shalendra.	COMMUNICATION	make_call	Hey Cortana Call <contact_name>Shalendra</contact_name>.	[]				1
Teams04313055-efa1-42fc-ace6-c248fa4608af	0	7/18/2019 7:38	user	Call Haimrik.	COMMUNICATION	make_call	Call <contact_name>Haimrik</contact_name>.	[]				1
Teamse077f9b7-ff5c-4d9d-8496-d073bf9bf399	0	8/21/2019 7:27	user	Call DFDF.	COMMUNICATION	make_call	Call <contact_name>DFDF</contact_name>.	[]				1
Teams95a39e6f-4f4d-43c2-bdd3-98076893e491	0	8/27/2019 1:30	user	Hey Cortana call 18651139715.	COMMUNICATION	make_call	Hey Cortana call <phone_number>18651139715</phone_number>.	[]				1
Teams11ea4a80-6252-4d6e-b984-ef5e89d6fbd3	0	8/30/2019 6:19	user	Call Xue Liang.	COMMUNICATION	make_call	Call <contact_name>Xue Liang</contact_name>.	[]				1
Teamsef4e1839-46b6-46d0-8c75-b4a1df50c727	0	7/23/2019 7:02	user	Call Eran Yariv Mobile.	COMMUNICATION	make_call	Call <contact_name>Eran Yariv</contact_name> <destination_platform>Mobile</destination_platform>.	[]				1
Teams11847054-2f19-4859-adb4-84c0f15ba19a	0	7/23/2019 8:27	user	Hey Cortana, Call Felix.	COMMUNICATION	make_call	Hey Cortana, Call <contact_name>Felix</contact_name>.	[]				2
Teams405bbb92-54ad-4d25-bfa0-b809afe8246a	0	7/18/2019 10:31	user	Call Shai If A.	COMMUNICATION	make_call	Call <contact_name>Shai If A</contact_name>.	[]				1
Teams932f9ad3-923d-49fe-88e3-ce7c60c567ab	0	7/22/2019 9:42	user	Call Golan.	COMMUNICATION	make_call	Call <contact_name>Golan</contact_name>.	[]				2
Teamsa14fe033-7c92-4502-a8b9-2da647a5841f	0	8/21/2019 8:14	user	Hey Cortana, call Dexter Qu.	COMMUNICATION	make_call	Hey Cortana, call <contact_name>Dexter Qu</contact_name>.	[]				1
Teams4658b527-a147-4250-83cd-f0f4eb998812	0	7/16/2019 11:56	user	Make call.	COMMUNICATION	make_call	Make call.	[]				3
Teams813023be-8779-43a3-916c-b2fc44a1f82f	0	8/14/2019 5:37	user	Call 1-808-670-7797.	COMMUNICATION	make_call	Call <phone_number>1-808-670-7797</phone_number>.	[]				1
Teamsb5c4c22c-944c-4307-84d7-66f209455c6e	0	7/26/2019 5:45	user	Call Kiki Hu.	COMMUNICATION	make_call	Call <contact_name>Kiki Hu</contact_name>.	[]				1
Teams7c0335fe-e347-4c3a-a9b7-818f35eef5ad	0	8/27/2019 14:48	user	Call 180942502720.	COMMUNICATION	make_call	Call <phone_number>180942502720</phone_number>.	[]				1
Teams1e2a26f4-59b2-4acd-a84c-062758efc1e9	0	8/9/2019 19:33	user	Hey Cortana, make a call to 770-878-1710.	COMMUNICATION	make_call	Hey Cortana, make a call to <phone_number>770-878-1710</phone_number>.	[]				2
Teams03737bc8-a2ef-4033-95ab-0bb9cf1c7c80	0	7/31/2019 8:46	user	Call 0525563721.	COMMUNICATION	make_call	Call <phone_number>0525563721</phone_number>.	[]				2
Teamsf791c302-7e94-49ca-85df-2d687d4a8e70	0	8/27/2019 20:35	user	Make a call to Jotham Parker.	COMMUNICATION	make_call	Make a call to <contact_name>Jotham Parker</contact_name>.	[]				1
Teams0d6b67e3-d393-446c-af33-b80c8f48cc54	0	8/6/2019 7:01	user	Call Eden.	COMMUNICATION	make_call	Call <contact_name>Eden</contact_name>.	[]				1
Teams90c4cd9d-e3af-4bee-9d35-f99827b28b40	0	7/28/2019 13:25	user	Call Q329.	COMMUNICATION	make_call	Call <contact_name>Q329</contact_name>.	[]				1
Teams9aa04cf7-dd36-4c14-92d0-27703a00207c	0	8/13/2019 22:44	user	Hey Cortana call Shiva Naidu.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Shiva Naidu</contact_name>.	[]				2
Teams2ec0b0ec-bd4d-49ca-b2c1-7f92d6421f87	0	8/29/2019 8:54	user	Call 173.	COMMUNICATION	make_call	Call <phone_number>173</phone_number>.	[]				1
Teams6a5625aa-55dd-4f35-986a-f803fbc560f8	0	8/28/2019 6:58	user	Hey Cortana call Haim Somech.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Haim Somech</contact_name>.	[]				3
Teams24cc1741-ed86-43cc-bbe1-d175d21da463	0	8/7/2019 13:09	user	Call Alice.	COMMUNICATION	make_call	Call <contact_name>Alice</contact_name>.	[]				3
Teams4033792e-8cbe-402a-a3c7-ab8accc51010	0	8/27/2019 21:41	user	Call Jon Lopez.	COMMUNICATION	make_call	Call <contact_name>Jon Lopez</contact_name>.	[]				1
Teams0f7a1968-69b6-48b3-8fb4-53c27ac7c56c	0	8/1/2019 1:16	user	Call DM.	COMMUNICATION	make_call	Call <contact_name>DM</contact_name>.	[]				1
Teamsd022a031-54e3-416f-a48d-33dda9f077f0	0	8/16/2019 19:30	user	Call Ryan Bielby.	COMMUNICATION	make_call	Call <contact_name>Ryan Bielby</contact_name>.	[]				1
Teamsc432300c-34e6-48d8-889c-fbcd9323fb23	0	8/20/2019 15:28	user	Call Shai.	COMMUNICATION	make_call	Call <contact_name>Shai</contact_name>.	[]				2
Teams1b5f6012-6607-4be5-8b4f-a4c73758ec79	0	8/6/2019 22:56	user	425-501-6637.	COMMUNICATION	make_call	<phone_number>425-501-6637</phone_number>.	[]				5
Teams2728dfff-921c-4fbf-bf52-864d90b35584	0	8/22/2019 8:14	user	Hey Cortana call Yael Goodman.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Yael Goodman</contact_name>.	[]				1
Teams741b6c99-117c-4b3d-9202-9ee736840a40	0	8/30/2019 2:05	user	Hey Cortana call fan.	COMMUNICATION	make_call	Hey Cortana call <contact_name>fan</contact_name>.	[]				3
Teams0ad8a221-0bcb-4743-8a80-0ba92ed70a77	0	8/28/2019 9:11	user	Hey Cortana call Fan.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Fan</contact_name>.	[]				1
Teams0f070e9e-023f-4646-b21a-f07fab46229b	0	7/17/2019 14:54	user	469-732-8478.	COMMUNICATION	make_call	<phone_number>469-732-8478</phone_number>.	[]				1
Teams74d0327c-f60b-4048-9c29-b671297eeaac	0	8/22/2019 14:19	user	Call Jeff at.	COMMUNICATION	make_call	Call <contact_name>Jeff</contact_name> at.	[]				1
Teams8d55b69f-1cd9-4e50-bc23-a2e6f0212977	0	8/12/2019 14:40	user	Cortana call Adi Sela.	COMMUNICATION	make_call	Cortana call <contact_name>Adi Sela</contact_name>.	[]				1
Teams1f3da9d7-59fe-48a4-8a24-19c871f71c92	0	8/5/2019 19:11	user	Call Jotham Parker.	COMMUNICATION	make_call	Call <contact_name>Jotham Parker</contact_name>.	[]				2
Teams108f9bba-db94-46d3-a0c6-36c811e53d8d	0	8/28/2019 18:11	user	Call 650-450-7171.	COMMUNICATION	make_call	Call <phone_number>650-450-7171</phone_number>.	[]				1
Teamsef7b0b72-4b75-4eb9-9498-c4a6b1e493c8	0	7/22/2019 11:02	user	Hey Cortana Call Ademola.	COMMUNICATION	make_call	Hey Cortana Call <contact_name>Ademola</contact_name>.	[]				1
Teamsdb825fd1-5937-4daa-9cd9-d9c8e1fa6f26	0	8/28/2019 10:21	user	Call doctor.	COMMUNICATION	make_call	Call <contact_name>doctor</contact_name>.	[]				1
Teams0d4a838c-fefa-4e50-acb8-7d3628194a4e	0	7/22/2019 9:05	user	Call Yixi.	COMMUNICATION	make_call	Call <contact_name>Yixi</contact_name>.	[]				1
Teams7082b7f1-fea8-46d6-87eb-a45dcc324fb7	0	8/16/2019 18:25	user	Jonathan Parker to call.	COMMUNICATION	make_call	<contact_name>Jonathan Parker</contact_name> to call.	[]				1
Teams51fcfcc7-93e9-471c-9d09-72d82fef1b08	0	8/28/2019 19:54	user	Call Shelly.	COMMUNICATION	make_call	Call <contact_name>Shelly</contact_name>.	[]				2
Teams04d0af54-3d82-46b2-be3e-39453bb0c4e1	0	7/23/2019 18:57	user	Hey Cortana call 732258605.	COMMUNICATION	make_call	Hey Cortana call <phone_number>732258605</phone_number>.	[]				1
Teams7f534dca-d13a-4721-8d3c-5f0fca7910ee	0	8/29/2019 8:50	user	Call Itamar.	COMMUNICATION	make_call	Call <contact_name>Itamar</contact_name>.	[]				1
Teams672c9ba3-167a-45c8-89e2-8f8bb8966f60	0	8/29/2019 6:34	user	Hey Cortana call Sean Hoffman.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Sean Hoffman</contact_name>.	[]				1
Teams23dec107-3c95-4d67-8b1f-ed383b924a66	0	8/16/2019 19:37	user	Call Arnita.	COMMUNICATION	make_call	Call <contact_name>Arnita</contact_name>.	[]				2
Teams20cc5236-b5b0-4fb8-9f4b-c6e657dd031a	0	8/15/2019 9:34	user	Call 89 million nine hundred 5085.	COMMUNICATION	make_call	Call <phone_number>89 million nine hundred 5085</phone_number>.	[]				1
Teamsedf865ec-ffb4-4793-95f6-9ab8e770124e	0	8/16/2019 18:49	user	Make a call to 4094446721.	COMMUNICATION	make_call	Make a call to <phone_number>4094446721</phone_number>.	[]				1
Teams83373d76-884d-45a1-853b-2637c69ee4ee	0	7/18/2019 11:00	user	Call Linoy KarniSadeh.	COMMUNICATION	make_call	Call <contact_name>Linoy KarniSadeh</contact_name>.	[]				1
Teams02d9b0f8-20d5-4db9-94e4-fad19b2c842b	0	8/14/2019 7:58	user	Hey Cortana, Cortana call gene one.	COMMUNICATION	make_call	Hey Cortana, Cortana call <contact_name>gene one</contact_name>.	[]				1
Teamsf953b071-a847-44eb-98a2-01420054ef48	0	7/16/2019 18:47	user	Hey Cortana Call Jotham.	COMMUNICATION	make_call	Hey Cortana Call <contact_name>Jotham</contact_name>.	[]				1
Teams31ebd610-8b6c-41da-a56d-2cb66f702ec7	0	8/19/2019 7:03	user	Hey Cortana, call someone.	COMMUNICATION	make_call	Hey Cortana, call someone.	[]				1
Teams8d6898c4-d95b-4ba1-8975-c3c41d4ac3b2	0	8/28/2019 6:59	user	Hey Cortana call Ronnie leave.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Ronnie leave</contact_name>.	[]				1
Teams7404e125-450c-4e30-9408-e7235bb586dc	0	7/30/2019 10:35	user	Call Eyal.	COMMUNICATION	make_call	Call <contact_name>Eyal</contact_name>.	[]				1
Teams0818d975-6adc-4c25-b87c-1c44e91443a8	0	8/22/2019 22:20	user	Cortana call John.	COMMUNICATION	make_call	Cortana call <contact_name>John</contact_name>.	[]				1
Teams4faca7bd-52a8-40fc-b63c-c26df15057b0	0	8/23/2019 17:34	user	Hey Cortana call 425-501-6637.	COMMUNICATION	make_call	Hey Cortana call <phone_number>425-501-6637</phone_number>.	[]				2
Teamscdbbd5d0-a9a9-4ac5-9407-81432102822c	0	8/28/2019 1:37	user	Call Sid Shrub.	COMMUNICATION	make_call	Call <contact_name>Sid Shrub</contact_name>.	[]				1
Teams52f68ca5-1df8-4626-81ba-cdb31c6a1768	0	8/13/2019 22:43	user	Hey Cortana call Derrick Wampler.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Derrick Wampler</contact_name>.	[]				1
Teamsf1acfbc9-0fe5-43df-be5f-393091f9a9f6	0	8/23/2019 6:24	user	Hey Cortana, make a call to.	COMMUNICATION	make_call	Hey Cortana, make a call to.	[]				1
Teams9115bca1-e5eb-43f1-b235-65f35e62ba4a	0	8/12/2019 14:32	user	Call guy.	COMMUNICATION	make_call	Call <contact_name>guy</contact_name>.	[]				1
Teams4d2848d3-651f-4c3b-9621-4785e9ed37ea	0	7/17/2019 21:31	user	4094446721	COMMUNICATION	make_call	<phone_number>4094446721</phone_number>	[]				1
Teams7443255f-2dee-444d-8cdc-4e9c9724ba5d	0	7/22/2019 9:38	user	Call Haim Somer.	COMMUNICATION	make_call	Call <contact_name>Haim Somer</contact_name>.	[]				1
Teams9a5536a6-82c5-45fc-b0c9-10674840b8fd	0	7/16/2019 12:56	user	Cortana call AD?	COMMUNICATION	make_call	Cortana call <contact_name>AD</contact_name>?	[]				1
Teamsbeceaf63-771f-46f1-a1b0-f86fe34e4e15	0	7/18/2019 13:12	user	Call Lior.	COMMUNICATION	make_call	Call <contact_name>Lior</contact_name>.	[]				1
Teams5156bf04-682a-467e-b7bb-588f1caeb438	0	8/27/2019 6:22	user	Call Paul.	COMMUNICATION	make_call	Call <contact_name>Paul</contact_name>.	[]				1
Teamsbc3b7e59-f32c-4363-a036-e0136ad44e74	0	8/18/2019 7:01	user	Call 972547994897.	COMMUNICATION	make_call	Call <phone_number>972547994897</phone_number>.	[]				1
Teams2bc41fb2-a5a8-431b-916a-b8ecde98a855	0	7/16/2019 12:16	user	Hey Cortana Call Shachaf Navon.	COMMUNICATION	make_call	Hey Cortana Call <contact_name>Shachaf Navon</contact_name>.	[]				2
Teamsbcec35d2-0827-45f3-be99-9f4feb27a66e	0	7/24/2019 9:36	user	Call Lior Schachter.	COMMUNICATION	make_call	Call <contact_name>Lior Schachter</contact_name>.	[]				1
Teams9fe17aea-b887-4bec-ac7f-f75069123cff	0	8/20/2019 1:54	user	Hey Cortana Call Miac.	COMMUNICATION	make_call	Hey Cortana Call <contact_name>Miac</contact_name>.	[]				1
Teams05c64cf3-6c4d-46da-a345-7dadf37f2d1a	0	7/18/2019 8:25	user	Cortana phone J.	COMMUNICATION	make_call	Cortana phone <contact_name>J</contact_name>.	[]				1
Teamsb12798ca-839d-4999-8f54-5240611db3e3	0	8/21/2019 13:08	user	Call Alicella Mobile.	COMMUNICATION	make_call	Call <contact_name>Alicella</contact_name> <destination_platform>Mobile</destination_platform>.	[]				1
Teamsaecea9e2-b858-4a5c-8d9f-2942cfdd06ff	0	8/7/2019 12:42	user	Call dad.	COMMUNICATION	make_call	Call <relationship_name>dad</relationship_name>.	[]				1
Teams336836f4-8224-4a23-b43e-2c631bb34e78	0	7/23/2019 23:18	user	Call Sharat.	COMMUNICATION	make_call	Call <contact_name>Sharat</contact_name>.	[]				1
Teamsd1f1bb7f-a5fa-4b2e-acb6-983f3783072a	0	8/22/2019 10:09	user	Cortana call Ori Barak.	COMMUNICATION	make_call	Cortana call <contact_name>Ori Barak</contact_name>.	[]				1
Teamsb6a33b26-3911-4059-b2e8-88b3672c2093	0	8/23/2019 7:22	user	Hey Cortana call Richard Zhao.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Richard Zhao</contact_name>.	[]				1
Teams07444fb0-4495-4e5a-bcb4-c0bfd7d7011a	0	8/19/2019 21:21	user	Hey Cortana Call John.	COMMUNICATION	make_call	Hey Cortana Call <contact_name>John</contact_name>.	[]				2
Teams089e0864-b672-4972-84ed-990dc7c5bd88	0	8/15/2019 2:53	user	Call Eric.	COMMUNICATION	make_call	Call <contact_name>Eric</contact_name>.	[]				2
Teams4aab3c6a-b993-4664-8a10-7bf57a39cafc	0	8/13/2019 7:53	user	Cortana call UG's Oh.	COMMUNICATION	make_call	Cortana call <contact_name>UG's Oh</contact_name>.	[]				1
Teamsf8054e86-eb6f-4d95-86e1-97b30e358af2	0	8/14/2019 6:00	user	Hey Cortana call 13601543216.	COMMUNICATION	make_call	Hey Cortana call <phone_number>13601543216</phone_number>.	[]				1
Teamsa8b10087-1167-4ce2-8b5d-bd3f80db3b0b	0	7/25/2019 2:18	user	Call Steve.	COMMUNICATION	make_call	Call <contact_name>Steve</contact_name>.	[]				2
Teams96cd293f-ef2f-4e0e-a0a3-a6eb1eaf8a37	0	8/26/2019 8:06	user	Hey Cortana, make a call to Ming Yang.	COMMUNICATION	make_call	Hey Cortana, make a call to <contact_name>Ming Yang</contact_name>.	[]				2
Teamsb484f2a6-e04e-4da7-ab6b-acd07d0ce64b	0	8/21/2019 8:03	user	Call Nachum Bundak.	COMMUNICATION	make_call	Call <contact_name>Nachum Bundak</contact_name>.	[]				1
Teamsff570355-a70b-4ff3-a618-ea5e99e9c0e5	0	8/1/2019 14:33	user	Make a call to Haim Somech Mobile.	COMMUNICATION	make_call	Make a call to <contact_name>Haim Somech</contact_name> <destination_platform>Mobile</destination_platform>.	[]				1
Teams62597b4b-62c3-4713-9926-8a290f0973b4	0	8/27/2019 17:58	user	Call Emily.	COMMUNICATION	make_call	Call <contact_name>Emily</contact_name>.	[]				1
Teams5d151c88-d6cc-4b65-889e-4642c70bb0a8	0	8/1/2019 7:18	user	Call Alexa.	COMMUNICATION	make_call	Call <contact_name>Alexa</contact_name>.	[]				1
Teams5bd4b346-f3f7-47bf-9a02-0f1615cfc64d	0	8/12/2019 12:58	user	Call Shane Hu.	COMMUNICATION	make_call	Call <contact_name>Shane Hu</contact_name>.	[]				1
Teams84e07dfc-04dd-4657-9d65-2c968ba4cb67	0	8/26/2019 17:19	user	Call uncle.	COMMUNICATION	make_call	Call <relationship_name>uncle</relationship_name>.	[]				1
Teams50250f1a-25b5-4179-92c7-3826b0fae1d9	0	7/23/2019 9:10	user	Hey Cortana call Jim she.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Jim she</contact_name>.	[]				1
Teamsf6cd365e-ebc7-4a87-9d98-c21119757226	0	8/19/2019 13:19	user	Call line.	COMMUNICATION	make_call	Call <contact_name>line</contact_name>.	[]				1
Teams1ae20490-9a83-44b2-afe6-bc6d7dc4b168	0	8/27/2019 7:54	user	Hey Cortana call 123456789.	COMMUNICATION	make_call	Hey Cortana call <phone_number>123456789</phone_number>.	[]				1
Teamsb2ff27a4-2e9d-41c6-b88e-63bdcda4ace1	0	8/8/2019 7:47	user	Call Warburg.	COMMUNICATION	make_call	Call <contact_name>Warburg</contact_name>.	[]				1
Teamsae13d1e6-14d1-4404-bf7d-7035c1ddf689	0	8/28/2019 16:11	user	Hey Cortana call Michal Bloch home.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Michal Bloch</contact_name> <destination_platform>home</destination_platform>.	[]				1
Teams48b7571e-880a-4201-99b3-5e52129ffac0	0	7/16/2019 16:31	user	Call 206-787-2428.	COMMUNICATION	make_call	Call <phone_number>206-787-2428</phone_number>.	[]				1
Teamsa95cc817-e887-49b5-b3cf-12614adc8a87	0	8/27/2019 11:03	user	Hey Cortana call Nir Bartov.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Nir Bartov</contact_name>.	[]				1
Teams8acbc612-8688-43ec-9a21-089c4f8c5c69	0	8/15/2019 21:00	user	425-421-1661.	COMMUNICATION	make_call	<phone_number>425-421-1661</phone_number>.	[]				1
Teams6ec9ba40-844a-4740-8d40-83585b35c5a8	0	7/23/2019 3:10	user	/Make/ a/ call/make a call/.	COMMUNICATION	make_call	/Make/ a/ call/make a call/.	[]				1
Teams56fcea0f-27b6-4a4b-89bb-68de28cadeb9	0	8/16/2019 16:13	user	Hey Cortana, call David.	COMMUNICATION	make_call	Hey Cortana, call <contact_name>David</contact_name>.	[]				1
Teams3da722ba-d9d9-4d58-be40-80e46b678d93	0	8/27/2019 9:53	user	Hey Cortana call 1234.	COMMUNICATION	make_call	Hey Cortana call <phone_number>1234</phone_number>.	[]				1
Teams6eab4edb-bd1b-4fa3-9fac-f4cfaa6ddec9	0	7/16/2019 20:08	user	Call 6787.	COMMUNICATION	make_call	Call <phone_number>6787</phone_number>.	[]				1
Teamsaf3928b2-2a7d-4f35-898c-b84a603137a9	0	8/30/2019 22:16	user	Call Nathan.	COMMUNICATION	make_call	Call <contact_name>Nathan</contact_name>.	[]				1
Teams875e66f3-69d5-4930-b68c-82848a4af3f7	0	8/13/2019 20:13	user	Hey Cortana, call Rebecca.	COMMUNICATION	make_call	Hey Cortana, call <contact_name>Rebecca</contact_name>.	[]				1
Teams55190869-5a7e-4d6f-b5bf-500ba51900ec	0	7/31/2019 9:22	user	Call CAC Test 1.	COMMUNICATION	make_call	Call <contact_name>CAC Test 1</contact_name>.	[]				1
Teams7853b160-c25d-4e51-a32b-f75ba832fb7b	0	7/30/2019 11:48	user	Call Omri Dvir.	COMMUNICATION	make_call	Call <contact_name>Omri Dvir</contact_name>.	[]				1
Teams253656e6-3412-4fe8-bee0-4a4f7fc324e1	0	7/31/2019 19:53	user	Hey Cortana video call Holden Caulfield on Skype.	COMMUNICATION	make_call	Hey Cortana <audio_device_type>video</audio_device_type> call <contact_name>Holden Caulfield</contact_name> on <source_platform>Skype</source_platform>.	[]				1
Teams8a82006e-eb86-4bb9-952b-974a5493a730	0	8/21/2019 8:44	user	Call 1865115.	COMMUNICATION	make_call	Call <phone_number>1865115</phone_number>.	[]				1
Teamsd545c34a-b7af-4b9d-b87e-2591fd73a79b	0	8/8/2019 18:33	user	Hey Cortana call Jerry.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Jerry</contact_name>.	[]				1
Teams1604b6d4-7c00-44ac-82c6-d681cef3e25f	0	8/14/2019 3:02	user	Call 8618036395616.	COMMUNICATION	make_call	Call <phone_number>8618036395616</phone_number>.	[]				1
Teams47aac6bf-e1e1-4185-8c40-93e9797c3ecd	0	8/28/2019 11:24	user	Hey Cortana call Tomer Hermelin.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Tomer Hermelin</contact_name>.	[]				1
Teamsa991d316-ec15-4ab2-99fc-7de35efc0b16	0	7/21/2019 7:49	user	Call Shachaf Navon.	COMMUNICATION	make_call	Call <contact_name>Shachaf Navon</contact_name>.	[]				2
Teams05022dac-2e20-4ea6-af13-cc3cbdcb595d	0	8/13/2019 16:58	user	Hey Cortana Call Shwetambari.	COMMUNICATION	make_call	Hey Cortana Call <contact_name>Shwetambari</contact_name>.	[]				1
Teams82beb70f-1b35-449f-ae9a-fc5a51384fd6	0	8/9/2019 7:19	user	Hey Cortana, call a person.	COMMUNICATION	make_call	Hey Cortana, call a person.	[]				1
Teamscf48519f-8d9c-45c0-93c2-4f240316c81f	0	8/8/2019 7:40	user	Cortana call UGSL.	COMMUNICATION	make_call	Cortana call <contact_name>UGSL</contact_name>.	[]				1
Teamsf50139a5-e9cd-4294-afa9-16545739b549	0	8/19/2019 6:29	user	Call Brent.	COMMUNICATION	make_call	Call <contact_name>Brent</contact_name>.	[]				1
Teams32d598db-e4ea-4374-beaa-174fb2bdab96	0	8/26/2019 8:19	user	Call Sam.	COMMUNICATION	make_call	Call <contact_name>Sam</contact_name>.	[]				1
Teams049726e7-baf9-4b73-8b91-d9fe4690843e	0	8/9/2019 6:42	user	Hey Cortana call person.	COMMUNICATION	make_call	Hey Cortana call person.	[]				3
Teamsc6205ea7-2d00-4b79-8253-018bb876a760	0	8/27/2019 19:13	user	Call Abraham Jacob.	COMMUNICATION	make_call	Call <contact_name>Abraham Jacob</contact_name>.	[]				1
Teams81969546-e045-4cc2-9c08-4160fc376f22	0	8/30/2019 5:56	user	Call Cortana.	COMMUNICATION	make_call	Call Cortana.	[]				1
Teamsc9c1cde0-2464-4ed9-a884-97e9b51cb255	0	8/14/2019 17:25	user	Hey Cortana, can you call Shiva Naidu?	COMMUNICATION	make_call	Hey Cortana, can you call <contact_name>Shiva Naidu</contact_name>?	[]				1
Teams0704f929-e8f3-479e-9547-229004b69d55	0	8/28/2019 9:03	user	Make a call to John Lu.	COMMUNICATION	make_call	Make a call to <contact_name>John Lu</contact_name>.	[]				1
Teamse0e98e4e-4c4d-4877-9126-f1bd142d6e0c	0	8/20/2019 9:58	user	Call Danielle Seton.	COMMUNICATION	make_call	Call <contact_name>Danielle Seton</contact_name>.	[]				1
Teamse15df08e-7e37-4dec-abcd-c7cf23d14e79	0	8/29/2019 21:35	user	Hey Cortana Call Akshay.	COMMUNICATION	make_call	Hey Cortana Call <contact_name>Akshay</contact_name>.	[]				1
Teams411a6c95-e6ae-4ff4-a670-b76e24a79c73	0	7/26/2019 19:30	user	Call Quan.	COMMUNICATION	make_call	Call <contact_name>Quan</contact_name>.	[]				2
Teams76c970d6-0c19-4289-b312-65cc11b42829	0	8/30/2019 18:19	user	Call 770-878-1710.	COMMUNICATION	make_call	Call <phone_number>770-878-1710</phone_number>.	[]				3
Teamsc6b233c8-e807-4925-a0a2-ad28ac5ec111	0	7/26/2019 8:00	user	Call General.	COMMUNICATION	make_call	Call <contact_name>General</contact_name>.	[]				1
Teamscb282705-258f-43c1-aac9-fc4aff7f2c63	0	8/15/2019 21:49	user	Call Boaz.	COMMUNICATION	make_call	Call <contact_name>Boaz</contact_name>.	[]				1
Teamsd3fc352f-205a-4ba8-9d05-d37039e4548e	0	8/19/2019 8:40	user	Call Neil.	COMMUNICATION	make_call	Call <contact_name>Neil</contact_name>.	[]				2
Teamsb52d506e-268e-4f14-a8cc-9a33be8daa9e	0	8/1/2019 20:39	user	Call 425501.	COMMUNICATION	make_call	Call <phone_number>425501</phone_number>.	[]				1
Teams89d4fa92-45c4-4ec4-86c9-4d09b49244a9	0	7/23/2019 2:40	user	Hey Cortana call easy.	COMMUNICATION	make_call	Hey Cortana call <contact_name>easy</contact_name>.	[]				2
Teamse8101805-6948-4b43-8759-60243c32b2d6	0	8/19/2019 8:07	user	Call Nice.	COMMUNICATION	make_call	Call <contact_name>Nice</contact_name>.	[]				1
Teamsbe436ce1-8efe-41c9-bc88-3f6f4fb68c19	0	8/27/2019 17:52	user	Call Reaz.	COMMUNICATION	make_call	Call <contact_name>Reaz</contact_name>.	[]				1
Teamsfb031e58-ce1d-4def-81c8-6bf21c687137	0	8/28/2019 9:03	user	1-565-234-9667.	COMMUNICATION	make_call	<phone_number>1-565-234-9667</phone_number>.	[]				1
Teams17854347-052f-41d6-85eb-f2ff75d35456	0	8/7/2019 8:29	user	Call Maya.	COMMUNICATION	make_call	Call <contact_name>Maya</contact_name>.	[]				1
Teams7a389d5b-f620-4887-9a27-78775e8501f2	0	8/29/2019 21:09	user	Hey Cortana call Vivian.	COMMUNICATION	make_call	Hey Cortana call <contact_name>Vivian</contact_name>.	[]				1
Teams282683f7-b008-4b98-8ee1-1496b0e5f8ad	0	8/8/2019 14:01	user	Cortana call Lou Ginger.	COMMUNICATION	make_call	Cortana call <contact_name>Lou Ginger</contact_name>.	[]				1
Teamsd851d2fe-815f-49a2-8319-2abf7e8aa55b	0	7/16/2019 10:26	user	Call Abby.	COMMUNICATION	make_call	Call <contact_name>Abby</contact_name>.	[]				1
Teams98ea9d99-faba-4901-836e-ef101add83f2	0	8/23/2019 18:08	user	Cortana call Sharat Shroff.	COMMUNICATION	make_call	Cortana call <contact_name>Sharat Shroff</contact_name>.	[]				1
Teamsb4a3e989-b927-4ac8-aefa-2014dbd70dd3	0	8/13/2019 18:18	user	Cortana dial 949196446?	COMMUNICATION	make_call	Cortana dial <phone_number>949196446</phone_number>?	[]				1
Teams8c651bbf-52ab-4f92-a61e-52f65b935291	0	8/26/2019 23:50	user	Cortana call Nathan.	COMMUNICATION	make_call	Cortana call <contact_name>Nathan</contact_name>.	[]				1
Teams52022339-8d18-4b25-9009-779b60a80236	0	8/26/2019 23:41	user	Hey Cortana Call Moe.	COMMUNICATION	make_call	Hey Cortana Call <contact_name>Moe</contact_name>.	[]				1
Teams41904237-1f20-4e20-a032-19674b661192	0	7/21/2019 9:01	user	Call Oded Nahir.	COMMUNICATION	make_call	Call <contact_name>Oded Nahir</contact_name>.	[]				1
