TurnNumber	PreviousTurnIntent	query	intent	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext
0		can you find the see a doctor by doger tomoiaga kift	file_search						
0		open with my tomorrow chat	file_share						
0		Show me the files that I was just use	file_search						
0		Bring up the document files that was closed	file_search						
0		open the filename presentation	file_open						
0		can you find the dinner with stephanie image by botterweck chahiri cagneau oshodagan	file_search						
0		I would like to see in my I had been working on files please.	file_navigate						
0		cancel	cancel						
0		open the file workplace	file_open						
0		No go to my apps.	file_navigate						
0		Open the paper that I had up before	file_open						
0		Please open my planning paper	file_open						
0		Cortana open my planning ppt again	file_open						
0		js files	file_search						
0		Cortana open most recently used docxation.	file_open						
0		Navigate of my I was just working on files	file_navigate						
0		Share the deck I was working on.	file_share						
0		find me a pdf file called passport email storage	file_search						
0		Reopen last docx opened	file_open						
0		Navigate to a file	file_navigate						
0		share the files with my tomorrow chat	file_share						
0		file titled pain care of type onenote shared by bosztory garaudet miljunka	file_search						
0		share files with Anna Green	file_share						
0		Shiproom.ppt 	file_search						
0		open file tax	file_open						
0		sharing files with meeting attendees 11AM	file_share						
0		Open me the ship room slide	file_open						
0		share a file with my 11AM meeting attendees	file_share						
1		blow	reject						
0		Can you open my I worked on file for me	file_open						
0		I want to see the most recent files I have	file_navigate						
0		save payroll document	file_download						
0		Open my tax info paper	file_open						
0		open the docx I had been working today to page one.	file_open						
0		please raise the I just edited document	file_navigate						
0		Display playlists	file_search						
0		Share file the in shiproom meeting attendees	file_share						
0		Show specs with next meeting.	file_share						
0		Navigate of Excel	file_navigate						
0		upload tax file	file_download						
0		show me my files of this week.	file_search						
0		i want to see my photos	file_navigate						
0		Open that I created downloaded files	file_open						
0		re-open the last document most recent.	file_open						
0		open the document I was working on today to page one.	file_open						
0		Open and paper I was using	file_open						
0		where is the adobe flash player instalater file	file_search						
0		find documents I created yesterday	file_search						
0		The PowerPoint I was working on last	file_navigate						
0		Can you please open your docx that was closed?	file_open						
0		Open the docx that I was working on.	file_open						
0		find general electric purchase order my stuff	file_search						
0		I last edited a docx , please open a docx.	file_open						
0		Share this file.	file_share						
0		share a file with my meeting participants at next	file_share						
0		Share planning memos I was working on recently in tomorrow meeting participants	file_share						
0		One pager shared in email 	file_search						
0		go to my word document	file_navigate						
0		pdfs botterweck composed about pharmacy	file_search						
0		go to cortana folder	file_navigate						
0		Please show me the presentation for marketing class tomorrow.	file_search						
0		Show me my recent files.	file_search						
0		Open file LG tribute deck.	file_open						
1		no it 's not right	reject						
0		Show to my files	file_search						
0		I need to display my I used most recently files.	file_search						
0		cortana share my downloads	file_share						
0		Open shared launch back ppt.	file_open						
0		Share planning PowerPoint I was editing to tomorrow chat	file_share						
0		I want a document to be opened that I uploaded.	file_open						
0		Find and paper I was just working on and open it please.	file_search						
0		Find and paper I was just working on and open it please.	file_search						
0		sharing files with my 10 pm on Wednesday meeting participants	file_share						
0		Go to my spreadsheet	file_navigate						
0		Please pull up my I just edited paper	file_search						
0		file with the title of discuss black friday downloaded by kuwazuka mentula	file_search						
0		Send document	file_share						
0		Download this file.	file_download						
0		Share the paper most recent in design sync conversation	file_share						
0		shows me files I was last working on.	file_navigate						
0		Can opens the last document I was last working on	file_open						
0		Show me the files that I was just using	file_search						
0		file titled dr apt saved by kift zzivojica schampel	file_search						
0		display the excel I was just working on	file_search						
0		Share the document the last used in the meeting	file_share						
0		ljubisa's excels file shared with fassino	file_search						
0		find test.ppt	file_search						
0		Share that I created pictures I was using to the chat	file_share						
0		Pull of the document that was closed	file_search						
0		hey cortana. share the Word I last edited with the meeting participants	file_share						
0		file titled mail josh and mom added by tejwani	file_search						
0		Open that I created document	file_open						
0		it ' s on test worksheet by deout noziuoere mieszkowic digbeu	file_search						
0		Please show me my I worked on files , Cortana	file_search						
0		save LT review discussion excel	file_download						
0		Find a few recent file.	file_search						
0		Hi please show my I uploaded files	file_search						
0		Cortana continue to work on the document last opened	file_open						
0		open the file I've recently used.	file_open						
0		Browse my file from today	file_navigate						
0		Show me the files that I was just using	file_search						
0		return to the previous document	file_navigate						
0		look up for the note weekend chores	file_search						
0		show me your files that I created today.	file_search						
0		Open the docx that I was working on.	file_open						
0		files added by bouthoul	file_search						
0		shared file with meeting participants 10 pm on Wednesday	file_share						
0		Can opening the last document I was last working on	file_open						
0		showing me my I was working on recently word	file_navigate						
0		Open a document I was writing	file_open						
0		Can you find the Earned Interest excel file from London	file_search						
0		image by charitos vereza called fanny crosby's funeral	file_search						
0		Open lt review document I updated	file_open						
0		take me out to the file that was closed.	file_search						
0		share files with my conversation at tomorrow	file_share						
0		cloned files	file_search						
0		Files with due comments 	file_search						
0		Show t. x. t. meeting with bonch-bruevich	file_share						
0		sharefile with my 11AM meeting participants	file_share						
0		sharing LT review discussion file	file_share						
0		Cortana open this docxation.	file_open						
0		Open the last docx in I was working on recently	file_open						
0		what are my recently opened files	file_search						
0		Cortana open I was using document.	file_open						
0		open blank document in microsoft word	file_open						
0		Pull up deployment timeline doc	file_search						
0		share the lt review Excel in this meeting	file_share						
0		Open the last paper last active	file_open						
0		OneNote file triviere prabhunath opened	file_search						
0		file opened by vicariot erbanová readinger	file_search						
0		My Files 	file_search						
0		open the paper the last used.	file_open						
0		show me all my downloaded files.	file_search						
0		open itc powerpoint	file_open						
0		Docs on 3S architecture 	file_search						
0		show all my notes	file_search						
0		potterf montmorency-laval fehse's PDF file shared with poptean hoechel	file_search						
0		Share workplace PowerPoint I last edited of tomorrow conversation	file_share						
0		showing me my downloaded files files	file_navigate						
0		Bring to the document I was using.	file_search						
0		please bring up the I've recently used paper	file_search						
0		upload the spreadsheet	file_download						
0		file called pick up leah from choir of type vsd	file_search						
0		show me my deck archives	file_search						
0		I would like to see my I was composing files please.	file_navigate						
0		Open the docx for me.	file_open						
0		Find the document which recently	file_search						
0		list my I had been working on opens documents	file_navigate						
0		Open Cortana core science document.	file_open						
0		Can you please open a document I was composing?	file_open						
0		Show sex with this chat.	file_share						
0		share that files alice	file_share						
0		Navigate for files	file_navigate						
0		share file with my meeting participants at 10 pm on Wednesday	file_share						
0		Cortana bring up my insurance word.	file_search						
0		VivekSh’s files 	file_search						
0		Cortana open I was working on docx.	file_open						
0		I want to know which documents were edited on September 9th	file_search						
0		Deck for Tuesday shiproom 	file_search						
0		Can you please open a document I was composing?	file_open						
0		Find things for lawn note	file_search						
0		save the document	file_download						
0		Can you can open the docx I was last working on?	file_open						
0		jabil with high school diploma file of type word	file_search						
0		Find powerpoints that recently I was working on.	file_search						
0		take me to my notes for the event - i need to make changes	file_search						
0		find my notes	file_search						
0		Bring up a document I was writing.	file_search						
0		msg by chanawani dajaman digbeu mykura about see a doctor	file_search						
0		Hi you show me my I last edited files	file_search						
0		Hey Cortana, open spreadsheets file	file_open						
0		hey cortana, share deployment timeline file of this meeting	file_share						
0		buzzonetti sukemura magazzino's spreadsheets files shared with panthou thillberg	file_search						
0		Bring up the document files I updated	file_search						
0		Share planning file on this conversation	file_share						
0		Open payroll paper recent	file_open						
0		I updated a docx , please open a docx.	file_open						
0		open a file the	file_open						
0		share that I created file using Jacob	file_share						
0		Browse my files of this last week	file_navigate						
0		Launch voice skills document I was just working on	file_open						
0		Open Cortana experiences and devices document.	file_open						
0		Cortana open the deck paper newest	file_open						
0		find note containing subscription	file_search						
0		Hey could you please direct me to my last files newest?	file_navigate						
0		Share the file in this conversation	file_share						
0		file with the name of wigwam weekend of type word editing by mallemann estilan suravaram sarki	file_search						
0		Show of my files	file_search						
0		Share my deck	file_share						
0		share a file with my meeting at next	file_share						
0		share file with my tomorrow meeting attendees	file_share						
0		show my I was writing Excel file.	file_search						
0		hey cortana find paint in my files	file_search						
0		Hey Cortana, open Doc file	file_open						
0		Cortana bringing up my lt review downloaded files.	file_search						
0		personal tab	file_download						
0		What are the files I the last working on	file_search						
0		Open monkey monkey monkey file.	file_open						
0		saving workplace PowerPoint	file_download						
0		share this files roger	file_share						
0		open file LT review discussion	file_open						
0		Cortana brought up my deployment timeline image.	file_search						
0		Share the file.	file_share						
0		Hey show me my newest edits	file_search						
0		what is my recently opened files	file_search						
0		kulmanov's vcs file shared with me	file_search						
1		no send it for 3 30	reject						
0		pptx	file_search						
0		open file specs	file_open						
0		Share payroll files on this conversation	file_share						
0		list trains	file_navigate						
0		download my recent file	file_download						
0		open the document I had been working today to page one.	file_open						
0		Share planning paper I just edited with design sync meeting participants	file_share						
0		Hey can you reopen the document I previously worked on?	file_open						
0		hey cortana, share my attached files.	file_share						
0		open the docx I is working on today to page one.	file_open						
0		shared file with alice	file_share						
0		Search documents for recent address list	file_search						
0		Cortana open the downloads docx last active	file_open						
0		Hi please show me my recently files	file_search						
0		open with my chat at tomorrow	file_share						
0		Go of my Excel	file_navigate						
0		jpeg with the title of by appointment with kroket	file_search						
0		what was the newest attachments korjakoff charo kubbeh bestaev sent	file_search						
0		Go for the files I uploaded.	file_navigate						
0		share file specs with mohit	file_share						
0		Open handover docx.	file_open						
0		Share tax excel I just edited of the chat	file_share						
0		I need the document to be opened that newest.	file_open						
0		what is my newly opened files	file_search						
0		I need to view my I used most recently files.	file_open						
0		Cortana open that docx.	file_open						
0		Navigate with Excel	file_navigate						
0		Hey can you please direct me in my last files I was just working on?	file_navigate						
0		Open file.	file_open						
0		Open my planning details document	file_open						
0		show me the Serenity photos from May 3rd	file_search						
0		Show me of my that was closed files	file_search						
0		please raise the I had been working on document	file_navigate						
0		Can you open the my I last edited file for me	file_open						
0		sharing insurance file with Jacob	file_share						
0		infanti honga's vssx file shared with musacchio parwe	file_search						
0		pick up leah from choir tsv by zacny ofsthun	file_search						
0		shared file with jay	file_share						
0		PPT.	file_navigate						
0		please run the document I just edited.	file_open						
0		Cortana continue working on document last opened	file_open						
0		can you find the go ashbourne Docx by taits tsevtkov	file_search						
0		show my photos from April 2015	file_search						
0		files creating by chanawani	file_search						
0		Open the ship room deck.	file_open						
0		save this file	file_download						
0		Please bring back up the last document I was open	file_search						
0		share that file to my 11AM this meeting attendees	file_share						
0		Share voice skills PowerPoint I used most recently of 10 pm on Wednesday meeting	file_share						
0		Share brownbag file on this chat	file_share						
0		Open lt review document I updated	file_open						
0		Can you open my I was editing file for me	file_open						
0		cortana show skills with mohit	file_share						
0		Download fire instance answers.	file_download						
0		I want a document to be opened which I was last working on.	file_open						
0		open document I was working on recently this last week.	file_open						
0		Show me the last document I changed to	file_search						
0		Launch that document I to compose	file_open						
0		sharefile with Anna Green	file_share						
0		Go to files I just edited.	file_navigate						
0		find the picture i just saved called collision one	file_search						
0		opens the document newest this last week.	file_open						
0		lennis batham gongchuan holzhaus's power point file shared with me	file_search						
0		search onedrive for document titled business 2	file_search						
0		What are the files I was last working on	file_search						
0		Open Cortana part OneNote.	file_open						
0		Cortana open my bills doucments again	file_open						
0		list of my the last used opened documents	file_navigate						
0		Open the file size ship room	file_open						
0		Cortana open voice skills documents.	file_open						
0		can you find the t ball by jouaux elce	file_search						
0		Documents to read for meetings 	file_search						
0		Can you can open the docx I was composing?	file_open						
0		show me powerpoints from last week	file_search						
0		Share the paper recently to voice skills stand up chat	file_share						
0		Cortana continue work on document last opened	file_open						
0		I need to view my I just edited files.	file_open						
0		share the workplace deck in this meeting attendees	file_share						
0		Open the docx I was working on recently	file_open						
0		show with my chat in next	file_share						
0		show me my file	file_search						
0		Please open the last paper I updated	file_open						
0		Retrieve what I was only working on and open it up.	file_open						
0		file titled to - do list this weekend of type presentation	file_search						
0		showing me my downloaded files files	file_navigate						
0		Docs I need to reply 	file_search						
0		png by charitos triviere trompeo tynni called seeing soren	file_search						
1		add the appointment	confirm						
0		file shared by charyyarov bajpayee yastremiz elce	file_search						
0		find notes with "all the way	file_search						
0		Bring up the document I was just working on.	file_search						
0		Open the docx I had up before	file_open						
0		retrieve notes	file_search						
1		nope	reject						
0		recover my files from this morning to now	file_search						
0		Show files from the last 3 months on movies.	file_search						
0		Open TCX overview deck.	file_open						
0		file called zombie	file_search						
0		image by giaroli deout arantia titled going skiing	file_search						
0		Hey can you reopen the docx I previously worked on?	file_open						
0		Open our work in Sunnyvale document.	file_open						
0		Can you please open a docx that was closed?	file_open						
1		no should be rehearsal	reject						
0		Documents I wrote in Dec 2016 	file_search						
0		xerces.dll	file_search						
0		search my music aguas da amazonia	file_search						
0		Find the document that I was working on	file_search						
0		Open my the details paper	file_open						
0		upload that download	file_download						
0		worksheet paselli worked	file_search						
0		Show in my Excel	file_search						
0		share insurance file using roger	file_share						
0		Open signs ship room.	file_open						
0		Locate notes about grocery shopping.	file_search						
0		Can you please open a docx I just edited?	file_open						
0		Share file payroll using this conversation	file_share						
0		Open my excel.	file_open						
0		Take me where I can see all of my latest files	file_search						
0		Open Cortana experiences and devices file.	file_open						
0		sirolinna sinasi ljubisa uller's vst files shared with me	file_search						
0		Open file skills.	file_open						
0		Cortana bring up my lt review PowerPoint.	file_search						
0		Navigate to a file	file_navigate						
0		show my microsoft excel I uploaded	file_search						
0		Show me the files that I was just use	file_search						
0		Show my recipe files from may on.	file_search						
0		Share lt review document recent with the conversation	file_share						
0		showing me my image	file_navigate						
0		open your spreadsheet I've recently used	file_open						
1		you bet	confirm						
0		Show to my files	file_search						
0		Locate my history assignment from Monday	file_search						
0		Open teams substrate PowerPoint.	file_open						
0		Can you please open your docx I was just working on?	file_open						
0		Cortana continue to work on the document last opened	file_open						
0		sharefile with meeting attendees next	file_share						
0		Navigate for my last active files	file_navigate						
0		intelligence one	file_download						
0		sharing tax file with Anna Green	file_share						
0		open the docx I used most recently.	file_open						
0		vcs by usatorre bortnyik chanawani baehnisch about start college	file_search						
1		cancel this	cancel						
1		no start time	reject						
0		share the that image to this chat	file_share						
0		Open that dok	file_open						
0		Share my Word	file_share						
0		File answer.docx 	file_search						
0		Open preview test plan docx deck	file_open						
0		Open my that was closed recent project that was closed recent	file_open						
0		save preview test plan document powerpoint deck	file_download						
0		Open that dok	file_open						
0		show me all documents from last month.	file_search						
0		open a file preview test plan document	file_open						
0		find excel spreadsheet i worked on last thursday	file_search						
0		Cortana continue to work on document last opened	file_open						
0		Cortana open last active document.	file_open						
0		Retrieve what I only working on and open it up.	file_open						
0		Go to pictures	file_navigate						
0		Open my workplace info paper	file_open						
0		show my the excel most recent	file_search						
0		Cortana opened my voice skills memos again	file_open						
0		Send me the document	file_share						
0		Launch that document I was compose	file_open						
0		jean-herve's onenote files shared with zipin shichisaku censuales	file_search						
0		Locate the yearly forecast documents I saved after December 8th	file_search						
0		power point files zacny lhorfelin snobeck modified	file_search						
0		Hey could you please direct me in my last files last active?	file_navigate						
0		Download fire skills list.	file_download						
0		jpg phocis made	file_search						
1		yes that 's right	confirm						
0		show me my I was working on recently memos file.	file_search						
0		download that downloaded files	file_download						
0		please open the document recent.	file_open						
0		open the worksheet I had up before	file_open						
0		file named dr apt	file_search						
0		gif tynni using	file_search						
0		Can you please open your docx I was just working on?	file_open						
0		File answer in STCI Sharepoint 	file_search						
0		file titled make plans for a dinner party creating by rigoureau prabhunath ballinakill arantia	file_search						
0		open the document I used most recently yesterday.	file_open						
1		cancel don't worry	cancel						
0		worksheet files bhattar schellenberge taits morning	file_search						
0		Open up recent that was closed paper recent that was closed	file_open						
1		something wrong	reject						
0		Launch that document I was composing	file_open						
0		Hey could you please direct me to my last files I was working on recently?	file_navigate						
0		Share the paper recently with shiproom conversation	file_share						
0		What was the files I was last working on	file_search						
0		Share file with next meeting.	file_share						
0		My Files 	file_search						
0		remember the notes I wrote today bring them up	file_search						
0		return to the previous document	file_navigate						
0		sharefile with conversation tomorrow	file_share						
0		sharefile with chat 11AM	file_share						
0		Share the file to this conversation	file_share						
0		Cortana open the docx.	file_open						
0		Reopen last document opens	file_open						
0		investing for beginners powerpoint	file_search						
0		file named capitalbudget of type deck writing by gilitzer shigashiyama	file_search						
0		Share my PPT	file_share						
0		find me a word document passport	file_search						
0		view downloaded english paper august 11, 2014	file_open						
0		Open me the ship room slide	file_open						
0		share my recent files	file_share						
0		Show me the final document I made changes to	file_search						
0		pptx called zombie	file_search						
0		Show is my image	file_search						
0		show my photos from April 2015	file_search						
0		open a file that was closed.	file_open						
0		File answer deck presented in shiproom meeting 	file_search						
0		Cortana brought up my LT review discussion PPT.	file_search						
0		Pull on deployment timeline doc	file_open						
0		can you show me I worked on files.	file_search						
0		Go is my ppt	file_navigate						
0		find scanned documents	file_search						
0		Show me the files that I was only using	file_search						
0		share the deployment timeline spreadsheet with this chat	file_share						
1		nope	reject						
0		Go to my Excel	file_navigate						
0		Cortana continue working on document last opened	file_open						
0		Please open the last docx I was working on recently	file_open						
0		show my photos from April 2015	file_search						
0		hey cortana. share the paper I used most recently with the conversation	file_share						
0		please bring up the the last used paper	file_search						
0		excel cailliot almásy sirkhayev uploaded about i am	file_search						
0		open the document I is working on today on page one.	file_open						
0		share the files with my 10 pm on Wednesday conversation	file_share						
0		Please pull up my I was working on document	file_search						
0		first one	file_download						
0		Find note about things to remember today	file_search						
0		show me all spreadsheets created today	file_search						
0		Find documents from May 5th, 2014.	file_search						
0		c:\program files (x86	file_search						
0		d:\users\elliot chester\documents\ts3_clientui-win64-1407159763-2015-01-24 14_03_47.141875.dmp	file_search						
0		Please opening my this document	file_open						
0		Retrieve what I was just working on and open it up.	file_open						
0		file called cubs game of type slides	file_search						
0		Open the Cortana architecture file.	file_open						
0		Share lt review powerpoint deck	file_share						
0		Open the pictures that was closed	file_open						
0		Open that I created docx	file_open						
0		open skills with mohit	file_share						
0		Go for my excel	file_navigate						
0		Can you can open the docx I was last working on?	file_open						
1		no girl	reject						
0		Please opening the last document I just edited	file_open						
0		find master thesis presentation	file_search						
0		Open the bikey spreadsheet.	file_open						
0		open file preview test plan docx	file_open						
0		Please open the last docx I was working on recently	file_open						
0		show the files deployment timeline last weeks.	file_search						
0		Hey Cortana share presentation testing PowerPoint.	file_share						
0		intelligence one	file_download						
0		re-opening the last document I uploaded.	file_open						
0		open child psychoanalysis files by vishal laddha	file_open						
0		Open file search docx.	file_open						
0		Share that I created document I was composing with the meeting participants	file_share						
0		powerpoint tarish moosburgger bitokotipou edited about girls birthday party	file_search						
0		show with my 11AM conversation	file_share						
0		hey cortana search files for government gateway	file_search						
0		notebook files giurcanu wuermeling sueishi opened	file_search						
0		opening the last document recently.	file_open						
0		opening the last document I had up before.	file_open						
0		Cortana open voice skills documents.	file_open						
0		Open deployment timeline downloaded files	file_open						
0		save brownbag document	file_download						
0		Share that downloads in the 10 pm on Wednesday meeting participants	file_share						
0		file saved by myrsky	file_search						
0		Cortana opened my invoice doucments again	file_open						
0		show me your files I used most recently today.	file_search						
0		Please show me my I just edited files , Cortana	file_search						
0		share files with my 11AM chat	file_share						
0		Share this Word I had up before using the chat	file_share						
0		I need that document the last used opens.	file_open						
0		I'd like to see my I was writing files please.	file_navigate						
0		share a file with my meeting participants at next	file_share						
0		please release the document I worked on.	file_open						
0		sharefile with my meeting participants in 11AM	file_share						
0		Cortana open the my lt review excel again	file_open						
0		Open the deck	file_open						
0		Download the file specht.	file_download						
0		Pull on the doc	file_open						
0		share insurance file of my 10 pm on Wednesday voice skills stand up meeting participants	file_share						
0		Cortana open my bills doucments again	file_open						
0		saving most recently used image	file_download						
0		Can you please open a docx I was composing?	file_open						
0		mdm.exe	file_search						
0		Open documents I was working on recently	file_open						
0		go back to previous document	file_navigate						
0		what is my newly opened files	file_search						
0		opened file brownbag	file_open						
0		Share my files.	file_share						
0		I you need to reopen the document last active	file_open						
0		bring up my notes so I can find the one I need to update	file_search						
0		Share the deck with Manik Karol.	file_share						
0		visit my I was last working on files.	file_navigate						
0		Please bring back up the last document I was opened	file_search						
0		Open 'voice skills' PPT	file_open						
0		Share the paper I was writing with shiproom meeting attendees	file_share						
0		Cortana bring up the document I was working on before the telephone interrupted me.	file_search						
1		nope	reject						
0		Share LT review discussion downloaded files I was composing of the meeting attendees	file_share						
0		Share the PowerPoint of the 11AM meeting participants	file_share						
0		Navigate for files	file_navigate						
1		cancel call for ladona tomorrow	cancel						
0		Go the files	file_navigate						
0		notebook snobeck lomago updated	file_search						
0		Reopen last document is opened	file_open						
0		Navigate to my recent files	file_navigate						
0		Cortana opens the deck document I was using	file_open						
0		Can you please open your document recent?	file_open						
0		Show me to my files	file_search						
0		Open Cortana in teams file.	file_open						
0		find all estate documents	file_search						
0		show me my file from last weeks.	file_search						
0		tmscripts.txt	file_search						
0		powerpoint zacny levith mentula created about tax day	file_search						
0		I am looking for the photos from the July 4th picnic.	file_search						
0		find me documents	file_search						
0		presentations	file_search						
0		open the docx I is working on today on page one.	file_open						
1		that 's not right	reject						
0		Decks I worked on last week 	file_search						
0		open leave for new york city file by madalina gabriela bordeianu	file_open						
0		Share preview test plan document document I used most recently to the conversation	file_share						
0		Please pulling my the last used document	file_search						
0		find my resume I was editing between 1 am and 4am this morning 	file_search						
0		i can't find my reminder list	file_search						
0		I need a document to be opened to I have recently opened.	file_open						
0		Can you find and open my grocery store notes?	file_search						
0		Open file specs.	file_open						
0		Share the deck most recent of the conversation	file_share						
0		open with my meeting attendees in 10 pm on Wednesday	file_share						
0		Reopen last docx open	file_open						
0		Launch that document I to compose	file_open						
0		Please pulling up my recent document	file_search						
0		Go for my ppt	file_navigate						
0		hey cortana. share this file using Anna Green	file_share						
0		Docs by gaidukovich shimeon kotab with the title of auditor	file_search						
0		saving LT review discussion picture	file_download						
0		can you find the connect draft by shimeon kotab caishi	file_search						
0		Open the paper I was just working on	file_open						
0		Open the presentation.	file_open						
0		hey cortana. share workplace document I had been working on using the meeting attendees	file_share						
0		sharefile with alice	file_share						
0		had some notes	file_search						
0		wigwam weekend file of type Doc	file_search						
1		cancel don't worry	cancel						
0		go to folder	file_navigate						
0		Sharefile this in shiproom chat	file_share						
0		I you need to reopen the document recently	file_open						
0		Show me my memos	file_search						
0		sharefile with chat tomorrow	file_share						
0		Please pulling up my the last used document	file_search						
0		Share tax paper I was writing with shiproom conversation	file_share						
0		sharefile with meeting participants 10 pm on Wednesday	file_share						
0		find emails that contains the word job	file_search						
0		show my photos from April 2015	file_search						
0		onenote by almásy with the title of band practice	file_search						
0		Cortana open I last edited docx.	file_open						
0		Open brownbag image	file_open						
0		Open job description docx.	file_open						
0		open the document I had been working today to page one.	file_open						
0		Where is Big Presentation	file_search						
0		Share the deck I was recently working on.	file_share						
0		show my photos from April 2015	file_search						
0		Go to my PowerPoint	file_navigate						
0		Take me where I can see all of my latest files	file_search						
0		Please showed me my I was working on recently files , Cortana	file_search						
0		I need you to re-open the docx I worked on	file_open						
0		spreadsheets file yastremiz gaidukovich malkit sarkic writing	file_search						
0		Hey could you please show me the files I was composing this last week?	file_search						
0		Reopen last documents opened	file_open						
0		Go of the files that was closed.	file_navigate						
0		locate my math homework from wednesday	file_search						
0		open the docx I was working on today on page one.	file_open						
0		newest a document , then open the document.	file_open						
0		what is my recently opened files	file_search						
0		sharefile with Jacob	file_share						
0		Hey Cortana I need to proceed with the document I was editing.	file_open						
0		Show of my image	file_search						
0		show my photos from April 2015	file_search						
0		hey cortana find a document called test	file_search						
0		Reopen last documents opened	file_open						
0		opens the document I just edited last weeks.	file_open						
0		is there any iso files o	file_search						
0		find my resume I was editing between 1 am and 4am this morning 	file_search						
0		taking me to the file recently.	file_search						
0		Go for my ppt	file_navigate						
0		open file preview test plan docx	file_open						
0		Show me the event slides I created last night.	file_search						
0		Retrieve what I was just working and open it up.	file_open						
0		send the working on school work file to lgen	file_share						
0		hey cortana. share a file with meeting participants 10 pm on Wednesday	file_share						
0		download workplace OneNote	file_download						
0		please run the document I just edited.	file_open						
0		hey cortana show me my photos	file_search						
0		saving deployment timeline file	file_download						
0		Share the deck I was recently working on.	file_share						
0		show my I had up before spreadsheet files.	file_search						
0		I want to see the most recent files I you made	file_navigate						
0		send the lawyer advice coming file to sashenkov	file_share						
0		Document shared in Team meeting last night	file_search						
0		Please open my LT review discussion docx	file_open						
0		can you open c drive	file_open						
0		save payroll file	file_download						
0		Take me where I can see all of my recent files	file_search						
0		powerpoint presentation templates	file_search						
0		Files I need to reply back 	file_search						
0		Share a file on this chat	file_share						
0		send the seven and ten file to wondi	file_share						
0		Open 'voice skills' deck	file_open						
0		show me my newest archives	file_search						
0		open file specs	file_open						
0		files opened by degai	file_search						
0		Find the paper I was only working on and open it please.	file_search						
0		show me my powerpoint deck	file_search						
0		share insurance file	file_share						
0		open the paper I just edited yesterday.	file_open						
0		open file most recently used	file_open						
0		cortana sharefile with jay ongg	file_share						
1		yes	confirm						
0		Open Microsoft assistant framing summary file.	file_open						
0		file titled potawatomi phone call	file_search						
0		return to the previous document	file_navigate						
0		find my documents	file_search						
0		open the docx I was creating this last week.	file_open						
0		Bring up the document files I just edited	file_search						
0		share files with my 10 pm on Wednesday meeting	file_share						
0		Open the PowerPoint I was working on.	file_open						
0		Take me where I can see all my latest files	file_search						
0		Cortana open this paper.	file_open						
0		What were the files I was last working on	file_search						
0		display my financial notes	file_search						
1		cancel the untitled event	cancel						
0		Document shared in Team meeting last night	file_search						
0		Pull up lt review dok	file_search						
0		share the lt review PPT with this chat	file_share						
0		decks by bortnyik daizee about banana cakes	file_search						
0		share this file with my next shiproom meeting	file_share						
0		Launch deployment timeline paper I was just working on	file_open						
0		reopen the last document I was creating.	file_open						
0		hey cortana find me word documents on three d modelling	file_search						
0		Hey show me my I had up before editing	file_search						
0		Show me the final document I made changes to	file_search						
0		Reopen last documents opened	file_open						
0		wfind all eagle files	file_search						
0		Go in my excel	file_navigate						
0		Cortana open I was working on recently documentation.	file_open						
0		Cortana opening my lt review Word again	file_open						
0		I need a document to be opened this recently.	file_open						
0		open file specs	file_open						
0		Share preview test plan document downloads	file_share						
0		Bring up the document file in that was closed	file_search						
0		open with my 11AM meeting participants	file_share						
0		share payroll files with jay ongg	file_share						
0		Open the last paper I was editing	file_open						
0		hey cortana show me files created on twelve of september	file_search						
0		Open the file I worked with Elizabeth on.	file_open						
0		Share payroll PowerPoint newest with next chat	file_share						
0		Share the Some name deck	file_share						
0		Share insurance memos I was working on recently with the chat	file_share						
0		Open the last documents I was working on recently	file_open						
0		Go to a file	file_navigate						
0		Open substrate framing memo.	file_open						
0		show going las vegas with sparatore	file_share						
0		Open Microsoft teams platform customer presentation	file_open						
0		save deployment timeline file	file_download						
0		Open paper I updated	file_open						
0		cortana, i need to find my visio diagrams i worked on before january 1st.	file_search						
0		shows me files I had been working on.	file_navigate						
0		Find my party note	file_search						
0		download this excel	file_download						
0		Cortana shows the document I have recently opened.	file_navigate						
0		Share the word I worked on using the meeting	file_share						
0		show all the programs please	file_search						
0		file with the title of lego land	file_search						
0		Hey show me my I was working on recently modifications	file_search						
0		Share the Word I've recently used in the meeting attendees	file_share						
0		Share the downloaded files I was last working on to the conversation	file_share						
0		I you need to re-open the docx I updated	file_open						
0		file named madeleine ' s orthodontist appointment composing by dosseh namera gisges elseth	file_search						
0		Open that book I was just working on	file_open						
0		Reopen last document opens	file_open						
0		text files contain	file_search						
0		share deployment timeline files alice	file_share						
0		show my microsoft excel I was last working on	file_search						
0		i need my picture	file_search						
0		sharing files with conversation tomorrow	file_share						
0		onenotes titled by things to do this weekend	file_search						
0		Open voice skills paper I was creating	file_open						
0		open d drive	file_open						
0		share the most recently used PPT of this meeting	file_share						
0		file edited by franier tsevtkov	file_search						
0		Go the files	file_navigate						
0		Open the paper I updated	file_open						
0		what are my notes	file_search						
0		excel fralon creating	file_search						
0		Open tax paper	file_open						
0		Reopen last documents open	file_open						
0		Open my tax info docx	file_open						
0		Show payroll with shiproom meeting attendees	file_share						
0		Navigate for files	file_navigate						
0		Open the shiproom deck.	file_open						
0		Open the last paper I last edited	file_open						
