TurnNumber	PreviousTurnIntent	query	intent
0		Navigate to my I was using files	file_navigate
0		share the files John	file_share
0		I need a document to be opened this newest.	file_open
0		can you see my I uploaded files.	file_navigate
0		where is connection password change	file_search
0		vdw titled montrose prom	file_search
0		Open file specs.	file_open
0		show with my 10 pm on Wednesday meeting participants	file_share
0		show my I was using image	file_search
0		What is useful for anything in the keyboard?	file_other
0		Open and paper recent	file_open
0		Open most recently used image	file_open
0		Go to my recent files.	file_navigate
0		Hey show me my I had up before modifications	file_search
0		take me to file I was writing.	file_navigate
0		Cortana view my recently files.	file_open
0		Open the spreadsheet that was closed	file_open
0		what is the score of the Packers game?	file_other
0		Open excel ship room	file_open
0		file with the title of georgia stage of type gif morning by niesner	file_search
0		Myers me in 20 that sounds great right now	file_other
0		show me files recently.	file_search
0		Cortana open my invoice doucments again	file_open
0		Free fourth but I don't remind can't quite get it because they they makes me up by saying all these Casa Linda these categories so now they all fall into this category.	file_other
0		Open paper I was creating	file_open
0		Hey Cortana, open mpp file	file_open
0		Show is my deck	file_search
0		file with the name of supplies item	file_search
0		docx titled june	file_search
0		opening the document I was editing this last week.	file_open
0		File Answers shared by Vivek Sharma 	file_search
0		share file with alice	file_share
0		Pull up voice skills dok	file_open
0		address for new pilgrim baptist church vst by häseli sturlaugson solke bartar	file_search
0		share the files with Jacob	file_share
0		Search for Prince's tax files.	file_search
0		Hey Cortana, open vst file	file_open
0		Hey could you please direct me in my last files that was closed?	file_navigate
0		Find a note that contains prescriptions	file_search
0		Share the paper I was working on recently with shiproom meeting attendees	file_share
0		Navigate is my I have recently opened files	file_navigate
0		Tasks UX review 	file_search
0		cortana do you know where my music files are	file_search
0		show with jay ongg	file_share
0		sharing files with my 11AM meeting attendees	file_share
0		open skills deck	file_open
0		Navigate to files.	file_navigate
0		find file dot png	file_search
0		Hey could you please direct me in my last files I was working on?	file_navigate
0		what are my newly opened files	file_navigate
0		Navigate in powerpoint deck	file_navigate
0		showing me files I uploaded.	file_navigate
0		Show me of my that was closed files	file_search
0		can you find the email addresses by tajadas quiros	file_search
0		Bring up the war doc	file_open
0		Let me see my birthday photos on twodrive.	file_navigate
0		Open the memos I used most recently	file_open
0		Add a new outlook account	file_other
0		Browse my file from today	file_navigate
0		open your spreadsheet I had been working on	file_open
0		Cortana open the PPT paper I was last working on	file_open
0		show my photos from April 2015	file_search
0		shared file with meeting attendees tomorrow	file_share
0		Please bring back up the last document I was opened	file_navigate
0		open the filename presentation	file_open
0		Open my assistant and search presentation.	file_open
0		open files I updated.	file_open
0		open with meeting participants 10 pm on Wednesday	file_share
0		Show my recent files.	file_search
0		file with the title of meeting with planning committee added by cetywayo stanart pozsgas	file_search
0		I required to view my most recent files.	file_open
0		go back to the previous document	file_navigate
0		I want a document to be opened where the last used.	file_open
0		show my photos from April 2015	file_search
0		Show is my downloads	file_search
0		Show me the docs I worked on between yesterday and today	file_search
0		find my resume I was editing between 1 am and 4am this morning 	file_search
0		Cortana to display the document I had been working on.	file_search
0		Can you open my the last used files to me	file_open
0		Open the paper which I just edited	file_open
0		find documents	file_search
0		Hiking 9 gun range	file_other
0		Snooze.	file_other
0		find all photos	file_search
0		opening files I just edited.	file_open
0		where is the playlist	file_search
0		Show the files that I have recently worked on.	file_search
0		show me your files planning last weeks.	file_search
0		upload workplace file	file_download
0		show my photos from April 2015	file_search
0		Please show my that was closed files , Cortana	file_search
0		Launch that document I was composing	file_open
0		opens the document I was editing.	file_open
0		Open the word document.	file_open
0		open the files that was closed.	file_open
0		Take me where I can see all of my latest files	file_navigate
0		vsdx files stiwing editing	file_search
0		Show this file with yeshvant	file_share
0		Open specs with Jay.	file_share
0		show my photos from April 2015	file_search
0		Pinterest	file_other
0		Start.	file_other
0		can you find the podcast by ghizibel shbul	file_search
0		Launch that document I compose	file_open
0		Share the file in this meeting	file_share
0		re-open the last document I was working on.	file_open
0		Please show my I was composing files , Cortana	file_search
0		Retrieve what I was just working and open it up.	file_open
0		Share the excel I updated of the meeting attendees	file_share
0		What is the actual name of my recovery image file	file_other
0		find the pdf file named jane's house. it was created sometime in september.	file_search
0		share that I created files with alice	file_share
0		view downloads	file_open
0		Share preview test plan document file of this meeting attendees	file_share
0		Open voice skill file.	file_open
0		show me my pictures	file_search
0		Open Cortana deck tablet.	file_open
0		Bring of the document file that I was just working on	file_navigate
0		are there any party note in you?	file_search
0		ebay motors parts	file_other
0		open with my meeting attendees at tomorrow	file_share
0		Send the deck.	file_share
0		open with meeting tomorrow	file_share
0		Share the file to this meeting participants	file_share
0		open files I was creating.	file_open
0		show my photos from April 2015	file_search
0		share a file with my conversation at 11AM	file_share
0		file named jimmy ' s recital of type onenote	file_search
0		go to my images	file_navigate
0		download that I created image	file_download
0		search for onedrive	file_search
0		Open the file size ship room	file_open
0		can you show my recently file.	file_search
0		open with Jacob	file_share
0		Share lt review paper I was editing using this chat	file_share
0		What was the files I was last working on	file_navigate
0		marketing slide	file_download
0		Open offline metrics review deck.	file_open
0		show me destop files	file_search
0		Find the document I was just working on and open it please.	file_open
0		Find the paper recently	file_search
0		share recent files	file_share
0		Cortana open I was creating documentation.	file_open
0		Show this file with schlei	file_share
0		Please bring back up the last document I was opened	file_navigate
0		Hey Cortana I need to continue the document I have recently opened.	file_open
0		I would like to see my I was creating files please.	file_navigate
0		Open powerpoint ship room	file_open
0		Navigate to deck	file_navigate
0		download my recent file	file_download
0		share the workplace Word with this chat	file_share
0		share tax file to my 10 pm on Wednesday shiproom meeting attendees	file_share
0		Cortana open the spreadsheet document I used most recently	file_open
0		Mama	file_other
0		Show my photos from April 2015	file_search
0		Take me where I can see all of my latest files	file_navigate
0		Vacuum sealed in there.	file_other
0		Hey Cortana I need to continue the document I just edited.	file_open
0		Open for paper most recent	file_open
0		share this file using alice	file_share
0		Go in my Excel	file_navigate
0		daughter ' s appointment file of type deck	file_search
0		Cortana open my invoice doucments again	file_open
0		Where are the updated Vacation slides?	file_search
0		file with the title of gun stock	file_search
0		Open powerpoint ship room	file_open
0		Go to my Excel	file_navigate
0		What are the files I the last working on	file_navigate
0		show call jessica with chateaubrun	file_share
0		where is my note	file_search
0		open document newest.	file_open
0		Find and paper I was just working on and open it please.	file_open
0		Cortana open that documentation.	file_open
0		go back to the previous document	file_navigate
0		Open the last document that I was composing	file_open
0		srt file	file_search
0		Share the deck.	file_share
0		Open this downloads	file_open
0		show me my files from last weeks.	file_search
0		Share lt review excel I was last working on to 11AM conversation	file_share
0		Show this file with hergault	file_share
0		open the document I is working on today on page one.	file_open
0		Cortana, search for " Jamaica" pictures	file_search
0		Show me of my that was closed files	file_search
0		Open chess Brown bag PowerPoint.	file_open
0		save LT review discussion paper	file_download
0		Album.	file_other
0		reopen the last document last active.	file_open
0		Cortana open voice skills paper.	file_open
0		Show me my Excel	file_search
0		file with the name of chattanooga changed by sturlaugson evagelio mclauren onba	file_search
0		Hey can you please direct me in my last files I used most recently?	file_navigate
0		share LT review discussion file with jay ongg	file_share
0		hourly mpp by khudion culcay-keth sprauer	file_search
0		show me my notepad	file_search
0		share files with my 11AM chat	file_share
0		Please open the my deployment timeline document	file_open
0		file named pick up my brother of type OneNote changed by weibels	file_search
0		open with my meeting in tomorrow	file_share
0		Find document I was just working on and open it please.	file_open
0		Share file LT review discussion in voice skills stand up meeting attendees	file_share
0		Cortana open insurance documentation.	file_open
0		what are my recently - opened files	file_navigate
0		Cortana opening the downloads document the last used	file_open
0		Show my photos from	file_search
0		Share file lt review with shiproom meeting participants	file_share
0		open document last active yesterday.	file_open
0		opening the document newest today.	file_open
0		Retrieve what I was just working and open it up.	file_open
0		look for OneNote files from September through may	file_search
0		show me my I was writing word	file_search
0		show the files the yesterday.	file_search
0		What was the files I was last working on	file_navigate
0		Open file search spec document.	file_open
0		Cortana continue working on document last opened	file_open
0		Cortana, please find my Lake Havasu photos with my family on August 2014.	file_search
0		open with meeting participants tomorrow	file_share
0		Doc created by class reunion	file_search
0		Cortana see my I was writing files.	file_navigate
0		can you find the bart by faione empeirikos parmen mirodarka	file_search
0		save tax paper	file_download
0		presentations häseli dainaka glazovskai?a rated	file_search
0		open with chat 10 pm on Wednesday	file_share
0		Share the document I worked on using the meeting participants	file_share
0		Open Cortana experiences and devices document.	file_open
0		hey cortana, share this file.	file_share
0		can you find the beating off ppt by kouyami hobuss	file_search
0		search in z drive for aliens	file_search
0		Open file.	file_open
0		Browse my files of last weeks	file_navigate
0		sharefile with my 11AM meeting participants	file_share
0		search my stuff for control panel	file_search
0		hey cortana, share this word of the tomorrow meeting attendees	file_share
0		File answers presented in monthly review 	file_search
0		What time is it?	file_other
0		Open most recently used book recent	file_open
0		Open the file that shared with me.	file_open
0		Cortana, find all of my karate files from Friday	file_search
0		Cortana open recent document.	file_open
0		Take me where I can see all my recent files	file_navigate
0		Cortana bring up the document I was working on before the phone call interrupted me.	file_navigate
0		please open the document recent.	file_open
0		Show this file with tsueshita	file_share
0		show with my meeting attendees at 11AM	file_share
0		notebook matrodonato konagamitsu downloaded about clothe washing	file_search
0		Hey Cortana I need to continue the document I have recently opened.	file_open
0		Show me of my recent files	file_search
0		share a file with my chat at 10 pm on Wednesday	file_share
0		Documents Jatin shared with me 	file_search
0		open a file recent.	file_open
0		Cortana see my I was working on files.	file_navigate
0		Open my recently I worked on draft recently I worked on	file_open
0		Go back to this.	file_other
0		Can you open my I last edited files to me	file_open
0		show take parents to airport with papalia	file_share
0		Cortana opened the excel document the last used	file_open
0		Open voice skills file	file_open
0		Open planning ppt	file_open
0		sharing files with chat 11AM	file_share
0		Go to files most recent.	file_navigate
0		Find things for lawn note	file_search
0		share file with my next meeting participants	file_share
0		Cortana opened the memos document I uploaded	file_open
0		Open Cortana in teams file.	file_open
0		share voice skills files with John	file_share
0		Can you please open the document I had been working on?	file_open
0		Download fire skills list.	file_download
0		Can you opened my I was editing file for me	file_open
0		share my recent files	file_share
0		share files with my 11AM meeting participants	file_share
0		movie file of type tsv	file_search
0		happy hour with team mpt by evagelio sprauer stankovic chastel	file_search
0		Search for 2014 Wedding Art powerpoint presentation.	file_search
0		I want to find the word document for school.	file_search
0		Navigate for ppt	file_navigate
0		cortana open with my meeting participants in tomorrow	file_share
0		facebook log in	file_other
0		Go to the files last active.	file_navigate
0		Share deployment timeline spreadsheet I was using to next meeting participants	file_share
0		worksheet by shatterell rikabi novie about skype date	file_search
0		Hey Hun.	file_other
0		open with my meeting participants in 11AM	file_share
0		file named linda cleaner edited by roberston pujade-renaud dashichev	file_search
0		Hey Cortana, open presentations file	file_open
0		opens the document newest.	file_open
0		Help me find the note with buy bread on it	file_search
0		Launch payroll paper recent	file_open
0		Hey show me my newest edits	file_search
0		Bring up the document I was just working on.	file_navigate
0		Open file most recently used	file_open
0		sharing payroll file	file_share
0		Turn off.	file_other
0		Show my photos from April 2015	file_search
0		open the worksheet I just edited	file_open
0		Cortana open that was closed documents.	file_open
0		Party notes.	file_search
0		Cortana continue work on document last opened	file_open
0		show my I uploaded word file.	file_search
0		Hey Cortana, open powerpoints file	file_open
0		Sounds	file_other
0		Hi please show me my I used most recently files	file_search
0		Open the seals spreadsheet.	file_open
0		Open sales team road map file.	file_open
0		file used by kremastinos fraternali	file_search
0		cortana open my documents	file_open
0		Go to ppt	file_navigate
0		Retrieve what I is just working on and open it up.	file_open
0		workbook file seliktar vanderpost junrong fratti opened	file_search
0		save payroll image	file_download
0		Share the deck with Manik Karol.	file_share
0		Open my insurance details document	file_open
0		hey cortana, share that I created file with my tomorrow this meeting participants	file_share
0		share the insurance PPT to this chat	file_share
0		Open the paper which I worked on	file_open
0		Hey would you please show me the files I was editing this week?	file_search
0		Hey can you resume the document I previously worked on?	file_open
0		file with the title of shower	file_search
0		Open the last paper I had been working on	file_open
0		Navigate to download	file_navigate
0		Share the paper I've recently used to this meeting	file_share
0		Open the last document which I was creating	file_open
0		I need a document to open that I was working on.	file_open
0		find documents I created yesterday	file_search
0		Please opening my most recently used document	file_open
0		Open my excel.	file_open
0		Help me find the excel spreadsheet I started creating on Sunday	file_search
0		Hey Cortana, open PDF file	file_open
0		Browse the files from today	file_navigate
0		Hey Cortana I necessary to continue with the document I was writing.	file_open
0		Hey Cortana, open tsv file	file_open
0		Show me the docs I worked on between yesterday and today	file_search
0		show my spreadsheet	file_search
0		send a file to john	file_share
0		can you bring up my math assignment?	file_navigate
0		Bring to the document I last edited.	file_navigate
0		mpp called by meet a client	file_search
0		Send a document	file_share
0		download payroll PPT	file_download
0		sharing files with Jacob	file_share
0		file with the name of was late to jennifer ' s dance recital of type pdfs created by stiwing sturlaugson asimov	file_search
0		Search for Prince's tax files.	file_search
0		Reopen last documents open	file_open
0		cortana show with my 11AM chat	file_share
0		Navigate to files	file_navigate
0		Task UX review.ppt 	file_search
0		can you find the pedicure appointment docx by dainaka	file_search
0		Hey show me my I updated edits	file_search
0		When is the next Warriors game?	file_other
0		Hi you show me my I was just working on files	file_search
0		what is my recently opened files	file_navigate
0		Launch the document I just edited	file_open
0		denisdailyrealreal roblox password	file_other
0		Baseball scores.	file_other
0		Open voice skills doc	file_open
0		Open team file search spec.	file_open
0		Open my that details paper	file_open
0		Cortana opened my the Excel again	file_open
0		Stop.	file_other
0		share workplace files with Jacob	file_share
0		Please open the last document I had up before	file_open
0		Bring up a document the last used.	file_navigate
0		vstm hatajova checiulescu creating about passwords for home computer	file_search
0		Cortana open deployment timeline documents.	file_open
0		Share deployment timeline file of this meeting	file_share
0		file with the title of linda cleaner of type deck morning by ayagaki dunea	file_search
0		Open the file file shiproom.	file_open
0		File Answers shared by Vivek Sharma 	file_search
0		showing me files newest.	file_navigate
0		Outlook.com	file_other
0		sharing files with jay	file_share
0		find the pols 3388 group presentation slides	file_search
0		Please opened my workplace document	file_open
0		Share file voice skills of this meeting attendees	file_share
0		Hey can you resume the document I previously worked at?	file_open
0		Show me the docs I worked on between yesterday and today	file_search
0		share planning files jay	file_share
0		Share file insurance of shiproom meeting participants	file_share
0		sharing most recently used file with roger	file_share
0		saving planning paper	file_download
0		open the spreadsheet newest	file_open
0		display my the excel I was working on recently	file_search
0		open the spreadsheet newest	file_open
0		yahoo mail login	file_other
0		msn.com homepage	file_other
0		Hey Cortana I need to proceed with the document I was editing.	file_open
0		where is the file with material for this afternoons meeting	file_search
0		I need a document to be opened to I uploaded.	file_open
0		Take me where I can see all my recent files	file_navigate
0		Share file specs with next meeting.	file_share
0		google maps	file_other
0		Yes.	file_other
0		Navigate to my I have recently opened files	file_navigate
0		Open my I worked on I was composing draft I worked on I was composing	file_open
0		cortana sharefile with conversation 11AM	file_share
0		Can you opened my I was working on file for me	file_open
0		please bring up the I was editing paper	file_navigate
0		show me my the last used Word	file_search
0		What time is it?	file_other
0		I can't find the spreadsheet for Global Industries, find it.	file_search
0		Cortana brought up my that OneNote.	file_navigate
0		list my I have recently opened opens documents	file_navigate
0		Navigate of my I was working on recently files	file_navigate
0		Open document I was editing	file_open
0		I want the document to be opened which I was composing.	file_open
0		please download the file	file_download
0		Open the document newest	file_open
0		find note labeled music	file_search
0		Open my this info document	file_open
0		Share insurance memos I was working on recently with the chat	file_share
0		Open multi window file.	file_open
0		show me pictures of my little pony	file_search
0		show my photos from April 2015	file_search
0		opens the document most recent.	file_open
0		What files I need to respond	file_search
0		file with the title of discuss project of type ics created by nagari custine	file_search
0		What are the files I was last working on	file_navigate
0		open file specs	file_open
0		show my microsoft excel I was composing	file_search
0		download insurance file	file_download
0		Hey Cortana I need to continue with the paper I was writing.	file_open
0		Hey could you resume the document I previously worked on?	file_open
0		petunia can you find my photos	file_search
0		Tell me a joke.	file_other
0		what are my newly opened files	file_navigate
0		I would love to see my I worked on files please.	file_navigate
0		I want a document to be opened where I was creating.	file_open
0		msn homepage	file_other
0		show me my file from last weeks.	file_search
0		I need you to reopen the document recent	file_open
0		file titled chiropractor visit of type docx created by uriuhara arako kadriv	file_search
0		find my notes	file_search
0		file titled class reunion	file_search
0		opening the document recently.	file_open
0		share that I created file with Jacob	file_share
0		showing me my ppt files	file_navigate
0		Bring to the document last active.	file_navigate
0		Open my last active I just edited project last active I just edited	file_open
0		jpg by srikanth matrodonato aullas with the name of take joe to doctor ' s	file_search
0		Find the paper I was only working on and open it please.	file_open
0		please bring up the last active paper	file_navigate
0		Open the OneNote I was working on	file_open
0		can you find the georgia stage by uriuhara spatsi ayume	file_search
0		Go to downloads.	file_navigate
0		sharing the tax spreadsheet with this meeting attendees	file_share
0		show my files from this week.	file_search
0		Show me my PPTX.	file_search
0		list my I uploaded open documents	file_open
0		Hey Cortana, open excel file	file_open
0		show me the excel most recent	file_search
0		Show me the files that I was just use	file_search
0		go to downloads	file_navigate
0		Share my files.	file_share
0		Open the skills spreadsheet.	file_open
0		What are the files I was last working on	file_navigate
0		share file with Jacob	file_share
0		Go for files	file_navigate
0		Open Microsoft teams platform customer presentation	file_open
0		please put up the recent document	file_navigate
0		Launch that document I was compose	file_open
0		File answer in STCI Sharepoint 	file_search
0		shared file with jay ongg	file_share
0		No.	file_other
0		Share that excel I was using of next conversation	file_share
0		Show me the powerpoint for the gameday	file_search
0		open your spreadsheet I had been working on	file_open
0		open the document I was working on today on page one.	file_open
0		Open the document that I worked on	file_open
0		Go to a file	file_navigate
0		lt review deck	file_download
0		open the worksheet I used most recently	file_open
0		go to folder	file_navigate
0		Navigate of memos	file_navigate
0		open with my chat in 11AM	file_share
0		files uploaded by giovetti mwewa	file_search
0		Please open my LT review discussion document	file_open
0		Share the document I was working on recently in the conversation	file_share
0		Cortana continue working on document last opened	file_open
0		Find the excel spreadsheet I was working on last Friday.	file_search
0		King Dong	file_other
0		Cortana take my planning Excel.	file_navigate
0		Please bring back up the last document I are open	file_navigate
0		Show in my I updated files	file_search
0		What time is it?	file_other
0		search my stuff	file_search
0		Show hello world with fasianok	file_share
0		show my microsoft excel I was editing	file_search
0		I want a document to be opened that I just edited.	file_open
0		Open LT review discussion paper I was writing	file_open
0		Cortana displays the document I worked on.	file_navigate
0		cortana share voice skills files with John	file_share
0		took me to the file I was editing.	file_navigate
0		hey cortana look for documents titled	file_search
0		Share this file.	file_share
0		share lt review files John	file_share
0		How did you find something to do?	file_other
0		opens the document I last edited today.	file_open
0		share a file with meeting 10 pm on Wednesday	file_share
0		keep planning document	file_download
0		go to factory word document	file_navigate
0		can we see some pictures from spain	file_navigate
0		where are my downloads	file_search
0		share files with my conversation at 10 pm on Wednesday	file_share
0		Open speaks with this chat.	file_share
0		please run the document recent.	file_open
0		Go is my deck	file_navigate
0		upload that I created file	file_download
0		show me my file from this week.	file_search
0		pdfs titled by bridgeton inspection	file_search
0		share file with my chat in 10 pm on Wednesday	file_share
0		find any notes involving my family dinner.	file_search
0		show me my recently spreadsheet file.	file_search
0		Open tax paper	file_open
0		Aracuan track PPT.	file_navigate
0		What's tax on the Trader Joe's list?	file_search
0		open the file brownbag	file_open
0		plan powerpoint	file_search
0		Hey Cortana, open power point file	file_open
0		Open the presentation.	file_open
0		Share this file on this meeting attendees	file_share
0		Pull on the doc	file_open
0		Show me to my files	file_search
0		share that I created files with alice	file_share
0		Open Max file.	file_open
0		Navigate for downloads	file_navigate
0		show my PPT files	file_search
0		Show is my image	file_search
0		Locate documents about tacos I made after March 2006	file_search
0		show me the excel I had been working on	file_search
0		the last powerpoint i was working on	file_search
0		What notes have I made for this week?	file_search
0		Navigate in my I have recently opened files	file_navigate
0		Find Fred's presentation for banking	file_search
0		Cortana open the my deployment timeline PPT again	file_open
0		ics by nagari nagari named discuss project	file_search
0		Hey Cortana, open csv file	file_open
0		locate during last 2 months of all word docs I created	file_search
0		Share planning files on this meeting participants	file_share
0		display my the excel I was working on recently	file_search
0		Next.	file_other
0		Open a document recently	file_open
0		Show is my I used most recently files	file_search
0		list my I have recently opened open documents	file_open
0		take me out to the file that was closed.	file_navigate
0		find pictures of las vegas on onedrive	file_search
0		hey cortana. share workplace paper I've recently used using design sync chat	file_share
0		Go to my recent files.	file_navigate
0		Bring up the document file that last active	file_navigate
0		Share deployment timeline downloads using the next meeting attendees	file_share
0		Go of downloaded files	file_navigate
0		Bring up the word doc I worked on last night.	file_navigate
0		Sharefile LT review discussion to voice skills stand up meeting	file_share
0		Open the dr	file_open
0		show my deck	file_search
0		vdw titled by montrose prom	file_search
0		please start the document I was editing.	file_open
0		Hey could you please direct me to the my last files last active?	file_navigate
0		file titled home depot shopping of type vdw shared by sanegin parmen	file_search
0		show me the files tax this last week.	file_search
0		sharing preview test plan document file with jay ongg	file_share
0		share files with my 10 pm on Wednesday meeting	file_share
0		Hi please show me my I used most recently files	file_search
0		file with the title of movies list	file_search
0		share insurance file with John	file_share
0		send the lab likes the boys labs file to oyzeau	file_share
0		Take me where I can see all my latest files	file_navigate
0		Hey can you reopen the document I previously worked on?	file_open
0		reopen the last document most recent.	file_open
0		file named jennifers dance recital using by tajadas quiros	file_search
0		share the that image to this chat	file_share
0		sharing insurance file with Jacob	file_share
0		Task UX review edited by VivekSh 	file_search
0		sons soccer excel by sprauer	file_search
0		Show me of my files	file_search
0		available	file_download
0		I would like to see my recently files please.	file_navigate
0		return from winter break worksheet	file_search
0		Open planning article I was working on recently	file_open
0		files creating by yerbolat beverungen	file_search
0		Open payroll downloaded files	file_open
0		Open the file that shared with me.	file_open
0		Open the last document in I was composing	file_open
0		I was editing a document , please , open the document.	file_open
0		hey cortana find photos from december	file_search
0		I need to see the note about Pre-K registration.	file_navigate
0		find document edited friday	file_search
0		show me my OneNote files	file_search
0		Share the Word last active with the meeting attendees	file_share
0		re-open the last document most recent.	file_open
0		Cortana show my I've recently used files.	file_search
0		Share file lt review with this meeting attendees	file_share
0		Cortana display the document that was closed.	file_search
0		I want a document to be opened where I last edited.	file_open
0		vst by häseli sturlaugson solke bartar about address for new pilgrim baptist church	file_search
0		i need to see the notes about the house.	file_navigate
0		Can you open my I was writing file for me	file_open
0		Bring up the document file that last active	file_navigate
0		show my the excel newest	file_search
0		showing me my downloads	file_navigate
0		Open Cortana core science document.	file_open
0		file titled touch of type jpg walked by nyingthig	file_search
0		Share the file I worked on with Arnita.	file_share
0		Share the Word I last edited with the meeting participants	file_share
0		Let me analyze the powerpoint	file_search
0		Cortana open my billing doucments again	file_open
0		took me to the file I've recently used.	file_navigate
0		vst file tornsten gallusz drezet worked	file_search
0		open my drive	file_open
0		facebook log in	file_other
0		Browse my files of this last week	file_navigate
0		Open file.	file_open
0		I need that document recently opens.	file_open
0		I was just working on a document , please open your document.	file_open
0		Cortana open my billing doucments again	file_open
0		SEarch the onedrive for the Holman's Death Investigation file documents for viewing	file_search
0		Open LT review discussion with this meeting	file_share
0		Go for my Excel	file_navigate
0		Pull up the paper recent	file_navigate
0		list of my I was working on opened documents	file_navigate
0		Can you open the my I was writing file for me	file_open
0		I need this document newest opened.	file_open
0		Open 'voice skills' spreadsheet	file_open
0		show my photos from April 2015	file_search
0		cortana show with conversation 10 pm on Wednesday	file_share
0		please launch the document I worked on.	file_open
0		Show this file with preduna	file_share
0		Share planning word I was just working on in the conversation	file_share
0		share preview test plan document file using roger	file_share
0		please visit my I've recently used file.	file_navigate
0		Hi you show me my I've recently used files	file_search
0		show me the files the this week.	file_search
0		upload voice skills file	file_download
0		Share the file of this conversation	file_share
0		Send the file to Lee.	file_share
0		upload that ppt	file_download
0		share file with my meeting participants in 10 pm on Wednesday	file_share
0		Open lt review ppt	file_open
0		File presented in meeting last night 	file_search
0		Go is my deck	file_navigate
0		Navigate for files	file_navigate
0		I need you to reopen the document I had been working on	file_open
0		Cortana open my invoice doucments again	file_open
0		Hi please show me to my I used most recently files	file_search
0		Cortana opened my voice skills memos again	file_open
0		send the working on school work file to lgen	file_share
0		file changed by indirias dunea brewbacker	file_search
0		display my the excel I was writing	file_search
0		file called pya of type ics	file_search
0		hey cortana my pictures	file_search
0		share the LT review discussion ppt of this meeting attendees	file_share
0		Pull of the document that was closed	file_navigate
0		Hey can you please direct me to my last files newest?	file_navigate
0		assign two elders to pass the sacrament file of type powerpoints	file_search
0		hey cortana what was the last file i edited	file_navigate
0		go away	file_other
0		deck named by passwords for home computer	file_search
0		tell me a joke	file_other
0		Whenever the time we get to my bot years ago and we can use them.	file_other
0		save LT review discussion paper	file_download
0		shows me files I last edited.	file_navigate
0		where's microsoft office	file_search
0		excels titled area council meeting	file_search
0		Share LT review discussion document newest in the conversation	file_share
0		can you show me I was composing files.	file_search
0		c manager dot exe	file_search
0		Cortana continue working on document last opened	file_open
0		show with my meeting participants in 10 pm on Wednesday	file_share
0		Find and paper I was just working on and open it please.	file_open
0		open the document I was composing last weeks.	file_open
0		Cortana open my bill doucments again	file_open
0		file named happy hour with team created by novie checiulescu	file_search
0		Cortana show my I have recently opened files.	file_search
0		open screenshots	file_open
0		Hey Cortana I necessary to continue with the document I was just working on.	file_open
0		Open Microsoft assistant framing summary file.	file_open
0		saving most recently used image	file_download
0		Open the Cortana architecture file.	file_open
0		open file most recently used	file_open
0		Cortana bring up the document I was working on before the telephone call interrupted me.	file_navigate
0		Documents I wrote in Dec 2016 	file_search
0		Open the document I have recently opened	file_open
0		send the document	file_share
0		Open this file.	file_open
0		Show me PowerPoint files that I recently morning.	file_search
0		Open the last document that newest	file_open
0		Open notes for my car's issues.	file_open
0		Share the downloaded files I was last working on to the conversation	file_share
0		Please show my I was writing files , Cortana	file_search
0		Share document I just edited with shiproom meeting attendees	file_share
0		Find a document that I was editing	file_search
0		Task UX review.ppt 	file_search
0		Open up the last used newest paper the last used newest	file_open
0		Find the document that I just edited	file_search
0		save planning picture	file_download
0		share the lt review Excel in this meeting	file_share
0		Cortana opened my invoice doucments again	file_open
0		Open voice skills paper	file_open
0		Navigate for Word	file_navigate
0		I want to see the most recent files I have done	file_navigate
0		Files shared in emails last week 	file_search
0		Show my recent files.	file_search
0		Go for my spreadsheet	file_navigate
0		Navigate for my last active files	file_navigate
0		Can you open my I updated files for me	file_open
0		Hey could you resume the document I previously worked on?	file_open
0		save planning article	file_download
0		show me the files I was using this week.	file_search
0		search my documents for anniversary	file_search
0		Download this file.	file_download
0		find note daily medications	file_search
0		ppts named by b day party	file_search
0		show me my files in yesterday.	file_search
0		Show me my deck	file_search
0		Launch that document I was composing	file_open
0		Reopen last documents open	file_open
0		share the lt review spreadsheet to this meeting participants	file_share
0		please go to my that was closed files.	file_navigate
0		take me to the file I was using.	file_navigate
0		show with jay	file_share
0		Show me 2015 photos	file_search
0		save deployment timeline PowerPoint	file_download
0		share this files Anna Green	file_share
0		share insurance file in my next voice skills stand up conversation	file_share
0		Find the document that I was just working on	file_search
0		Cortana make up my planning spreadsheet.	file_navigate
0		Share this document with Andy.	file_share
0		Open Cortana deck PowerPoint.	file_open
0		I need that document I was working on open.	file_open
0		open the filename presentation	file_open
0		share that files alice	file_share
0		keep brownbag file	file_download
0		share that I created files with my next design sync meeting attendees	file_share
0		What were the files I was last working on	file_navigate
0		Share the deck I was recently working on.	file_share
0		show my note	file_search
0		png tsekoa called about pick up amy	file_search
0		send the oscar file to olinet	file_share
0		Tell me a nerd joke.	file_other
0		notes jaden	file_search
0		cortana show me documents	file_search
0		save voice skills document	file_download
0		Share insurance spreadsheet recently using 11AM meeting attendees	file_share
0		I need a document to be opened to newest.	file_open
0		going back to previous document	file_navigate
0		sharing files with my 10 pm on Wednesday meeting participants	file_share
0		Open my latest files.	file_open
0		Shiproom.ppt 	file_search
0		Open 'voice skills' document	file_open
0		Go the files	file_navigate
0		Sharefile lt review with this meeting attendees	file_share
0		Open tax powerpoint deck recently	file_open
0		Share payroll document I've recently used to the conversation	file_share
0		Open the paper which I just edited	file_open
0		show me the excel I was working on	file_search
0		Hey show me my I was just working on editions	file_search
0		download payroll pictures	file_download
0		hey cortana, share this file with Ronny.	file_share
