TurnNumber	PreviousTurnIntent	query	intent
0		Go for this channel	teamspace_navigate
0		Go to the team that	teamspace_navigate
0		Search for " voice skills tap program "	teamspace_search
0		go to alice's organization chart	teamsuser_checkorg
0		Open the tab of the this canal	teamspace_showtab
0		set my Status in available	teamsuser_setstatus
0		Go to jay conversation	teamsuser_openchat
0		Add links to the channel here	teamspace_sharechannel
0		go to the bot team	teamspace_navigate
0		Add jay to the bot group	teamspace_addtoteam
0		Go on the slide before this	previous_slide
0		Go to download	file_navigate
0		Remove roger of voice skills team	teamspace_removemember
0		Open this panel	teamspace_navigate
0		Go back to a slide	slide_back
0		Project table	show_whiteboard
0		Close table	hide_whiteboard
0		show mentions operations	teamsuser_showactivity
0		save lt review file	file_download
0		Take me to where I can see all my recent files	file_navigate
0		Pull on tax doc	file_open
0		changed my status to available	teamsuser_setstatus
0		show my mentions	teamsuser_showactivity
0		Open the blackboard	show_whiteboard
0		Stop submit	stop_presenting
0		display the last slide again	previous_slide
0		Go for this channel	teamspace_navigate
0		Remove people from this team	teamspace_removemember
0		Show the submission	start_presenting
0		Is Jacob on teams designers team?	teamspace_checkmember
0		Can you open my the last used files to me	file_open
0		Hey Cortana I necessary to continue with the document I was just working on.	file_open
0		Open the last document which I worked on	file_open
0		Open insurance file	file_open
0		Go to the very end decks	goto_slide
0		Is Jacob in Cortana squad?	teamspace_checkmember
0		I want a document to be opened that I uploaded.	file_open
0		Go of my spreadsheet	file_navigate
0		fifth sliding	goto_slide
0		go to channel the	teamspace_navigate
0		Launch the document I just edited	file_open
0		What are the files I was last working on	file_navigate
0		Start blackboard	show_whiteboard
0		open Event hub	teamspace_navigate
0		Share most recently used Word in the 10 pm on Wednesday chat	file_share
0		Show of my deck	file_navigate
0		Go back to the previous slide	previous_slide
0		Next sliding	next_slide
0		I want the document to be opened that I was working on.	file_open
0		go to where I was mentioned operations	teamsuser_showactivity
0		Start introduction	start_presenting
0		View this canal	teamspace_navigate
0		Go to alice chatroom	teamsuser_openchat
0		Is alice members Event hub team?	teamspace_checkmember
0		Go in download	file_navigate
0		let me check my where I was mentioned	teamsuser_showactivity
0		demonstrate saved items	teamsuser_showactivity
0		Navigate for Teams help	teamspace_help
0		Take me to where I can see all my recent files	file_navigate
0		View crew the	teamspace_navigate
0		share a file with alice	file_share
0		Mute to all	mute_participant
0		Share links to channels Anna Green	teamspace_sharechannel
0		follow voice skills canal in the team	teamspace_follow
0		please visit my the tab	teamspace_showtab
0		Bring up the LT review terrace	start_presenting
0		Launch preview test plan document document I was using	file_open
0		Favorite hackathon 2018 team	teamspace_favorite
0		show me the files I was last working on today.	file_navigate
0		go to the end of the presentation	goto_slide
0		Share the paper last active to voice skills stand up chat	file_share
0		Go to the marketing decks	goto_slide
0		Open brownbag downloads	file_open
0		share insurance file using roger	file_share
0		adds a new person to the Event hub	teamspace_addtoteam
0		Send personal tabs John	teamspace_sharetab
0		went to my onenote tab	teamspace_showtab
0		I want a document to be opened where the last used.	file_open
0		Open paper I used most recently	file_open
0		Can you can open the document I was working on recently?	file_open
0		What is a shortcut keys?	teamspace_showhotkey
0		Find a document that I used most recently	file_navigate
0		Show Intelligent communication crew	teamspace_navigate
0		Close blackboard	hide_whiteboard
0		go to the channel on Cortana team	teamspace_navigate
0		What is shortcut keys?	teamspace_showhotkey
0		marketing slip	goto_slide
0		Send views	teamspace_sendfeedback
0		show feed activity	teamsuser_showactivity
0		Please show me my I was just working on files , Cortana	file_navigate
0		Show group bot	teamspace_navigate
0		showing me my downloads files	file_navigate
0		View group Event hub	teamspace_navigate
0		I need to display my I was composing files.	file_navigate
0		Pull up brownbag dr	file_open
0		present the planning deck	start_presenting
0		Launch that document I was writing	file_open
0		Share the tab with jay ongg	teamspace_sharetab
0		Remove alice by Event hub team	teamspace_removemember
0		Jump to marketing slide	goto_slide
0		open the files tab in the voice skills canal	teamspace_showtab
0		Previous sliding	previous_slide
0		add voice skills channel link for this chat	teamspace_sharechannel
0		Start presented	start_presenting
0		Navigate to team hackathon 2018	teamspace_navigate
0		this decks recent	start_presenting
0		sharing LT review discussion file with alice	file_share
0		Remove Anna Green of the team	teamspace_removemember
0		Project platform	start_presenting
0		present the planning terrace	start_presenting
0		Go for slide number third	goto_slide
0		go to the end of the submission	goto_slide
0		going to the marketing slide	goto_slide
0		Open this panel	teamspace_navigate
0		Cortana brought up my tax PPT.	file_navigate
0		this the deck recently	start_presenting
0		Project bridge	start_presenting
0		Project the blackboard	show_whiteboard
0		go to next slide	next_slide
0		go to John's organization	teamsuser_checkorg
0		share the that I created Excel in this meeting	file_share
0		Share voice skills canal Jacob	teamspace_sharechannel
0		Project chalkboard	show_whiteboard
0		show my spreadsheet archives	file_navigate
0		Open the memos I used most recently	file_open
0		show activities by John	teamsuser_showactivity
0		set my Status to available	teamsuser_setstatus
0		Go to jay's chat	teamsuser_openchat
0		Find me all about " all hands deck "	teamspace_search
0		Navigate of channel this	teamspace_navigate
0		show jay talk	teamsuser_openchat
0		show me my files of this week.	file_navigate
0		Un-favorite intelligent communications squad	teamspace_unfavorite
0		I need help on Teams	teamspace_help
0		submit the attached deck	start_presenting
0		change the status to available	teamsuser_setstatus
0		view my unread	teamsuser_showactivity
0		Project blackboard	show_whiteboard
0		Go of voice skills team	teamspace_navigate
0		Reopen last documents open	file_open
0		Cortana continue to work on the document last opened	file_open
0		Start chalkboard	show_whiteboard
0		show me my recently OneNote file.	file_navigate
0		Open the document newest	file_open
0		I want to see the most recent files I have done	file_navigate
0		Is jay ongg on this channel?	teamspace_checkmember
0		Add the channel to my favorites	teamspace_favorite
0		Navigate of files	file_navigate
0		Can you please open document I was editing?	file_open
0		Go in Event hub team	teamspace_navigate
0		Remove man from johnson test group team	teamspace_removemember
0		navigate to roger's org	teamsuser_checkorg
0		share that I created file of my next shiproom chat	file_share
0		I want to see the most recent files I have	file_navigate
0		Start a new squad	teamspace_createteam
0		View Cortana team	teamspace_navigate
0		save insurance file	file_download
0		Show the planning presenting	start_presenting
0		I need to display my I just edited files.	file_navigate
0		let's see my mentions	teamsuser_showactivity
0		set my status to XYZ	teamsuser_setstatus
0		add jay ongg of the hackathon 2018 team	teamspace_addtoteam
0		Cortana display my I have recently opened file.	file_navigate
0		Share voice skills document I updated with the conversation	file_share
0		visit voice skills	teamspace_navigate
0		Un-favourite the channel	teamspace_unfavorite
0		Show the blackboard	show_whiteboard
0		changed my status to available	teamsuser_setstatus
0		Present my terrace	start_presenting
0		Un-popular the this channel	teamspace_unfavorite
0		Share workplace file about this chat	file_share
0		Go back to the slide	slide_back
0		Bring up the LT review bridge	start_presenting
0		Navigate canal voice skills	teamspace_navigate
0		Un-favourite the canal	teamspace_unfavorite
0		go to the my activities	teamsuser_showactivity
0		Navigate of my I was working on recently files	file_navigate
0		open file tax	file_open
0		opening the last document recently.	file_open
0		Remove the channel on my followed list	teamspace_unfollow
0		Show keyboard shortcut keys	teamspace_showhotkey
0		Go conversation with alice	teamsuser_openchat
0		open the this tab of the voice skills channel	teamspace_showtab
0		Go to about Europe slide	goto_slide
0		Is alice part of bot team?	teamspace_checkmember
0		go to the channel voice skills	teamspace_navigate
0		delete roger from a team	teamspace_removemember
0		Remove jay of the team	teamspace_removemember
0		Can you please open your document I had up before?	file_open
0		show me my file from this week.	file_navigate
0		show activities jay ongg	teamsuser_showactivity
0		please go to my I was working on file.	file_navigate
0		Go to Intelligent communication group	teamspace_navigate
0		Is John in intelligent communications group?	teamspace_checkmember
0		Open my that I created details document	file_open
0		View squad the	teamspace_navigate
0		display mentions activities	teamsuser_showactivity
0		add voice skills channel link to this chat	teamspace_sharechannel
0		Change my status at available	teamsuser_setstatus
0		Cortana opened the memos document that was closed	file_open
0		navigate to feed activity	teamsuser_showactivity
0		show me the excel I had been working on	file_navigate
0		follow the channel on Cortana team	teamspace_follow
0		Favorite the group	teamspace_favorite
0		View team johnson test group	teamspace_navigate
0		Navigate to Intelligent Communications team	teamspace_navigate
0		Go for bot team	teamspace_navigate
0		what is my recently opened files	file_navigate
0		Stop the blackboard	hide_whiteboard
0		Please open the last document recently	file_open
0		mute all members	mute_participant
0		please run the document recent.	file_open
0		Hey can you resume the document I previously worked at?	file_open
0		Jump with budget slide	goto_slide
0		keep preview test plan document file	file_download
0		Stop presented	stop_presenting
0		show me my I was last working on downloaded files files.	file_navigate
0		Open group	teamspace_navigate
0		Open tab of the the canal	teamspace_showtab
0		project the planning platform	start_presenting
0		Open document I worked on	file_open
0		submit the LT review deck	start_presenting
0		Give views	teamspace_sendfeedback
0		Can opens the last document I just edited	file_open
0		open the document I had been working today to page one.	file_open
0		Remove roger in a team	teamspace_removemember
0		Send comments Microsoft	teamspace_sendfeedback
0		please bring up the I just edited document	file_navigate
0		upload that download	file_download
0		set my status in busy	teamsuser_setstatus
0		Finish show	stop_presenting
0		What is a shortcut key?	teamspace_showhotkey
0		Go of downloaded files	file_navigate
0		Close chalkboard	hide_whiteboard
0		Show me to my files	file_navigate
0		Remove individual Event hub team	teamspace_removemember
0		Go the team teams designers	teamspace_navigate
0		Show the PowerPoint	start_presenting
0		Mute all attendees	mute_participant
0		Add links this tab in the message	teamspace_sharetab
0		go to jay ongg's activities	teamsuser_showactivity
0		look for music playlist	teamspace_search
0		please bring up the I have recently opened document	file_navigate
0		set my Status in available	teamsuser_setstatus
0		this the attached deck	start_presenting
0		Can you open the last paper newest	file_open
0		Add the channel to bookmarks	teamspace_favorite
0		visit my files tab	teamspace_showtab
0		Stop show	stop_presenting
0		Give me information roger's org	teamsuser_checkorg
0		i see my saved items	teamsuser_showactivity
0		navigating to saved items	teamsuser_showactivity
0		Unfollow the canal	teamspace_unfollow
0		Jump in very end slide	goto_slide
0		Show bot group	teamspace_navigate
0		Go to team Intelligent communication	teamspace_navigate
0		Share this document I just edited using the conversation	file_share
0		Cortana bring up the document I was working on before the telephone interrupted me.	file_navigate
0		start my presentation	start_presenting
0		Take me to where I can see all my recent files	file_navigate
0		add Jacob in the teams designers team	teamspace_addtoteam
0		Add link to onenote tab of the meeting	teamspace_sharetab
0		Remove individual Cortana team	teamspace_removemember
0		Access group johnson test group	teamspace_navigate
0		Navigate for files	file_navigate
0		Go to roger talk	teamsuser_openchat
0		Search for " voice skills tap program "	teamspace_search
0		Navigate of team Intelligent Communications	teamspace_navigate
0		Add someone intelligent communications team	teamspace_addtoteam
0		I need a document to open that I worked on.	file_open
0		go to Anna Green's organizational chart	teamsuser_checkorg
0		Copy links to the tab in this chat	teamspace_sharetab
0		visit activities	teamsuser_showactivity
0		Open that I created document I was composing	file_open
0		navigate to mentions	teamsuser_showactivity
0		Tell me about Jacob on org	teamsuser_checkorg
0		Bring up the document file that I worked on	file_navigate
0		navigate to the first slide	goto_slide
0		Hey could you please direct me to my last files I was working on?	file_navigate
0		Create's new team	teamspace_createteam
0		can you see my I uploaded files.	file_navigate
0		Share file workplace to this conversation	file_share
0		go to John organizations	teamsuser_checkorg
0		Show the planning bridge	start_presenting
0		show me your files planning last weeks.	file_navigate
0		saving insurance image	file_download
0		I need you to re-open the document I just edited	file_open
0		Open my the last used I had up before project the last used I had up before	file_open
0		Show shortcuts	teamspace_showhotkey
0		show roger's activities	teamsuser_showactivity
0		Go to Intelligent Communications group	teamspace_navigate
0		Can you open my I last edited files for me	file_open
0		shows me at mentions	teamsuser_showactivity
0		Open files tab in voice skills canal	teamspace_showtab
0		Cortana open the OneNote document I have recently opened	file_open
0		save LT review discussion photo	file_download
0		Cortana continue working on the document last opened	file_open
0		Copy link to files tab of the message	teamspace_sharetab
0		Cortana open voice skills documentation.	file_open
0		submit the LT review deck	start_presenting
0		display the excel I had up before	file_navigate
0		display activities by Anna Green	teamsuser_showactivity
0		View team bot	teamspace_navigate
0		send teams comments	teamspace_sendfeedback
0		Share a file on this conversation	file_share
0		add voice skills to my followed list	teamspace_follow
0		Navigate of channel voice skills	teamspace_navigate
0		Join's new team	teamspace_jointeam
0		I want a document to be opened where I was composing.	file_open
0		add voice skills channel link to this meeting	teamspace_sharechannel
0		Change my condition busy	teamsuser_setstatus
0		return to the previous document	file_navigate
0		What were the files I was last working on	file_navigate
0		please visit my I had up before file.	file_navigate
0		display Jacob's organizational chart	teamsuser_checkorg
0		Share voice skills channels with jay	teamspace_sharechannel
0		Show me of my I was writing files	file_navigate
0		open files recently.	file_open
0		Go with marketing slide	goto_slide
0		Is John component intelligent communications team?	teamspace_checkmember
0		Navigate the team hackathon 2018	teamspace_navigate
0		Un-favorite teams designers squad	teamspace_unfavorite
0		Go to the slide before this	previous_slide
0		Copy link to personal tab of the meeting	teamspace_sharetab
0		Un-popular voice skills channel	teamspace_unfavorite
0		open the document I was working on today on page one.	file_open
0		visit roger's org	teamsuser_checkorg
0		show jay ongg operations	teamsuser_showactivity
0		Show is my where I was mentioned	teamsuser_showactivity
0		I need a document to open that I just edited.	file_open
0		Navigate to teams designers team	teamspace_navigate
0		launch my presentation	start_presenting
0		delete John from a team	teamspace_removemember
0		Share the ppt I was creating using next meeting attendees	file_share
0		Navigate for Teams help	teamspace_help
0		Go to the about Europe platform	goto_slide
0		Join teams	teamspace_jointeam
0		Share LT review discussion document newest in the conversation	file_share
0		visit my where I was mentioned	teamsuser_showactivity
0		Jump of slide 5	goto_slide
0		go to the very first slide	goto_slide
0		open intelligent communications squad	teamspace_navigate
0		Navigate to voice skills canal	teamspace_navigate
0		Add jay ongg of the hackathon 2018 team	teamspace_addtoteam
0		open the document I was working on today to page one.	file_open
0		help for teams	teamspace_help
0		Add someone that team	teamspace_addtoteam
0		Show platform	start_presenting
0		slide very end	goto_slide
0		let me watch my at mentions	teamsuser_showactivity
0		go to jay ongg activities	teamsuser_showactivity
0		Please bring back up the last document I was opened	file_navigate
0		Share the paper I was working on recently to this meeting participants	file_share
0		open teams assist	teamspace_help
0		Change my condition	teamsuser_setstatus
0		set my status for available	teamsuser_setstatus
0		Is jay ongg portion Intelligent communication team?	teamspace_checkmember
0		show Anna Green's chat	teamsuser_openchat
0		Remove man that team	teamspace_removemember
0		Please opening the last document last active	file_open
0		Bookmark bot crew	teamspace_favorite
0		show my I last edited archives	file_navigate
0		share the most recently used PPT of this meeting	file_share
0		share the files with Jacob	file_share
0		search voice skills tap program	teamspace_search
0		move to the previous slide	previous_slide
0		I want to see the most recent files I've made	file_navigate
0		Add roger in the intelligent communications group	teamspace_addtoteam
0		Cortana continue working on document last opened	file_open
0		I need the document to be opened that I last edited.	file_open
0		show me the excel I was using	file_navigate
0		inviting Jacob to the team	teamspace_addtoteam
0		took me to the file I was creating.	file_navigate
0		show my that was closed files	file_navigate
0		go to jay of org structure	teamsuser_checkorg
0		Please pulling my the last used document	file_navigate
0		Pull up the paper recently	file_navigate
0		show activities by alice	teamsuser_showactivity
0		add Event hub in my followed list	teamspace_follow
0		to skip to the 10 slide	goto_slide
0		Add voice skills channel to your favorites	teamspace_favorite
0		Navigate to a file	file_navigate
0		Bring up the terrace	start_presenting
0		taking me to the file I was writing.	file_navigate
0		Stop presented	stop_presenting
0		remove jay from team	teamspace_removemember
0		show my activities	teamsuser_showactivity
0		Access voice skills canal	teamspace_navigate
0		upload LT review discussion downloads	file_download
0		opens the document I was writing.	file_open
0		showing me my downloaded files files	file_navigate
0		find voice skills tap program	teamspace_search
0		Bookmark this canal	teamspace_favorite
0		Go im Anna Green	teamsuser_openchat
0		send teams comments	teamspace_sendfeedback
0		Present planning 2018 deck	start_presenting
0		Go to slide before this	previous_slide
0		muting all	mute_participant
0		I need this document I was writing opened.	file_open
0		showing me mentions	teamsuser_showactivity
0		Un-favorite hackathon 2018 group	teamspace_unfavorite
0		Take me where I can see all my recent files	file_navigate
0		Project chalkboard	show_whiteboard
0		share that I created file using alice	file_share
0		I want a document to be opened that I just edited.	file_open
0		go to organisation of Anna Green	teamsuser_checkorg
0		Open table	show_whiteboard
0		show feed activities	teamsuser_showactivity
0		Share voice skills canal link with jay ongg	teamspace_sharechannel
0		show me my I was creating Word archives.	file_navigate
0		Cortana find my all hands deck please.	teamspace_search
0		Share that I created Excel I was using in the chat	file_share
0		Join hackathon 2018 crew	teamspace_jointeam
0		show my business	teamsuser_showactivity
0		Look to " music playlist "	teamspace_search
0		Un-favorite this channel	teamspace_unfavorite
0		Open files tab of the this channel	teamspace_showtab
0		recently a document , please , open the document.	file_open
0		Navigate to teams designers team	teamspace_navigate
0		Reopen last document opens	file_open
0		Go in FAQ	teamspace_help
0		I need to see my I've recently used files.	file_navigate
0		Add Jacob to the bot team	teamspace_addtoteam
0		Go chatting with roger	teamsuser_openchat
0		Share voice skills canal with jay	teamspace_sharechannel
0		Un-follow voice skills canal	teamspace_unfollow
0		Share lt review powerpoint deck I was working on using the meeting attendees	file_share
0		project planning 2018 platform	start_presenting
0		clubs help	teamspace_help
0		Change my condition	teamsuser_setstatus
0		save payroll memos	file_download
0		Show me of my that was closed files	file_navigate
0		save voice skills document	file_download
0		Project bridge	start_presenting
0		Show me keyboard	teamspace_showhotkey
0		Join group	teamspace_jointeam
0		hide the blackboard	hide_whiteboard
0		list of my last active opened documents	file_navigate
0		go to the activity	teamsuser_showactivity
0		Open onenote tab on the channel	teamspace_showtab
0		Please opening the last document I was just working on	file_open
0		I need that document I used most recently opens.	file_open
0		show roger's org chart	teamsuser_checkorg
0		add this channel link this meeting	teamspace_sharechannel
0		Cortana bring up the document I was working on before the telephone interrupted me.	file_navigate
0		What group jay ongg in?	teamsuser_checkorg
0		Does johnson test group team have jay ongg?	teamspace_checkmember
0		this the deck recent	start_presenting
0		Find the paper I was just working on and open it please.	file_open
0		can you show my I had been working on files.	file_navigate
0		Project the blackboard	show_whiteboard
0		disable all	mute_participant
0		share a file with roger	file_share
0		sharing lt review file	file_share
0		visit jay's org	teamsuser_checkorg
0		save that PowerPoint	file_download
0		add alice for the the team	teamspace_addtoteam
0		clubs help	teamspace_help
0		Share onenote tab using alice	teamspace_sharetab
0		show me the files preview test plan document today.	file_navigate
0		set my status in busy	teamsuser_setstatus
0		demonstrate mentions	teamsuser_showactivity
0		saving voice skills image	file_download
0		Cortana opened my brownbag excel again	file_open
0		go to the end of the submission	goto_slide
0		very end slide	goto_slide
0		view my where I was mentioned	teamsuser_showactivity
0		about Europe slide	goto_slide
0		Go of Intelligent Communications team	teamspace_navigate
0		Share the downloads the last used to the meeting	file_share
0		Go for team voice skills	teamspace_navigate
0		Go for FAQ	teamspace_help
0		Pull up the terrace	start_presenting
0		What were the files I was last working on	file_navigate
0		Open group	teamspace_navigate
0		add this channel link for this chat	teamspace_sharechannel
0		begin presentation	start_presenting
0		Share file lt review with shiproom meeting participants	file_share
0		Cortana open most recent document.	file_open
0		Join the squad	teamspace_jointeam
0		add voice skills channel link for this meeting	teamspace_sharechannel
0		visit the 11 slide	goto_slide
0		let's see my feed	teamsuser_showactivity
0		Share links to voice skills channel with Anna Green	teamspace_sharechannel
0		Add the channel to your favorites	teamspace_favorite
0		Share tax document I used most recently with shiproom meeting attendees	file_share
0		Is alice in bot team?	teamspace_checkmember
0		set my status of available	teamsuser_setstatus
0		Show this channel	teamspace_navigate
0		Un-favorite the channel	teamspace_unfavorite
0		change my status to busy	teamsuser_setstatus
0		search voice skills tap program	teamspace_search
0		Share the link to this channels roger	teamspace_sharechannel
0		showing me my I last edited files	file_navigate
0		remove John from team	teamspace_removemember
0		Show me the files that I was just using	file_navigate
0		Go to the slide before it	previous_slide
0		show my at mentions	teamsuser_showactivity
0		Start presented	start_presenting
0		Jump slides third	goto_slide
0		change my status for available	teamsuser_setstatus
0		Find me everything on " all hands deck "	teamspace_search
0		open document I just edited this week.	file_open
0		going to channel voice skills	teamspace_navigate
0		Bookmark the canal	teamspace_favorite
0		Open group	teamspace_navigate
0		Open tab in the this canal	teamspace_showtab
0		hide the chalkboard	hide_whiteboard
0		Is jay at voice skills channel?	teamspace_checkmember
0		display jay's organization chart	teamsuser_checkorg
0		Can opens the last document I used most recently	file_open
0		move to end of presentation	goto_slide
0		search for voice skills tap program	teamspace_search
0		I need a document to be opened that I uploaded.	file_open
0		Stop table	hide_whiteboard
0		please visit my files tab	teamspace_showtab
0		Can opening the last document I had been working on	file_open
0		Add links to this tab in the chat	teamspace_sharetab
0		Go back one slide	slide_back
0		I required to view my I last edited files.	file_navigate
0		search music playlist	teamspace_search
0		Open personal tabs the channel	teamspace_showtab
0		go to Jacob's organisation	teamsuser_checkorg
0		Pull up deployment timeline dr	file_open
0		Add voice skills channel to link the meeting	teamspace_sharechannel
0		Join a new group	teamspace_jointeam
0		shows me the tab	teamsuser_showactivity
0		Unfollow teams designers squad	teamspace_unfollow
0		I need this document recently opened.	file_open
0		Add voice skills channel to your favorites	teamspace_favorite
0		add jay ongg of the hackathon 2018 team	teamspace_addtoteam
0		Jump slides last	goto_slide
0		Join the new team	teamspace_jointeam
0		Go for files	file_navigate
0		Bring up the planning deck	start_presenting
0		Remove man teams designers team	teamspace_removemember
0		Go for the slide right before this	slide_back
0		Show crew teams designers	teamspace_navigate
0		show me my I used most recently files	file_navigate
0		Show budget slip	goto_slide
0		Give views	teamspace_sendfeedback
0		Is Anna Green in the channel?	teamspace_checkmember
0		delete alice from team	teamspace_removemember
0		Next sliding	next_slide
0		Is alice portion of that team?	teamspace_checkmember
0		Retrieve what I was just working on and open it up.	file_open
0		show my files from last weeks.	file_navigate
0		Favorite voice skills crew	teamspace_favorite
0		open the document the last used.	file_open
0		show jay ongg chats	teamsuser_openchat
0		Open the blackboard	show_whiteboard
0		Mute Jacob	mute_participant
0		Share voice skills paper recent to design sync chat	file_share
0		Cortana open my bills doucments again	file_open
0		Pull up a deck	start_presenting
0		add this channel linking the meeting	teamspace_sharechannel
0		Go for last slide	previous_slide
0		View squad johnson test group	teamspace_navigate
0		Is Anna Green member of voice skills squad?	teamspace_checkmember
0		Add person for hackathon 2018 team	teamspace_addtoteam
0		Show me my Excel	file_navigate
0		Open brownbag document I used most recently	file_open
0		Cortana open deployment timeline paper.	file_open
0		this the deck I was working on	start_presenting
0		most recent a document , please , open the document.	file_open
0		open the personal tab of the the channel	teamspace_showtab
0		Is jay in voice skills group?	teamspace_checkmember
0		Give me information jay ongg's org	teamsuser_checkorg
0		Go in budget slide	goto_slide
0		share lt review file using Jacob	file_share
0		Remove johnson test group group from my favorites	teamspace_unfavorite
0		visit activities	teamsuser_showactivity
0		Does Intelligent communication team have Anna Green?	teamspace_checkmember
0		Open the last document in last active	file_open
0		share voice skills file	file_share
0		Share personal tab to jay	teamspace_sharetab
0		went to my the tab	teamspace_showtab
0		Share the document recent in the chat	file_share
0		go to Anna Green organizational chart	teamsuser_checkorg
0		Go of files last active.	file_navigate
0		Start a new squad	teamspace_createteam
0		Cortana open my bills doucments again	file_open
0		please visit my personal tab	teamspace_showtab
0		Share the paper I uploaded in voice skills stand up conversation	file_share
0		Can you please open document I last edited?	file_open
0		Attach the channel to link this message	teamspace_sharechannel
0		Cortana brought up the document I was working on before the telephone interrupted me.	file_navigate
0		I wants to join a team	teamspace_jointeam
0		Open the document recently	file_open
0		save tax document	file_download
0		sharing most recently used file with jay ongg	file_share
0		Cortana open my bills doucments again	file_open
0		Go to the team that	teamspace_navigate
0		demonstrate unread feed	teamsuser_showactivity
0		Cortana open the my deployment timeline download again	file_open
0		Access group Event hub	teamspace_navigate
0		Go for team teams designers	teamspace_navigate
0		please visit my newest file.	file_navigate
0		Open voice skills paper I was creating	file_open
0		Add Jacob to the this team	teamspace_addtoteam
0		Start's new team	teamspace_createteam
0		Show shortcut	teamspace_showhotkey
0		Share the link to channel with Anna Green	teamspace_sharechannel
0		I need the document the last used opened.	file_open
0		shows me at mentions	teamsuser_showactivity
0		Remove man from intelligent communications team	teamspace_removemember
0		Create a new squad	teamspace_createteam
0		go to previous slide	previous_slide
0		this the attached deck	start_presenting
0		showing me where I was mentioned	teamsuser_showactivity
0		share file with my next meeting participants	file_share
0		Open personal tab on voice skills channel	teamspace_showtab
0		Open this tab in the the channel	teamspace_showtab
0		Can opens the last document I last edited	file_open
0		download preview test plan document PowerPoint	file_download
0		Go back to the slide	slide_back
0		navigate to the teams designers team	teamspace_navigate
0		Share LT review discussion excel using the tomorrow meeting participants	file_share
0		show me my files in today.	file_navigate
0		Share planning word	file_share
0		Send comment	teamspace_sendfeedback
0		show me my downloads archives	file_navigate
0		I want to see the most recent files I've made	file_navigate
0		Share the document that was closed to the meeting participants	file_share
0		Can you open the my I was composing file for me	file_open
0		opened file LT review discussion	file_open
0		go to my files tab	teamspace_showtab
0		Remove person from johnson test group team	teamspace_removemember
0		submit the planning 2018 deck	start_presenting
0		submit the attached deck	start_presenting
0		support for teams	teamspace_help
0		Go in memos	file_navigate
0		Hey could you please show me the files I was editing yesterday?	file_navigate
0		Copy links to onenote tab in the message	teamspace_sharetab
0		Open group	teamspace_navigate
0		please bring the I just edited document	file_navigate
0		Cortana open my that I created PowerPoint again	file_open
0		Share the download I used most recently in the meeting attendees	file_share
0		Show is my mentions	teamsuser_showactivity
0		navigate to jay's org structure	teamsuser_checkorg
0		go to alice organisation chart	teamsuser_checkorg
0		open a file most recent.	file_open
0		Open LT review discussion ppt	file_open
0		Attach the channel link for this meeting	teamspace_sharechannel
0		share files with my conversation at 10 pm on Wednesday	file_share
0		Open preview test plan document article I uploaded	file_open
0		Share a link to voice skills channel with alice	teamspace_sharechannel
0		I need a document to be opened this I was last working on.	file_open
0		opens the document I just edited last weeks.	file_open
0		Browse my file from this last week	file_navigate
0		Cortana displays the document recently.	file_navigate
0		set my status for XYZ	teamsuser_setstatus
0		Add voice skills channel link the meeting	teamspace_sharechannel
0		Jump the slide final	goto_slide
0		show me your files I was writing today.	file_navigate
0		Open onenote tab in the canal	teamspace_showtab
0		Open paper last active	file_open
0		Open my lt review info paper	file_open
0		Unfollow Event hub group	teamspace_unfollow
0		Cortana opening the word document I was composing	file_open
0		Mute all members	mute_participant
0		Join's new team	teamspace_jointeam
0		present the deck I had up before	start_presenting
0		Tell me about John the org	teamsuser_checkorg
0		Attach the channel to link this message	teamspace_sharechannel
0		Go in about Europe slide	goto_slide
0		Show me of my mentions	teamsuser_showactivity
0		Hey can you please direct me in my last files I last edited?	file_navigate
0		teams questions	teamspace_help
0		Go of the slide right before this	slide_back
0		Please open the last paper newest	file_open
0		Un-popular this channel	teamspace_unfavorite
0		Navigate to Teams assist	teamspace_help
0		Provide comments	teamspace_sendfeedback
0		opening the files tab in the this channel	teamspace_showtab
0		Show that team	teamspace_navigate
0		go to where I was mentioned events	teamsuser_showactivity
0		set my status to XYZ	teamsuser_setstatus
0		Add the new person to the voice skills	teamspace_addtoteam
0		I want a document to be opened which I had been working on.	file_open
0		Go of marketing slide	goto_slide
0		reopening the last document recently.	file_open
0		Mute anyone	mute_participant
0		Share lt review file in this meeting	file_share
0		I want to see the most recent files I have done	file_navigate
0		Bring up a document I uploaded.	file_navigate
0		Open personal tab , in the channel	teamspace_showtab
0		Go to pictures	file_navigate
0		Add links to the canal here	teamspace_sharechannel
0		open a shortcut	teamspace_showhotkey
0		go to voice skills channel on Cortana team	teamspace_navigate
0		Go at FAQ	teamspace_help
0		display alice chat	teamsuser_openchat
0		navigate to saved items	teamsuser_showactivity
0		Remove the canal from my followed list	teamspace_unfollow
0		Go to the very end of the deck	goto_slide
0		launch my presentation	start_presenting
0		Favorite bot group	teamspace_favorite
0		Cortana bring up my lt review word.	file_navigate
0		current the attached deck	start_presenting
0		Navigate to the canal	teamspace_navigate
0		Find and paper I was just working on and open it please.	file_open
0		Share the Word I've recently used in the meeting attendees	file_share
0		display my activity	teamsuser_showactivity
0		show my I was working on recently OneNote	file_navigate
0		open the document I was working on today to page one.	file_open
0		send squads feedback	teamspace_sendfeedback
0		changed my status to busy	teamsuser_setstatus
