TurnNumber	PreviousTurnIntent	query	domain	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext	Source
0		look for files with docs attachments	files							AttachmentData_modifiy.tsv
0		find documents from adam blassie with attachments	files							AttachmentData_modifiy.tsv
0		documents including football attachments	files							AttachmentData_modifiy.tsv
0		i send now file attachments	files							AttachmentData_modifiy.tsv
0		view file from jerry with mpp attachment	files							AttachmentData_modifiy.tsv
0		messages from dave with vsd attachments	files							AttachmentData_modifiy.tsv
0		files with attachment received this week	files							AttachmentData_modifiy.tsv
0		show document with attachments from july	files							AttachmentData_modifiy.tsv
0		w9 spreadsheet attachment	files							AttachmentData_modifiy.tsv
0		look for messages with powerpoints attachments	files							AttachmentData_modifiy.tsv
0		find pdf attachment	files							AttachmentData_modifiy.tsv
0		williams documents with onenotes attachment	files							AttachmentData_modifiy.tsv
0		file with an attachment from bill	files							AttachmentData_modifiy.tsv
0		file with attachment from may 6th to may 8th	files							AttachmentData_modifiy.tsv
0		documents bout birthday on march 2nd with attachment	files							AttachmentData_modifiy.tsv
0		find documents with call transcript attachment from kelly	files							AttachmentData_modifiy.tsv
0		document from last month containing an attachment about a party	files							AttachmentData_modifiy.tsv
0		show me file from zachary jones which have attachments that were sent in february	files							AttachmentData_modifiy.tsv
0		look for topic billing in file inbox with attachment	files							AttachmentData_modifiy.tsv
0		documents with attachments that came from stan	files							AttachmentData_modifiy.tsv
0		i sent documents with attachment	files							AttachmentData_modifiy.tsv
0		from scott with attachment to olivia	files							AttachmentData_modifiy.tsv
0		mb assignment document from gayatri with png attachments	files							AttachmentData_modifiy.tsv
0		document with attachment from jayson to anthon	files							AttachmentData_modifiy.tsv
0		document to david with attachments	files							AttachmentData_modifiy.tsv
0		files with attachment from sssjune about music birthdayd files with attachments between august and october	files							AttachmentData_modifiy.tsv
0		file to david with attachments	files							AttachmentData_modifiy.tsv
0		document with attachment on drawing	files							AttachmentData_modifiy.tsv
0		supply list attachment from duke	files							AttachmentData_modifiy.tsv
0		documents from jayson with attachments about pop music	files							AttachmentData_modifiy.tsv
0		i need to see any documents received last may that had attachments	files							AttachmentData_modifiy.tsv
0		attachments in my documents	files							AttachmentData_modifiy.tsv
0		file from juniper to george with attachment from last week	files							AttachmentData_modifiy.tsv
0		find file barb sent that had an attachment	files							AttachmentData_modifiy.tsv
0		show me recent presentation attachments	files							AttachmentData_modifiy.tsv
0		document from july with spreadsheet attachments	files							AttachmentData_modifiy.tsv
0		documents with large attachments	files							AttachmentData_modifiy.tsv
0		file to lara with attachment	files							AttachmentData_modifiy.tsv
0		file attachment from ashley	files							AttachmentData_modifiy.tsv
0		file from lizzie to sally re resignation with pdfs attachment	files							AttachmentData_modifiy.tsv
0		im looking for file from rebecca with attachment	files							AttachmentData_modifiy.tsv
0		show me documents from jordan with xls attachments	files							AttachmentData_modifiy.tsv
0		perform a search for document with attachments	files							AttachmentData_modifiy.tsv
0		find an file with attachments from paul	files							AttachmentData_modifiy.tsv
0		file with attachment of power point	files							AttachmentData_modifiy.tsv
0		documents from tim with attachments about knives	files							AttachmentData_modifiy.tsv
0		sent to joe with tsv attachments	files							AttachmentData_modifiy.tsv
0		show document to publishers clearing house sent in last two years that have attachments	files							AttachmentData_modifiy.tsv
0		file s that came with attachments	files							AttachmentData_modifiy.tsv
0		i need to see document with stovetop attachments	files							AttachmentData_modifiy.tsv
0		last weeks files with attachments on project update	files							AttachmentData_modifiy.tsv
0		file with attachment about doctor appointments between june 10 and june 20 2018	files							AttachmentData_modifiy.tsv
0		find onenote attachment	files							AttachmentData_modifiy.tsv
0		work files with guidelines attachment	files							AttachmentData_modifiy.tsv
0		files with attachment about car pool schedule	files							AttachmentData_modifiy.tsv
0		documents to john with attachment that i sent today	files							AttachmentData_modifiy.tsv
0		show file to publishers clearing house sent in last two years that have attachments	files							AttachmentData_modifiy.tsv
0		ned received attachment from kyle	files							AttachmentData_modifiy.tsv
0		file from jim including an attachment	files							AttachmentData_modifiy.tsv
0		show me documents from malik with attachments	files							AttachmentData_modifiy.tsv
0		yesterday he sent me an document about vss attachments on dogs	files							AttachmentData_modifiy.tsv
0		file from bob to jack last week with attachments	files							AttachmentData_modifiy.tsv
0		is there an files from alfred with an attachment	files							AttachmentData_modifiy.tsv
0		documents with vss attachment in september	files							AttachmentData_modifiy.tsv
0		files from bates to anna with attachments from november 2014	files							AttachmentData_modifiy.tsv
0		wedding plans files from lucy that comes with attachment	files							AttachmentData_modifiy.tsv
0		july attachments	files							AttachmentData_modifiy.tsv
0		documents from bill with attachment	files							AttachmentData_modifiy.tsv
0		documents with attachment of vstm	files							AttachmentData_modifiy.tsv
0		bring up file with ppt attachments	files							AttachmentData_modifiy.tsv
0		documents about big dig with attachment	files							AttachmentData_modifiy.tsv
0		georgettes document from january with attachment	files							AttachmentData_modifiy.tsv
0		give me all attachment document	files							AttachmentData_modifiy.tsv
0		documents that contains new attachment	files							AttachmentData_modifiy.tsv
0		powerpoints attachment from ken document	files							AttachmentData_modifiy.tsv
0		documents with attachment from august 3rd	files							AttachmentData_modifiy.tsv
0		document with attachments received between january 7 and january 11	files							AttachmentData_modifiy.tsv
0		file from alex with attachment	files							AttachmentData_modifiy.tsv
0		pull up documents in past month with an attachment	files							AttachmentData_modifiy.tsv
0		to jake smith with china attachment	files							AttachmentData_modifiy.tsv
0		monthly statement document received last month with attachments	files							AttachmentData_modifiy.tsv
0		attachment vdw angelina	files							AttachmentData_modifiy.tsv
0		file with attachment worksheet	files							AttachmentData_modifiy.tsv
0		files from june 1st to june 3rd with attachments	files							AttachmentData_modifiy.tsv
0		documents from laurie with attachment	files							AttachmentData_modifiy.tsv
0		worksheet attachments from joshua	files							AttachmentData_modifiy.tsv
0		show all file with attachments added	files							AttachmentData_modifiy.tsv
0		files with attachment from john to henry	files							AttachmentData_modifiy.tsv
0		documents in july with fireworks attachment	files							AttachmentData_modifiy.tsv
0		documents from dwight kruger with workbook attachments	files							AttachmentData_modifiy.tsv
0		from last years documents with attachment from nicole	files							AttachmentData_modifiy.tsv
0		what is last attachment jon hamaker sent me	files							AttachmentData_modifiy.tsv
0		toothpaste ad attachment in document	files							AttachmentData_modifiy.tsv
0		last week files with attachment	files							AttachmentData_modifiy.tsv
0		search for any document with attachments that have topic trip	files							AttachmentData_modifiy.tsv
0		ppts attachments sent to jim	files							AttachmentData_modifiy.tsv
0		mb assignment document from gayatri with vstm attachments	files							AttachmentData_modifiy.tsv
0		from lia excels attachment	files							AttachmentData_modifiy.tsv
0		documents with attachments february 8 through february 10	files							AttachmentData_modifiy.tsv
0		vsd attachments from lia	files							AttachmentData_modifiy.tsv
0		documents that has attachments from july 2nd to july 10th	files							AttachmentData_modifiy.tsv
0		find all files with attachments between june 3rd and june 20th	files							AttachmentData_modifiy.tsv
0		attachment from mary anne ppts	files							AttachmentData_modifiy.tsv
0		documents about driving with attachment	files							AttachmentData_modifiy.tsv
0		toothpaste ad attachment in documents	files							AttachmentData_modifiy.tsv
0		attachment to files from ben	files							AttachmentData_modifiy.tsv
0		attachment included	files							AttachmentData_modifiy.tsv
0		to jim attachment xls	files							AttachmentData_modifiy.tsv
0		document from jo this week with attachment	files							AttachmentData_modifiy.tsv
0		i need to see file from john with pdf attachments	files							AttachmentData_modifiy.tsv
0		with attachment from kunal	files							AttachmentData_modifiy.tsv
0		files from jon hamaker with powerpoints attachments	files							AttachmentData_modifiy.tsv
0		from john powerpoints attachments	files							AttachmentData_modifiy.tsv
0		attachment from sudha	files							AttachmentData_modifiy.tsv
0		show me documents from sonia with png attachments	files							AttachmentData_modifiy.tsv
0		attachment renovation files	files							AttachmentData_modifiy.tsv
0		show me new files from allison with attachments	files							AttachmentData_modifiy.tsv
0		documents containing schedule attachments please	files							AttachmentData_modifiy.tsv
0		documents with attachment from cindy from last week	files							AttachmentData_modifiy.tsv
0		files from donny with accounting attachment	files							AttachmentData_modifiy.tsv
0		list of files that has attachments included	files							AttachmentData_modifiy.tsv
0		cleaning schedule documents with attachments from june to july	files							AttachmentData_modifiy.tsv
0		document from professor with attachment	files							AttachmentData_modifiy.tsv
0		organize mailbox to show files with attachments	files							AttachmentData_modifiy.tsv
0		documents with attachments from david	files							AttachmentData_modifiy.tsv
0		recent document with attachments	files							AttachmentData_modifiy.tsv
0		show me documents with excel attachments	files							AttachmentData_modifiy.tsv
0		files from jason with attachments	files							AttachmentData_modifiy.tsv
0		greg decks attachment files	files							AttachmentData_modifiy.tsv
0		walmart files with attachments from sally from may 2019 to february 2020	files							AttachmentData_modifiy.tsv
0		find document with resume attachments	files							AttachmentData_modifiy.tsv
0		file with an attachment from colin	files							AttachmentData_modifiy.tsv
0		is there an documents from alfred with an attachment	files							AttachmentData_modifiy.tsv
0		document from january 4 to february 4 with bill attachment	files							AttachmentData_modifiy.tsv
0		files from laura to mark with attachments	files							AttachmentData_modifiy.tsv
0		karas file containing thank you note attachment	files							AttachmentData_modifiy.tsv
0		document received from sylvia with attachment	files							AttachmentData_modifiy.tsv
0		documents with xlsx attachment from jack	files							AttachmentData_modifiy.tsv
0		document with an attachment that i have	files							AttachmentData_modifiy.tsv
0		ics attachment from han zhang	files							AttachmentData_modifiy.tsv
0		attachment document from sam	files							AttachmentData_modifiy.tsv
0		josh with attachment vcs	files							AttachmentData_modifiy.tsv
0		find jims document attachment	files							AttachmentData_modifiy.tsv
0		file with pdfs attachments from february	files							AttachmentData_modifiy.tsv
0		files from jimmy with an attachment	files							AttachmentData_modifiy.tsv
0		i need to see file from john with presentation attachments	files							AttachmentData_modifiy.tsv
0		files from last year with attachment from cindy	files							AttachmentData_modifiy.tsv
0		let me see lauras document that has xlsx attachment	files							AttachmentData_modifiy.tsv
0		files with attachments please	files							AttachmentData_modifiy.tsv
0		from florence documents with attachment to uma	files							AttachmentData_modifiy.tsv
0		find my attachments	files							AttachmentData_modifiy.tsv
0		what is last attachment that lucia andrei sent me	files							AttachmentData_modifiy.tsv
0		file with attachment from june about teaching	files							AttachmentData_modifiy.tsv
0		files with attachments from kerissa	files							AttachmentData_modifiy.tsv
0		yesterday he sent me an files about sheets attachments on dogs	files							AttachmentData_modifiy.tsv
0		last weeks file re anniversary with attachments	files							AttachmentData_modifiy.tsv
0		document lfrom last week about work with attachment	files							AttachmentData_modifiy.tsv
0		show document with presentation attachment	files							AttachmentData_modifiy.tsv
0		i want to see wes attachments with pdf	files							AttachmentData_modifiy.tsv
0		document with attachment from mary re fishing	files							AttachmentData_modifiy.tsv
0		file sent to jason with attachments	files							AttachmentData_modifiy.tsv
0		jim with sheet attachment	files							AttachmentData_modifiy.tsv
0		show file from ef with attachments	files							AttachmentData_modifiy.tsv
0		documents sent from abraham jacob in january on tuesday with attachments	files							AttachmentData_modifiy.tsv
0		document that have attachments and are from molly	files							AttachmentData_modifiy.tsv
0		vacation document with attachments between february and june	files							AttachmentData_modifiy.tsv
0		documents containing beer attachments	files							AttachmentData_modifiy.tsv
0		documents from lizzie to sally re resignation with excels attachment	files							AttachmentData_modifiy.tsv
0		documents about testing with attachment	files							AttachmentData_modifiy.tsv
0		search for all files that have an attachment to them	files							AttachmentData_modifiy.tsv
0		find file from last fall with an attachment about concert tickets	files							AttachmentData_modifiy.tsv
0		file from john to jane sent between march 1 and march 15 about birthday with attachment	files							AttachmentData_modifiy.tsv
0		attachment from realtor open house	files							AttachmentData_modifiy.tsv
0		show me file from ashok with attachments	files							AttachmentData_modifiy.tsv
0		find all file from reggie with an attachment	files							AttachmentData_modifiy.tsv
0		documents from bob with attachments about party	files							AttachmentData_modifiy.tsv
0		attachments that are added to an files	files							AttachmentData_modifiy.tsv
0		find attachment from christen pdf	files							AttachmentData_modifiy.tsv
0		jims file attachment	files							AttachmentData_modifiy.tsv
0		file including attachments	files							AttachmentData_modifiy.tsv
0		find new documents from james with attachments	files							AttachmentData_modifiy.tsv
0		files with attachment from roselyn	files							AttachmentData_modifiy.tsv
0		show me file with onenote attachments	files							AttachmentData_modifiy.tsv
0		find binary pdfs in todays file attachments	files							AttachmentData_modifiy.tsv
0		file that include attachments	files							AttachmentData_modifiy.tsv
0		document with attachment about music	files							AttachmentData_modifiy.tsv
0		files from bob to mike with attachment about office party	files							AttachmentData_modifiy.tsv
0		show documents from andrew with sheet attachments	files							AttachmentData_modifiy.tsv
0		document containing music attachments	files							AttachmentData_modifiy.tsv
0		to lia vssm attachment	files							AttachmentData_modifiy.tsv
0		birthday file containing attachment	files							AttachmentData_modifiy.tsv
0		view document with attachments	files							AttachmentData_modifiy.tsv
0		files attachments	files							AttachmentData_modifiy.tsv
0		my recent file with attachments	files							AttachmentData_modifiy.tsv
0		car repair file with attachment from joe sent last month	files							AttachmentData_modifiy.tsv
0		documents from anthony with attachment from september	files							AttachmentData_modifiy.tsv
0		document featuring multiple attachments	files							AttachmentData_modifiy.tsv
0		find williams files with attachment	files							AttachmentData_modifiy.tsv
0		file sent without attachment	files							AttachmentData_modifiy.tsv
0		small attachments	files							AttachmentData_modifiy.tsv
0		vdw attachments documents	files							AttachmentData_modifiy.tsv
0		show my documents with attachments	files							AttachmentData_modifiy.tsv
0		jos documents with attachments	files							AttachmentData_modifiy.tsv
0		document about dogs with attachment from cindy	files							AttachmentData_modifiy.tsv
0		williams documents with words attachment	files							AttachmentData_modifiy.tsv
0		show all results in outbox with attachments	files							AttachmentData_modifiy.tsv
0		documents with attachment about music	files							AttachmentData_modifiy.tsv
0		file from paul with attachments about country music	files							AttachmentData_modifiy.tsv
0		find documents with attachments for today	files							AttachmentData_modifiy.tsv
0		show files with csv attachments from marie	files							AttachmentData_modifiy.tsv
0		documents that have attachments and are from molly	files							AttachmentData_modifiy.tsv
0		show me file where diego san last week in town is only thing has some attachment in something else blah blah blah	files							AttachmentData_modifiy.tsv
0		let me see files with spreadsheet attachments	files							AttachmentData_modifiy.tsv
0		documents for open houses show attachments	files							AttachmentData_modifiy.tsv
0		file with attachment from cindy from last week	files							AttachmentData_modifiy.tsv
0		attachment from mary anne onenote	files							AttachmentData_modifiy.tsv
0		files from mary to edith about party with attachments	files							AttachmentData_modifiy.tsv
0		file attachment from mrjohnson	files							AttachmentData_modifiy.tsv
0		documents with attachment mindflash	files							AttachmentData_modifiy.tsv
0		file with attachment of worksheet	files							AttachmentData_modifiy.tsv
0		searching documents from janet containing vsd attachments	files							AttachmentData_modifiy.tsv
0		find files attachments from jean	files							AttachmentData_modifiy.tsv
0		document from jason with attachments	files							AttachmentData_modifiy.tsv
0		document with attachment sent between august and september 2019 about jewelry	files							AttachmentData_modifiy.tsv
0		new schedule change document attachments	files							AttachmentData_modifiy.tsv
0		from dapriymicrosoftcom with attachments	files							AttachmentData_modifiy.tsv
0		new work schedule file from hr with attachment from july	files							AttachmentData_modifiy.tsv
0		bring up all document that have an attachment	files							AttachmentData_modifiy.tsv
0		all file from hue with attachments please	files							AttachmentData_modifiy.tsv
0		find file from tony with attachment	files							AttachmentData_modifiy.tsv
0		document to elvira from october with attachment	files							AttachmentData_modifiy.tsv
0		labor day file with attachment and instructions	files							AttachmentData_modifiy.tsv
0		from greg with files attachment on office party	files							AttachmentData_modifiy.tsv
0		document with attachment about car pool schedule	files							AttachmentData_modifiy.tsv
0		file from terry to mia with attachment	files							AttachmentData_modifiy.tsv
0		files about conference with attachment	files							AttachmentData_modifiy.tsv
0		attachment doc documents	files							AttachmentData_modifiy.tsv
0		documents from jo this week with attachment	files							AttachmentData_modifiy.tsv
0		file about office work attachment	files							AttachmentData_modifiy.tsv
0		documents that has an attachment and is from gale	files							AttachmentData_modifiy.tsv
0		attachment documents from pipa	files							AttachmentData_modifiy.tsv
0		attachments from sudiana	files							AttachmentData_modifiy.tsv
0		locate document with data sweep attachment	files							AttachmentData_modifiy.tsv
0		new work schedule documents from hr with attachment from july	files							AttachmentData_modifiy.tsv
0		bring up files with mpp attachments	files							AttachmentData_modifiy.tsv
0		files with attachment for emi and stacey	files							AttachmentData_modifiy.tsv
0		document bout birthday on march 2nd with attachment	files							AttachmentData_modifiy.tsv
0		attachments from dj	files							AttachmentData_modifiy.tsv
0		find file attachments	files							AttachmentData_modifiy.tsv
0		file from sapna with multiple attachments	files							AttachmentData_modifiy.tsv
0		documents but only if they have an attachment	files							AttachmentData_modifiy.tsv
0		search for file with attachments	files							AttachmentData_modifiy.tsv
0		jacob files with attachment	files							AttachmentData_modifiy.tsv
0		attachments from marco	files							AttachmentData_modifiy.tsv
0		look for documents received from connor with a sheet attachment	files							AttachmentData_modifiy.tsv
0		attachments in file	files							AttachmentData_modifiy.tsv
0		files for march hiking trip with attachments	files							AttachmentData_modifiy.tsv
0		show document with csv attachments from marie	files							AttachmentData_modifiy.tsv
0		show all documents with attachments from january	files							AttachmentData_modifiy.tsv
0		vacation file with attachments between february and june	files							AttachmentData_modifiy.tsv
0		files about dogs on march 5th and 6th with an attachment	files							AttachmentData_modifiy.tsv
0		show me document from chad with attachments	files							AttachmentData_modifiy.tsv
0		view file with docs attachments sent to amanda	files							AttachmentData_modifiy.tsv
0		document from michele have attachments	files							AttachmentData_modifiy.tsv
0		he files from jose with attachments	files							AttachmentData_modifiy.tsv
0		show me most recent attachments sent by zachary james	files							AttachmentData_modifiy.tsv
0		attachment file from jake from last month	files							AttachmentData_modifiy.tsv
0		vssm was included on attachment	files							AttachmentData_modifiy.tsv
0		from gayatri with attachment	files							AttachmentData_modifiy.tsv
0		december files with vssx attachment	files							AttachmentData_modifiy.tsv
0		files received between september 1 and september 15 with attachments	files							AttachmentData_modifiy.tsv
0		tim with vstm attachments	files							AttachmentData_modifiy.tsv
0		document with attachments between january and march	files							AttachmentData_modifiy.tsv
0		file from rich with attachments	files							AttachmentData_modifiy.tsv
0		files sent between july 2015 and june 2016 from mary to edith with attachments about mr pamuke	files							AttachmentData_modifiy.tsv
0		look for purchase order attachments in file	files							AttachmentData_modifiy.tsv
0		documents from anna to bates about engagement with vsd attachments from june 2015	files							AttachmentData_modifiy.tsv
0		attachment from mary anne spreadsheet	files							AttachmentData_modifiy.tsv
0		georgettes documents from january with attachment	files							AttachmentData_modifiy.tsv
0		steve vsdx attachments	files							AttachmentData_modifiy.tsv
0		file with attachment between january 9 and january 16	files							AttachmentData_modifiy.tsv
0		jermaines files from last week with attachment	files							AttachmentData_modifiy.tsv
0		document from ana with attachments	files							AttachmentData_modifiy.tsv
0		files in which jonathan gave attachment	files							AttachmentData_modifiy.tsv
0		give me file with pptx attachments	files							AttachmentData_modifiy.tsv
0		organize mailbox to show file with attachments	files							AttachmentData_modifiy.tsv
0		i need to view documents from jay with attachment	files							AttachmentData_modifiy.tsv
0		powerpoint attachments from john	files							AttachmentData_modifiy.tsv
0		documents from greg to vanessa about teaching with attachment	files							AttachmentData_modifiy.tsv
0		open file from sarah containing attachment	files							AttachmentData_modifiy.tsv
0		google attachments from tim	files							AttachmentData_modifiy.tsv
0		attachment document from goku sheets	files							AttachmentData_modifiy.tsv
0		document regarding health issues with attachment	files							AttachmentData_modifiy.tsv
0		files from february with an attachment	files							AttachmentData_modifiy.tsv
0		files from greg to vanessa about teaching with attachment	files							AttachmentData_modifiy.tsv
0		pull up document with attachment	files							AttachmentData_modifiy.tsv
0		locate documents with attachments between december 3rd and december 12th	files							AttachmentData_modifiy.tsv
0		show me documents from documents with word	files							AttachmentData_modifiy.tsv
0		files from roman with attachment about musical	files							AttachmentData_modifiy.tsv
0		jasons document with attachment from last monday	files							AttachmentData_modifiy.tsv
0		attachments from past five weeks	files							AttachmentData_modifiy.tsv
0		office documents with attachment	files							AttachmentData_modifiy.tsv
0		stacey hot chocolate pastry sent to file csv attachment	files							AttachmentData_modifiy.tsv
0		file received from dana with attachments	files							AttachmentData_modifiy.tsv
0		documents about bears with attachment	files							AttachmentData_modifiy.tsv
0		document from john with vssx attachments	files							AttachmentData_modifiy.tsv
0		find all documents to reggie with any attachments	files							AttachmentData_modifiy.tsv
0		ppt attachment girls trip	files							AttachmentData_modifiy.tsv
0		documents from laura to mark with attachments	files							AttachmentData_modifiy.tsv
0		files from someone with attachment	files							AttachmentData_modifiy.tsv
0		halloween documents with attachment from sydney to luke	files							AttachmentData_modifiy.tsv
0		from john pdfs attachments	files							AttachmentData_modifiy.tsv
0		attachment with vss	files							AttachmentData_modifiy.tsv
0		i want to see files with attachments	files							AttachmentData_modifiy.tsv
0		show document that were sent with an attachment to mary	files							AttachmentData_modifiy.tsv
0		slides hasattachmentstrue	files							AttachmentData_modifiy.tsv
0		pdf attachment	files							AttachmentData_modifiy.tsv
0		file with attachments from january 1 through march 3	files							AttachmentData_modifiy.tsv
0		file dated in november with attachments	files							AttachmentData_modifiy.tsv
0		show me documents from documents with ics	files							AttachmentData_modifiy.tsv
0		documents from aria with attachments	files							AttachmentData_modifiy.tsv
0		document from idan with attachment	files							AttachmentData_modifiy.tsv
0		look up document from walter to vera with quarterly report attachment	files							AttachmentData_modifiy.tsv
0		documents with attachment on video	files							AttachmentData_modifiy.tsv
0		live well 365 document with attachment	files							AttachmentData_modifiy.tsv
0		file to lucas with attachment	files							AttachmentData_modifiy.tsv
0		company documents with attachment from june	files							AttachmentData_modifiy.tsv
0		documents with attachment on bears	files							AttachmentData_modifiy.tsv
0		attachments was sent my director though file	files							AttachmentData_modifiy.tsv
0		attachment in an file	files							AttachmentData_modifiy.tsv
0		files attachment with office party	files							AttachmentData_modifiy.tsv
0		locate file with data sweep attachment	files							AttachmentData_modifiy.tsv
0		documents with attachments from linda about work schedule	files							AttachmentData_modifiy.tsv
0		look in documents for compliance review attachments	files							AttachmentData_modifiy.tsv
0		files received between march 1 and march 15 with attachments	files							AttachmentData_modifiy.tsv
0		birthday documents with attachments between july and august 2018	files							AttachmentData_modifiy.tsv
0		files messages that have attachments	files							AttachmentData_modifiy.tsv
0		documents sent from ana to rigel 7005 booking group with attachments	files							AttachmentData_modifiy.tsv
0		monthly statement file received last month with attachments	files							AttachmentData_modifiy.tsv
0		file about big dig with attachment	files							AttachmentData_modifiy.tsv
0		funny cat tsv attachment in files	files							AttachmentData_modifiy.tsv
0		attachment to document from ben	files							AttachmentData_modifiy.tsv
0		files with attachment that relate to available job openings	files							AttachmentData_modifiy.tsv
0		from lia decks attachment	files							AttachmentData_modifiy.tsv
0		files from january through march that have attachments	files							AttachmentData_modifiy.tsv
0		search for files with attachments	files							AttachmentData_modifiy.tsv
0		documents with powerpoints attachments	files							AttachmentData_modifiy.tsv
0		file i sent that has an attachment	files							AttachmentData_modifiy.tsv
0		view june document with attachments	files							AttachmentData_modifiy.tsv
0		file with attachment between september and november about business	files							AttachmentData_modifiy.tsv
0		find word attachment	files							AttachmentData_modifiy.tsv
0		look for file with docs attachments	files							AttachmentData_modifiy.tsv
0		documents from bob to john with attachments last year	files							AttachmentData_modifiy.tsv
0		find documents for powerpoint attachments	files							AttachmentData_modifiy.tsv
0		from jessie attachment	files							AttachmentData_modifiy.tsv
0		document from jim including an attachment	files							AttachmentData_modifiy.tsv
0		files from robert with attachments	files							AttachmentData_modifiy.tsv
0		documents from saturday with attachment	files							AttachmentData_modifiy.tsv
0		documents about zoning law attachment	files							AttachmentData_modifiy.tsv
0		let me see lauras file that has pptx attachment	files							AttachmentData_modifiy.tsv
0		document in july with fireworks attachment	files							AttachmentData_modifiy.tsv
0		file to jimmy and nate with attachment	files							AttachmentData_modifiy.tsv
0		searching documents from janet containing mpt attachments	files							AttachmentData_modifiy.tsv
0		show me attachment pdfs with tim	files							AttachmentData_modifiy.tsv
0		document with surgeon update mpt attachment	files							AttachmentData_modifiy.tsv
0		vinces documents  to me on february 22 2019 with attachments	files							AttachmentData_modifiy.tsv
0		show me my files that have dog food attachments linked	files							AttachmentData_modifiy.tsv
0		jos document with attachments	files							AttachmentData_modifiy.tsv
0		documents from michael with attachment about work	files							AttachmentData_modifiy.tsv
0		documents received in january with insurance attachment	files							AttachmentData_modifiy.tsv
0		file that have credit card expense attachments	files							AttachmentData_modifiy.tsv
0		file from eka sofia with attachment	files							AttachmentData_modifiy.tsv
0		files about renovation project from michael with attachment	files							AttachmentData_modifiy.tsv
0		show document with mpp attachments from marie	files							AttachmentData_modifiy.tsv
0		sent to joe with pdf attachments	files							AttachmentData_modifiy.tsv
0		search for files with attachments about sales	files							AttachmentData_modifiy.tsv
0		files containing attachments	files							AttachmentData_modifiy.tsv
0		christophers documents from march with attachments	files							AttachmentData_modifiy.tsv
0		find me an documents from barb that included an attachment	files							AttachmentData_modifiy.tsv
0		only file s that have attachments	files							AttachmentData_modifiy.tsv
0		files sent from shwetambari recently with attachment	files							AttachmentData_modifiy.tsv
0		file about second amendment to mike adams with attachment	files							AttachmentData_modifiy.tsv
0		tennis document with attachment	files							AttachmentData_modifiy.tsv
0		slide sent attachments	files							AttachmentData_modifiy.tsv
0		file to stacy with attachment	files							AttachmentData_modifiy.tsv
0		msg attachments sent to jim	files							AttachmentData_modifiy.tsv
0		mb assignment file from gayatri with vsdm attachments	files							AttachmentData_modifiy.tsv
0		receive some attachment between 1 to 2 in afternoon	files							AttachmentData_modifiy.tsv
0		november documents with attachments	files							AttachmentData_modifiy.tsv
0		attachments file	files							AttachmentData_modifiy.tsv
0		files from colin with an attachment	files							AttachmentData_modifiy.tsv
0		document with attachment on music	files							AttachmentData_modifiy.tsv
0		documents from greg with attachment	files							AttachmentData_modifiy.tsv
0		document with xlsx attachment from april	files							AttachmentData_modifiy.tsv
0		show me connor attachments with onenote	files							AttachmentData_modifiy.tsv
0		april 2019 files with attachments	files							AttachmentData_modifiy.tsv
0		show me documents from sonia with vssx attachments	files							AttachmentData_modifiy.tsv
0		i want to see document with an attachment from cale	files							AttachmentData_modifiy.tsv
0		williams files with docs attachment	files							AttachmentData_modifiy.tsv
0		files with attachment on dancing	files							AttachmentData_modifiy.tsv
0		document with program attachment	files							AttachmentData_modifiy.tsv
0		files sent with an attachment	files							AttachmentData_modifiy.tsv
0		presentations attachments from last week	files							AttachmentData_modifiy.tsv
0		file sent to john with vssx attachment	files							AttachmentData_modifiy.tsv
0		mb assignment documents from gayatri with msg attachments	files							AttachmentData_modifiy.tsv
0		documents sent from anna three weeks ago with attachment	files							AttachmentData_modifiy.tsv
0		bring up document from chas shows an attachment	files							AttachmentData_modifiy.tsv
0		repair furnace diagram attachment document	files							AttachmentData_modifiy.tsv
0		document with vst attachment from jack	files							AttachmentData_modifiy.tsv
0		look at attachments in documents	files							AttachmentData_modifiy.tsv
0		find attachments in my documents	files							AttachmentData_modifiy.tsv
0		show my files with attachments	files							AttachmentData_modifiy.tsv
0		document containing vdw attachment	files							AttachmentData_modifiy.tsv
0		document having attachments from salva	files							AttachmentData_modifiy.tsv
0		attachment to juan	files							AttachmentData_modifiy.tsv
0		document with office attachment	files							AttachmentData_modifiy.tsv
0		i recive file attachments in july	files							AttachmentData_modifiy.tsv
0		files with attachment from june about music 323424rf fetf	files							AttachmentData_modifiy.tsv
0		vst was included on attachment	files							AttachmentData_modifiy.tsv
0		file to john has attachment	files							AttachmentData_modifiy.tsv
0		open files on visiting hospital with msg attachment	files							AttachmentData_modifiy.tsv
0		attachments that are in my file	files							AttachmentData_modifiy.tsv
0		jane document attachment	files							AttachmentData_modifiy.tsv
0		open house file with attachment	files							AttachmentData_modifiy.tsv
0		display all files with attachments	files							AttachmentData_modifiy.tsv
0		sent documents with attachments	files							AttachmentData_modifiy.tsv
0		files  that has attachment	files							AttachmentData_modifiy.tsv
0		show files with mpp attachment	files							AttachmentData_modifiy.tsv
0		file from ufcu with attachment mortgage statement	files							AttachmentData_modifiy.tsv
0		open house files with attachment	files							AttachmentData_modifiy.tsv
0		document with attachment	files							AttachmentData_modifiy.tsv
0		file about driving with attachment	files							AttachmentData_modifiy.tsv
