TurnNumber	PreviousTurnIntent	query	domain	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext	Source
0		files attachment from joseph	files							AttachmentData_modifiy.tsv
0		files attachment form msrobinson	files							AttachmentData_modifiy.tsv
0		file about wedding announcement with attachment	files							AttachmentData_modifiy.tsv
0		i want to see file attachments	files							AttachmentData_modifiy.tsv
0		file including football attachments	files							AttachmentData_modifiy.tsv
0		list out all files that have attachments on them	files							AttachmentData_modifiy.tsv
0		file from lijah to leah with pdf attachments	files							AttachmentData_modifiy.tsv
0		files received with attachments	files							AttachmentData_modifiy.tsv
0		attachments file from june 5	files							AttachmentData_modifiy.tsv
0		word attachment from january	files							AttachmentData_modifiy.tsv
0		files with database file attachment	files							AttachmentData_modifiy.tsv
0		recent files with attachments	files							AttachmentData_modifiy.tsv
0		file from sapna with multiple attachments	files							AttachmentData_modifiy.tsv
0		file with attachment inside	files							AttachmentData_modifiy.tsv
0		spreadsheet attachment girls trip	files							AttachmentData_modifiy.tsv
0		locate attachment in file	files							AttachmentData_modifiy.tsv
0		xlsx attachment from jim	files							AttachmentData_modifiy.tsv
0		attachment ppts from youngs	files							AttachmentData_modifiy.tsv
0		messages to ed with attachment	files							AttachmentData_modifiy.tsv
0		look up travel file that have an attachment	files							AttachmentData_modifiy.tsv
0		files from lizzie to sally re resignation with mpt attachment	files							AttachmentData_modifiy.tsv
0		file with frog powerpoint attachment	files							AttachmentData_modifiy.tsv
0		attachment with word	files							AttachmentData_modifiy.tsv
0		files with attachment from last two weeks	files							AttachmentData_modifiy.tsv
0		find vivs file with ics attachment	files							AttachmentData_modifiy.tsv
0		files from jon hamaker with pdfs attachments	files							AttachmentData_modifiy.tsv
0		doc was included on attachment	files							AttachmentData_modifiy.tsv
0		files with attachment from kennedy about vacation	files							AttachmentData_modifiy.tsv
0		onenote attachment	files							AttachmentData_modifiy.tsv
0		show me file with an attachment came in november	files							AttachmentData_modifiy.tsv
0		files from april with attachment	files							AttachmentData_modifiy.tsv
0		mail with attachment from sssjune about music birthdayd file with attachments between august and october	files							AttachmentData_modifiy.tsv
0		w9 worksheet attachment	files							AttachmentData_modifiy.tsv
0		file from greg with attachment	files							AttachmentData_modifiy.tsv
0		i want to see wes attachments with vst	files							AttachmentData_modifiy.tsv
0		show file containing attachments	files							AttachmentData_modifiy.tsv
0		file sent with an attachment	files							AttachmentData_modifiy.tsv
0		list out all file that have attachments on them	files							AttachmentData_modifiy.tsv
0		files from jim boyle with slides attachments	files							AttachmentData_modifiy.tsv
0		file with any attachments about art	files							AttachmentData_modifiy.tsv
0		from scott with attachment to olivia	files							AttachmentData_modifiy.tsv
0		attachment pizza from ina	files							AttachmentData_modifiy.tsv
0		boss sent me an attachment regarding work for tomorrow	files							AttachmentData_modifiy.tsv
0		files from rose to jack about ships with attachment	files							AttachmentData_modifiy.tsv
0		show wanda file attachments	files							AttachmentData_modifiy.tsv
0		to lia vsdm attachment	files							AttachmentData_modifiy.tsv
0		files sent from ana mendes 3 weeks ago with attachments	files							AttachmentData_modifiy.tsv
0		files messages from danny powers but only if they have attachments	files							AttachmentData_modifiy.tsv
0		onenote attachments in file	files							AttachmentData_modifiy.tsv
0		file from tristan with attachment	files							AttachmentData_modifiy.tsv
0		file from john to jane sent between march 1 and march 15 about birthday with attachment	files							AttachmentData_modifiy.tsv
0		file to john has attachment	files							AttachmentData_modifiy.tsv
0		give me files with tsv attachments	files							AttachmentData_modifiy.tsv
0		files with an attachment from last week	files							AttachmentData_modifiy.tsv
0		look for file with decks attachments	files							AttachmentData_modifiy.tsv
0		find my file with attachment	files							AttachmentData_modifiy.tsv
0		files with slides attachments	files							AttachmentData_modifiy.tsv
0		onenote attachment girls trip	files							AttachmentData_modifiy.tsv
0		file about concert tickets with attachment sent in december 2019	files							AttachmentData_modifiy.tsv
0		file containing music attachments	files							AttachmentData_modifiy.tsv
0		file from greg to ellen with attachment about tigers	files							AttachmentData_modifiy.tsv
0		from bates to anna with attachment	files							AttachmentData_modifiy.tsv
0		vssx hasattachmentstrue	files							AttachmentData_modifiy.tsv
0		file stan sent me with some attachments	files							AttachmentData_modifiy.tsv
0		files from malik with attachments last week	files							AttachmentData_modifiy.tsv
0		file from july with doc attachments	files							AttachmentData_modifiy.tsv
0		file with attachment about rb singers	files							AttachmentData_modifiy.tsv
0		file with attachment from jayson to anthon	files							AttachmentData_modifiy.tsv
0		search for any files from last week that had attachments	files							AttachmentData_modifiy.tsv
0		new work schedule attachments from may to june	files							AttachmentData_modifiy.tsv
0		show me my file that have dog food attachments linked	files							AttachmentData_modifiy.tsv
0		file from jim boyle with presentations attachments	files							AttachmentData_modifiy.tsv
0		view file with vst attachments	files							AttachmentData_modifiy.tsv
0		files about dogs on march 5th and 6th with an attachment	files							AttachmentData_modifiy.tsv
0		bring up file with tsv attachments	files							AttachmentData_modifiy.tsv
0		tim with sheet attachments	files							AttachmentData_modifiy.tsv
0		file from jayson with attachments about pop music	files							AttachmentData_modifiy.tsv
0		calendar attachment	files							AttachmentData_modifiy.tsv
0		spec attachments sent to jim	files							AttachmentData_modifiy.tsv
0		file from joe with sheets attachment	files							AttachmentData_modifiy.tsv
0		files sent to john with spreadsheet attachment	files							AttachmentData_modifiy.tsv
0		play files from allison with power point attachment	files							AttachmentData_modifiy.tsv
0		june email with attachment	files							AttachmentData_modifiy.tsv
0		file with attachment from last year	files							AttachmentData_modifiy.tsv
0		files with pdfs attachment from jack	files							AttachmentData_modifiy.tsv
0		give me file with vst attachments	files							AttachmentData_modifiy.tsv
0		february files attachments	files							AttachmentData_modifiy.tsv
0		attachments from january to febuary file	files							AttachmentData_modifiy.tsv
0		file from danny to keith with attachment	files							AttachmentData_modifiy.tsv
0		greg presentations attachment files	files							AttachmentData_modifiy.tsv
0		files correspondence with attachment	files							AttachmentData_modifiy.tsv
0		attachment files from goku doc	files							AttachmentData_modifiy.tsv
0		file to jake with attachment	files							AttachmentData_modifiy.tsv
0		look up file with employee review attachments	files							AttachmentData_modifiy.tsv
0		rosas file from january with attachments	files							AttachmentData_modifiy.tsv
0		attachments that are with an file	files							AttachmentData_modifiy.tsv
0		file with attachment received between august 3 and august 14	files							AttachmentData_modifiy.tsv
0		show last weeks attachments	files							AttachmentData_modifiy.tsv
0		give me all attachment files	files							AttachmentData_modifiy.tsv
0		ppt attachment in files	files							AttachmentData_modifiy.tsv
0		files received from december 1st to 10th with attachments	files							AttachmentData_modifiy.tsv
0		file that has an attachment and is from gale	files							AttachmentData_modifiy.tsv
0		jacob file with attachment	files							AttachmentData_modifiy.tsv
0		files from glenn to cherie with attachment from last month	files							AttachmentData_modifiy.tsv
0		email from supervisor with attachment	files							AttachmentData_modifiy.tsv
0		greg worksheet attachment file	files							AttachmentData_modifiy.tsv
0		file from tim with attachment	files							AttachmentData_modifiy.tsv
0		graduation file with attachment	files							AttachmentData_modifiy.tsv
0		work order files with attachments from may	files							AttachmentData_modifiy.tsv
0		show me files from jordan with onenote attachments	files							AttachmentData_modifiy.tsv
0		xlsx attachment to jason	files							AttachmentData_modifiy.tsv
0		help me find file from pat with attachment	files							AttachmentData_modifiy.tsv
0		onenote attachment to jack	files							AttachmentData_modifiy.tsv
0		play file from allison with spreadsheet attachment	files							AttachmentData_modifiy.tsv
0		from yeyi with attachment	files							AttachmentData_modifiy.tsv
0		all file from hue with attachments please	files							AttachmentData_modifiy.tsv
0		files from amy with attachments	files							AttachmentData_modifiy.tsv
0		view files with doc attachments sent to amanda	files							AttachmentData_modifiy.tsv
0		search for audit forms in my files attachments	files							AttachmentData_modifiy.tsv
0		files from boss with attachment	files							AttachmentData_modifiy.tsv
0		files from dapriy with attachments	files							AttachmentData_modifiy.tsv
0		file received with attachments from january 7th through january 26th	files							AttachmentData_modifiy.tsv
0		file from greg to vanessa about teaching with attachment	files							AttachmentData_modifiy.tsv
0		look at attachments in file	files							AttachmentData_modifiy.tsv
0		files from emma with attachments	files							AttachmentData_modifiy.tsv
0		file with attachment about biology	files							AttachmentData_modifiy.tsv
0		find vivs files with pdfs attachment	files							AttachmentData_modifiy.tsv
0		files from terry to mia with attachment	files							AttachmentData_modifiy.tsv
0		locate file with attachments between december 3rd and december 12th	files							AttachmentData_modifiy.tsv
0		tennis files with attachment	files							AttachmentData_modifiy.tsv
0		josh file from last night with some attachment	files							AttachmentData_modifiy.tsv
0		kevin files to dave with attachment	files							AttachmentData_modifiy.tsv
0		files from penny with dog sheet attachment from december	files							AttachmentData_modifiy.tsv
0		daisys file with attachment	files							AttachmentData_modifiy.tsv
0		attachments from rose	files							AttachmentData_modifiy.tsv
0		file from robert to cora re chamberlain visit with vst attachments july 2015 to august 2015	files							AttachmentData_modifiy.tsv
0		show me file from file with vstm	files							AttachmentData_modifiy.tsv
0		file with attachments from january 1 through march 3	files							AttachmentData_modifiy.tsv
0		look for files with attachments sent last week	files							AttachmentData_modifiy.tsv
0		look for purchase order attachments in file	files							AttachmentData_modifiy.tsv
0		file i sent to john with an attachment	files							AttachmentData_modifiy.tsv
0		find new file from allison with attachments	files							AttachmentData_modifiy.tsv
0		to dad with pdf attachment	files							AttachmentData_modifiy.tsv
0		stacey hot chocolate pastry sent to file decks attachment	files							AttachmentData_modifiy.tsv
0		files from yesterday with attachments	files							AttachmentData_modifiy.tsv
0		show me attachment ics with tim	files							AttachmentData_modifiy.tsv
0		file sent without attachment	files							AttachmentData_modifiy.tsv
0		file with presentation attachment from april	files							AttachmentData_modifiy.tsv
0		kristy with attachment words	files							AttachmentData_modifiy.tsv
0		find new files from steven with attachments	files							AttachmentData_modifiy.tsv
0		files to anna with attachments from may 2017 to may 2018	files							AttachmentData_modifiy.tsv
0		i need to see my files from tammy with photo attachments	files							AttachmentData_modifiy.tsv
0		unread files from ashok with attachments	files							AttachmentData_modifiy.tsv
0		ryan work worksheet attachment	files							AttachmentData_modifiy.tsv
0		file from jen with appliance attachment	files							AttachmentData_modifiy.tsv
0		files with attachments on monday	files							AttachmentData_modifiy.tsv
0		ics attachments from john	files							AttachmentData_modifiy.tsv
0		business file with attachment from sydney to luke	files							AttachmentData_modifiy.tsv
0		file with attachment sent by yong	files							AttachmentData_modifiy.tsv
0		window cleaning files with attachment	files							AttachmentData_modifiy.tsv
0		to jim attachment mpt	files							AttachmentData_modifiy.tsv
0		supply requests with attachments sent from may to june	files							AttachmentData_modifiy.tsv
0		file from march with attachment	files							AttachmentData_modifiy.tsv
0		give me files with ppt attachments	files							AttachmentData_modifiy.tsv
0		find onenotes budget review attachment sent to liam jones	files							AttachmentData_modifiy.tsv
0		stacey hot chocolate pastry sent to file worksheet attachment	files							AttachmentData_modifiy.tsv
0		view files with powerpoint attachments	files							AttachmentData_modifiy.tsv
0		files containing music attachments	files							AttachmentData_modifiy.tsv
0		show me file from jason with attachments	files							AttachmentData_modifiy.tsv
0		jos file with attachments	files							AttachmentData_modifiy.tsv
0		from greg with attachment	files							AttachmentData_modifiy.tsv
0		file with vsdm attachment in september	files							AttachmentData_modifiy.tsv
0		file with attachment mindflash	files							AttachmentData_modifiy.tsv
0		files from jen with appliance attachment	files							AttachmentData_modifiy.tsv
0		file sent from abraham jacob on 21st in january with attachments	files							AttachmentData_modifiy.tsv
0		filter files with attachments	files							AttachmentData_modifiy.tsv
0		lindas file with attachment	files							AttachmentData_modifiy.tsv
0		file regarding health issues with attachment	files							AttachmentData_modifiy.tsv
0		files with attachment included	files							AttachmentData_modifiy.tsv
0		files to cora about dresses with attachments	files							AttachmentData_modifiy.tsv
0		mias files with excels attachments	files							AttachmentData_modifiy.tsv
0		files in accounting with attachment	files							AttachmentData_modifiy.tsv
0		doctors files with xray attachment	files							AttachmentData_modifiy.tsv
0		whats latest attachment craig sent me	files							AttachmentData_modifiy.tsv
0		files from roger to cindy between may 7th and june 3rd about birthday with attachment	files							AttachmentData_modifiy.tsv
0		file to louis and frances from may and june that have attachments	files							AttachmentData_modifiy.tsv
0		files with attachments in my inbox	files							AttachmentData_modifiy.tsv
0		mail with attachment from sssjune about music birthdayd files with attachments between august and october	files							AttachmentData_modifiy.tsv
0		doc attachments sent to jim	files							AttachmentData_modifiy.tsv
0		file from aria with attachments	files							AttachmentData_modifiy.tsv
0		show all results in outbox with attachments	files							AttachmentData_modifiy.tsv
0		vsdm attachments in file	files							AttachmentData_modifiy.tsv
0		attachments in files work onenote	files							AttachmentData_modifiy.tsv
0		february 16th file with attachment	files							AttachmentData_modifiy.tsv
0		from liza attachment vsdm	files							AttachmentData_modifiy.tsv
0		files with attachment	files							AttachmentData_modifiy.tsv
0		files received containing attachment	files							AttachmentData_modifiy.tsv
0		word attachment to jason	files							AttachmentData_modifiy.tsv
0		file from sophie with attachment from august	files							AttachmentData_modifiy.tsv
0		attachment from bill	files							AttachmentData_modifiy.tsv
0		file from dwight kruger with vdw attachments	files							AttachmentData_modifiy.tsv
0		open file with attachments from mary	files							AttachmentData_modifiy.tsv
0		show files with diego send me last week with attachments in where town was on it	files							AttachmentData_modifiy.tsv
0		file with attachment about doctor appointments between june 10 and june 20 2018	files							AttachmentData_modifiy.tsv
0		file with surgeon update docx attachment	files							AttachmentData_modifiy.tsv
0		attachments from global payroll services	files							AttachmentData_modifiy.tsv
0		locate file about healthcare with attachment	files							AttachmentData_modifiy.tsv
0		files with attachment received between august 3 and august 14	files							AttachmentData_modifiy.tsv
0		file attachment from jacqueline	files							AttachmentData_modifiy.tsv
0		file from october that have attachments	files							AttachmentData_modifiy.tsv
0		file attachment on music	files							AttachmentData_modifiy.tsv
0		last week file with attachment	files							AttachmentData_modifiy.tsv
0		which file contain ppt attachments	files							AttachmentData_modifiy.tsv
0		which files contain word attachments	files							AttachmentData_modifiy.tsv
0		from mithila all attachments	files							AttachmentData_modifiy.tsv
0		file with attachment from august 3rd	files							AttachmentData_modifiy.tsv
0		attachments from phil	files							AttachmentData_modifiy.tsv
0		i need to see file from john with vcs attachments	files							AttachmentData_modifiy.tsv
0		files that include attachments	files							AttachmentData_modifiy.tsv
0		attachment vssx from youngs	files							AttachmentData_modifiy.tsv
0		attachments in files vstx	files							AttachmentData_modifiy.tsv
0		from roger with attachment	files							AttachmentData_modifiy.tsv
0		file from robert with attachments from june 2015 to july 2016	files							AttachmentData_modifiy.tsv
0		vacation planning files from tori with attachments sent from last month	files							AttachmentData_modifiy.tsv
0		funny jokes file from george which contains attachment	files							AttachmentData_modifiy.tsv
0		peter with attachment excel	files							AttachmentData_modifiy.tsv
0		words was included on attachment	files							AttachmentData_modifiy.tsv
0		message from april 5th with resume attachment	files							AttachmentData_modifiy.tsv
0		files from professor with attachment	files							AttachmentData_modifiy.tsv
0		ppts attachment from goku	files							AttachmentData_modifiy.tsv
0		dementia attachment	files							AttachmentData_modifiy.tsv
0		to sarach attachments	files							AttachmentData_modifiy.tsv
0		yesterday he sent me an file about ppts attachments on dogs	files							AttachmentData_modifiy.tsv
0		doctors file with xray attachment	files							AttachmentData_modifiy.tsv
0		show me file with attachments from may	files							AttachmentData_modifiy.tsv
0		attachment documents angelina	files							AttachmentData_modifiy.tsv
0		file to jimmy and nate with attachment	files							AttachmentData_modifiy.tsv
0		from darlene vsd attachment	files							AttachmentData_modifiy.tsv
0		find jims files attachment	files							AttachmentData_modifiy.tsv
0		files with onenote attachments	files							AttachmentData_modifiy.tsv
0		file from jim boyle with docx attachments	files							AttachmentData_modifiy.tsv
0		to gina with attachment msg	files							AttachmentData_modifiy.tsv
0		find files from tony with attachment	files							AttachmentData_modifiy.tsv
0		let me see file with vss attachments	files							AttachmentData_modifiy.tsv
0		files with attachments between january and march	files							AttachmentData_modifiy.tsv
0		files containing png attachment	files							AttachmentData_modifiy.tsv
0		funny cat excel attachment in file	files							AttachmentData_modifiy.tsv
0		files to bill from katanga with attachment	files							AttachmentData_modifiy.tsv
0		lindas files from september with attachments	files							AttachmentData_modifiy.tsv
0		files received between september 1 and september 15 with attachments	files							AttachmentData_modifiy.tsv
0		to jim attachment excel	files							AttachmentData_modifiy.tsv
0		emails dated in november with attachments	files							AttachmentData_modifiy.tsv
0		files with attachments from david	files							AttachmentData_modifiy.tsv
0		find yesterday file with attachment	files							AttachmentData_modifiy.tsv
0		file from john with attachment from april	files							AttachmentData_modifiy.tsv
0		files without attachments	files							AttachmentData_modifiy.tsv
0		attachment from jim	files							AttachmentData_modifiy.tsv
0		vsdm attachment to jack	files							AttachmentData_modifiy.tsv
0		search for files with attachments about sales	files							AttachmentData_modifiy.tsv
0		search for all file with vst attachments	files							AttachmentData_modifiy.tsv
0		files from jim boyle with slide attachments	files							AttachmentData_modifiy.tsv
0		he files from jose with attachments	files							AttachmentData_modifiy.tsv
0		i want to see wes attachments with onenote	files							AttachmentData_modifiy.tsv
0		from lia mpt attachment	files							AttachmentData_modifiy.tsv
0		file from joe workbook attachment	files							AttachmentData_modifiy.tsv
0		files with slide attachment	files							AttachmentData_modifiy.tsv
0		files that has attachment sent yesterday about weather	files							AttachmentData_modifiy.tsv
0		show me new files from allison with attachments	files							AttachmentData_modifiy.tsv
0		file containing new edition blueprint attachment sent from jed	files							AttachmentData_modifiy.tsv
0		attachments that are added to an files	files							AttachmentData_modifiy.tsv
0		files from lijah to leah with vsd attachments	files							AttachmentData_modifiy.tsv
0		message from lucy with radio station list attachment	files							AttachmentData_modifiy.tsv
0		give me file with ppts attachments	files							AttachmentData_modifiy.tsv
0		riley work schedule attachment	files							AttachmentData_modifiy.tsv
0		locate and open attachments from my file last august	files							AttachmentData_modifiy.tsv
0		files sent from ana mendes with attachments from three weeks ago	files							AttachmentData_modifiy.tsv
0		files with vssx attachment from jack	files							AttachmentData_modifiy.tsv
0		file with attachment from april	files							AttachmentData_modifiy.tsv
0		file that has powerpoints attachments	files							AttachmentData_modifiy.tsv
0		files attachments to lucille	files							AttachmentData_modifiy.tsv
0		file from mark to ned with attachments	files							AttachmentData_modifiy.tsv
0		karas files containing thank you note attachment	files							AttachmentData_modifiy.tsv
0		file messages from danny powers but only if they have attachments	files							AttachmentData_modifiy.tsv
0		files with flooring attachment	files							AttachmentData_modifiy.tsv
0		file with attachments about contract	files							AttachmentData_modifiy.tsv
0		attachment vsdx files	files							AttachmentData_modifiy.tsv
0		file from robert with attachments	files							AttachmentData_modifiy.tsv
0		file with attachments from linda about work schedule	files							AttachmentData_modifiy.tsv
0		file with attachment on ice chests	files							AttachmentData_modifiy.tsv
0		could you show me files that have an xls attachment	files							AttachmentData_modifiy.tsv
0		files work photo documents with attachment	files							AttachmentData_modifiy.tsv
0		bring up all files that have an attachment	files							AttachmentData_modifiy.tsv
0		tax form file with vstm attachment	files							AttachmentData_modifiy.tsv
0		i need to view file about accidents with attachment	files							AttachmentData_modifiy.tsv
0		file from john with tsv attachments	files							AttachmentData_modifiy.tsv
0		files from doctor sofia with attachment about health between january and march	files							AttachmentData_modifiy.tsv
0		could you show me file from amy containing an attachment	files							AttachmentData_modifiy.tsv
0		file from anna to bates about engagement with docs attachments from june 2015	files							AttachmentData_modifiy.tsv
0		files attachment from colin	files							AttachmentData_modifiy.tsv
0		mortgage service files from mary with attachments	files							AttachmentData_modifiy.tsv
0		attachments from febrauary	files							AttachmentData_modifiy.tsv
0		file from bob to john with attachments last year	files							AttachmentData_modifiy.tsv
0		find file with call transcript attachment from kelly	files							AttachmentData_modifiy.tsv
0		file with excels attachment from jack	files							AttachmentData_modifiy.tsv
0		files from lisa to oliver about phone service with attachments	files							AttachmentData_modifiy.tsv
0		locate attachment in files	files							AttachmentData_modifiy.tsv
0		i need to see files from john with workbook attachments	files							AttachmentData_modifiy.tsv
0		last weeks file with attachments on project update	files							AttachmentData_modifiy.tsv
0		only files s that have attachments	files							AttachmentData_modifiy.tsv
0		files from trisha with attachment from last week	files							AttachmentData_modifiy.tsv
0		file on physics with attachment from august	files							AttachmentData_modifiy.tsv
0		attachments from july 2019	files							AttachmentData_modifiy.tsv
0		yesterday he sent me an file about power point attachments on dogs	files							AttachmentData_modifiy.tsv
0		attachment file from goku presentation	files							AttachmentData_modifiy.tsv
0		from kelly with attachment	files							AttachmentData_modifiy.tsv
0		file about conference with attachment	files							AttachmentData_modifiy.tsv
0		file from joe with attachments	files							AttachmentData_modifiy.tsv
0		mias files with vsdm attachments	files							AttachmentData_modifiy.tsv
0		nutrition info attachment files	files							AttachmentData_modifiy.tsv
0		files with attachments dated november 2019	files							AttachmentData_modifiy.tsv
0		files from penny with attachments	files							AttachmentData_modifiy.tsv
0		file with attachments between january and march	files							AttachmentData_modifiy.tsv
0		searching files from janet containing vdw attachments	files							AttachmentData_modifiy.tsv
0		file from dapriy with attachments	files							AttachmentData_modifiy.tsv
0		file from alex with attachment	files							AttachmentData_modifiy.tsv
0		files that has attachments	files							AttachmentData_modifiy.tsv
0		attachments from september	files							AttachmentData_modifiy.tsv
0		files with attachment about rb singers	files							AttachmentData_modifiy.tsv
0		jim with onenotes attachment	files							AttachmentData_modifiy.tsv
0		jim files with attachment	files							AttachmentData_modifiy.tsv
0		josh with attachment documents	files							AttachmentData_modifiy.tsv
0		find files to meghan with an attachment	files							AttachmentData_modifiy.tsv
0		show me any attachments in my file	files							AttachmentData_modifiy.tsv
0		steve forwarded attachment to john	files							AttachmentData_modifiy.tsv
0		files from tristan with attachment	files							AttachmentData_modifiy.tsv
0		files on physics with attachment from august	files							AttachmentData_modifiy.tsv
0		file from anna to bates about engagement with png attachments from june 2015	files							AttachmentData_modifiy.tsv
0		file attachments to lucille	files							AttachmentData_modifiy.tsv
0		files with attachment sent second week of march	files							AttachmentData_modifiy.tsv
0		show my file with attachments	files							AttachmentData_modifiy.tsv
0		to dad with sheet attachment	files							AttachmentData_modifiy.tsv
0		files with attachment to jessica	files							AttachmentData_modifiy.tsv
0		file from january to don with attachment spreadsheet	files							AttachmentData_modifiy.tsv
0		file i sent to vanessa with attachment	files							AttachmentData_modifiy.tsv
0		files from steven with attachments	files							AttachmentData_modifiy.tsv
0		i need to view files from jay with attachment	files							AttachmentData_modifiy.tsv
0		all files with schedule attachments	files							AttachmentData_modifiy.tsv
0		file from may with music work attachment	files							AttachmentData_modifiy.tsv
0		files attachment from mark	files							AttachmentData_modifiy.tsv
0		find file with attachments	files							AttachmentData_modifiy.tsv
0		search for attachments in yesterdays files	files							AttachmentData_modifiy.tsv
0		files with attachments about contract	files							AttachmentData_modifiy.tsv
0		look for files from connie with a worksheet attachment	files							AttachmentData_modifiy.tsv
0		file with an attachment from last week	files							AttachmentData_modifiy.tsv
0		tsv attachment to jason	files							AttachmentData_modifiy.tsv
0		attachments received in june	files							AttachmentData_modifiy.tsv
0		look up travel files that have an attachment	files							AttachmentData_modifiy.tsv
0		file with presentations attachment from april	files							AttachmentData_modifiy.tsv
0		search for files sent to todd that contain decks attachments	files							AttachmentData_modifiy.tsv
0		find files from madeline with an attachment	files							AttachmentData_modifiy.tsv
0		sundays file with attachment on park spreadsheets	files							AttachmentData_modifiy.tsv
0		file from march with attachments	files							AttachmentData_modifiy.tsv
0		look for mpt attachments	files							AttachmentData_modifiy.tsv
0		josh with attachment vdw	files							AttachmentData_modifiy.tsv
0		find files from jennifer containing attachment	files							AttachmentData_modifiy.tsv
0		file with attachments re conference sent from march 2019 to july 2019	files							AttachmentData_modifiy.tsv
0		school calendar attachment file	files							AttachmentData_modifiy.tsv
0		i need to view files from janel with an attachment in it	files							AttachmentData_modifiy.tsv
0		files received from sylvia with attachment	files							AttachmentData_modifiy.tsv
0		messages from joanne last week with attachments	files							AttachmentData_modifiy.tsv
0		files power point with attachment	files							AttachmentData_modifiy.tsv
0		daisys files with attachment	files							AttachmentData_modifiy.tsv
0		file containing vss attachment	files							AttachmentData_modifiy.tsv
0		find binary vsd in todays files attachments	files							AttachmentData_modifiy.tsv
0		car purchase file with attachments between december 1st and 3rd	files							AttachmentData_modifiy.tsv
0		show any file that have an attachment	files							AttachmentData_modifiy.tsv
0		from yeyi with attachment last march	files							AttachmentData_modifiy.tsv
0		files from john with attachment about dogs from june	files							AttachmentData_modifiy.tsv
0		show me files from files with mpt	files							AttachmentData_modifiy.tsv
0		vstx attachments files	files							AttachmentData_modifiy.tsv
0		mpp attachments from john	files							AttachmentData_modifiy.tsv
0		attachment presentations angelina	files							AttachmentData_modifiy.tsv
0		files with attachments about christmas	files							AttachmentData_modifiy.tsv
0		file with attachment from nicole between july and august	files							AttachmentData_modifiy.tsv
0		slides attachment from goku	files							AttachmentData_modifiy.tsv
0		files with attachments received between may 5 2019 and may 20 2019	files							AttachmentData_modifiy.tsv
0		file with surgeon update sheet attachment	files							AttachmentData_modifiy.tsv
0		attachment from may 20 to june 28 about mortgage	files							AttachmentData_modifiy.tsv
0		attachments from boss bill	files							AttachmentData_modifiy.tsv
0		attachments in file work docs	files							AttachmentData_modifiy.tsv
0		attachment ppts angelina	files							AttachmentData_modifiy.tsv
0		from liza attachment vst	files							AttachmentData_modifiy.tsv
0		attachments that are in my file messages	files							AttachmentData_modifiy.tsv
0		to steve attachments	files							AttachmentData_modifiy.tsv
0		view files from jerry with onenote attachment	files							AttachmentData_modifiy.tsv
0		im looking for files with an attachment	files							AttachmentData_modifiy.tsv
0		april file with doc attachment	files							AttachmentData_modifiy.tsv
0		messages with attachments	files							AttachmentData_modifiy.tsv
0		file with attachment tsv	files							AttachmentData_modifiy.tsv
0		attachment sent pdf	files							AttachmentData_modifiy.tsv
0		file about renovation project from michael with attachment	files							AttachmentData_modifiy.tsv
0		find attachments in files	files							AttachmentData_modifiy.tsv
0		word attachments from joshua	files							AttachmentData_modifiy.tsv
0		csv was included on attachment	files							AttachmentData_modifiy.tsv
0		file to sharon with attachment re pigs	files							AttachmentData_modifiy.tsv
0		file from last year with attachment from cindy	files							AttachmentData_modifiy.tsv
0		files from ellen with attachments about birthday party	files							AttachmentData_modifiy.tsv
0		slide attachments in file from january	files							AttachmentData_modifiy.tsv
0		tax form file with spec attachment	files							AttachmentData_modifiy.tsv
0		show file from andrew with vsd attachments	files							AttachmentData_modifiy.tsv
0		im looking for file that barb sent me that included attachment	files							AttachmentData_modifiy.tsv
0		view file from jerry with pdfs attachment	files							AttachmentData_modifiy.tsv
0		home goods attachment receipt	files							AttachmentData_modifiy.tsv
0		files with decks attachments	files							AttachmentData_modifiy.tsv
0		files from colin with an attachment	files							AttachmentData_modifiy.tsv
0		find file from jennifer containing attachment	files							AttachmentData_modifiy.tsv
0		mikes files from december with attachment	files							AttachmentData_modifiy.tsv
0		walmart file with attachments from sally from may 2019 to february 2020	files							AttachmentData_modifiy.tsv
0		i need file with attachments received last week	files							AttachmentData_modifiy.tsv
0		file with attachment from crisco	files							AttachmentData_modifiy.tsv
0		files containing attachment	files							AttachmentData_modifiy.tsv
0		attachments included with files	files							AttachmentData_modifiy.tsv
0		attachment was not included on files	files							AttachmentData_modifiy.tsv
0		attachment workbook angelina	files							AttachmentData_modifiy.tsv
0		file with attachment on video	files							AttachmentData_modifiy.tsv
0		file attachment from steve to jackie	files							AttachmentData_modifiy.tsv
0		to dad with vstm attachment	files							AttachmentData_modifiy.tsv
0		show me files from files with spreadsheets	files							AttachmentData_modifiy.tsv
0		file with vssx attachments from february	files							AttachmentData_modifiy.tsv
0		file to elvira from october with attachment	files							AttachmentData_modifiy.tsv
0		weekly digest with attachment	files							AttachmentData_modifiy.tsv
0		from lia workbook attachment	files							AttachmentData_modifiy.tsv
0		files from mom with attachments	files							AttachmentData_modifiy.tsv
0		attachments file	files							AttachmentData_modifiy.tsv
0		file with attachment from last june	files							AttachmentData_modifiy.tsv
0		files with attachment mindflash	files							AttachmentData_modifiy.tsv
0		jasons files with attachment from last monday	files							AttachmentData_modifiy.tsv
0		file with attachments from january 2014 to december 2014 about sales reports	files							AttachmentData_modifiy.tsv
