ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency	Date
e7788adb89b24cbfad37682331169238	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
e79124c6088d425da2a75638a8cd5c32	0		user	Search for Cortana.	TEAMS	teamspace_search	Search for <teamspace_searchkeyword>Cortana</teamspace_searchkeyword>.	[]		1	April
e79295ad99e54876a94987a740d1c0cd245	0		user	Send a message to my next meeting getting morning.	COMMUNICATION	send_text_meeting	Send a message to my <order_ref>next</order_ref> meeting <message>getting morning</message>.	[]		1	April
e7df4b8c64c7428b8d26d675e925ac64	0		user	Call Ronak.	COMMUNICATION	make_call	Call <contact_name>Ronak</contact_name>.	[]		1	April
e804802ad5ef4f3e999c03231fe13a79	0		user	Open marketing 2030 spreadsheet.	TEAMS	file_open	Open <file_title>marketing 2030</file_title> <file_filetype>spreadsheet</file_filetype>.	[]		1	April
e8205ad93e5e4b29bb504b5db5a422c1	0		user	Call Oz.	COMMUNICATION	make_call	Call <contact_name>Oz</contact_name>.	[]		1	April
e91ecc1962524f2aa660334770468503	0		user	Join next meeting.	CALENDAR	connect_to_meeting	Join <start_time>next</start_time> meeting.	[]		1	April
e950ac069fa14103ac1cd9954d894671	0		user	Call Sushma.	COMMUNICATION	make_call	Call <contact_name>Sushma</contact_name>.	[]		1	April
e95a1224d1344b559c91997d864403b2	0		user	Send message to Adi.	COMMUNICATION	send_text	Send message to <contact_name>ADI</contact_name>.	[]		1	April
e9ac8310464f466da225208c71ab1158	0		user	Send a message to Tom Nof how are you doing.	COMMUNICATION	send_text	Send a message to <contact_name>Tom Nof</contact_name> <message>how are you doing</message>.	[]		1	April
e9af14348f4e4a2e98472e27fac9b396251	0		user	Join my join my meeting.	CALENDAR	connect_to_meeting	Join my join my meeting.	[]		1	April
e9b33dddcf6a4d149a1051cdb42721f9	0		user	Cancel my 2 PM meeting.	CALENDAR	delete_calendar_entry	Cancel my <start_time>2 PM</start_time> meeting.	[]		1	April
e9c73c4cb78c4ff2b6290c90250951d9	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
e9d7c3be048a4d938a630b45fc8779b0	0		user	Call Lea.	COMMUNICATION	make_call	Call <contact_name>Lea</contact_name>.	[]		1	April
ea2341cbeeda4aae9f1d2ffeb942af6c	0		user	Call 054-621-2567.	COMMUNICATION	make_call	Call <phone_number>054-621-2567</phone_number>.	[]		1	April
ea4a9501077e41bc9963d6f9c1fb7b31	0		user	Call Jim sure.	COMMUNICATION	make_call	Call <contact_name>Jim</contact_name> sure.	[]		1	April
ea65ef542e1d4bd7b29047513533a27f	0		user	Tell me about send a message to Idan.	WEB	web_not_judged	Tell me about send a message to Idan.	[]		1	April
ea8a9dfbd4ac4dd9b563adfb04ae3aa2	0		user	open file specs	TEAMS	file_open	open file <file_title>specs</file_title>	[]		1	April
eae5ed0130964d8bb383aca0c227c777	0		user	Share file skills with Jay.	TEAMS	file_share	Share file <file_title>skills</file_title> with <teamsuser_contactname>Jay</teamsuser_contactname>.	[]		1	April
eb09c1216a1c4af08616d412d84e93a6	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	April
eb151cd1535f41a0909acb5c50d4fa4b	0		user	List my meetings.	CALENDAR	find_calendar_entry	List my meetings.	[]		1	April
eb23a6aa290745f39d8f087119b23a49256	0		user	Open settings.	ONDEVICE	open_setting	Open settings.	[]		1	April
eb44527312044a5081953df587ad34cd	0		user	Send a message to John.	COMMUNICATION	send_text	Send a message to <contact_name>John</contact_name>.	[]		1	April
eb6e206d1b444b438790c8454e88703d	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	April
ec07e593c89d4f0691c1c6630db704ea	0		user	Send send message to Eyal Badash.	COMMUNICATION	send_text	Send send message to <contact_name>Eyal Badash</contact_name>.	[]		1	April
ec08aec557094654bc52334c74414742	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	April
ec328c6db2e748b1b4557427a7979133	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	April
ec3bed0ce7284198b69ad31d122d65c5	0		user	Tebenna message.	WEB	web_not_judged	Tebenna message.	[]		1	April
ec4647fea0f145658c0c4ad358dc3cac	0		user	Open query set file.	TEAMS	file_open	Open <file_title>query set</file_title> file.	[]		1	April
ec48307e0d5144e5a0ccd05fff87c467258	0		user	Open file.	TEAMS	file_open	Open file.	[]		1	April
ec49cd3e55e64167a14aa68826c3b61b	0		user	Do I have any meeting with Emily?	CALENDAR	find_calendar_entry	Do I have any meeting with <contact_name>Emily</contact_name>?	[]		1	April
ecf47011779142adacde25288754f2e2	0		user	Cancel my meeting with Jingru Xu.	CALENDAR	delete_calendar_entry	Cancel my meeting with <contact_name>Jingru Xu</contact_name>.	[]		1	April
ed241b7f8c644b0285a36bf29958286f	0		user	Open our work in Sunnyvale document.	TEAMS	file_open	Open <file_title>our work in Sunnyvale</file_title> document.	[]		1	April
ee9b0997a45f4e648de59f88b569e036	0		user	Open world of colors document.	TEAMS	file_open	Open <file_title>world of colors</file_title> document.	[]		1	April
eef566de7db4430ea6b00a8e942d891e	0		user	Go to slide 20.	TEAMS	goto_slide	Go to slide <slide_number>20</slide_number>.	[]		1	April
ef16ed0c27eb4e959228340be8cb6734	0		user	Open handover document.	TEAMS	file_open	Open <file_title>handover</file_title> document.	[]		1	April
ef7944a105574636a570b48a5142e44e	0		user	Call Andrew shuman.	COMMUNICATION	make_call	Call <contact_name>Andrew shuman</contact_name>.	[]		1	April
ef7c056e6a50450daa2a66771602012a	0		user	Open file specs.	TEAMS	file_open	Open file <file_title>specs</file_title>.	[]		1	April
efad8285f42c43ab88afc9096e4fac14	0		user	Open the files.	TEAMS	file_open	Open the files.	[]		1	April
effc0205f7d141e49fdc8f24a18d49a0	0		user	Cancel my meeting with Rose.	CALENDAR	delete_calendar_entry	Cancel my meeting with <contact_name>Rose</contact_name>.	[]		1	April
f0189a9ff0a84321bb720609735ca417	0		user	Message my 10 AM meeting.	COMMUNICATION	send_text_meeting	Message my <time>10 AM</time> meeting.	[]		1	April
f04d927574c34f34808285bcc4b74cc8	0		user	Call.	COMMUNICATION	make_call	Call.	[]		1	April
f0cfb8b09aad4eef80942e104b9c7816	0		user	Do I have any meeting with angry tomorrow?	CALENDAR	find_calendar_entry	Do I have <quantifier>any</quantifier> meeting with <contact_name>angry</contact_name> <start_date>tomorrow</start_date>?	[]		1	April
f0f9d39b66d742d2b6462647407a8387	0		user	Open settings.	ONDEVICE	open_setting	Open settings.	[]		1	April
f125f1148f35487db5ff0c50647c3d81260	0		user	Open team team.	TEAMS	teamspace_navigate	Open <teamspace_team>team</teamspace_team> team.	[]		1	April
f1cc37b5b1e24eda9b34011c617dfd91	0		user	Connect to my next meeting.	CALENDAR	connect_to_meeting	Connect to my <start_time>next</start_time> meeting.	[]		1	April
f1ea9a18af454305977d7c9891250b2f	0		user	What's my next meetings?	CALENDAR	find_calendar_entry	What's my <start_time>next</start_time> meetings?	[]		1	April
f239999ef88a4183b5cabca25943e1af	0		user	My next meeting.	CALENDAR	find_calendar_entry	my <start_time>next</start_time> meeting	[]		1	April
f2fb5e2bde8f4654826b581db82548f2	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
f301400cf8b64b7c9980fe61e9823b1c	0		user	open calendar	ONDEVICE	open_application	Open <app_name>calendar</app_name>.	[]		1	April
f30c52fdb32547aea702455d28bb7707	0		user	Call 1-801-556-1797.	COMMUNICATION	make_call	Call <phone_number>1-801-556-1797</phone_number>.	[]		1	April
f3147bb206d34c60a98c64c90a21f3be	0		user	Call query something.	WEB	web_not_judged	Call query something.	[]		1	April
f33eb11c5c4b453eb9b2fc634ff291b2	0		user	Show my files.	TEAMS	file_navigate	Show my files.	[]		1	April
f366e76256c649ed93beffeceba20a9a	0		user	Send a message to tamping.	COMMUNICATION	send_text	Send a message to <contact_name>tamping</contact_name>.	[]		1	April
f36e06aa525d41c0bc6a19e1dbfc95bb	0		user	Go to jasons organization.	TEAMS	teamsuser_checkorg	Go to <teamsuser_contactname>jasons</teamsuser_contactname> organization.	[]		1	April
f3b266146c03446fa14f7cc310b900cb	0		user	Call 4253267 84.	COMMUNICATION	make_call	Call <phone_number>4253267 84</phone_number>.	[]		1	April
f3e9d005636c4d30a8ca5f6abc3d57b3	0		user	Pull up my 5 o'clock meeting.	CALENDAR	find_calendar_entry	Pull up my <start_time>5</start_time> o'clock meeting.	[]		1	April
f4e9afd42b5745888f93ac9c6c7bdbb8	0		user	Add +1469272753993 to the meeting.	COMMUNICATION	add_to_call	Add +<phone_number>1469272753993</phone_number> to the meeting.	[]		1	April
f54eea7618b14101902cfdaeacb300f3	0		user	Check check my calendar.	CALENDAR	find_calendar_entry	Check check my calendar.	[]		1	April
f5fcd58f60f743159dbea363ae624a20	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	April
f630211895064d8fa8618e3a1ac5bbb1	0		user	Go to slide zero.	TEAMS	goto_slide	Go to slide <slide_number>zero</slide_number>.	[]		1	April
f639683d332c4d9481c2a2887c4e6d19	0		user	Send a message to Joshua Robson.	COMMUNICATION	send_text	Send a message to <contact_name>Joshua Robson</contact_name>.	[]		1	April
f6461c1f6212435a8f869f3d176276a4	0		user	Join my meeting.	CALENDAR	connect_to_meeting	Join my meeting.	[]		1	April
f674afb55916410fa09c4010a4f2a710	0		user	Call Moshe.	COMMUNICATION	make_call	Call <contact_name>Moshe</contact_name>.	[]		1	April
f70a4376300941a8b9e291c9527fe61d	0		user	Send a message to test meeting.	COMMUNICATION	send_text_meeting	Send a message to <meeting_title>test</meeting_title> meeting.	[]		1	April
f7119528891a401e938fd75e42d02785	0		user	Send a file.	TEAMS	file_share	Send a file.	[]		1	April
f71638c4b7ce4bc1a68607a5e4000edb	0		user	Call Moshe.	COMMUNICATION	make_call	Call <contact_name>Moshe</contact_name>.	[]		1	April
f7fbc9b04dcf4c0fb9c3bd3e2beeb78f	0		user	Call Carter.	COMMUNICATION	make_call	Call <contact_name>Carter</contact_name>.	[]		1	April
f8194ccc3fab4465b8b37deca4793c90	0		user	Join my meeting.	CALENDAR	connect_to_meeting	Join my meeting.	[]		1	April
f8caa7c63c7d4ee78fddaa28f03138f8	0		user	Call Gal.	COMMUNICATION	make_call	Call <contact_name>Gal</contact_name>.	[]		1	April
f90000c08810455baa755d9a52b02702	0		user	Add CJ to the call.	COMMUNICATION	add_to_call	add <contact_name>cj</contact_name> to the call	[]		1	April
f9143f19c0b64563aa99ce5bbd5abc7b	0		user	Message everyone on my next meeting I'm going to be late.	COMMUNICATION	send_text_meeting	Message everyone on my <order_ref>next</order_ref> meeting <message>I'm going to be late</message>.	[]		1	April
f929ea563a3348eab44f5dbc1ef8f1bf265	0		user	Do I have a text message?	COMMUNICATION	query_message	Do I have a text message?	[]		1	April
f929ea563a3348eab44f5dbc1ef8f1bf266	0		user	Do I have a text message?	COMMUNICATION	query_message	Do I have a text message?	[]		1	April
f95928ef2edd4ec19926f72983e3dccb	0		user	Cancel.	COMMON	common_not_judged	Cancel.	[]		1	April
f95fd7bc24024c1094d6a5724b4eeb5d	0		user	Help.	TEAMS	teamspace_help	Help.	[]		1	April
f96237e75ddc4231ab044c7ae069764b	0		user	Go to jasons organizacion.	TEAMS	teamsuser_checkorg	Go to <teamsuser_contactname>jasons</teamsuser_contactname> organizacion.	[]		1	April
f9a33d3c705a47e0a5b99f3e60d87ecd	0		user	Open calendar.	ONDEVICE	open_application	Open <app_name>calendar</app_name>.	[]		1	April
f9b87987c5284e799ee3fad5081986eb268	0		user	Call Eddie.	COMMUNICATION	make_call	call <contact_name>eddie</contact_name>	[]		1	April
f9bd4ef27f3b45e9b4808066b43d1745	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	April
f9d364661d504f599f7ff614490731cc	0		user	Call E one.	COMMUNICATION	make_call	Call <contact_name>E one</contact_name>.	[]		1	April
fa0e186032df42198f17aee306b06121	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	April
fb2ed5a8856049fb9df73ad057a03e18	0		user	Join meeting.	CALENDAR	connect_to_meeting	Join meeting.	[]		1	April
fb309f493663494abb8265d0c348516b	0		user	Go to Lil organization.	TEAMS	teamsuser_checkorg	Go to <teamsuser_contactname>Lil</teamsuser_contactname> organization.	[]		1	April
fb653e519e164596aceb48bab9d5bdbf	0		user	Go to slide one.	TEAMS	goto_slide	Go to slide <slide_number>one</slide_number>.	[]		1	April
fbdcdd6021264af9be38484f3d4382ad	0		user	Recent files.	MYSTUFF	find_my_stuff	<start_time>recent</start_time> files	[]		1	April
fbf504d2cc6f4644933157b60512cf03	0		user	Open search in assistant Q 4 deck.	TEAMS	file_open	Open <file_title>search in assistant Q 4</file_title> <file_filetype>deck</file_filetype>.	[]		1	April
fc90524b9be6490baf1c2c47b99ab136	0		user	Create a team.	TEAMS	teamspace_createteam	Create a team.	[]		1	April
fd123562245f4c50ab1168d11d5b165e	0		user	Join my meeting.	CALENDAR	connect_to_meeting	Join my meeting.	[]		1	April
fd17b94c96a74890a03f10d470c37943	0		user	Go to Leo organization.	TEAMS	teamsuser_checkorg	Go to <teamsuser_contactname>Leo</teamsuser_contactname> organization.	[]		1	April
fd2b12cb851f4c2789d78323fd6539c4	0		user	Send message to Adi.	COMMUNICATION	send_text	Send message to <contact_name>ADI</contact_name>.	[]		1	April
fd2f202040d14d1dac0c325b754481a0	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	April
fd37cdc6d3064241ba0bf07fbfe0d84b	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
fd3ad3bf5b7340ff9a538556de6a2c33269	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	April
fdb50813579445ebab9227d4b8c17803	0		user	Call Leah.	COMMUNICATION	make_call	call <contact_name>leah</contact_name>	[]		1	April
fe2894b6ee1e44f0958fb261cdbb06e9	0		user	Show me my latest excel file.	TEAMS	file_navigate	Show me my <file_filerecency>latest</file_filerecency> <file_filetype>excel</file_filetype> file.	[]		1	April
fe5ae544ef6f4059a626ad3e255254d1	0		user	Send a message to my 4 PM meeting.	COMMUNICATION	send_text_meeting	Send a message to my <time>4 PM</time> meeting.	[]		1	April
fe8f2834815a4a218a42811908608673	0		user	Message everyone or my next meeting.	COMMUNICATION	send_text_meeting	Message everyone or my <order_ref>next</order_ref> meeting.	[]		1	April
fe942c610cbd4ab8adc8952b3423ceef	0		user	What's my alarm today?	ALARM	alarm_not_judged	What's my alarm <start_date>today</start_date>?	[]		1	April
feb77df66cd44405bc83404eae560cbe	0		user	Send a message to Rose Zhu that I'm running late.	COMMUNICATION	send_text	Send a message to <contact_name>Rose Zhu</contact_name> that <message>I'm running late</message>.	[]		1	April
feead9d2bdde4d90ac021dd820f0a8cc	0		user	Send a message to Jim.	COMMUNICATION	send_text	Send a message to <contact_name>Jim</contact_name>.	[]		1	April
ff143e599ad84725b28e43956de31bb1271	0		user	Share file with my meeting.	TEAMS	file_share	Share file with my <file_sharetarget>meeting</file_sharetarget>.	[]		1	April
ff4d0087bdcb49a297479125e94a14b7	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
ff5fbc000d124c89b8c222b28ae4d625	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	April
ff72f4fbcdd84e96b9828fc1778736fd	0		user	Message Darren.	COMMUNICATION	send_text	Message <contact_name>Darren</contact_name>.	[]		1	April
ff85db9907b7420f8df6c0549c964f65	0		user	Show me at mentions.	TEAMS	teamsuser_showactivity	Show me <teamsuser_activitytype>at mentions</teamsuser_activitytype>.	[]		1	April
ffa3744a386d46c7b4eb2ab96a31cae7	0		user	Send a message to my next meeting.	COMMUNICATION	send_text_meeting	Send a message to my <order_ref>next</order_ref> meeting.	[]		1	April
ffab9ea3cd324f3d9b612be3fdb12777274	0		user	Go to executive staff.	TEAMS	teamspace_navigate	Go to <teamspace_unclearkeyword>executive staff</teamspace_unclearkeyword>.	[]		1	April
ffaebe4b986c44438a4597d4a99b1ce4	0		user	Share Cortana file with Rose.	TEAMS	file_share	Share <file_title>Cortana</file_title> file with <teamsuser_contactname>Rose</teamsuser_contactname>.	[]		1	April
003f6790-94a5-46cc-9583-6b5f765ef84c	0		user	Join the new meeting.	CALENDAR	connect_to_meeting	Join the new meeting.	[]		1	March
012121cf-0aba-4517-bcb1-0de7e53cf5c8	0		user	Join a meeting.	CALENDAR	connect_to_meeting	Join a meeting.	[]		1	March
0162dbbe-68c5-4f63-9fb4-80362de23377	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	March
0162e995-e634-41ab-ae7b-1d9c6b3ac5c8	0		user	Send a message to Victoria.	COMMUNICATION	send_text	Send a message to <contact_name>Victoria</contact_name>.	[]		1	March
01719ace-39ed-4ded-8504-87462acd1a75	0		user	Join the next meeting.	CALENDAR	connect_to_meeting	Join the <start_time>next</start_time> meeting.	[]		1	March
020d89a7-8bb7-4d4e-812f-890ff680c386	0		user	Do I have any meeting with Stanley?	CALENDAR	find_calendar_entry	Do I have <quantifier>any</quantifier> meeting with <contact_name>Stanley</contact_name>?	[]		1	March
0210f7d6-b34d-481e-98e6-3dbdadb9fe97	0		user	Send a message to Kelly.	COMMUNICATION	send_text	Send a message to <contact_name>Kelly</contact_name>.	[]		1	March
0223a416-6392-461f-beae-13d95cc7e2fc	0		user	Join meeting.	CALENDAR	connect_to_meeting	Join meeting.	[]		1	March
0248d77d-50dd-4ec1-b504-e72ec7793685	0		user	Call Tom.	COMMUNICATION	make_call	call <contact_name>tom</contact_name>	[]		1	March
02679e64-1cd8-41bc-9a48-ca368e3c8ef3	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	March
0285a9ea-fd7b-4e55-8282-a4e734ac5adb	0		user	Join the next meeting.	CALENDAR	connect_to_meeting	Join the <start_time>next</start_time> meeting.	[]		1	March
0296cfab-6e43-4eb2-a720-02b5c734a25c	0		user	Join my multiple presentations meeting.	CALENDAR	connect_to_meeting	Join my <title>multiple presentations meeting</title>.	[]		1	March
02e7b2ad-267c-47ad-9ad9-7d1645dbbe65	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	March
039c0b7a-f6e2-46f9-89ce-29cb2bcc2c78	0		user	Can you cancel a meeting?	CALENDAR	delete_calendar_entry	Can you cancel a meeting?	[]		1	March
04295f88-dc23-4d7d-9842-5aa3a95d7296	0		user	Send message to dimitri.	COMMUNICATION	send_text	Send message to <contact_name>dimitri</contact_name>.	[]		1	March
046e448b-c571-42aa-88bf-d099c2a4ce3c	0		user	what's on my calendar	CALENDAR	find_calendar_entry	what's on my calendar	[]		1	March
04cbae3e-051d-4707-8a27-bbe454f123e4	0		user	What's on my calendar?	CALENDAR	find_calendar_entry	what's on my calendar	[]		1	March
04e8d6c2-eade-4291-9e40-cf20e097b626	0		user	Call Tom.	COMMUNICATION	make_call	call <contact_name>tom</contact_name>	[]		1	March
051bcd8c-4f07-4020-af96-42e5f874ccc4	0		user	Stop meeting.	CALENDAR	disconnect_from_meeting	Stop meeting.	[]		1	March
058ea8b1-e688-4d92-8ddf-49dab9c32899	0		user	Read new messages.	COMMUNICATION	query_message	Read <message_category>new</message_category> messages.	[]		1	March
05c2217f-e431-4560-a4a6-f2125ec9e4c8	0		user	Transfer call.	COMMUNICATION	transfer	Transfer call.	[]		1	March
05d14252-e7ab-4b9c-af3d-ae12ce8c43e3	0		user	Send message.	COMMUNICATION	send_text	send message	[]		1	March
0747c505-65d6-43fb-a101-89c818887eb4	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	March
07ab366e-bdc9-4629-a547-96c5be094146	0		user	Call swisa.	COMMUNICATION	make_call	Call <contact_name>swisa</contact_name>.	[]		1	March
07b7d967-147d-461a-b545-3e0fa3362f57	0		user	Call John at cancel.	COMMUNICATION	make_call	Call <contact_name>John</contact_name> at cancel.	[]		1	March
07ce3e61-4f13-42ac-8f3d-33ae0296ddd0	0		user	What meeting do I have next?	CALENDAR	find_calendar_entry	What meeting do I have <start_time>next</start_time>?	[]		1	March
07d729d6-e664-4b1d-b428-f66cf1c98d21	0		user	Call Joe.	COMMUNICATION	make_call	call <contact_name>joe</contact_name>	[]		1	March
07e51d02-baad-4536-9ef5-e91fb7844669	0		user	Join the next meeting.	CALENDAR	connect_to_meeting	Join the <start_time>next</start_time> meeting.	[]		1	March
07f55662-c5f6-4d4f-bb0c-c6da9e56c72a	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	March
07fbee83-8c25-4bcd-82ed-1c2b868431e3	0		user	Call adeb near mobile.	COMMUNICATION	make_call	Call <contact_name>adeb near</contact_name> <destination_platform>mobile</destination_platform>.	[]		1	March
084d8367-3327-47b1-8a88-bbd2a7d0615c	0		user	Call Oliver.	COMMUNICATION	make_call	Call <contact_name>Oliver</contact_name>.	[]		1	March
08b47414-47d7-4e26-88bc-cd23b91f8815	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	March
099d1a4b-ead8-4c1a-8ee0-02c2203d9bcc	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	March
0a1d1b17-0444-41a6-a704-ef9488fc3655	0		user	Start a meeting.	CALENDAR	connect_to_meeting	Start a meeting.	[]		1	March
0a38579d-7422-4b5a-861b-0baebf8f2a4c	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	March
0addd0f8-bf70-41d4-8940-5ceb66f80f29	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	March
0af50716-86e0-490d-9729-3ce6be480625	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	March
0b2809ee-a160-4e9c-b0cd-8aa8204d7163	0		user	Join the review bugs meeting.	CALENDAR	connect_to_meeting	Join the <title>review bugs</title> meeting.	[]		1	March
0b53c6bc-d59d-44f1-85a4-f976de86eea0	0		user	Call him.	COMMUNICATION	make_call	Call <contact_name>him</contact_name>.	[]		1	March
0b5993e4-afd4-4a52-b6e6-a63e91d1cda1	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	March
0beca867-0cc1-44b2-8a3d-49e0a8c29d8d	0		user	Join the next meeting.	CALENDAR	connect_to_meeting	Join the <start_time>next</start_time> meeting.	[]		1	March
0c24aa7e-3f75-4491-875d-b33626a1110d	0		user	Send a message to addie cell.	COMMUNICATION	send_text	Send a message to <contact_name>addie</contact_name> <destination_platform>cell</destination_platform>.	[]		1	March
0c3bd118-53c5-46c7-89ff-2a8771ddd517	0		user	Call Narendra.	COMMUNICATION	make_call	Call <contact_name>Narendra</contact_name>.	[]		1	March
0c8a91f4-37c0-403d-b358-4020733bdf18	0		user	Jenna my next meeting.	CALENDAR	create_calendar_entry	<contact_name>Jenna</contact_name> my <start_time>next</start_time> meeting.	[]		1	March
0ccc0889-436a-4e2b-8724-726f98b0a787	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	March
0d5459c2-69d4-4197-9f30-b77ab5ee7cf2	0		user	Send a message to Reaz.	COMMUNICATION	send_text	Send a message to <contact_name>Reaz</contact_name>.	[]		1	March
0d8eb4e0-6785-4710-bf94-643e8ee39b02	0		user	When is my next meeting?	CALENDAR	find_calendar_when	when is my <start_time>next</start_time> meeting	[]		1	March
0db70253-f8d7-4e22-986b-9a2384b425ad	0		user	Call John.	COMMUNICATION	make_call	call <contact_name>john</contact_name>	[]		1	March
0e5f49b2-2af4-444d-93f6-03cefb4a1412	0		user	Schedule a meeting with Nico.	CALENDAR	create_calendar_entry	Schedule a meeting with <contact_name>Nico</contact_name>.	[]		1	March
0ec99a5a-6dc1-4e82-acf4-8a64b069c611	0		user	Join meeting.	CALENDAR	connect_to_meeting	Join meeting.	[]		1	March
0ee377b1-ddfa-4bbb-a3b6-43fb06ea1580	0		user	Transfer call.	COMMUNICATION	transfer	Transfer call.	[]		1	March
0f10dfd9-05db-41c2-b514-c0a559acea80	0		user	When is my next meeting with Satya?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Satya</contact_name>?	[]		1	March
10034345-f60f-424f-a8f2-fc809bfded80	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	March
10637a74-8407-4805-9af8-e4e3ab54a4b4	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	March
10a3830e-2fd8-4bda-bd62-15f5f0da8cc5	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	March
1157eacb-28ed-43f4-9148-2406f15b4d54	0		user	Join my 12 PM meeting.	CALENDAR	connect_to_meeting	Join my <start_time>12 PM</start_time> meeting.	[]		1	March
11a5ed09-a664-4615-9b16-6b2b614ed070	0		user	Join my meeting.	CALENDAR	connect_to_meeting	Join my meeting.	[]		1	March
11b828e1-8ee4-43aa-a61a-d126708380a1	0		user	Join my meeting.	CALENDAR	connect_to_meeting	Join my meeting.	[]		1	March
11c7883f-905f-4ea0-a1a4-7e9118881646	0		user	Join my next meeting.	CALENDAR	connect_to_meeting	join my <start_time>next</start_time> meeting	[]		1	March
124a0aa9-1e12-4a4f-96d0-1116555d5d1b	0		user	What time should I be at work tomorrow?	CALENDAR	find_calendar_when	What time should I be at <title>work</title> <start_date>tomorrow</start_date>?	[]		1	March
12e8f28d-7d48-4a9c-9f0a-2dae405b135c	0		user	End this call.	COMMUNICATION	end_call	End this call.	[]		1	March
1425f265-c8c2-4df1-afac-bef2d5571177	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	March
142d010b-291d-4733-b347-2977a2ef318b	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	March
1514001d-ccea-4234-839a-b938759c6f55	0		user	Do I have any meetings?	CALENDAR	find_calendar_entry	Do I have <quantifier>any</quantifier> meeting?	[]		1	March
15b4c676-149a-4c5a-b36f-6d6685f74cb7	0		user	Do I have any meeting?	CALENDAR	find_calendar_entry	Do I have <quantifier>any</quantifier> meeting?	[]		1	March
16072c74-c934-4fea-af41-a34b00dba033	0		user	Join the meeting.	CALENDAR	connect_to_meeting	Join the meeting.	[]		1	March
164f6198-9037-4399-8dd2-2d4f2423c664	0		user	Send a message to Bob Zhao.	COMMUNICATION	send_text	Send a message to <contact_name>Bob Zhao</contact_name>.	[]		1	March
16d4764e-deca-42f8-a95e-80c4e37e9b98	0		user	Join my meeting.	CALENDAR	connect_to_meeting	Join my meeting.	[]		1	March
16f10c75-2e29-444d-b241-a11dd94d90c7	0		user	Call John.	COMMUNICATION	make_call	call <contact_name>john</contact_name>	[]		1	March
1719fef6-3c62-485e-a9a2-d1dc9fb48515	0		user	Hang up.	COMMUNICATION	end_call	hang up	[]		1	March
17cdfd42-3a3a-42f2-9c83-52a7f9b1c1cb	0		user	End call.	COMMUNICATION	end_call	end call	[]		1	March
