ConversationId	MessageId	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MessageTimestamp	Dataset	SampleType	ConversationContext	AppFlavor	RuleTreeNBestList	SelectionIgnore	MetaData	GuidelineVersion	Frequency
6661bcb1-b8be-4ba4-a8cb-8cbe64561ac9	0	user	Share my presentation.	Sure thing, I'll bring up the presentation.	FILES	file_share	Share <contact_name>my</contact_name> <file_type>presentation</file_type>.	6/22/2020 7:05:05 AM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start share my presentation !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start share my presentation !sent_end </#baseModel>,<#baseModel> !sent_start show my presentation !sent_end </#baseModel>,<#baseModel> !sent_start shell my presentation !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start shell my presentation !sent_end </#cortana_teams_clm>		[]	1.13	2
6670be8f-c258-4d3c-8a3b-3f604f9d9b07	0	user	Schedule a reminder.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Schedule a reminder.	6/11/2020 5:36:38 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
669aa2dd-16ad-4ca4-b48b-99112dae74b0	0	user	Decline my meeting with Jotham McGillicuddy.		CALENDAR	delete_calendar_entry	Decline my meeting with <contact_name>Jotham McGillicuddy</contact_name>.	6/8/2020 10:12:42 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
66a04ee4-bfb2-4480-86f4-8743179ff7a8	0	user	Set volume to 40.	I'm sorry, but I can't help with that.	DEVICECONTROL	set_volume	Set volume to <volume_level>40</volume_level>.	6/3/2020 6:04:43 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
66a40093-1499-4c50-9fae-acc4c6079e9c	0	user	Send message to my 2:00 PM meeting.	Alright, Message everyone... on which meeting?	COMMUNICATION	send_text_meeting	Send message to my <time>2:00 PM</time> meeting.	6/18/2020 7:11:09 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
66b897e5-b451-4633-9d81-30a332dee6c5	0	user	Share the review presentation with Sawyer.	OK, which PowerPoint should I share?	FILES	file_share	Share the <file_keyword>review</file_keyword> <file_type>presentation</file_type> with <to_contact_name>Sawyer</to_contact_name>.	6/3/2020 5:33:00 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
66bc19b6-d8c6-4a63-9826-5cd7e4bcfadc	0	user	Join my meeting with Xue Liang.	Alright, Which Xue Liang would you like?	CALENDAR	connect_to_meeting	Join my meeting with <contact_name>Xue Liang</contact_name>.	6/1/2020 7:41:49 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
66ca5a65-11da-488f-91ec-5b2329e4c509	0	user	Why are you here?	To learn how I can help, ask, "What can you do?"	NOTSURE	other_domain	Why are you here?	6/11/2020 3:42:08 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
66d3564e-a69b-4691-a4fa-726d7863eb97	0	user	This is my next meeting with Ori.		CALENDAR	find_calendar_entry	This is my <start_time>next</start_time> meeting with <contact_name>Ori</contact_name>.	6/7/2020 1:15:36 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
66d63aef-35f4-4ac5-9408-29bbc1cd5d3a	0	user	Call Chris.	Calling Chris Palmer (TEAMS)	COMMUNICATION	make_call	Call <contact_name>Chris</contact_name>.	6/30/2020 7:32:21 PM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start call <#TEAMSUSER_CONTACTNAME> Chris </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start call chris !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start call chris !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /call\+chris/call+chris/ !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start call kris !sent_end </#baseModel>		[]	1.13	1
66dbfce2-0805-4be0-8bf9-36f7250379da	0	user	Call myself.	OK, Who would you like to call?	COMMUNICATION	make_call	Call <contact_name>myself</contact_name>.	6/6/2020 5:46:36 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
66fa8502-4423-4581-adb1-100e69ca81c9	0	user	Present Food for Children deck.	OK, Is this the one you wanna bring up?	INMEETING	start_presenting	Present <deck_name>Food for Children</deck_name> deck.	6/8/2020 7:40:34 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
67004d16-b322-4acf-8136-47d7abb7e49c	0	user	Download a document I was working on.	Alright, which file should I download?	FILES	file_download	Download a document <contact_name>I</contact_name> was <file_action>working</file_action> on.	6/9/2020 7:49:28 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	2
67041283-4858-4f36-b86e-089b90127517	0	user	Cortana go to Leo organization.	. 	TEAMSACTION	teamsuser_checkorg	Cortana go to <contact_name>Leo</contact_name> organization.	6/3/2020 2:36:51 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
670bd87d-5899-4736-bf10-1d65d06318a3	0	user	Open reveal presentation.	Alright, which PowerPoint should I open?	FILES	file_open	Open <file_keyword>reveal</file_keyword> <file_type>presentation</file_type>.	6/24/2020 6:16:12 PM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start open reveal presentation !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open review presentation !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open <#FILE_TITLE> Review </#FILE_TITLE> presentation !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open revealed presentation !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open preview presentation !sent_end </#cortana_teams_clm>		[]	1.13	1
6729e251-2346-4c5e-839f-543c57284128	0	user	Hey Cortana Good afternoon.	Middday greetings to you too	NOTSURE	other_domain	Hey Cortana Good afternoon.	6/30/2020 6:50:48 AM	TeamsVoiceSkill	Speech		ios	<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start good afternoon !sent_end </#baseModel>,<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start good afternoon !sent_end </#baseModel>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start good afternoon !sent_end </#cortana_teams_clm>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start /good\+afternoon/good+afternoon/ !sent_end </#cortana_teams_clm>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start good after noon !sent_end </#baseModel>		[]	1.13	4
672b2a56-1d15-4fca-b24d-90a9aa878ae2	0	user	And in the media.	Sorry, I don't know the answer to this one.	NOTSURE	non_sense	And in the media.	6/18/2020 8:26:30 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
674b3cb2-a6ea-4cdc-8d7e-9dd5e715e007	0	user	Shared DocumentsRuntime.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Shared DocumentsRuntime.	6/10/2020 6:00:19 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
675922ed-9cfc-4767-b4f3-6d9b049dcce1	0	user	Send a message to Morgan that says thank you.	Send it, or change it?	COMMUNICATION	send_text	Send a message to <contact_name>Morgan</contact_name> that says <message>thank you</message>.	6/11/2020 5:45:04 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
676609e4-1b7f-4f17-adf3-a95e7fc2ce35	0	user	Go to shopping slide.	Sorry, I didn't find a slide that matched your query	INMEETING	goto_slide	Go to <slide_name>shopping</slide_name> slide.	6/23/2020 7:20:49 AM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start go to shopping slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /go\+to/go+to/ shopping slide !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start go to shopping slide !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start goto shopping slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start go to shopping slides !sent_end </#cortana_teams_clm>		[]	1.13	1
676bcd09-a646-4793-9d9d-0cc9bafab103	0	user	Cancel my discussion meeting.	OK, today at 2:00 PM you have Group Discussion. Should I cancel this?	CALENDAR	delete_calendar_entry	Cancel my <title>discussion meeting</title>.	6/19/2020 8:13:37 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	2
6774a1f8-7c58-46b4-8c4b-eea29f5cc574	0	user	Present Review Summary deck.	Sure, Is this the one you wanna pull up?	INMEETING	start_presenting	Present <deck_name>Review Summary</deck_name> deck.	6/19/2020 8:18:20 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
6785e35f-6d2c-44e1-a40c-baf34e90ddd1	0	user	Tell Somech that we need to cancel this meeting.	Send it, or change it?	COMMUNICATION	send_text	Tell <contact_name>Somech</contact_name> that <message>we need to cancel this meeting</message>.	6/21/2020 9:31:43 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
67b7d240-cdeb-44f0-b2c2-a693a4a1deef	0	user	What did the Fox say?	Wa-pa-pa-pa-pa-pa-pow!	NOTSURE	non_sense	What did the Fox say?	6/29/2020 12:26:53 PM	TeamsVoiceSkill	Speech		ios	<#baseModel> !sent_start what did the fox say !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start what did the fox say !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /what\+did/what+did/ /the\+fox\+say/the+fox+say/ !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /what\+did\+the\+fox\+say/what+did+the+fox+say/ !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start what did /the\+fox\+say/the+fox+say/ !sent_end </#cortana_teams_clm>		[]	1.13	1
67bedacc-0a35-4eb2-86a6-1d921ce9a06b	0	user	Tell everyone on my meeting that sorry for not joining.	Send it, or change it?	COMMUNICATION	send_text_meeting	Tell everyone on my meeting that <message>sorry for not joining</message>.	6/5/2020 9:42:07 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
67c3dc8d-2ae4-462e-99f2-16edd876a788	0	user	Resume to Paul.	Sorry, I don't know the answer to this one.	NOTSURE	non_sense	Resume to Paul.	6/16/2020 2:54:58 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
67df2e78-a5b0-4f5f-a87e-003543727b50	0	user	When is my single file meeting?	I found 1 event that has single file in the title.	CALENDAR	find_calendar_when	When is my <title>single file</title> meeting?	6/9/2020 6:28:26 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
67f2e844-531c-4d76-bf9f-f892b18e343f	0	user	Messages from Malik in.	I'll look up '%SearchString%'.	COMMUNICATION	search_messages	<search_query>Messages from Malik in</search_query>.	6/12/2020 12:43:46 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
67f2ff8e-d9fb-4faa-867b-71ff7ba5eea2	0	user	Move to good books slide.		INMEETING	goto_slide	Move to <slide_name>good books</slide_name> slide.	6/29/2020 6:43:54 PM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start move to good books slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start move too good books slide !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start move too good books slide !sent_end </#baseModel>,<#baseModel> !sent_start move to good books slide !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start moved to good books slide !sent_end </#cortana_teams_clm>		[]	1.13	1
67f61f8b-edeb-4ee4-91a2-9f0647f23122	0	user	This meeting cancel.	Sorry, I didn't find any events for today.	CALENDAR	delete_calendar_entry	This meeting cancel.	6/10/2020 8:06:42 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
67ffb65c-6ad7-4781-a9e9-b37e9a1d8dc2	0	user	Volume to 97.	Sorry, I'm not able to help with this one.	DEVICECONTROL	set_volume	Volume to <volume_level>97</volume_level>.	6/3/2020 12:49:19 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
68031c13-8d49-4ae3-a911-d13240467292	0	user	Xiao tries who.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Xiao tries who.	6/8/2020 3:26:43 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
68102f8e-0dbe-434c-97d3-fa3c2cffd0b6	0	user	4 bit.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	4 bit.	6/15/2020 3:14:39 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
6835fda9-6b13-4739-b95f-8babaf6b59b3	0	user	Share the Food presentation with Sawyer.	Which PowerPoint should I share?	FILES	file_share	Share the <file_keyword>Food</file_keyword> <file_type>presentation</file_type> with <to_contact_name>Sawyer</to_contact_name>.	6/1/2020 10:00:34 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
684c9ec5-f45d-4d06-8b50-8ee69d0c06cc	0	user	Where is my shopping meeting?	I found 1 event that has shopping in the title.	CALENDAR	find_calendar_where	Where is my <title>shopping</title> meeting?	6/23/2020 8:52:38 AM	TeamsVoiceSkill	Speech		android-phone	<#baseModel> !sent_start where is my shopping meeting !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start where is my shopping meeting !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /where\+is\+my/where+is+my/ shopping meeting !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /where\+is/where+is/ my shopping meeting !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start where /is\+my/is+my/ shopping meeting !sent_end </#cortana_teams_clm>		[]	1.13	1
6855d609-2224-4a24-a4d1-7c8e52104d16	0	user	Stop suggested tasks.	Sorry, I'm not able to help with this one.	NOTSURE	notsure_other	Stop suggested tasks.	6/4/2020 8:26:32 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	2
6860b8ce-ab93-4467-89df-95eb2ca2caae	0	user	Send a message to Joe's.	OK, message Rose Zhu (Beyondsoft), Is that right?	COMMUNICATION	send_text	Send a message to <contact_name>Joe</contact_name>'s.	6/8/2020 12:53:33 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	3
686572c2-2bf1-48e6-8657-34b5f3449e15	0	user	Join Morning sync meeting.	Actually, I can't find that meeting.	CALENDAR	connect_to_meeting	Join <start_time>Morning</start_time> <title>sync meeting</title>.	6/3/2020 3:13:35 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
686bff42-de29-459c-95bd-019fc7ee8b08	0	user	Share files with Ming.	Which file should I share?	FILES	file_share	Share files with <to_contact_name>Ming</to_contact_name>.	6/15/2020 7:53:54 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
686d5062-d6f4-47c5-8471-83558ffd351e	0	user	Send a message to Arun.	Alright, What's your message?	COMMUNICATION	send_text	Send a message to <contact_name>Arun</contact_name>.	6/26/2020 8:25:18 AM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start send a message to <#TEAMSUSER_CONTACTNAME> Arun </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start send message to <#TEAMSUSER_CONTACTNAME> Arun </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /send\+a/send+a/ message to <#TEAMSUSER_CONTACTNAME> Arun </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start send a message to aaron !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start /send\+a\+message/send+a+message/ to <#TEAMSUSER_CONTACTNAME> Arun </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>		[]	1.13	2
686eb6a7-16f7-4988-b254-b1e58e97c3c6	0	user	Uh lock my device.	Sorry, I'm not able to help with this one.	DEVICECONTROL	lock	Uh lock my device.	6/4/2020 12:01:44 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
68bab6b6-ce35-446c-888f-f0457da1a082	0	user	Tell Ayantu that how are you.	OK, message Ayantu Gemechu, Is that right?	COMMUNICATION	send_text	Tell <contact_name>Ayantu</contact_name> that <message>how are you</message>.	6/18/2020 11:16:28 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
68c00bdc-19d8-4529-98e8-c05d1e8f995e	0	user	Open file Course Work.	Which file should I open?	FILES	file_open	Open file <file_keyword>Course Work</file_keyword>.	6/17/2020 8:25:41 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
68c31a11-53b5-4d4b-8ed9-b01b6b0bac12	0	user	I'm white.	Cool. I’m AI.	NOTSURE	other_domain	I'm white.	6/11/2020 3:38:22 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
68e7f9f6-0e63-43fa-afde-0d156a559539	0	user	Open Deprecating xls.	. 	FILES	file_open	Open <file_keyword>Deprecating</file_keyword> <file_type>xls</file_type>.	6/15/2020 10:10:48 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	2
68ed5cb4-930a-4447-81fb-4541fb64e885	0	user	Open Reference point.	Alright, which file should I open?	NOTSURE	ambiguous	Open Reference point.	6/8/2020 11:27:13 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
68ef981d-6103-482f-9175-c9d77048fa72	0	user	What time is my first meeting tomorrow?	Here's your first event tomorrow.	CALENDAR	find_calendar_when	What time is my <order_ref>first</order_ref> meeting <start_date>tomorrow</start_date>?	6/29/2020 4:04:35 AM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start what time is my first meeting tomorrow !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start what time is my first meeting tomorrow !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start /what\+time/what+time/ is my first meeting tomorrow !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /what\+time\+is/what+time+is/ my first meeting tomorrow !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start what /time\+is/time+is/ my first meeting tomorrow !sent_end </#cortana_teams_clm>		[]	1.13	1
69025d0c-bb8a-42bc-9da4-b6f42d11e432	0	user	Cancel my meeting with Gigi Joseph.		CALENDAR	delete_calendar_entry	Cancel my meeting with <contact_name>Gigi Joseph</contact_name>.	6/17/2020 11:22:11 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
691f3daf-fdc9-414a-9936-53d431665d09	0	user	Hey Cortana for other matter.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Hey Cortana for other matter.	6/11/2020 6:03:46 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
691fc988-001c-408e-9d7a-3dc90f41d0ca	0	user	Hey Cortana what's my calendar today.	I see 12 events for today.	CALENDAR	find_calendar_entry	Hey Cortana what's my calendar <start_date>today</start_date>.	6/24/2020 3:13:27 PM	TeamsVoiceSkill	Speech		norden	<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start what's my calendar today !sent_end </#baseModel>,<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start what's my calendar today !sent_end </#baseModel>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start what's my calendar today !sent_end </#cortana_teams_clm>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start /what's\+my/what's+my/ calendar today !sent_end </#cortana_teams_clm>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start what's on my calendar today !sent_end </#cortana_teams_clm>		[]	1.13	2
6936e917-0674-4a83-bab5-c94c971a9586	0	user	Who is the manager of?	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Who is the manager of?	6/16/2020 6:17:14 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
693b8d81-90d6-4387-a32f-c5758330a8d2	0	user	Put on my calendar tomorrow.	Sorry, I can't put things on your calendar here.	CALENDAR	create_calendar_entry	Put on my calendar <start_date>tomorrow</start_date>.	6/11/2020 6:22:04 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
69401460-e5a8-4f40-b19d-2897c14b22a8	0	user	Share the Reference deck with Ana.	Alright, which PowerPoint should I share?	FILES	file_share	Share the <file_keyword>Reference</file_keyword> <file_type>deck</file_type> with <to_contact_name>Ana</to_contact_name>.	6/8/2020 10:29:55 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	3
69531b0e-c7c1-4d31-ac1c-c2d3f79feb37	0	user	Search for Sruthy P.	I'll look up '%SearchString%'.	TEAMSACTION	teamspace_search	Search for <teamspace_keyword>Sruthy P</teamspace_keyword>.	6/4/2020 9:47:16 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
695d3004-b92c-4358-be0e-e2d84adbbf1d	0	user	Search for Great.	I'll look up '%SearchString%'.	TEAMSACTION	teamspace_search	Search for <teamspace_keyword>Great</teamspace_keyword>.	6/23/2020 12:26:19 AM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start search for <#FILE_TITLE> Great </#FILE_TITLE> !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start search for great !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start /search\+for/search+for/ great !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start search for great !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start search for grade !sent_end </#baseModel>		[]	1.13	1
69772f56-947f-4c30-83c1-caf141a34b18	0	user	Hey Cortana hello world.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Hey Cortana hello world.	6/30/2020 3:16:53 AM	TeamsVoiceSkill	Speech		ios	<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start hello world !sent_end </#baseModel>,<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start hello world !sent_end </#baseModel>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start hello world !sent_end </#cortana_teams_clm>,<#prefix> !sent_start cortana !sent_end </#prefix> <#cortana_teams_clm> !sent_start hello world !sent_end </#cortana_teams_clm>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start hello word !sent_end </#baseModel>		[]	1.13	1
697cbe2e-34f5-484d-9057-36194a684eda	0	user	Search for Cortana xls.	I'll look up '%SearchString%'.	FILES	file_search	Search for <file_keyword>Cortana</file_keyword> <file_type>xls</file_type>.	6/1/2020 6:34:32 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	3
69867f1a-b32a-489d-8d36-7cfebb2b507e	0	user	Jump to book number slide.		INMEETING	goto_slide	Jump to <slide_name>book number</slide_name> slide.	6/17/2020 8:11:58 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
698a2ad4-d6a1-4149-948f-02450147e070	0	user	Tell Mokadam that this is a test message please make more.	Send it, or change it?	COMMUNICATION	send_text	Tell <contact_name>Mokadam</contact_name> that <message>this is a test message please make more</message>.	6/1/2020 9:40:16 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
698b0b8d-8197-4062-9864-e88cf4978192	0	user	Cancel my meeting at 12:30 PM with Sha Li.	Which Sha Li would you like?	CALENDAR	delete_calendar_entry	Cancel my meeting at <start_time>12:30 PM</start_time> with <contact_name>Sha Li</contact_name>.	6/4/2020 7:40:17 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
699b1317-e2cb-4e9b-8ade-c0d6285191e5	0	user	How does my next week look like?	I found 29 events for next week.	CALENDAR	find_calendar_entry	How does my <start_date>next week</start_date> look like?	6/6/2020 6:46:02 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
699dccae-a209-4457-bdf5-4a4c638c97f9	0	user	Move to happy meals slide.		INMEETING	goto_slide	Move to <slide_name>happy meals</slide_name> slide.	6/25/2020 8:28:04 PM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start move to happy meals slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start move to happy meal slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start move too happy meals slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start move too happy meal slide !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start who do happy meals slide !sent_end </#baseModel>		[]	1.13	1
69a0107a-bd59-4a6a-a94d-30fb95ff85be	0	user	Open design document.	Which file should I open?	FILES	file_open	Open <file_keyword>design</file_keyword> document.	6/18/2020 11:02:02 AM	TeamsVoiceSkill	Speech		web			[]	1.13	1
69a64cde-b135-44e7-ae96-9a5bbd8037b4	0	user	Tell everyone on my meeting that power you today please submit your report before meeting.	Alright, Message everyone... on which meeting?	COMMUNICATION	send_text_meeting	Tell everyone on my meeting that <message>power you today please submit your report before meeting</message>.	6/4/2020 10:20:56 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
69a737db-7996-44e6-9f16-846f0fe9fb8f	0	user	That could call.	OK, Who do you want to call?	NOTSURE	notsure_other	That could call.	6/15/2020 7:42:07 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
69aa38ac-f5d2-40ac-b5bf-ed0b49fb9178	0	user	Messages with Malik.	I'll look up '%SearchString%'.	COMMUNICATION	search_messages	<search_query>Messages with Malik</search_query>.	6/11/2020 11:43:43 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	2
69b1caa0-f155-467c-a3b4-b7187260e202	0	user	Move to books collection slide.	Sorry, I didn't find a slide that matched your query	INMEETING	goto_slide	Move to <slide_name>books collection</slide_name> slide.	6/2/2020 5:58:38 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
69ceb932-3285-444b-b9b0-916891d01fc0	0	user	Send a message to my previous meeting kill me a joke.	Sorry, I hit a snag sending your message. Try again later.	COMMUNICATION	send_text_meeting	Send a message to my <order_ref>previous</order_ref> meeting <message>kill me a joke</message>.	6/4/2020 7:15:35 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
69d177a1-bb33-458b-ad1e-59f5df5a105f	0	user	What meetings do I have on June 30th?	I'm finding 6 events for Tuesday.	CALENDAR	find_calendar_entry	What meetings do I have on <start_date>June 30th</start_date>?	6/24/2020 6:41:01 AM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start what meetings do i have on june thirtieth !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start what meetings /do\+i\+have/do+i+have/ on june thirtieth !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start what meetings do i have on june thirty !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start what meetings do i have on june thirteenth !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start what meetings do /i\+have/i+have/ on june thirtieth !sent_end </#cortana_teams_clm>		[]	1.13	2
69e58b5f-8fe2-4f04-a4ca-d82f2294a082	0	user	Tell Idan that we need to cancel this meeting.	OK, What's your message?	COMMUNICATION	send_text	Tell <contact_name>Idan</contact_name> that <message>we need to cancel this meeting</message>.	6/21/2020 9:31:12 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	2
