ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency	CortanaResponse
177873756	0		user	demo plan.ppt	FILES	file_search	<file_name> demo plan </file_name> .<file_type> ppt </file_type>	[]		1	
177873757	0		user	costsofbeers.xlsx	FILES	file_search	<file_name> costsofbeers </file_name> .<file_type> xlsx </file_type>	[]		1	
177873758	0		user	rhonda.txt	FILES	file_search	<file_name> rhonda </file_name> .<file_type> txt </file_type>	[]		1	
177873759	0		user	budget.xls	FILES	file_search	<file_name> budget </file_name> .<file_type> xls </file_type>	[]		1	
177873760	0		user	azure sql db kpi reference (recovered) (2015_01_18 01_06_18 utc).docx sever	FILES	file_search	<file_name> azure sql db kpi reference (recovered) (2015_01_18 01_06_18 utc) </file_name> .<file_type> docx </file_type>  sever	[]		1	
177873761	0		user	manh.txt	FILES	file_search	<file_name> manh </file_name> .<file_type> txt </file_type>	[]		1	
177873762	0		user	twitch.txt	FILES	file_search	<file_name> twitch </file_name> .<file_type> txt </file_type>	[]		1	
177873763	0		user	conan.xls	FILES	file_search	<file_name> conan </file_name> .<file_type> xls </file_type>	[]		1	
177873764	0		user	tmscripts.txt	FILES	file_search	<file_name> tmscripts </file_name> .<file_type> txt </file_type>	[]		1	
177873765	0		user	azure sql db kpi reference (recovered) (2015_01_18 01_06_18 utc).docx	FILES	file_search	<file_name> azure sql db kpi reference (recovered) (2015_01_18 01_06_18 utc) </file_name> .<file_type> docx </file_type>	[]		1	
177873766	0		user	cover letter - office assistant.docx	FILES	file_search	<file_name> cover letter - office assistant </file_name> .<file_type> docx </file_type>	[]		1	
177873767	0		user	slot_patts.doc	FILES	file_search	<file_name> slot_patts </file_name> .<file_type> doc </file_type>	[]		1	
177873768	0		user	internet.txt	FILES	file_search	<file_name> internet </file_name> .<file_type> txt </file_type>	[]		1	
177873769	0		user	passwords.txt	FILES	file_search	<file_name> passwords </file_name> .<file_type> txt </file_type>	[]		1	
177873770	0		user	facebook.txt	FILES	file_search	<file_name> facebook </file_name> .<file_type> txt </file_type>	[]		1	
177873771	0		user	notes.txt	FILES	file_search	<file_name> notes </file_name> .<file_type> txt </file_type>	[]		1	
177873772	0		user	passwords.doc	FILES	file_search	<file_name> passwords </file_name> .<file_type> doc </file_type>	[]		1	
177873773	0		user	hot2xp*.xls	FILES	file_search	<file_name> hot2xp* </file_name> .<file_type> xls </file_type>	[]		1	
177873774	0		user	taxes.xlsx	FILES	file_search	<file_name> taxes </file_name> .<file_type> xlsx </file_type>	[]		1	
177873775	0		user	exct.txt	FILES	file_search	<file_name> exct </file_name> .<file_type> txt </file_type>	[]		1	
177873776	0		user	readme.txt	FILES	file_search	<file_name> readme </file_name> .<file_type> txt </file_type>	[]		1	
177873777	0		user	finance.xlsx	FILES	file_search	<file_name> finance </file_name> .<file_type> xlsx </file_type>	[]		1	
177873778	0		user	office07.txt	FILES	file_search	<file_name> office07 </file_name> .<file_type> txt </file_type>	[]		1	
177873779	0		user	snipbaptist.jpg	FILES	file_search	<file_name> snipbaptist </file_name> .<file_type> jpg </file_type>	[]		1	
177873780	0		user	history.txt	FILES	file_search	<file_name> history </file_name> .<file_type> txt </file_type>	[]		1	
177873781	0		user	p.txt	FILES	file_search	<file_name> p </file_name> .<file_type> txt </file_type>	[]		1	
177873782	0		user	ben .pptx	FILES	file_search	<file_name> ben </file_name> .<file_type> pptx </file_type>	[]		1	
177873783	0		user	*sow*.doc	FILES	file_search	<file_name> *sow* </file_name> .<file_type> doc </file_type>	[]		1	
177873784	0		user	*code*.txt	FILES	file_search	<file_name> *code* </file_name> .<file_type> txt </file_type>	[]		1	
177873785	0		user	options.txt	FILES	file_search	<file_name> options </file_name> .<file_type> txt </file_type>	[]		1	
177873786	0		user	vlc.txt	FILES	file_search	<file_name> vlc </file_name> .<file_type> txt </file_type>	[]		1	
177873787	0		user	dxdiag.txt	FILES	file_search	<file_name> dxdiag </file_name> .<file_type> txt </file_type>	[]		1	
177873788	0		user	exct.txt	FILES	file_search	<file_name> exct </file_name> .<file_type> txt </file_type>	[]		1	
177873789	0		user	weights.xls	FILES	file_search	<file_name> weights </file_name> .<file_type> xls </file_type>	[]		1	
177873790	0		user	rgb.txt	FILES	file_search	<file_name> rgb </file_name> .<file_type> txt </file_type>	[]		1	
177873791	0		user	wireless.txt	FILES	file_search	<file_name> wireless </file_name> .<file_type> txt </file_type>	[]		1	
177873792	0		user	schedule.xls	FILES	file_search	<file_name> schedule </file_name> .<file_type> xls </file_type>	[]		1	
177873793	0		user	expenses.xls	FILES	file_search	<file_name> expenses </file_name> .<file_type> xls </file_type>	[]		1	
177873794	0		user	2015.jpg	FILES	file_search	<file_name> 2015 </file_name> .<file_type> jpg </file_type>	[]		1	
177873795	0		user	Project2.Docs for editing.	FILES	file_search	<file_name> Project2 </file_name> .<file_type> Docs </file_type>  for editing.	[]		1	
177873796	0		user	password.txt	FILES	file_search	<file_name> password </file_name> .<file_type> txt </file_type>	[]		1	
177873797	0		user	dr.notes	FILES	file_search	<file_name> dr </file_name> .<file_type> notes </file_type>	[]		1	
177873798	0		user	victoria 3.jpg	FILES	file_search	<file_name> victoria 3 </file_name> .<file_type> jpg </file_type>	[]		1	
177873799	0		user	csharp.doc	FILES	file_search	<file_name> csharp </file_name> .<file_type> doc </file_type>	[]		1	
177873800	0		user	scheduling.xlsx	FILES	file_search	<file_name> scheduling </file_name> .<file_type> xlsx </file_type>	[]		1	
177873801	0		user	allaboutwine.doc	FILES	file_search	<file_name> allaboutwine </file_name> .<file_type> doc </file_type>	[]		1	
177873802	0		user	me.jpg	FILES	file_search	<file_name> me </file_name> .<file_type> jpg </file_type>	[]		1	
177873803	0		user	codes.docx	FILES	file_search	<file_name> codes </file_name> .<file_type> docx </file_type>	[]		1	
177873804	0		user	outline.docx	FILES	file_search	<file_name> outline </file_name> .<file_type> docx </file_type>	[]		1	
177873805	0		user	wireless.txt	FILES	file_search	<file_name> wireless </file_name> .<file_type> txt </file_type>	[]		1	
177873806	0		user	costsofbeers.xlsx	FILES	file_search	<file_name> costsofbeers </file_name> .<file_type> xlsx </file_type>	[]		1	
177873807	0		user	dr.notes	FILES	file_search	<file_name> dr </file_name> .<file_type> notes </file_type>	[]		1	
177873808	0		user	images (1).jpg	FILES	file_search	<file_name> images (1) </file_name> .<file_type> jpg </file_type>	[]		1	
177873809	0		user	harmony.jpg	FILES	file_search	<file_name> harmony </file_name> .<file_type> jpg </file_type>	[]		1	
177873810	0		user	sicoob.txt	FILES	file_search	<file_name> sicoob </file_name> .<file_type> txt </file_type>	[]		1	
177873811	0		user	internet.txt	FILES	file_search	<file_name> internet </file_name> .<file_type> txt </file_type>	[]		1	
177873812	0		user	*sow*.doc	FILES	file_search	<file_name> *sow* </file_name> .<file_type> doc </file_type>	[]		1	
177873813	0		user	new lol.txt	FILES	file_search	<file_name> new lol </file_name> .<file_type> txt </file_type>	[]		1	
177873814	0		user	en.txt	FILES	file_search	<file_name> en </file_name> .<file_type> txt </file_type>	[]		1	
177873815	0		user	sa.txt	FILES	file_search	<file_name> sa </file_name> .<file_type> txt </file_type>	[]		1	
177873816	0		user	passwords.txt	FILES	file_search	<file_name> passwords </file_name> .<file_type> txt </file_type>	[]		1	
177873817	0		user	charter house.doc	FILES	file_search	<file_name> charter house </file_name> .<file_type> doc </file_type>	[]		1	
177873818	0		user	codes.docx	FILES	file_search	<file_name> codes </file_name> .<file_type> docx </file_type>	[]		1	
177873819	0		user	gameinfo.txt	FILES	file_search	<file_name> gameinfo </file_name> .<file_type> txt </file_type>	[]		1	
177873820	0		user	master.doc	FILES	file_search	<file_name> master </file_name> .<file_type> doc </file_type>	[]		1	
177873821	0		user	notes.txt	FILES	file_search	<file_name> notes </file_name> .<file_type> txt </file_type>	[]		1	
177873822	0		user	office07.txt	FILES	file_search	<file_name> office07 </file_name> .<file_type> txt </file_type>	[]		1	
177873823	0		user	sicoob.txt	FILES	file_search	<file_name> sicoob </file_name> .<file_type> txt </file_type>	[]		1	
177873824	0		user	me.jpg	FILES	file_search	<file_name> me </file_name> .<file_type> jpg </file_type>	[]		1	
177873825	0		user	visa.txt	FILES	file_search	<file_name> visa </file_name> .<file_type> txt </file_type>	[]		1	
177873826	0		user	vlc.txt	FILES	file_search	<file_name> vlc </file_name> .<file_type> txt </file_type>	[]		1	
177873827	0		user	commands.txt	FILES	file_search	<file_name> commands </file_name> .<file_type> txt </file_type>	[]		1	
177873828	0		user	azure sql db kpi reference (recovered) (2015_01_18 01_06_18 utc).docx sever	FILES	file_search	<file_name> azure sql db kpi reference (recovered) (2015_01_18 01_06_18 utc) </file_name> .<file_type> docx </file_type>  sever	[]		1	
177873829	0		user	passme.txt	FILES	file_search	<file_name> passme </file_name> .<file_type> txt </file_type>	[]		1	
177873830	0		user	vlc.txt	FILES	file_search	<file_name> vlc </file_name> .<file_type> txt </file_type>	[]		1	
177873831	0		user	me.jpg	FILES	file_search	<file_name> me </file_name> .<file_type> jpg </file_type>	[]		1	
177873832	0		user	samson.docx	FILES	file_search	<file_name> samson </file_name> .<file_type> docx </file_type>	[]		1	
177873833	0		user	tod.xls	FILES	file_search	<file_name> tod </file_name> .<file_type> xls </file_type>	[]		1	
177873834	0		user	table.jpg	FILES	file_search	<file_name> table </file_name> .<file_type> jpg </file_type>	[]		1	
177873835	0		user	readme.doc	FILES	file_search	<file_name> readme </file_name> .<file_type> doc </file_type>	[]		1	
177873836	0		user	readme.doc	FILES	file_search	<file_name> readme </file_name> .<file_type> doc </file_type>	[]		1	
177873837	0		user	Tina.jpeg 2012	FILES	file_search	<file_name> Tina </file_name> .<file_type> jpeg </file_type>  <date> 2012 </date>	[]		1	
177873838	0		user	sa.txt	FILES	file_search	<file_name> sa </file_name> .<file_type> txt </file_type>	[]		1	
177873839	0		user	budget.xls	FILES	file_search	<file_name> budget </file_name> .<file_type> xls </file_type>	[]		1	
177873840	0		user	imp.txt	FILES	file_search	<file_name> imp </file_name> .<file_type> txt </file_type>	[]		1	
177873841	0		user	passme.txt	FILES	file_search	<file_name> passme </file_name> .<file_type> txt </file_type>	[]		1	
177873842	0		user	e.txt	FILES	file_search	<file_name> e </file_name> .<file_type> txt </file_type>	[]		1	
177873843	0		user	davidsr01.jpg	FILES	file_search	<file_name> davidsr01 </file_name> .<file_type> jpg </file_type>	[]		1	
177873844	0		user	commands.txt	FILES	file_search	<file_name> commands </file_name> .<file_type> txt </file_type>	[]		1	
177873845	0		user	readme.txt	FILES	file_search	<file_name> readme </file_name> .<file_type> txt </file_type>	[]		1	
177873846	0		user	todo.txt	FILES	file_search	<file_name> todo </file_name> .<file_type> txt </file_type>	[]		1	
177873847	0		user	table.jpg	FILES	file_search	<file_name> table </file_name> .<file_type> jpg </file_type>	[]		1	
177873848	0		user	info.xlsx	FILES	file_search	<file_name> info </file_name> .<file_type> xlsx </file_type>	[]		1	
177873849	0		user	temp.txt	FILES	file_search	<file_name> temp </file_name> .<file_type> txt </file_type>	[]		1	
177873850	0		user	shark.jpg	FILES	file_search	<file_name> shark </file_name> .<file_type> jpg </file_type>	[]		1	
177873851	0		user	jack.docx	FILES	file_search	<file_name> jack </file_name> .<file_type> docx </file_type>	[]		1	
177873852	0		user	altchivala.txt	FILES	file_search	<file_name> altchivala </file_name> .<file_type> txt </file_type>	[]		1	
177873853	0		user	images (1).jpg	FILES	file_search	<file_name> images (1) </file_name> .<file_type> jpg </file_type>	[]		1	
177873854	0		user	exct.txt	FILES	file_search	<file_name> exct </file_name> .<file_type> txt </file_type>	[]		1	
177873855	0		user	test.pdf	FILES	file_search	<file_name> test </file_name> .<file_type> pdf </file_type>	[]		1	
177873856	0		user	davidsr.jpg	FILES	file_search	<file_name> davidsr </file_name> .<file_type> jpg </file_type>	[]		1	
177873857	0		user	conan.xls	FILES	file_search	<file_name> conan </file_name> .<file_type> xls </file_type>	[]		1	
177873858	0		user	me.jpg	FILES	file_search	<file_name> me </file_name> .<file_type> jpg </file_type>	[]		1	
177873859	0		user	weather.txt	FILES	file_search	<file_name> weather </file_name> .<file_type> txt </file_type>	[]		1	
177873860	0		user	fr.txt	FILES	file_search	<file_name> fr </file_name> .<file_type> txt </file_type>	[]		1	
177873861	0		user	schedulin.xlsx	FILES	file_search	<file_name> schedulin </file_name> .<file_type> xlsx </file_type>	[]		1	
177873862	0		user	readme.doc	FILES	file_search	<file_name> readme </file_name> .<file_type> doc </file_type>	[]		1	
177873863	0		user	scott.jpg	FILES	file_search	<file_name> scott </file_name> .<file_type> jpg </file_type>	[]		1	
177873864	0		user	build.txt	FILES	file_search	<file_name> build </file_name> .<file_type> txt </file_type>	[]		1	
177873865	0		user	something.txt	FILES	file_search	<file_name> something </file_name> .<file_type> txt </file_type>	[]		1	
177873866	0		user	samson.docx	FILES	file_search	<file_name> samson </file_name> .<file_type> docx </file_type>	[]		1	
177873867	0		user	temp.txt	FILES	file_search	<file_name> temp </file_name> .<file_type> txt </file_type>	[]		1	
177873868	0		user	notes.txt	FILES	file_search	<file_name> notes </file_name> .<file_type> txt </file_type>	[]		1	
177873869	0		user	hot2xp*.xls	FILES	file_search	<file_name> hot2xp* </file_name> .<file_type> xls </file_type>	[]		1	
177873870	0		user	h:\note.txt	FILES	file_search	<file_name> h:\note </file_name> .<file_type> txt </file_type>	[]		1	
177873871	0		user	slot_patts.doc	FILES	file_search	<file_name> slot_patts </file_name> .<file_type> doc </file_type>	[]		1	
177873872	0		user	scott.jpg	FILES	file_search	<file_name> scott </file_name> .<file_type> jpg </file_type>	[]		1	
177873873	0		user	hi*.txt	FILES	file_search	<file_name> hi* </file_name> .<file_type> txt </file_type>	[]		1	
177873874	0		user	daddy *.doc	FILES	file_search	<file_name> daddy * </file_name> .<file_type> doc </file_type>	[]		1	
177873875	0		user	readme.doc	FILES	file_search	<file_name> readme </file_name> .<file_type> doc </file_type>	[]		1	
177873876	0		user	feedback.doc	FILES	file_search	<file_name> feedback </file_name> .<file_type> doc </file_type>	[]		1	
177873877	0		user	tmscripts.txt	FILES	file_search	<file_name> tmscripts </file_name> .<file_type> txt </file_type>	[]		1	
177873878	0		user	master.docx	FILES	file_search	<file_name> master </file_name> .<file_type> docx </file_type>	[]		1	
177873879	0		user	me.jpg	FILES	file_search	<file_name> me </file_name> .<file_type> jpg </file_type>	[]		1	
177873880	0		user	june2012.doc	FILES	file_search	<file_name> june2012 </file_name> .<file_type> doc </file_type>	[]		1	
177873881	0		user	birthday2012.ppt	FILES	file_search	<file_name> birthday2012 </file_name> .<file_type> ppt </file_type>	[]		1	
177873882	0		user	Project2.Docs for editing.	FILES	file_search	<file_name> Project2 </file_name> .<file_type> Docs </file_type>  for editing.	[]		1	
177873883	0		user	plan.ppt	FILES	file_search	<file_name> plan </file_name> .<file_type> ppt </file_type>	[]		1	
177873884	0		user	visa.txt	FILES	file_search	<file_name> visa </file_name> .<file_type> txt </file_type>	[]		1	
177873885	0		user	davidsr01.jpg	FILES	file_search	<file_name> davidsr01 </file_name> .<file_type> jpg </file_type>	[]		1	
177873886	0		user	notes.txt	FILES	file_search	<file_name> notes </file_name> .<file_type> txt </file_type>	[]		1	
177873887	0		user	sendafax.doc	FILES	file_search	<file_name> sendafax </file_name> .<file_type> doc </file_type>	[]		1	
177873888	0		user	*sow*.doc	FILES	file_search	<file_name> *sow* </file_name> .<file_type> doc </file_type>	[]		1	
177873889	0		user	serial.txt	FILES	file_search	<file_name> serial </file_name> .<file_type> txt </file_type>	[]		1	
177873890	0		user	davidsr.jpg	FILES	file_search	<file_name> davidsr </file_name> .<file_type> jpg </file_type>	[]		1	
177873891	0		user	readme-mcp.txt	FILES	file_search	<file_name> readme-mcp </file_name> .<file_type> txt </file_type>	[]		1	
177873892	0		user	test.txt	FILES	file_search	<file_name> test </file_name> .<file_type> txt </file_type>	[]		1	
177873893	0		user	harmony.jpg	FILES	file_search	<file_name> harmony </file_name> .<file_type> jpg </file_type>	[]		1	
177873894	0		user	costsofbeers.xlsx	FILES	file_search	<file_name> costsofbeers </file_name> .<file_type> xlsx </file_type>	[]		1	
177873895	0		user	fr.txt	FILES	file_search	<file_name> fr </file_name> .<file_type> txt </file_type>	[]		1	
177873896	0		user	example.txt	FILES	file_search	<file_name> example </file_name> .<file_type> txt </file_type>	[]		1	
177873897	0		user	spaaace.jpg	FILES	file_search	<file_name> spaaace </file_name> .<file_type> jpg </file_type>	[]		1	
177873898	0		user	images (1).jpg	FILES	file_search	<file_name> images (1) </file_name> .<file_type> jpg </file_type>	[]		1	
177873899	0		user	altchivala.txt	FILES	file_search	<file_name> altchivala </file_name> .<file_type> txt </file_type>	[]		1	
177873900	0		user	password.txt	FILES	file_search	<file_name> password </file_name> .<file_type> txt </file_type>	[]		1	
177873901	0		user	demo plan.ppt	FILES	file_search	<file_name> demo plan </file_name> .<file_type> ppt </file_type>	[]		1	
177873902	0		user	readme.txt	FILES	file_search	<file_name> readme </file_name> .<file_type> txt </file_type>	[]		1	
177873903	0		user	federaltaxes2014.pdf	FILES	file_search	<file_name> federaltaxes2014 </file_name> .<file_type> pdf </file_type>	[]		1	
177873904	0		user	dr.notes	FILES	file_search	<file_name> dr </file_name> .<file_type> notes </file_type>	[]		1	
177873905	0		user	build.txt	FILES	file_search	<file_name> build </file_name> .<file_type> txt </file_type>	[]		1	
177873906	0		user	imp.txt	FILES	file_search	<file_name> imp </file_name> .<file_type> txt </file_type>	[]		1	
177873907	0		user	internet.txt	FILES	file_search	<file_name> internet </file_name> .<file_type> txt </file_type>	[]		1	
177873908	0		user	readme-mcp.txt	FILES	file_search	<file_name> readme-mcp </file_name> .<file_type> txt </file_type>	[]		1	
177873909	0		user	tod.xlsx	FILES	file_search	<file_name> tod </file_name> .<file_type> xlsx </file_type>	[]		1	
177873910	0		user	dxdiag.txt	FILES	file_search	<file_name> dxdiag </file_name> .<file_type> txt </file_type>	[]		1	
177873911	0		user	feedback.doc	FILES	file_search	<file_name> feedback </file_name> .<file_type> doc </file_type>	[]		1	
177873912	0		user	notes.txt	FILES	file_search	<file_name> notes </file_name> .<file_type> txt </file_type>	[]		1	
177873913	0		user	*sow*.doc	FILES	file_search	<file_name> *sow* </file_name> .<file_type> doc </file_type>	[]		1	
177873914	0		user	ron chase invoice #1.xls	FILES	file_search	<file_name> ron chase invoice #1 </file_name> .<file_type> xls </file_type>	[]		1	
177873915	0		user	hello.docx	FILES	file_search	<file_name> hello </file_name> .<file_type> docx </file_type>	[]		1	
177873916	0		user	ed.txt	FILES	file_search	<file_name> ed </file_name> .<file_type> txt </file_type>	[]		1	
177873917	0		user	e.txt	FILES	file_search	<file_name> e </file_name> .<file_type> txt </file_type>	[]		1	
177873918	0		user	internet.txt	FILES	file_search	<file_name> internet </file_name> .<file_type> txt </file_type>	[]		1	
177873919	0		user	DOC-20171116-WA0004(1).pdf	FILES	file_search	<file_name> DOC-20171116-WA0004(1) </file_name> .<file_type> pdf </file_type>	[]		1	
177873920	0		user	msde technical faq.doc	FILES	file_search	<file_name> msde technical faq </file_name> .<file_type> doc </file_type>	[]		1	
177873921	0		user	history.txt	FILES	file_search	<file_name> history </file_name> .<file_type> txt </file_type>	[]		1	
177873922	0		user	scheduling.xlsx	FILES	file_search	<file_name> scheduling </file_name> .<file_type> xlsx </file_type>	[]		1	
177873923	0		user	cultureshock.ppt	FILES	file_search	<file_name> cultureshock </file_name> .<file_type> ppt </file_type>	[]		1	
177873924	0		user	whatsnew.txt	FILES	file_search	<file_name> whatsnew </file_name> .<file_type> txt </file_type>	[]		1	
177873925	0		user	internet.txt	FILES	file_search	<file_name> internet </file_name> .<file_type> txt </file_type>	[]		1	
177873926	0		user	readme-mcp.txt	FILES	file_search	<file_name> readme-mcp </file_name> .<file_type> txt </file_type>	[]		1	
177873927	0		user	jack.doc	FILES	file_search	<file_name> jack </file_name> .<file_type> doc </file_type>	[]		1	
177873928	0		user	twitch.txt	FILES	file_search	<file_name> twitch </file_name> .<file_type> txt </file_type>	[]		1	
177873929	0		user	samson.doc	FILES	file_search	<file_name> samson </file_name> .<file_type> doc </file_type>	[]		1	
177873930	0		user	pvr.txt	FILES	file_search	<file_name> pvr </file_name> .<file_type> txt </file_type>	[]		1	
177873931	0		user	images (1).jpg	FILES	file_search	<file_name> images (1) </file_name> .<file_type> jpg </file_type>	[]		1	
177873932	0		user	facebook.txt	FILES	file_search	<file_name> facebook </file_name> .<file_type> txt </file_type>	[]		1	
177873933	0		user	azure sql db kpi reference (recovered) (2015_01_18 01_06_18 utc).docx sever	FILES	file_search	<file_name> azure sql db kpi reference (recovered) (2015_01_18 01_06_18 utc) </file_name> .<file_type> docx </file_type>  sever	[]		1	
177873934	0		user	davidsr01.jpg	FILES	file_search	<file_name> davidsr01 </file_name> .<file_type> jpg </file_type>	[]		1	
177873935	0		user	csharp.docx	FILES	file_search	<file_name> csharp </file_name> .<file_type> docx </file_type>	[]		1	
177873936	0		user	rgb.txt	FILES	file_search	<file_name> rgb </file_name> .<file_type> txt </file_type>	[]		1	
177873937	0		user	server.txt	FILES	file_search	<file_name> server </file_name> .<file_type> txt </file_type>	[]		1	
177873938	0		user	pvr.txt	FILES	file_search	<file_name> pvr </file_name> .<file_type> txt </file_type>	[]		1	
177873939	0		user	vte.txt	FILES	file_search	<file_name> vte </file_name> .<file_type> txt </file_type>	[]		1	
177873940	0		user	contas.xls	FILES	file_search	<file_name> contas </file_name> .<file_type> xls </file_type>	[]		1	
177873941	0		user	codes.docx	FILES	file_search	<file_name> codes </file_name> .<file_type> docx </file_type>	[]		1	
177873942	0		user	example.txt	FILES	file_search	<file_name> example </file_name> .<file_type> txt </file_type>	[]		1	
177873943	0		user	dr.notes	FILES	file_search	<file_name> dr </file_name> .<file_type> notes </file_type>	[]		1	
177873944	0		user	imp.txt	FILES	file_search	<file_name> imp </file_name> .<file_type> txt </file_type>	[]		1	
177873945	0		user	charter house.docx	FILES	file_search	<file_name> charter house </file_name> .<file_type> docx </file_type>	[]		1	
177873946	0		user	passwords.doc	FILES	file_search	<file_name> passwords </file_name> .<file_type> doc </file_type>	[]		1	
177873947	0		user	jadual.xls	FILES	file_search	<file_name> jadual </file_name> .<file_type> xls </file_type>	[]		1	
177873948	0		user	model.txt	FILES	file_search	<file_name> model </file_name> .<file_type> txt </file_type>	[]		1	
177873949	0		user	notes.txt	FILES	file_search	<file_name> notes </file_name> .<file_type> txt </file_type>	[]		1	
177873950	0		user	daddy *.doc	FILES	file_search	<file_name> daddy * </file_name> .<file_type> doc </file_type>	[]		1	
177873951	0		user	wsfs.txt	FILES	file_search	<file_name> wsfs </file_name> .<file_type> txt </file_type>	[]		1	
177873952	0		user	hi*.txt	FILES	file_search	<file_name> hi* </file_name> .<file_type> txt </file_type>	[]		1	
177873953	0		user	todo.txt	FILES	file_search	<file_name> todo </file_name> .<file_type> txt </file_type>	[]		1	
177873954	0		user	fi*.excel	FILES	file_search	<file_name> fi* </file_name> .<file_type> excel </file_type>	[]		1	
177873955	0		user	jack.doc	FILES	file_search	<file_name> jack </file_name> .<file_type> doc </file_type>	[]		1	
177873956	0		user	davidsr01.jpg	FILES	file_search	<file_name> davidsr01 </file_name> .<file_type> jpg </file_type>	[]		1	
177873957	0		user	cv.docx	FILES	file_search	<file_name> cv </file_name> .<file_type> docx </file_type>	[]		1	
177873958	0		user	password.txt	FILES	file_search	<file_name> password </file_name> .<file_type> txt </file_type>	[]		1	
177873959	0		user	scott.jpg	FILES	file_search	<file_name> scott </file_name> .<file_type> jpg </file_type>	[]		1	
177873960	0		user	liz.txt	FILES	file_search	<file_name> liz </file_name> .<file_type> txt </file_type>	[]		1	
177873961	0		user	log.txt	FILES	file_search	<file_name> log </file_name> .<file_type> txt </file_type>	[]		1	
177873962	0		user	twitch.txt	FILES	file_search	<file_name> twitch </file_name> .<file_type> txt </file_type>	[]		1	
177873963	0		user	schedulin.xlsx	FILES	file_search	<file_name> schedulin </file_name> .<file_type> xlsx </file_type>	[]		1	
177873964	0		user	june2012.doc	FILES	file_search	<file_name> june2012 </file_name> .<file_type> doc </file_type>	[]		1	
177873965	0		user	osap.txt	FILES	file_search	<file_name> osap </file_name> .<file_type> txt </file_type>	[]		1	
177873966	0		user	manh.txt	FILES	file_search	<file_name> manh </file_name> .<file_type> txt </file_type>	[]		1	
177873967	0		user	e.txt	FILES	file_search	<file_name> e </file_name> .<file_type> txt </file_type>	[]		1	
177873968	0		user	readme.txt	FILES	file_search	<file_name> readme </file_name> .<file_type> txt </file_type>	[]		1	
177873969	0		user	passwords.doc	FILES	file_search	<file_name> passwords </file_name> .<file_type> doc </file_type>	[]		1	
177873970	0		user	p.txt	FILES	file_search	<file_name> p </file_name> .<file_type> txt </file_type>	[]		1	
177873971	0		user	taxes.xlsx	FILES	file_search	<file_name> taxes </file_name> .<file_type> xlsx </file_type>	[]		1	
177873972	0		user	dokuwiki.txt mortgage amortization calculator excel extra payment	FILES	file_search	<file_name> dokuwiki </file_name> .<file_type> txt </file_type>  <file_keyword> mortgage amortization calculator </file_keyword> <file_type> excel </file_type> <file_keyword> extra payment </file_keyword>	[]		1	
177873973	0		user	pw.txt	FILES	file_search	<file_name> pw </file_name> .<file_type> txt </file_type>	[]		1	
177873974	0		user	sa.txt	FILES	file_search	<file_name> sa </file_name> .<file_type> txt </file_type>	[]		1	
177873975	0		user	wireless.txt	FILES	file_search	<file_name> wireless </file_name> .<file_type> txt </file_type>	[]		1	
177873976	0		user	options.txt	FILES	file_search	<file_name> options </file_name> .<file_type> txt </file_type>	[]		1	
177873977	0		user	2015.jpg	FILES	file_search	<file_name> 2015 </file_name> .<file_type> jpg </file_type>	[]		1	
177873978	0		user	schedulin.xlsx	FILES	file_search	<file_name> schedulin </file_name> .<file_type> xlsx </file_type>	[]		1	
177873979	0		user	c:\programdata\dell\updatepackage\log\chipset_driver_gy99k_wn_4.10.55_a00_3.txt	FILES	file_search	<file_name> c:\programdata\dell\updatepackage\log\chipset_driver_gy99k_wn_4.10.55_a00_3 </file_name> .<file_type> txt </file_type>	[]		1	
177873980	0		user	Sano.ppt presentation	FILES	file_search	<file_name> Sano </file_name> .<file_type> ppt </file_type>  <file_type> presentation </file_type>	[]		1	
177873981	0		user	rhonda.txt	FILES	file_search	<file_name> rhonda </file_name> .<file_type> txt </file_type>	[]		1	
177873982	0		user	d:\license\text\system.txt	FILES	file_search	<file_name> d:\license\text\system </file_name> .<file_type> txt </file_type>	[]		1	
177873983	0		user	pw.txt	FILES	file_search	<file_name> pw </file_name> .<file_type> txt </file_type>	[]		1	
177873984	0		user	passwords.txt	FILES	file_search	<file_name> passwords </file_name> .<file_type> txt </file_type>	[]		1	
177873985	0		user	DOC-20171116-WA0004(1).pdf	FILES	file_search	<file_name> DOC-20171116-WA0004(1) </file_name> .<file_type> pdf </file_type>	[]		1	
177873986	0		user	federaltaxes2014.pdf	FILES	file_search	<file_name> federaltaxes2014 </file_name> .<file_type> pdf </file_type>	[]		1	
177873987	0		user	angeloni.txt	FILES	file_search	<file_name> angeloni </file_name> .<file_type> txt </file_type>	[]		1	
177873988	0		user	h:\note.txt	FILES	file_search	<file_name> h:\note </file_name> .<file_type> txt </file_type>	[]		1	
177873989	0		user	jack.docx	FILES	file_search	<file_name> jack </file_name> .<file_type> docx </file_type>	[]		1	
177873990	0		user	scheduling.xlsx	FILES	file_search	<file_name> scheduling </file_name> .<file_type> xlsx </file_type>	[]		1	
177873991	0		user	cc.txt	FILES	file_search	<file_name> cc </file_name> .<file_type> txt </file_type>	[]		1	
177873992	0		user	resume.doc	FILES	file_search	<file_name> resume </file_name> .<file_type> doc </file_type>	[]		1	
177873993	0		user	fr.txt	FILES	file_search	<file_name> fr </file_name> .<file_type> txt </file_type>	[]		1	
